@RELATION log4j-1.0-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
3,1,24,22,8.0,2,0,0.6666666666666666,22,22,7.333333333333333,NO
5,1,183,95,36.6,17,0,3.4,166,95,33.2,NO
4,1,73,67,18.25,6,0,1.5,67,67,16.75,NO
2,1,68,66,34.0,2,0,1.0,66,66,33.0,NO
2,1,91,83,45.5,2,0,1.0,89,83,44.5,NO
2,1,324,308,162.0,16,0,8.0,308,308,154.0,YES
2,1,49,48,24.5,1,0,0.5,48,48,24.0,NO
2,1,219,211,109.5,2,0,1.0,217,211,108.5,NO
2,1,179,171,89.5,8,0,4.0,171,171,85.5,NO
2,1,63,49,31.5,8,0,4.0,55,49,27.5,NO
2,1,57,49,28.5,2,0,1.0,55,49,27.5,NO
2,1,81,73,40.5,25,0,12.5,56,73,28.0,NO
2,1,32,29,16.0,3,0,1.5,29,29,14.5,NO
4,1,37,19,9.25,7,0,1.75,30,19,7.5,NO
3,1,29,21,9.666666666666666,3,0,1.0,26,21,8.666666666666666,NO
2,1,65,63,32.5,2,0,1.0,63,63,31.5,NO
2,1,122,116,61.0,6,0,3.0,116,116,58.0,YES
3,1,248,228,82.66666666666667,31,0,10.333333333333334,217,228,72.33333333333333,YES
2,1,199,194,99.5,5,0,2.5,194,194,97.0,YES
2,1,65,64,32.5,1,0,0.5,64,64,32.0,NO
2,1,72,68,36.0,4,0,2.0,68,68,34.0,NO
2,1,30,29,15.0,1,0,0.5,29,29,14.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,106,105,53.0,1,0,0.5,105,105,52.5,NO
2,1,63,61,31.5,2,0,1.0,61,61,30.5,NO
3,1,47,37,15.666666666666666,4,0,1.3333333333333333,43,37,14.333333333333334,NO
2,1,33,26,16.5,7,0,3.5,26,26,13.0,NO
3,1,73,62,24.333333333333332,7,0,2.3333333333333335,66,62,22.0,NO
2,1,95,90,47.5,5,0,2.5,90,90,45.0,NO
2,1,32,29,16.0,3,0,1.5,29,29,14.5,NO
2,1,81,79,40.5,2,0,1.0,79,79,39.5,NO
2,1,169,156,84.5,13,0,6.5,156,156,78.0,NO
2,1,58,54,29.0,4,0,2.0,54,54,27.0,NO
2,1,46,42,23.0,4,0,2.0,42,42,21.0,NO
3,1,106,100,35.333333333333336,6,0,2.0,100,100,33.333333333333336,YES
4,1,92,85,23.0,6,0,1.5,86,85,21.5,YES
2,1,43,42,21.5,1,0,0.5,42,42,21.0,NO
2,1,167,160,83.5,7,0,3.5,160,160,80.0,NO
2,1,187,179,93.5,8,0,4.0,179,179,89.5,NO
3,1,31,23,10.333333333333334,7,0,2.3333333333333335,24,23,8.0,NO
2,1,45,42,22.5,3,0,1.5,42,42,21.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,55,52,27.5,3,0,1.5,52,52,26.0,NO
2,1,187,181,93.5,6,0,3.0,181,181,90.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,110,105,55.0,5,0,2.5,105,105,52.5,YES
2,1,106,102,53.0,4,0,2.0,102,102,51.0,NO
2,1,99,96,49.5,3,0,1.5,96,96,48.0,NO
2,1,94,90,47.0,4,0,2.0,90,90,45.0,NO
2,1,61,58,30.5,3,0,1.5,58,58,29.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,722,658,120.33333333333333,61,0,10.166666666666666,661,658,110.16666666666667,YES
2,1,211,203,105.5,8,0,4.0,203,203,101.5,NO
3,1,170,159,56.666666666666664,7,0,2.3333333333333335,163,159,54.333333333333336,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,37,35,18.5,2,0,1.0,35,35,17.5,NO
2,1,132,125,66.0,7,0,3.5,125,125,62.5,YES
3,1,95,89,31.666666666666668,33,0,11.0,62,89,20.666666666666668,NO
2,1,59,57,29.5,2,0,1.0,57,57,28.5,NO
2,1,131,124,65.5,7,0,3.5,124,124,62.0,NO
2,1,53,51,26.5,2,0,1.0,51,51,25.5,NO
