@RELATION Mylyn-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,NO
148,3,1921.0,340.0,12.9797,1555.0,335.0,10.5068,366.0,130.0,2.47297,YES
4,2,8.0,6.0,2.0,6.0,4.0,1.5,2.0,5.0,0.5,NO
16,3,45.0,8.0,2.8125,35.0,5.0,2.1875,10.0,4.0,0.625,NO
3,2,14.0,10.0,4.66667,11.0,10.0,3.66667,3.0,3.0,1.0,NO
13,3,47.0,13.0,3.61538,43.0,11.0,3.30769,4.0,3.0,0.307692,NO
3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,NO
14,2,104.0,38.0,7.42857,51.0,21.0,3.64286,53.0,17.0,3.78571,NO
2,1,6.0,6.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,NO
6,2,22.0,8.0,3.66667,22.0,8.0,3.66667,0.0,4.0,0.0,NO
52,3,1225.0,388.0,23.5577,755.0,373.0,14.5192,470.0,250.0,9.03846,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
20,3,124.0,47.0,6.2,49.0,11.0,2.45,75.0,45.0,3.75,NO
6,3,59.0,26.0,9.83333,133.0,86.0,22.1667,-74.0,10.0,-12.3333,NO
9,2,19.0,5.0,2.11111,16.0,5.0,1.77778,3.0,4.0,0.333333,NO
13,3,29.0,6.0,2.23077,21.0,4.0,1.61538,8.0,5.0,0.615385,NO
45,3,460.0,92.0,10.2222,694.0,278.0,15.4222,-234.0,41.0,-5.2,NO
12,2,65.0,25.0,5.41667,25.0,13.0,2.08333,40.0,25.0,3.33333,NO
32,3,250.0,77.0,7.8125,268.0,73.0,8.375,-18.0,69.0,-0.5625,NO
5,2,7.0,4.0,1.4,6.0,4.0,1.2,1.0,1.0,0.2,NO
21,2,222.0,55.0,10.5714,171.0,33.0,8.14286,51.0,28.0,2.42857,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,1,13.0,10.0,3.25,3.0,2.0,0.75,10.0,10.0,2.5,NO
4,2,8.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,NO
3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,NO
9,2,20.0,5.0,2.22222,20.0,5.0,2.22222,0.0,3.0,0.0,NO
4,2,5.0,4.0,1.25,3.0,1.0,0.75,2.0,3.0,0.5,NO
3,2,8.0,4.0,2.66667,8.0,4.0,2.66667,0.0,0.0,0.0,NO
11,2,55.0,28.0,5.0,37.0,22.0,3.36364,18.0,11.0,1.63636,NO
8,2,13.0,4.0,1.625,9.0,4.0,1.125,4.0,3.0,0.5,NO
7,3,53.0,29.0,7.57143,277.0,251.0,39.5714,-224.0,14.0,-32.0,NO
7,2,43.0,27.0,6.14286,33.0,24.0,4.71429,10.0,4.0,1.42857,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
9,1,96.0,48.0,10.6667,84.0,48.0,9.33333,12.0,5.0,1.33333,NO
5,2,23.0,11.0,4.6,3.0,1.0,0.6,20.0,10.0,4.0,NO
5,2,24.0,14.0,4.8,7.0,5.0,1.4,17.0,13.0,3.4,NO
4,2,6.0,4.0,1.5,3.0,1.0,0.75,3.0,3.0,0.75,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,2,7.0,4.0,1.75,2.0,1.0,0.5,5.0,3.0,1.25,NO
4,2,10.0,10.0,2.5,2.0,2.0,0.5,8.0,8.0,2.0,NO
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,NO
23,3,92.0,20.0,4.0,94.0,48.0,4.08696,-2.0,7.0,-0.0869565,NO
2,1,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,NO
12,2,13.0,2.0,1.08333,14.0,2.0,1.16667,-1.0,0.0,-0.0833333,NO
40,2,397.0,63.0,9.925,234.0,28.0,5.85,163.0,63.0,4.075,YES
14,2,54.0,18.0,3.85714,40.0,7.0,2.85714,14.0,13.0,1.0,NO
51,3,187.0,59.0,3.66667,172.0,41.0,3.37255,15.0,18.0,0.294118,YES
4,2,27.0,16.0,6.75,5.0,2.0,1.25,22.0,14.0,5.5,YES
4,2,7.0,4.0,1.75,4.0,2.0,1.0,3.0,3.0,0.75,YES
9,2,189.0,162.0,21.0,206.0,179.0,22.8889,-17.0,7.0,-1.88889,NO
9,2,23.0,11.0,2.55556,18.0,6.0,2.0,5.0,5.0,0.555556,NO
9,2,86.0,67.0,9.55556,126.0,119.0,14.0,-40.0,7.0,-4.44444,NO
29,3,318.0,47.0,10.9655,341.0,47.0,11.7586,-23.0,18.0,-0.793103,NO
8,2,43.0,24.0,5.375,12.0,5.0,1.5,31.0,19.0,3.875,NO
6,2,8.0,5.0,1.33333,6.0,2.0,1.0,2.0,3.0,0.333333,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,2,6.0,4.0,1.5,2.0,1.0,0.5,4.0,4.0,1.0,NO
6,2,8.0,4.0,1.33333,9.0,5.0,1.5,-1.0,3.0,-0.166667,NO
11,2,31.0,17.0,2.81818,20.0,10.0,1.81818,11.0,7.0,1.0,NO
5,2,22.0,16.0,4.4,23.0,17.0,4.6,-1.0,3.0,-0.2,NO
3,2,5.0,4.0,1.66667,3.0,2.0,1.0,2.0,2.0,0.666667,NO
5,2,14.0,8.0,2.8,2.0,1.0,0.4,12.0,8.0,2.4,NO
10,2,78.0,39.0,7.8,244.0,71.0,24.4,-166.0,18.0,-16.6,YES
7,2,26.0,11.0,3.71429,5.0,2.0,0.714286,21.0,10.0,3.0,NO
6,1,9.0,5.0,1.5,8.0,4.0,1.33333,1.0,4.0,0.166667,NO
21,3,309.0,217.0,14.7143,140.0,74.0,6.66667,169.0,143.0,8.04762,NO
37,3,395.0,94.0,10.6757,186.0,47.0,5.02703,209.0,92.0,5.64865,YES
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,YES
18,2,55.0,12.0,3.05556,61.0,9.0,3.38889,-6.0,8.0,-0.333333,NO
61,4,628.0,122.0,10.2951,473.0,152.0,7.7541,155.0,31.0,2.54098,NO
4,2,7.0,4.0,1.75,4.0,2.0,1.0,3.0,3.0,0.75,NO
8,3,27.0,13.0,3.375,16.0,5.0,2.0,11.0,9.0,1.375,NO
3,2,18.0,16.0,6.0,12.0,10.0,4.0,6.0,6.0,2.0,NO
4,2,6.0,4.0,1.5,3.0,1.0,0.75,3.0,3.0,0.75,NO
8,3,18.0,5.0,2.25,11.0,3.0,1.375,7.0,4.0,0.875,NO
10,2,21.0,8.0,2.1,63.0,36.0,6.3,-42.0,3.0,-4.2,NO
15,2,76.0,24.0,5.06667,102.0,49.0,6.8,-26.0,23.0,-1.73333,NO
2,1,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,NO
27,3,241.0,45.0,8.92593,172.0,26.0,6.37037,69.0,43.0,2.55556,NO
6,2,16.0,6.0,2.66667,13.0,6.0,2.16667,3.0,3.0,0.5,NO
8,2,774.0,734.0,96.75,876.0,836.0,109.5,-102.0,7.0,-12.75,NO
8,2,36.0,12.0,4.5,33.0,10.0,4.125,3.0,2.0,0.375,NO
7,2,26.0,13.0,3.71429,34.0,18.0,4.85714,-8.0,3.0,-1.14286,NO
13,2,51.0,18.0,3.92308,33.0,16.0,2.53846,18.0,15.0,1.38462,NO
9,2,96.0,51.0,10.6667,61.0,22.0,6.77778,35.0,29.0,3.88889,NO
6,2,7.0,2.0,1.16667,4.0,2.0,0.666667,3.0,2.0,0.5,NO
5,2,27.0,21.0,5.4,12.0,6.0,2.4,15.0,17.0,3.0,NO
13,2,30.0,6.0,2.30769,16.0,3.0,1.23077,14.0,4.0,1.07692,NO
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,NO
12,2,248.0,73.0,20.6667,226.0,122.0,18.8333,22.0,73.0,1.83333,YES
16,2,54.0,20.0,3.375,35.0,5.0,2.1875,19.0,16.0,1.1875,NO
6,2,139.0,135.0,23.1667,145.0,141.0,24.1667,-6.0,0.0,-1.0,NO
13,3,57.0,16.0,4.38462,96.0,35.0,7.38462,-39.0,7.0,-3.0,NO
6,2,8.0,4.0,1.33333,5.0,2.0,0.833333,3.0,3.0,0.5,NO
14,3,36.0,9.0,2.57143,36.0,9.0,2.57143,0.0,5.0,0.0,NO
6,2,10.0,4.0,1.66667,3.0,1.0,0.5,7.0,3.0,1.16667,NO
5,2,6.0,2.0,1.2,6.0,3.0,1.2,0.0,1.0,0.0,NO
5,2,14.0,11.0,2.8,7.0,5.0,1.4,7.0,11.0,1.4,NO
42,3,418.0,113.0,9.95238,382.0,108.0,9.09524,36.0,108.0,0.857143,NO
3,1,7.0,6.0,2.33333,7.0,6.0,2.33333,0.0,0.0,0.0,NO
3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
9,2,18.0,4.0,2.0,17.0,6.0,1.88889,1.0,3.0,0.111111,NO
3,2,14.0,13.0,4.66667,13.0,12.0,4.33333,1.0,1.0,0.333333,YES
9,2,36.0,15.0,4.0,9.0,5.0,1.0,27.0,15.0,3.0,NO
20,3,181.0,111.0,9.05,172.0,63.0,8.6,9.0,48.0,0.45,NO
3,2,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,NO
13,3,100.0,69.0,7.69231,35.0,19.0,2.69231,65.0,50.0,5.0,YES
3,2,10.0,6.0,3.33333,6.0,5.0,2.0,4.0,3.0,1.33333,NO
3,1,11.0,6.0,3.66667,15.0,10.0,5.0,-4.0,0.0,-1.33333,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,NO
12,2,26.0,7.0,2.16667,60.0,25.0,5.0,-34.0,7.0,-2.83333,NO
3,3,4.0,4.0,1.33333,1.0,1.0,0.333333,3.0,3.0,1.0,NO
6,2,10.0,4.0,1.66667,6.0,3.0,1.0,4.0,2.0,0.666667,NO
37,3,402.0,138.0,10.8649,535.0,120.0,14.4595,-133.0,98.0,-3.59459,NO
9,2,84.0,65.0,9.33333,80.0,65.0,8.88889,4.0,65.0,0.444444,NO
5,2,4.0,1.0,0.8,4.0,2.0,0.8,0.0,1.0,0.0,NO
6,2,20.0,7.0,3.33333,20.0,12.0,3.33333,0.0,3.0,0.0,NO
6,1,13.0,5.0,2.16667,14.0,6.0,2.33333,-1.0,4.0,-0.166667,NO
18,2,62.0,15.0,3.44444,91.0,47.0,5.05556,-29.0,4.0,-1.61111,YES
3,2,8.0,7.0,2.66667,2.0,1.0,0.666667,6.0,6.0,2.0,NO
7,2,15.0,5.0,2.14286,11.0,4.0,1.57143,4.0,3.0,0.571429,NO
6,2,9.0,4.0,1.5,14.0,5.0,2.33333,-5.0,2.0,-0.833333,NO
14,2,91.0,52.0,6.5,94.0,58.0,6.71429,-3.0,3.0,-0.214286,NO
9,1,105.0,34.0,11.6667,114.0,48.0,12.6667,-9.0,8.0,-1.0,NO
14,3,38.0,10.0,2.71429,28.0,5.0,2.0,10.0,9.0,0.714286,NO
6,2,26.0,22.0,4.33333,25.0,22.0,4.16667,1.0,1.0,0.166667,NO
2,1,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,NO
5,3,7.0,4.0,1.4,3.0,1.0,0.6,4.0,3.0,0.8,NO
3,1,6.0,5.0,2.0,1.0,1.0,0.333333,5.0,5.0,1.66667,NO
15,3,112.0,37.0,7.46667,94.0,43.0,6.26667,18.0,24.0,1.2,NO
9,3,10.0,4.0,1.11111,13.0,5.0,1.44444,-3.0,3.0,-0.333333,NO
14,2,53.0,13.0,3.78571,37.0,9.0,2.64286,16.0,7.0,1.14286,YES
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
5,2,18.0,13.0,3.6,3.0,1.0,0.6,15.0,13.0,3.0,NO
10,2,20.0,7.0,2.0,24.0,13.0,2.4,-4.0,3.0,-0.4,NO
8,1,18.0,11.0,2.25,9.0,6.0,1.125,9.0,5.0,1.125,NO
18,2,228.0,54.0,12.6667,70.0,34.0,3.88889,158.0,37.0,8.77778,YES
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
12,2,31.0,13.0,2.58333,21.0,5.0,1.75,10.0,8.0,0.833333,NO
24,3,119.0,60.0,4.95833,72.0,28.0,3.0,47.0,59.0,1.95833,YES
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
14,3,25.0,4.0,1.78571,22.0,5.0,1.57143,3.0,3.0,0.214286,NO
8,1,82.0,63.0,10.25,20.0,5.0,2.5,62.0,59.0,7.75,NO
22,2,123.0,16.0,5.59091,143.0,16.0,6.5,-20.0,3.0,-0.909091,NO
17,3,370.0,161.0,21.7647,522.0,230.0,30.7059,-152.0,31.0,-8.94118,NO
8,2,11.0,5.0,1.375,9.0,4.0,1.125,2.0,1.0,0.25,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
52,2,1666.0,455.0,32.0385,1331.0,359.0,25.5962,335.0,191.0,6.44231,YES
3,1,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,NO
5,1,8.0,5.0,1.6,7.0,4.0,1.4,1.0,4.0,0.2,NO
3,2,8.0,7.0,2.66667,8.0,7.0,2.66667,0.0,0.0,0.0,NO
4,2,6.0,4.0,1.5,2.0,1.0,0.5,4.0,3.0,1.0,NO
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,YES
16,2,38.0,6.0,2.375,35.0,8.0,2.1875,3.0,4.0,0.1875,NO
11,3,43.0,14.0,3.90909,45.0,20.0,4.09091,-2.0,4.0,-0.181818,NO
19,2,121.0,56.0,6.36842,41.0,5.0,2.15789,80.0,53.0,4.21053,NO
30,4,172.0,40.0,5.73333,127.0,32.0,4.23333,45.0,13.0,1.5,YES
10,2,79.0,30.0,7.9,49.0,28.0,4.9,30.0,12.0,3.0,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4,2,3.0,2.0,0.75,3.0,2.0,0.75,0.0,0.0,0.0,NO
3,2,4.0,3.0,1.33333,4.0,3.0,1.33333,0.0,0.0,0.0,NO
64,3,641.0,113.0,10.0156,636.0,226.0,9.9375,5.0,48.0,0.078125,NO
9,2,13.0,5.0,1.44444,24.0,15.0,2.66667,-11.0,4.0,-1.22222,NO
27,3,94.0,10.0,3.48148,75.0,10.0,2.77778,19.0,7.0,0.703704,YES
20,3,128.0,39.0,6.4,67.0,10.0,3.35,61.0,34.0,3.05,NO
15,3,60.0,15.0,4.0,62.0,15.0,4.13333,-2.0,4.0,-0.133333,NO
5,2,6.0,4.0,1.2,7.0,4.0,1.4,-1.0,3.0,-0.2,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,2,9.0,5.0,3.0,15.0,11.0,5.0,-6.0,0.0,-2.0,NO
46,3,534.0,121.0,11.6087,463.0,178.0,10.0652,71.0,91.0,1.54348,YES
2,1,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,NO
9,2,106.0,76.0,11.7778,107.0,77.0,11.8889,-1.0,7.0,-0.111111,NO
14,3,80.0,21.0,5.71429,50.0,7.0,3.57143,30.0,19.0,2.14286,NO
20,3,152.0,42.0,7.6,149.0,65.0,7.45,3.0,22.0,0.15,NO
16,3,101.0,60.0,6.3125,81.0,60.0,5.0625,20.0,60.0,1.25,NO
11,2,39.0,20.0,3.54545,31.0,6.0,2.81818,8.0,17.0,0.727273,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
15,3,300.0,192.0,20.0,246.0,108.0,16.4,54.0,183.0,3.6,NO
17,2,144.0,34.0,8.47059,86.0,30.0,5.05882,58.0,34.0,3.41176,NO
20,2,431.0,102.0,21.55,399.0,104.0,19.95,32.0,21.0,1.6,NO
11,2,15.0,5.0,1.36364,61.0,42.0,5.54545,-46.0,3.0,-4.18182,NO
30,2,246.0,96.0,8.2,179.0,96.0,5.96667,67.0,96.0,2.23333,YES
52,3,251.0,68.0,4.82692,289.0,67.0,5.55769,-38.0,64.0,-0.730769,NO
10,2,14.0,4.0,1.4,68.0,49.0,6.8,-54.0,3.0,-5.4,NO
7,1,19.0,11.0,2.71429,4.0,1.0,0.571429,15.0,10.0,2.14286,NO
6,2,8.0,4.0,1.33333,5.0,1.0,0.833333,3.0,3.0,0.5,NO
80,3,1609.0,322.0,20.1125,1001.0,332.0,12.5125,608.0,129.0,7.6,YES
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3,3,8.0,8.0,2.66667,3.0,3.0,1.0,5.0,5.0,1.66667,NO
9,2,103.0,74.0,11.4444,106.0,77.0,11.7778,-3.0,7.0,-0.333333,NO
46,4,1114.0,300.0,24.2174,778.0,300.0,16.913,336.0,300.0,7.30435,YES
21,3,41.0,5.0,1.95238,40.0,5.0,1.90476,1.0,4.0,0.047619,NO
2,2,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,NO
7,2,45.0,31.0,6.42857,14.0,6.0,2.0,31.0,30.0,4.42857,NO
14,2,41.0,11.0,2.92857,64.0,25.0,4.57143,-23.0,11.0,-1.64286,NO
19,2,177.0,99.0,9.31579,73.0,24.0,3.84211,104.0,99.0,5.47368,YES
4,2,30.0,24.0,7.5,8.0,6.0,2.0,22.0,18.0,5.5,NO
10,3,20.0,5.0,2.0,19.0,4.0,1.9,1.0,4.0,0.1,NO
5,2,12.0,7.0,2.4,6.0,3.0,1.2,6.0,4.0,1.2,NO
7,2,14.0,6.0,2.0,13.0,6.0,1.85714,1.0,1.0,0.142857,NO
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
5,2,9.0,5.0,1.8,7.0,4.0,1.4,2.0,1.0,0.4,NO
25,2,46.0,8.0,1.84,44.0,8.0,1.76,2.0,3.0,0.08,NO
16,2,113.0,43.0,7.0625,72.0,43.0,4.5,41.0,43.0,2.5625,NO
2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
18,3,48.0,11.0,2.66667,37.0,8.0,2.05556,11.0,8.0,0.611111,NO
62,2,1290.0,255.0,20.8065,1011.0,319.0,16.3065,279.0,100.0,4.5,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
15,2,151.0,36.0,10.0667,92.0,44.0,6.13333,59.0,19.0,3.93333,NO
5,3,16.0,7.0,3.2,4.0,1.0,0.8,12.0,6.0,2.4,NO
11,3,16.0,4.0,1.45455,16.0,4.0,1.45455,0.0,3.0,0.0,NO
5,2,33.0,28.0,6.6,3.0,2.0,0.6,30.0,28.0,6.0,NO
12,2,49.0,12.0,4.08333,20.0,5.0,1.66667,29.0,10.0,2.41667,NO
26,3,445.0,278.0,17.1154,414.0,283.0,15.9231,31.0,278.0,1.19231,NO
22,2,48.0,7.0,2.18182,41.0,7.0,1.86364,7.0,4.0,0.318182,NO
4,2,26.0,20.0,6.5,19.0,17.0,4.75,7.0,4.0,1.75,NO
7,2,11.0,4.0,1.57143,9.0,2.0,1.28571,2.0,3.0,0.285714,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
7,1,10.0,5.0,1.42857,8.0,4.0,1.14286,2.0,4.0,0.285714,NO
47,2,442.0,185.0,9.40425,637.0,269.0,13.5532,-195.0,7.0,-4.14894,YES
5,1,71.0,35.0,14.2,4.0,3.0,0.8,67.0,32.0,13.4,NO
3,2,15.0,10.0,5.0,1.0,1.0,0.333333,14.0,10.0,4.66667,NO
2,1,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,NO
6,3,12.0,4.0,2.0,8.0,3.0,1.33333,4.0,3.0,0.666667,NO
7,1,35.0,26.0,5.0,35.0,26.0,5.0,0.0,26.0,0.0,NO
26,2,138.0,16.0,5.30769,120.0,17.0,4.61538,18.0,8.0,0.692308,NO
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2,1,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,NO
