@RELATION jedit-4.2-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
2,1,28,16,14.0,12,0,6.0,16,16,8.0,NO
1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
1,1,54,54,54.0,0,0,0.0,54,54,54.0,NO
1,1,327,327,327.0,0,0,0.0,327,327,327.0,NO
2,1,1139,1131,569.5,2,0,1.0,1137,1131,568.5,NO
1,1,12,12,12.0,11,0,11.0,1,1,1.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,199,199,199.0,0,0,0.0,199,199,199.0,NO
1,1,2,2,2.0,1,0,1.0,1,1,1.0,NO
1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
1,1,54,54,54.0,54,0,54.0,0,0,0.0,NO
4,1,66,47,16.5,70,0,17.5,-4,9,-1.0,NO
7,1,290,125,41.42857142857143,186,0,26.571428571428573,104,59,14.857142857142858,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,17,11,5.666666666666667,9,0,3.0,8,8,2.6666666666666665,NO
1,1,70,70,70.0,43,0,43.0,27,27,27.0,NO
3,1,116,82,38.666666666666664,48,0,16.0,68,57,22.666666666666668,NO
2,1,90,82,45.0,2,0,1.0,88,82,44.0,NO
5,1,587,306,117.4,415,0,83.0,172,82,34.4,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,1,1206,565,150.75,889,0,111.125,317,208,39.625,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,72,68,36.0,74,0,37.0,-2,1,-1.0,NO
3,1,4252,1688,1417.3333333333333,5249,0,1749.6666666666667,-997,28,-332.3333333333333,NO
1,1,135,135,135.0,113,0,113.0,22,22,22.0,NO
1,1,675,675,675.0,577,0,577.0,98,98,98.0,NO
3,1,71,37,23.666666666666668,69,0,23.0,2,2,0.6666666666666666,NO
4,1,426,306,106.5,146,0,36.5,280,226,70.0,NO
4,1,757,354,189.25,815,0,203.75,-58,123,-14.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
3,1,390,195,130.0,195,0,65.0,195,195,65.0,NO
1,1,4,4,4.0,1,0,1.0,3,3,3.0,NO
2,1,29,22,14.5,21,0,10.5,8,18,4.0,NO
2,1,11,8,5.5,9,0,4.5,2,8,1.0,NO
1,1,9,9,9.0,28,0,28.0,-19,0,-19.0,NO
3,1,187,91,62.333333333333336,70,0,23.333333333333332,117,46,39.0,NO
1,1,12,12,12.0,4,0,4.0,8,8,8.0,NO
1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
1,1,447,447,447.0,0,0,0.0,447,447,447.0,NO
2,1,43,40,21.5,48,0,24.0,-5,3,-2.5,NO
1,1,24,24,24.0,15,0,15.0,9,9,9.0,NO
1,1,109,109,109.0,0,0,0.0,109,109,109.0,NO
3,1,78,39,26.0,71,0,23.666666666666668,7,17,2.3333333333333335,NO
1,1,89,89,89.0,0,0,0.0,89,89,89.0,NO
1,1,35,35,35.0,11,0,11.0,24,24,24.0,NO
1,1,12,12,12.0,30,0,30.0,-18,0,-18.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,7,5,3.5,7,0,3.5,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,52,24,10.4,43,0,8.6,9,22,1.8,NO
4,1,29,23,7.25,6,0,1.5,23,23,5.75,NO
4,1,165,149,41.25,11,0,2.75,154,149,38.5,NO
1,1,6,6,6.0,2,0,2.0,4,4,4.0,NO
23,1,462,155,20.08695652173913,172,0,7.478260869565218,290,142,12.608695652173912,NO
6,1,27,16,4.5,11,0,1.8333333333333333,16,10,2.6666666666666665,NO
13,1,238,78,18.307692307692307,132,0,10.153846153846153,106,73,8.153846153846153,NO
7,1,92,31,13.142857142857142,45,0,6.428571428571429,47,28,6.714285714285714,NO
92,1,1465,117,15.923913043478262,1088,0,11.826086956521738,377,84,4.0978260869565215,YES
9,1,188,68,20.88888888888889,54,0,6.0,134,39,14.88888888888889,NO
28,1,180,40,6.428571428571429,30,0,1.0714285714285714,150,40,5.357142857142857,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,19,11,6.333333333333333,4,0,1.3333333333333333,15,11,5.0,NO
1,1,7,7,7.0,1,0,1.0,6,6,6.0,NO
7,1,71,20,10.142857142857142,45,0,6.428571428571429,26,15,3.7142857142857144,NO
2,1,15,10,7.5,33,0,16.5,-18,2,-9.0,NO
17,1,105,38,6.176470588235294,45,0,2.6470588235294117,60,37,3.5294117647058822,NO
18,1,781,259,43.388888888888886,653,0,36.27777777777778,128,224,7.111111111111111,NO
11,1,127,31,11.545454545454545,66,0,6.0,61,28,5.545454545454546,NO
24,1,529,143,22.041666666666668,300,0,12.5,229,126,9.541666666666666,YES
12,1,151,40,12.583333333333334,517,0,43.083333333333336,-366,36,-30.5,YES
20,1,424,164,21.2,92,0,4.6,332,159,16.6,NO
11,1,126,65,11.454545454545455,80,0,7.2727272727272725,46,51,4.181818181818182,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
42,1,531,65,12.642857142857142,141,0,3.357142857142857,390,65,9.285714285714286,YES
1,1,3,3,3.0,0,0,0.0,3,3,3.0,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,1,175,97,21.875,14,0,1.75,161,97,20.125,YES
6,1,126,59,21.0,54,0,9.0,72,38,12.0,NO
1,1,2,2,2.0,6,0,6.0,-4,0,-4.0,NO
12,1,389,242,32.416666666666664,35,0,2.9166666666666665,354,242,29.5,YES
47,1,2252,634,47.91489361702128,768,0,16.340425531914892,1484,634,31.574468085106382,YES
3,1,195,180,65.0,2,0,0.6666666666666666,193,180,64.33333333333333,NO
11,1,543,235,49.36363636363637,231,0,21.0,312,219,28.363636363636363,YES
3,1,207,184,69.0,8,0,2.6666666666666665,199,184,66.33333333333333,NO
8,1,385,261,48.125,34,0,4.25,351,261,43.875,NO
2,1,30,29,15.0,16,0,8.0,14,14,7.0,NO
7,1,96,77,13.714285714285714,73,0,10.428571428571429,23,69,3.2857142857142856,YES
55,1,819,94,14.89090909090909,511,0,9.290909090909091,308,51,5.6,YES
8,1,76,40,9.5,125,0,15.625,-49,35,-6.125,NO
5,1,28,16,5.6,21,0,4.2,7,12,1.4,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
21,1,260,70,12.380952380952381,614,0,29.238095238095237,-354,20,-16.857142857142858,YES
14,1,234,83,16.714285714285715,90,0,6.428571428571429,144,70,10.285714285714286,NO
46,1,798,121,17.347826086956523,584,0,12.695652173913043,214,54,4.6521739130434785,YES
21,1,549,233,26.142857142857142,52,0,2.4761904761904763,497,233,23.666666666666668,YES
9,1,416,235,46.22222222222222,126,0,14.0,290,235,32.22222222222222,YES
16,1,222,122,13.875,209,0,13.0625,13,65,0.8125,YES
22,1,401,143,18.227272727272727,95,0,4.318181818181818,306,143,13.909090909090908,NO
5,1,50,23,10.0,22,0,4.4,28,23,5.6,NO
6,1,52,23,8.666666666666666,24,0,4.0,28,23,4.666666666666667,NO
23,1,269,76,11.695652173913043,102,0,4.434782608695652,167,44,7.260869565217392,NO
1,1,0,0,0.0,6,0,6.0,-6,0,-6.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,3,3,1.5,4,0,2.0,-1,0,-0.5,NO
7,1,55,31,7.857142857142857,25,0,3.5714285714285716,30,11,4.285714285714286,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
12,1,430,170,35.833333333333336,24,0,2.0,406,168,33.833333333333336,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,27,20,4.5,255,0,42.5,-228,0,-38.0,NO
34,1,1461,298,42.970588235294116,1284,0,37.76470588235294,177,264,5.205882352941177,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
12,1,184,59,15.333333333333334,141,0,11.75,43,7,3.5833333333333335,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,14,13,7.0,2,0,1.0,12,12,6.0,NO
27,1,726,317,26.88888888888889,172,0,6.37037037037037,554,317,20.51851851851852,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,21,12,7.0,75,0,25.0,-54,5,-18.0,NO
6,1,35,25,5.833333333333333,26,0,4.333333333333333,9,24,1.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
19,1,188,100,9.894736842105264,74,0,3.8947368421052633,114,59,6.0,NO
1,1,41,41,41.0,0,0,0.0,41,41,41.0,NO
25,1,404,102,16.16,476,0,19.04,-72,42,-2.88,NO
2,1,2,1,1.0,3,0,1.5,-1,1,-0.5,NO
49,1,1329,155,27.122448979591837,729,0,14.877551020408163,600,85,12.244897959183673,YES
2,1,40,39,20.0,6,0,3.0,34,34,17.0,NO
5,1,35,21,7.0,18,0,3.6,17,17,3.4,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,3,3,3.0,1,0,1.0,2,2,2.0,NO
4,1,18,11,4.5,6,0,1.5,12,11,3.0,YES
11,1,469,196,42.63636363636363,52,0,4.7272727272727275,417,196,37.90909090909091,NO
9,1,70,33,7.777777777777778,18,0,2.0,52,33,5.777777777777778,YES
4,1,101,82,25.25,7,0,1.75,94,78,23.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
10,1,100,31,10.0,92,0,9.2,8,29,0.8,NO
10,1,289,83,28.9,197,0,19.7,92,50,9.2,NO
5,1,50,24,10.0,31,0,6.2,19,9,3.8,NO
1,1,4,4,4.0,1,0,1.0,3,3,3.0,NO
8,1,78,26,9.75,82,0,10.25,-4,22,-0.5,NO
2,1,2,1,1.0,2,0,1.0,0,0,0.0,YES
23,1,583,284,25.347826086956523,113,0,4.913043478260869,470,284,20.434782608695652,NO
23,1,235,61,10.217391304347826,202,0,8.782608695652174,33,21,1.434782608695652,YES
11,1,191,56,17.363636363636363,47,0,4.2727272727272725,144,48,13.090909090909092,NO
9,1,168,117,18.666666666666668,104,0,11.555555555555555,64,69,7.111111111111111,NO
27,1,527,95,19.51851851851852,349,0,12.925925925925926,178,85,6.592592592592593,YES
6,1,268,211,44.666666666666664,21,0,3.5,247,211,41.166666666666664,NO
6,1,95,43,15.833333333333334,9,0,1.5,86,42,14.333333333333334,NO
2,1,7,6,3.5,3,0,1.5,4,4,2.0,NO
6,1,24,15,4.0,42,0,7.0,-18,1,-3.0,NO
14,1,233,155,16.642857142857142,111,0,7.928571428571429,122,89,8.714285714285714,NO
5,1,54,37,10.8,24,0,4.8,30,35,6.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,25,25,25.0,29,0,29.0,-4,0,-4.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
7,1,45,20,6.428571428571429,24,0,3.4285714285714284,21,17,3.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
10,1,100,49,10.0,53,0,5.3,47,28,4.7,NO
5,1,53,44,10.6,14,0,2.8,39,37,7.8,YES
4,1,80,62,20.0,40,0,10.0,40,30,10.0,NO
5,1,144,80,28.8,113,0,22.6,31,17,6.2,NO
18,1,135,55,7.5,125,0,6.944444444444445,10,41,0.5555555555555556,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
14,1,244,113,17.428571428571427,50,0,3.5714285714285716,194,113,13.857142857142858,YES
8,1,89,46,11.125,31,0,3.875,58,32,7.25,NO
126,1,1481,66,11.753968253968255,1107,0,8.785714285714286,374,46,2.9682539682539684,YES
1,1,19,19,19.0,23,0,23.0,-4,0,-4.0,NO
2,1,53,52,26.5,1,0,0.5,52,52,26.0,NO
1,1,39,39,39.0,39,0,39.0,0,0,0.0,NO
9,1,166,73,18.444444444444443,87,0,9.666666666666666,79,54,8.777777777777779,NO
2,1,1,1,0.5,3,0,1.5,-2,0,-1.0,NO
2,1,107,107,53.5,4,0,2.0,103,107,51.5,NO
1,1,26,26,26.0,48,0,48.0,-22,0,-22.0,NO
1,1,12,12,12.0,32,0,32.0,-20,0,-20.0,NO
1,1,12,12,12.0,54,0,54.0,-42,0,-42.0,NO
2,1,40,22,20.0,25,0,12.5,15,22,7.5,NO
2,1,47,28,23.5,42,0,21.0,5,13,2.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,109,107,54.5,1,0,0.5,108,107,54.0,NO
3,1,125,107,41.666666666666664,56,0,18.666666666666668,69,107,23.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,129,103,32.25,4,0,1.0,125,103,31.25,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,38,35,12.666666666666666,20,0,6.666666666666667,18,15,6.0,NO
5,1,158,85,31.6,86,0,17.2,72,85,14.4,NO
1,1,94,94,94.0,0,0,0.0,94,94,94.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,71,71,71.0,11,0,11.0,60,60,60.0,NO
2,1,28,18,14.0,15,0,7.5,13,10,6.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,11,6,3.6666666666666665,5,0,1.6666666666666667,6,6,2.0,NO
4,1,276,272,69.0,365,0,91.25,-89,272,-22.25,NO
8,1,75,27,9.375,31,0,3.875,44,25,5.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,1,188,114,23.5,127,0,15.875,61,23,7.625,NO
8,1,25,17,3.125,49,0,6.125,-24,2,-3.0,NO
5,1,20,14,4.0,83,0,16.6,-63,0,-12.6,NO
1,1,138,138,138.0,0,0,0.0,138,138,138.0,NO
9,1,352,196,39.111111111111114,85,0,9.444444444444445,267,196,29.666666666666668,NO
6,1,62,29,10.333333333333334,47,0,7.833333333333333,15,27,2.5,NO
1,1,20,20,20.0,0,0,0.0,20,20,20.0,NO
4,1,16,7,4.0,11,0,2.75,5,6,1.25,YES
3,1,41,29,13.666666666666666,0,0,0.0,41,29,13.666666666666666,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,29,20,5.8,48,0,9.6,-19,3,-3.8,NO
4,1,36,15,9.0,32,0,8.0,4,14,1.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,9,7,3.0,2,0,0.6666666666666666,7,7,2.3333333333333335,NO
2,1,173,172,86.5,1,0,0.5,172,172,86.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
19,1,836,646,44.0,135,0,7.105263157894737,701,646,36.89473684210526,NO
28,1,941,483,33.607142857142854,267,0,9.535714285714286,674,483,24.071428571428573,YES
3,1,34,22,11.333333333333334,15,0,5.0,19,10,6.333333333333333,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
9,1,120,49,13.333333333333334,35,0,3.888888888888889,85,41,9.444444444444445,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
13,1,354,89,27.23076923076923,529,0,40.69230769230769,-175,73,-13.461538461538462,YES
6,1,16,10,2.6666666666666665,100,0,16.666666666666668,-84,0,-14.0,NO
16,1,471,244,29.4375,341,0,21.3125,130,173,8.125,YES
10,1,67,34,6.7,31,0,3.1,36,32,3.6,NO
1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
5,1,18,8,3.6,52,0,10.4,-34,5,-6.8,NO
1,1,24,24,24.0,6,0,6.0,18,18,18.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,30,30,30.0,0,0,0.0,30,30,30.0,NO
5,1,21,14,4.2,25,0,5.0,-4,1,-0.8,YES
3,1,148,138,49.333333333333336,30,0,10.0,118,109,39.333333333333336,NO
11,1,125,65,11.363636363636363,73,0,6.636363636363637,52,57,4.7272727272727275,YES
3,1,20,10,6.666666666666667,62,0,20.666666666666668,-42,0,-14.0,NO
21,1,479,131,22.80952380952381,272,0,12.952380952380953,207,78,9.857142857142858,YES
7,1,29,18,4.142857142857143,49,0,7.0,-20,9,-2.857142857142857,YES
18,1,285,114,15.833333333333334,208,0,11.555555555555555,77,37,4.277777777777778,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,1,24,13,8.0,14,0,4.666666666666667,10,11,3.3333333333333335,YES
6,1,108,59,18.0,85,0,14.166666666666666,23,31,3.8333333333333335,YES
3,1,33,27,11.0,3,0,1.0,30,27,10.0,NO
10,1,229,105,22.9,87,0,8.7,142,93,14.2,NO
2,1,18,12,9.0,3,0,1.5,15,12,7.5,NO
3,1,42,41,14.0,17,0,5.666666666666667,25,36,8.333333333333334,NO
4,1,105,65,26.25,145,0,36.25,-40,3,-10.0,YES
3,1,75,45,25.0,15,0,5.0,60,45,20.0,NO
1,1,33,33,33.0,6,0,6.0,27,27,27.0,NO
1,1,65,65,65.0,0,0,0.0,65,65,65.0,NO
1,1,61,61,61.0,45,0,45.0,16,16,16.0,YES
2,1,14,9,7.0,2,0,1.0,12,9,6.0,NO
15,1,200,61,13.333333333333334,179,0,11.933333333333334,21,54,1.4,YES
7,1,189,89,27.0,174,0,24.857142857142858,15,21,2.142857142857143,YES
42,1,714,244,17.0,559,0,13.30952380952381,155,139,3.6904761904761907,YES
93,1,3087,645,33.193548387096776,1127,0,12.118279569892474,1960,645,21.0752688172043,YES
3,1,75,66,25.0,53,0,17.666666666666668,22,16,7.333333333333333,NO
22,1,204,77,9.272727272727273,181,0,8.227272727272727,23,20,1.0454545454545454,YES
132,1,2737,160,20.734848484848484,2363,0,17.901515151515152,374,134,2.8333333333333335,YES
2,1,55,46,27.5,0,0,0.0,55,46,27.5,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
10,1,269,87,26.9,75,0,7.5,194,82,19.4,NO
7,1,286,208,40.857142857142854,47,0,6.714285714285714,239,208,34.142857142857146,NO
2,1,36,34,18.0,1,0,0.5,35,34,17.5,NO
39,1,565,198,14.487179487179487,536,0,13.743589743589743,29,57,0.7435897435897436,YES
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,1,23,16,11.5,17,0,8.5,6,6,3.0,NO
8,1,188,96,23.5,64,0,8.0,124,84,15.5,NO
1,1,25,25,25.0,0,0,0.0,25,25,25.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,1,9,4,3.0,5,0,1.6666666666666667,4,3,1.3333333333333333,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,281,281,281.0,0,0,0.0,281,281,281.0,NO
1,1,126,126,126.0,0,0,0.0,126,126,126.0,NO
1,1,950,950,950.0,0,0,0.0,950,950,950.0,NO
1,1,287,287,287.0,0,0,0.0,287,287,287.0,NO
1,1,1766,1766,1766.0,0,0,0.0,1766,1766,1766.0,NO
1,1,273,273,273.0,0,0,0.0,273,273,273.0,NO
1,1,60,60,60.0,0,0,0.0,60,60,60.0,NO
1,1,256,256,256.0,0,0,0.0,256,256,256.0,NO
1,1,279,279,279.0,0,0,0.0,279,279,279.0,NO
1,1,693,693,693.0,0,0,0.0,693,693,693.0,NO
