@RELATION ant-1.6-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
13,5,44,11,3.3846153846153846,42,0,3.230769230769231,2,2,0.15384615384615385,YES
4,4,17,12,4.25,9,0,2.25,8,8,2.0,NO
5,4,7,3,1.4,5,0,1.0,2,2,0.4,NO
8,6,33,10,4.125,16,0,2.0,17,6,2.125,NO
7,5,27,21,3.857142857142857,23,0,3.2857142857142856,4,3,0.5714285714285714,NO
7,5,26,9,3.7142857142857144,18,0,2.5714285714285716,8,8,1.1428571428571428,NO
15,5,89,26,5.933333333333334,39,0,2.6,50,25,3.3333333333333335,NO
13,7,232,170,17.846153846153847,63,0,4.846153846153846,169,147,13.0,YES
12,4,61,29,5.083333333333333,32,0,2.6666666666666665,29,25,2.4166666666666665,NO
24,9,681,377,28.375,335,0,13.958333333333334,346,156,14.416666666666666,NO
6,4,22,6,3.6666666666666665,10,0,1.6666666666666667,12,6,2.0,NO
23,6,193,58,8.391304347826088,65,0,2.8260869565217392,128,45,5.565217391304348,YES
8,4,23,11,2.875,13,0,1.625,10,10,1.25,NO
5,3,7,3,1.4,8,0,1.6,-1,0,-0.2,NO
3,3,3,2,1.0,1,0,0.3333333333333333,2,2,0.6666666666666666,NO
6,2,242,234,40.333333333333336,49,0,8.166666666666666,193,234,32.166666666666664,NO
7,4,164,139,23.428571428571427,15,0,2.142857142857143,149,139,21.285714285714285,NO
30,9,684,219,22.8,406,0,13.533333333333333,278,153,9.266666666666667,YES
16,7,252,149,15.75,28,0,1.75,224,149,14.0,YES
4,3,6,3,1.5,6,0,1.5,0,0,0.0,NO
8,4,29,8,3.625,24,0,3.0,5,5,0.625,YES
5,3,13,9,2.6,7,0,1.4,6,7,1.2,NO
10,5,24,6,2.4,15,0,1.5,9,5,0.9,NO
10,6,26,10,2.6,15,0,1.5,11,10,1.1,NO
7,3,30,10,4.285714285714286,29,0,4.142857142857143,1,6,0.14285714285714285,NO
26,6,448,102,17.23076923076923,232,0,8.923076923076923,216,86,8.307692307692308,NO
26,8,432,86,16.615384615384617,81,0,3.1153846153846154,351,83,13.5,YES
13,6,46,18,3.5384615384615383,18,0,1.3846153846153846,28,18,2.1538461538461537,YES
16,5,255,148,15.9375,51,0,3.1875,204,141,12.75,NO
2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
8,4,16,10,2.0,7,0,0.875,9,9,1.125,NO
9,6,73,46,8.11111111111111,15,0,1.6666666666666667,58,40,6.444444444444445,NO
19,5,140,40,7.368421052631579,95,0,5.0,45,33,2.3684210526315788,YES
7,4,24,15,3.4285714285714284,11,0,1.5714285714285714,13,14,1.8571428571428572,NO
18,7,77,18,4.277777777777778,94,0,5.222222222222222,-17,6,-0.9444444444444444,YES
6,4,14,9,2.3333333333333335,9,0,1.5,5,6,0.8333333333333334,NO
5,4,8,3,1.6,6,0,1.2,2,3,0.4,NO
6,4,72,64,12.0,12,0,2.0,60,63,10.0,NO
13,5,37,7,2.8461538461538463,24,0,1.8461538461538463,13,6,1.0,YES
17,6,298,152,17.529411764705884,100,0,5.882352941176471,198,152,11.647058823529411,YES
13,7,37,18,2.8461538461538463,14,0,1.0769230769230769,23,17,1.7692307692307692,NO
10,4,56,16,5.6,54,0,5.4,2,6,0.2,YES
30,5,477,59,15.9,262,0,8.733333333333333,215,39,7.166666666666667,YES
33,8,461,97,13.969696969696969,136,0,4.121212121212121,325,97,9.848484848484848,YES
13,5,246,120,18.923076923076923,85,0,6.538461538461538,161,104,12.384615384615385,YES
29,7,355,84,12.241379310344827,101,0,3.4827586206896552,254,77,8.758620689655173,YES
6,4,15,5,2.5,10,0,1.6666666666666667,5,4,0.8333333333333334,NO
5,4,15,6,3.0,13,0,2.6,2,3,0.4,NO
6,4,14,6,2.3333333333333335,10,0,1.6666666666666667,4,4,0.6666666666666666,NO
9,4,24,8,2.6666666666666665,19,0,2.111111111111111,5,5,0.5555555555555556,NO
11,5,65,34,5.909090909090909,35,0,3.1818181818181817,30,30,2.727272727272727,NO
9,4,61,30,6.777777777777778,11,0,1.2222222222222223,50,29,5.555555555555555,NO
3,3,6,4,2.0,4,0,1.3333333333333333,2,3,0.6666666666666666,NO
8,3,676,319,84.5,111,0,13.875,565,319,70.625,NO
6,2,447,267,74.5,98,0,16.333333333333332,349,267,58.166666666666664,YES
16,6,101,29,6.3125,167,0,10.4375,-66,18,-4.125,YES
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
11,4,276,226,25.09090909090909,23,0,2.090909090909091,253,226,23.0,YES
17,7,277,149,16.294117647058822,25,0,1.4705882352941178,252,148,14.823529411764707,NO
7,5,39,19,5.571428571428571,8,0,1.1428571428571428,31,17,4.428571428571429,NO
16,5,216,97,13.5,148,0,9.25,68,59,4.25,NO
7,4,60,33,8.571428571428571,17,0,2.4285714285714284,43,32,6.142857142857143,NO
14,6,470,189,33.57142857142857,174,0,12.428571428571429,296,182,21.142857142857142,YES
11,5,54,15,4.909090909090909,26,0,2.3636363636363638,28,13,2.5454545454545454,NO
9,5,127,87,14.11111111111111,45,0,5.0,82,58,9.11111111111111,NO
8,3,378,267,47.25,41,0,5.125,337,267,42.125,NO
8,3,138,117,17.25,20,0,2.5,118,105,14.75,NO
19,6,299,129,15.736842105263158,65,0,3.4210526315789473,234,126,12.31578947368421,NO
8,3,88,63,11.0,41,0,5.125,47,49,5.875,YES
4,3,20,13,5.0,16,0,4.0,4,9,1.0,YES
5,5,9,3,1.8,9,0,1.8,0,1,0.0,YES
11,3,523,344,47.54545454545455,42,0,3.8181818181818183,481,344,43.72727272727273,YES
5,3,17,10,3.4,16,0,3.2,1,2,0.2,NO
18,8,164,90,9.11111111111111,83,0,4.611111111111111,81,76,4.5,YES
15,6,153,111,10.2,82,0,5.466666666666667,71,71,4.733333333333333,NO
20,9,236,61,11.8,158,0,7.9,78,27,3.9,YES
4,3,7,5,1.75,47,0,11.75,-40,0,-10.0,NO
8,4,32,24,4.0,24,0,3.0,8,23,1.0,NO
10,4,105,56,10.5,26,0,2.6,79,54,7.9,NO
5,4,32,21,6.4,19,0,3.8,13,12,2.6,NO
9,3,33,20,3.6666666666666665,14,0,1.5555555555555556,19,18,2.111111111111111,YES
10,6,543,388,54.3,48,0,4.8,495,388,49.5,NO
7,3,394,382,56.285714285714285,21,0,3.0,373,382,53.285714285714285,YES
14,5,152,72,10.857142857142858,69,0,4.928571428571429,83,50,5.928571428571429,YES
4,4,9,4,2.25,7,0,1.75,2,2,0.5,NO
9,5,35,16,3.888888888888889,16,0,1.7777777777777777,19,14,2.111111111111111,NO
7,6,34,14,4.857142857142857,26,0,3.7142857142857144,8,11,1.1428571428571428,YES
10,4,49,26,4.9,26,0,2.6,23,21,2.3,YES
5,3,5,2,1.0,3,0,0.6,2,1,0.4,NO
10,5,119,86,11.9,36,0,3.6,83,79,8.3,NO
6,5,26,20,4.333333333333333,13,0,2.1666666666666665,13,19,2.1666666666666665,NO
5,3,17,10,3.4,7,0,1.4,10,10,2.0,NO
11,5,45,16,4.090909090909091,20,0,1.8181818181818181,25,12,2.272727272727273,YES
13,6,31,5,2.3846153846153846,26,0,2.0,5,4,0.38461538461538464,NO
8,5,27,12,3.375,21,0,2.625,6,5,0.75,NO
12,5,59,38,4.916666666666667,19,0,1.5833333333333333,40,36,3.3333333333333335,NO
6,4,221,209,36.833333333333336,6,0,1.0,215,209,35.833333333333336,NO
3,3,2,1,0.6666666666666666,10,0,3.3333333333333335,-8,1,-2.6666666666666665,NO
3,3,71,69,23.666666666666668,2,0,0.6666666666666666,69,69,23.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
35,11,531,124,15.17142857142857,262,0,7.485714285714286,269,103,7.685714285714286,YES
16,5,534,428,33.375,99,0,6.1875,435,391,27.1875,YES
39,7,807,209,20.692307692307693,477,0,12.23076923076923,330,77,8.461538461538462,YES
3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
7,6,29,10,4.142857142857143,22,0,3.142857142857143,7,5,1.0,YES
14,7,107,23,7.642857142857143,48,0,3.4285714285714284,59,23,4.214285714285714,YES
4,3,8,4,2.0,3,0,0.75,5,4,1.25,YES
4,3,8,4,2.0,9,0,2.25,-1,0,-0.25,NO
4,3,3,1,0.75,5,0,1.25,-2,0,-0.5,NO
5,4,8,5,1.6,6,0,1.2,2,3,0.4,YES
10,5,18,6,1.8,7,0,0.7,11,6,1.1,YES
8,4,21,11,2.625,14,0,1.75,7,10,0.875,NO
5,5,8,4,1.6,8,0,1.6,0,4,0.0,NO
3,2,4,3,1.3333333333333333,3,0,1.0,1,1,0.3333333333333333,NO
6,4,10,5,1.6666666666666667,7,0,1.1666666666666667,3,4,0.5,NO
3,2,5,3,1.6666666666666667,3,0,1.0,2,2,0.6666666666666666,NO
8,4,87,51,10.875,25,0,3.125,62,33,7.75,NO
4,3,16,14,4.0,14,0,3.5,2,2,0.5,NO
5,3,23,20,4.6,8,0,1.6,15,15,3.0,NO
4,4,6,3,1.5,6,0,1.5,0,0,0.0,NO
6,5,30,16,5.0,11,0,1.8333333333333333,19,15,3.1666666666666665,NO
3,3,5,4,1.6666666666666667,4,0,1.3333333333333333,1,1,0.3333333333333333,NO
5,3,130,112,26.0,3,0,0.6,127,112,25.4,NO
4,3,15,10,3.75,4,0,1.0,11,9,2.75,NO
3,3,5,4,1.6666666666666667,4,0,1.3333333333333333,1,1,0.3333333333333333,NO
3,2,10,8,3.3333333333333335,3,0,1.0,7,7,2.3333333333333335,NO
6,4,10,5,1.6666666666666667,7,0,1.1666666666666667,3,4,0.5,NO
15,5,85,42,5.666666666666667,52,0,3.466666666666667,33,17,2.2,NO
7,5,33,16,4.714285714285714,11,0,1.5714285714285714,22,14,3.142857142857143,NO
3,3,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
8,5,34,16,4.25,12,0,1.5,22,16,2.75,NO
11,5,109,88,9.909090909090908,109,0,9.909090909090908,0,85,0.0,YES
4,4,12,7,3.0,6,0,1.5,6,6,1.5,NO
11,5,184,59,16.727272727272727,196,0,17.818181818181817,-12,39,-1.0909090909090908,NO
2,2,5,4,2.5,2,0,1.0,3,3,1.5,NO
3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
2,2,3,2,1.5,3,0,1.5,0,0,0.0,NO
2,2,4,3,2.0,4,0,2.0,0,0,0.0,NO
3,3,3,2,1.0,3,0,1.0,0,0,0.0,NO
2,2,106,105,53.0,6,0,3.0,100,100,50.0,NO
13,5,131,38,10.076923076923077,22,0,1.6923076923076923,109,36,8.384615384615385,NO
9,4,104,37,11.555555555555555,48,0,5.333333333333333,56,37,6.222222222222222,NO
7,5,43,29,6.142857142857143,16,0,2.2857142857142856,27,26,3.857142857142857,NO
6,5,18,8,3.0,13,0,2.1666666666666665,5,5,0.8333333333333334,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
7,4,21,7,3.0,23,0,3.2857142857142856,-2,3,-0.2857142857142857,NO
3,3,3,2,1.0,5,0,1.6666666666666667,-2,0,-0.6666666666666666,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
2,2,1,1,0.5,1,0,0.5,0,0,0.0,YES
4,3,8,4,2.0,9,0,2.25,-1,1,-0.25,NO
6,3,6,2,1.0,9,0,1.5,-3,0,-0.5,NO
25,9,415,159,16.6,41,0,1.64,374,158,14.96,YES
4,4,3,1,0.75,3,0,0.75,0,0,0.0,NO
7,4,379,313,54.142857142857146,7,0,1.0,372,313,53.142857142857146,YES
11,6,127,92,11.545454545454545,38,0,3.4545454545454546,89,68,8.090909090909092,YES
13,7,336,181,25.846153846153847,70,0,5.384615384615385,266,139,20.46153846153846,YES
3,1,15,14,5.0,39,0,13.0,-24,0,-8.0,NO
9,4,70,37,7.777777777777778,17,0,1.8888888888888888,53,28,5.888888888888889,NO
8,5,86,56,10.75,16,0,2.0,70,56,8.75,NO
3,2,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
6,5,69,60,11.5,5,0,0.8333333333333334,64,59,10.666666666666666,YES
3,2,7,3,2.3333333333333335,10,0,3.3333333333333335,-3,0,-1.0,NO
5,3,6,3,1.2,6,0,1.2,0,0,0.0,NO
8,5,131,110,16.375,51,0,6.375,80,109,10.0,NO
10,4,112,53,11.2,19,0,1.9,93,53,9.3,YES
3,3,1,1,0.3333333333333333,3,0,1.0,-2,0,-0.6666666666666666,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
12,5,18,4,1.5,15,0,1.25,3,3,0.25,YES
2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
3,3,8,6,2.6666666666666665,3,0,1.0,5,5,1.6666666666666667,NO
19,6,107,23,5.631578947368421,43,0,2.263157894736842,64,18,3.3684210526315788,NO
7,4,37,22,5.285714285714286,15,0,2.142857142857143,22,20,3.142857142857143,YES
3,1,371,324,123.66666666666667,4,0,1.3333333333333333,367,324,122.33333333333333,NO
8,3,386,315,48.25,24,0,3.0,362,315,45.25,YES
4,3,3,1,0.75,3,0,0.75,0,0,0.0,NO
3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
5,1,197,165,39.4,2,0,0.4,195,165,39.0,NO
5,2,78,73,15.6,3,0,0.6,75,73,15.0,NO
6,2,86,76,14.333333333333334,31,0,5.166666666666667,55,68,9.166666666666666,NO
3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
24,6,1335,467,55.625,510,0,21.25,825,434,34.375,NO
14,5,200,63,14.285714285714286,61,0,4.357142857142857,139,51,9.928571428571429,YES
17,4,324,231,19.058823529411764,180,0,10.588235294117647,144,215,8.470588235294118,NO
9,2,166,155,18.444444444444443,11,0,1.2222222222222223,155,155,17.22222222222222,NO
13,4,231,207,17.76923076923077,20,0,1.5384615384615385,211,207,16.23076923076923,NO
4,4,116,111,29.0,2,0,0.5,114,111,28.5,NO
6,5,130,121,21.666666666666668,10,0,1.6666666666666667,120,121,20.0,NO
6,5,148,143,24.666666666666668,4,0,0.6666666666666666,144,143,24.0,NO
12,8,395,312,32.916666666666664,45,0,3.75,350,312,29.166666666666668,NO
5,4,200,184,40.0,7,0,1.4,193,184,38.6,NO
10,6,272,197,27.2,31,0,3.1,241,197,24.1,NO
8,6,329,250,41.125,39,0,4.875,290,250,36.25,NO
11,7,235,186,21.363636363636363,120,0,10.909090909090908,115,186,10.454545454545455,NO
8,6,254,209,31.75,39,0,4.875,215,209,26.875,NO
8,6,157,130,19.625,21,0,2.625,136,130,17.0,NO
6,5,83,78,13.833333333333334,7,0,1.1666666666666667,76,78,12.666666666666666,NO
13,6,279,213,21.46153846153846,45,0,3.4615384615384617,234,213,18.0,NO
5,5,89,85,17.8,4,0,0.8,85,85,17.0,NO
7,5,220,195,31.428571428571427,17,0,2.4285714285714284,203,195,29.0,NO
5,4,150,135,30.0,8,0,1.6,142,135,28.4,NO
9,6,189,172,21.0,12,0,1.3333333333333333,177,172,19.666666666666668,NO
4,4,117,112,29.25,2,0,0.5,115,112,28.75,NO
5,5,107,99,21.4,7,0,1.4,100,99,20.0,NO
4,4,117,112,29.25,2,0,0.5,115,112,28.75,NO
9,5,245,208,27.22222222222222,27,0,3.0,218,208,24.22222222222222,NO
10,6,171,78,17.1,101,0,10.1,70,74,7.0,NO
10,7,269,178,26.9,46,0,4.6,223,178,22.3,NO
5,4,92,86,18.4,6,0,1.2,86,86,17.2,NO
16,7,763,564,47.6875,68,0,4.25,695,564,43.4375,NO
7,5,358,313,51.142857142857146,46,0,6.571428571428571,312,313,44.57142857142857,NO
5,5,181,159,36.2,9,0,1.8,172,159,34.4,NO
2,2,86,85,43.0,1,0,0.5,85,85,42.5,NO
2,2,110,109,55.0,1,0,0.5,109,109,54.5,NO
2,2,245,241,122.5,4,0,2.0,241,241,120.5,YES
2,2,98,97,49.0,1,0,0.5,97,97,48.5,NO
2,2,122,116,61.0,6,0,3.0,116,116,58.0,NO
2,2,656,653,328.0,3,0,1.5,653,653,326.5,YES
2,2,256,255,128.0,1,0,0.5,255,255,127.5,YES
8,3,554,300,69.25,62,0,7.75,492,249,61.5,YES
9,5,87,41,9.666666666666666,26,0,2.888888888888889,61,39,6.777777777777778,NO
9,3,42,21,4.666666666666667,23,0,2.5555555555555554,19,18,2.111111111111111,NO
6,2,95,53,15.833333333333334,8,0,1.3333333333333333,87,52,14.5,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
32,8,722,241,22.5625,152,0,4.75,570,195,17.8125,YES
3,2,6,4,2.0,4,0,1.3333333333333333,2,2,0.6666666666666666,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
3,2,6,4,2.0,4,0,1.3333333333333333,2,2,0.6666666666666666,NO
9,5,129,47,14.333333333333334,26,0,2.888888888888889,103,42,11.444444444444445,NO
12,5,134,58,11.166666666666666,15,0,1.25,119,56,9.916666666666666,YES
1,1,22,22,22.0,69,0,69.0,-47,0,-47.0,NO
2,2,1,1,0.5,1,0,0.5,0,0,0.0,NO
1,1,5,5,5.0,5,0,5.0,0,0,0.0,NO
6,3,131,114,21.833333333333332,6,0,1.0,125,114,20.833333333333332,NO
1,1,151,151,151.0,0,0,0.0,151,151,151.0,NO
7,3,104,66,14.857142857142858,103,0,14.714285714285714,1,65,0.14285714285714285,NO
3,2,4,2,1.3333333333333333,3,0,1.0,1,1,0.3333333333333333,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,3,5,2,1.0,7,0,1.4,-2,0,-0.4,NO
4,2,3,1,0.75,4,0,1.0,-1,0,-0.25,YES
2,2,73,56,36.5,33,0,16.5,40,24,20.0,YES
8,3,40,34,5.0,70,0,8.75,-30,1,-3.75,YES
3,3,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
4,3,9,7,2.25,16,0,4.0,-7,0,-1.75,NO
3,2,27,26,9.0,80,0,26.666666666666668,-53,0,-17.666666666666668,NO
3,2,8,6,2.6666666666666665,4,0,1.3333333333333333,4,4,1.3333333333333333,NO
1,1,82,82,82.0,0,0,0.0,82,82,82.0,NO
2,2,86,85,43.0,1,0,0.5,85,85,42.5,NO
5,3,8,3,1.6,7,0,1.4,1,1,0.2,NO
11,4,183,134,16.636363636363637,36,0,3.272727272727273,147,134,13.363636363636363,YES
7,3,16,10,2.2857142857142856,6,0,0.8571428571428571,10,10,1.4285714285714286,NO
2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
2,2,1,1,0.5,1,0,0.5,0,0,0.0,NO
3,2,14,9,4.666666666666667,5,0,1.6666666666666667,9,6,3.0,NO
4,3,3,1,0.75,3,0,0.75,0,0,0.0,NO
5,3,26,12,5.2,8,0,1.6,18,11,3.6,NO
2,2,1,1,0.5,1,0,0.5,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,12,10,4.0,17,0,5.666666666666667,-5,0,-1.6666666666666667,NO
6,3,15,6,2.5,17,0,2.8333333333333335,-2,1,-0.3333333333333333,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,7,5,2.3333333333333335,2,0,0.6666666666666666,5,5,1.6666666666666667,NO
7,4,101,62,14.428571428571429,34,0,4.857142857142857,67,34,9.571428571428571,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
2,2,1,1,0.5,1,0,0.5,0,0,0.0,YES
2,2,1,1,0.5,1,0,0.5,0,0,0.0,YES
6,3,113,85,18.833333333333332,37,0,6.166666666666667,76,56,12.666666666666666,NO
5,2,9,6,1.8,3,0,0.6,6,6,1.2,YES
3,2,2,1,0.6666666666666666,3,0,1.0,-1,0,-0.3333333333333333,YES
4,2,6,4,1.5,7,0,1.75,-1,0,-0.25,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
3,2,4,2,1.3333333333333333,6,0,2.0,-2,0,-0.6666666666666666,NO
3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
9,2,105,52,11.666666666666666,11,0,1.2222222222222223,94,46,10.444444444444445,YES
2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
8,3,584,417,73.0,27,0,3.375,557,417,69.625,YES
3,2,4,2,1.3333333333333333,5,0,1.6666666666666667,-1,0,-0.3333333333333333,NO
10,2,276,240,27.6,89,0,8.9,187,163,18.7,YES
3,2,3,1,1.0,4,0,1.3333333333333333,-1,0,-0.3333333333333333,NO
