@RELATION velocity-1.6-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
1,1,1,0,5,0,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
1,1,1,0,4,0,1,2,1,3,2,1.5,1,0,0.5,2,1,1.0,NO
1,1,1,0,5,0,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,2,6,0,2,3,12,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,2,6,0,2,3,12,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
6,1,18,4,12,7,99,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,2,6,0,2,3,12,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,2,6,0,2,3,12,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,1,12,0,5,0,61,2,2,2,1,1.0,2,0,1.0,0,0,0.0,YES
2,1,10,0,1,1,42,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,14,0,2,0,42,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
5,1,19,0,3,2,157,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
7,1,20,0,8,11,91,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
18,1,36,0,3,133,298,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
13,2,18,1,5,58,103,1,1,8,8,8.0,7,0,7.0,1,1,1.0,NO
28,1,55,3,8,0,162,2,2,35,34,17.5,130,0,65.0,-95,0,-47.5,YES
5,1,5,0,32,10,5,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
11,2,39,0,7,7,245,8,2,400,266,50.0,178,0,22.25,222,266,27.75,YES
0,1,0,0,67,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
28,1,54,0,11,24,198,4,2,68,40,17.0,0,0,0.0,68,40,17.0,YES
20,1,31,1,7,110,160,2,2,84,60,42.0,0,0,0.0,84,60,42.0,YES
2,1,2,0,5,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
17,1,17,0,5,136,17,2,2,49,33,24.5,0,0,0.0,49,33,24.5,YES
3,1,3,0,2,3,3,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
10,2,46,0,9,0,296,6,1,519,492,86.5,183,0,30.5,336,492,56.0,YES
10,1,40,0,3,39,470,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,3,0,5,3,3,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,5,6,0,2,3,17,2,2,59,58,29.5,0,0,0.0,59,58,29.5,NO
1,5,2,0,4,0,5,1,1,35,35,35.0,0,0,0.0,35,35,35.0,NO
8,5,14,0,46,6,79,2,1,7,4,3.5,3,0,1.5,4,4,2.0,NO
9,5,19,0,33,0,204,1,1,8,8,8.0,0,0,0.0,8,8,8.0,NO
3,5,6,0,38,3,17,1,1,2,2,2.0,0,0,0.0,2,2,2.0,NO
5,5,7,0,28,0,45,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
4,4,7,6,38,0,35,1,1,3,3,3.0,0,0,0.0,3,3,3.0,NO
18,2,36,0,4,0,375,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
19,2,29,0,1,61,342,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,3,0,4,3,3,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
4,1,18,0,6,0,74,4,2,4,2,1.0,12,0,3.0,-8,1,-2.0,NO
1,1,1,0,6,0,1,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
30,1,60,0,10,435,133,2,2,2,1,1.0,1,0,0.5,1,1,0.5,NO
0,1,0,0,5,0,60,10,3,45,12,4.5,8,0,0.8,37,9,3.7,YES
62,1,165,0,42,1423,1691,19,3,479,147,25.210526315789473,148,0,7.7894736842105265,331,146,17.42105263157895,YES
4,1,4,0,8,6,4,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
40,1,40,0,73,780,40,9,2,153,50,17.0,25,0,2.7777777777777777,128,48,14.222222222222221,YES
40,1,78,0,19,0,208,3,1,26,22,8.666666666666666,0,0,0.0,26,22,8.666666666666666,YES
15,1,63,0,18,9,830,12,2,294,135,24.5,203,0,16.916666666666668,91,98,7.583333333333333,NO
14,1,33,0,7,47,344,9,2,159,87,17.666666666666668,141,0,15.666666666666666,18,25,2.0,YES
5,2,8,0,9,10,22,1,1,112,112,112.0,0,0,0.0,112,112,112.0,YES
9,2,26,0,9,24,119,4,2,228,201,57.0,18,0,4.5,210,201,52.5,YES
10,1,11,9,26,31,54,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
0,1,0,0,1,0,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,2,31,0,14,10,239,5,2,236,202,47.2,12,0,2.4,224,202,44.8,YES
6,2,48,0,18,13,325,11,2,134,40,12.181818181818182,211,0,19.181818181818183,-77,40,-7.0,YES
7,3,31,0,13,9,298,1,1,10,10,10.0,4,0,4.0,6,6,6.0,YES
2,2,6,2,6,1,19,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,2,10,0,5,8,31,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
9,2,29,0,12,34,199,4,1,28,14,7.0,97,0,24.25,-69,1,-17.25,YES
6,4,14,0,6,0,239,2,1,7,5,3.5,11,0,5.5,-4,5,-2.0,YES
5,3,36,0,14,8,322,3,2,52,26,17.333333333333332,13,0,4.333333333333333,39,19,13.0,YES
6,2,38,0,14,1,297,14,2,430,236,30.714285714285715,148,0,10.571428571428571,282,236,20.142857142857142,YES
9,2,44,0,18,6,415,11,2,180,82,16.363636363636363,331,0,30.09090909090909,-151,36,-13.727272727272727,YES
10,1,46,1,12,0,357,3,1,4,2,1.3333333333333333,3,0,1.0,1,1,0.3333333333333333,YES
2,2,4,0,2,1,10,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,26,0,4,0,121,3,1,159,156,53.0,7,0,2.3333333333333335,152,156,50.666666666666664,YES
6,1,17,1,5,3,121,3,1,15,12,5.0,15,0,5.0,0,1,0.0,YES
6,1,20,0,2,3,110,4,2,19,10,4.75,6,0,1.5,13,9,3.25,NO
25,1,46,2,80,298,198,3,1,42,28,14.0,2,0,0.6666666666666666,40,28,13.333333333333334,NO
9,1,51,1,12,0,316,5,1,16,7,3.2,14,0,2.8,2,3,0.4,YES
2,2,4,0,2,1,10,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,4,0,15,6,14,1,1,1,1,1.0,0,0,0.0,1,1,1.0,YES
5,1,9,0,6,0,37,1,1,1,1,1.0,0,0,0.0,1,1,1.0,YES
16,2,24,0,3,106,151,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
5,1,39,0,10,10,344,7,2,71,37,10.142857142857142,22,0,3.142857142857143,49,35,7.0,YES
2,1,2,0,8,1,7,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
5,1,6,1,3,10,13,1,1,1,1,1.0,0,0,0.0,1,1,1.0,YES
2,2,3,0,2,1,6,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,2,7,0,4,3,18,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
20,2,27,0,8,118,129,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
9,1,27,0,2,18,236,3,1,189,186,63.0,3,0,1.0,186,186,62.0,YES
6,1,30,0,8,0,163,1,1,1,1,1.0,3,0,3.0,-2,0,-2.0,NO
12,1,19,0,3,42,159,4,1,14,11,3.5,14,0,3.5,0,1,0.0,YES
2,2,5,0,2,1,11,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
12,1,12,0,4,66,12,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
12,1,25,0,2,0,253,1,1,32,32,32.0,33,0,33.0,-1,0,-1.0,NO
5,3,18,2,16,0,388,2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
153,1,250,0,68,8092,8270,12,2,889,386,74.08333333333333,810,0,67.5,79,46,6.583333333333333,YES
1,1,1,0,2,0,352,2,1,82,80,41.0,2,0,1.0,80,80,40.0,YES
89,1,123,0,5,492,13175,6,2,1292,502,215.33333333333334,1053,0,175.5,239,174,39.833333333333336,YES
1,1,1,0,2,0,211,3,2,4,2,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,YES
9,4,19,0,5,8,263,2,1,4,3,2.0,12,0,6.0,-8,1,-4.0,NO
3,1,4,0,25,3,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,3,19,0,2,15,184,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
24,1,36,0,2,0,1008,4,3,57,43,14.25,23,0,5.75,34,32,8.5,NO
4,3,11,0,8,6,46,3,2,22,12,7.333333333333333,82,0,27.333333333333332,-60,8,-20.0,NO
5,2,10,0,9,10,53,3,2,5,2,1.6666666666666667,10,0,3.3333333333333335,-5,1,-1.6666666666666667,NO
3,2,6,0,5,3,17,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
4,2,10,0,10,6,37,1,1,3,3,3.0,5,0,5.0,-2,0,-2.0,NO
6,2,15,0,9,11,73,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,YES
8,2,41,0,18,0,218,6,2,30,12,5.0,20,0,3.3333333333333335,10,9,1.6666666666666667,YES
3,3,14,0,9,3,48,2,2,14,13,7.0,74,0,37.0,-60,0,-30.0,NO
6,2,24,0,11,15,197,3,2,43,42,14.333333333333334,51,0,17.0,-8,0,-2.6666666666666665,NO
5,2,11,0,10,10,32,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
4,2,7,0,6,6,20,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
5,2,11,0,6,8,37,1,1,2,2,2.0,3,0,3.0,-1,0,-1.0,YES
4,2,10,0,7,6,28,1,1,2,2,2.0,3,0,3.0,-1,0,-1.0,YES
5,2,11,0,10,10,31,1,1,2,2,2.0,4,0,4.0,-2,0,-2.0,NO
6,2,9,0,6,13,28,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
5,2,12,0,8,0,54,2,2,2,1,1.0,2,0,1.0,0,1,0.0,NO
5,2,18,0,11,10,129,2,2,5,3,2.5,9,0,4.5,-4,0,-2.0,YES
5,2,18,0,11,10,130,2,2,5,3,2.5,8,0,4.0,-3,0,-1.5,YES
5,2,38,0,17,0,310,4,2,29,17,7.25,11,0,2.75,18,17,4.5,NO
5,2,12,0,11,10,62,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
3,2,6,0,3,3,17,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
5,2,13,0,8,0,62,2,2,4,3,2.0,4,0,2.0,0,1,0.0,NO
4,2,19,0,9,6,133,4,3,12,6,3.0,15,0,3.75,-3,0,-0.75,NO
5,2,18,0,11,10,129,2,2,5,3,2.5,9,0,4.5,-4,0,-2.0,YES
5,2,18,0,11,10,130,2,2,5,3,2.5,9,0,4.5,-4,0,-2.0,YES
4,2,12,0,8,6,67,2,2,6,5,3.0,7,0,3.5,-1,1,-0.5,NO
7,2,23,5,16,9,163,1,1,156,156,156.0,0,0,0.0,156,156,156.0,NO
7,2,44,0,21,0,427,6,2,68,28,11.333333333333334,29,0,4.833333333333333,39,25,6.5,YES
3,3,14,0,9,3,48,2,2,17,16,8.5,80,0,40.0,-63,0,-31.5,NO
3,3,6,0,7,3,16,2,2,4,3,2.0,71,0,35.5,-67,0,-33.5,NO
6,2,24,0,11,15,207,3,2,43,41,14.333333333333334,50,0,16.666666666666668,-7,2,-2.3333333333333335,NO
5,2,10,0,9,10,39,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
4,2,12,0,8,6,43,2,2,3,2,1.5,3,0,1.5,0,1,0.0,NO
5,2,10,0,9,10,53,2,2,4,2,2.0,5,0,2.5,-1,1,-0.5,NO
3,2,6,0,3,3,17,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
15,2,83,0,28,25,1221,13,3,186,93,14.307692307692308,75,0,5.769230769230769,111,90,8.538461538461538,YES
7,2,36,0,16,9,271,8,3,41,14,5.125,18,0,2.25,23,10,2.875,NO
4,2,8,0,9,6,23,2,2,4,3,2.0,5,0,2.5,-1,1,-0.5,YES
8,2,43,0,14,8,376,9,2,152,57,16.88888888888889,86,0,9.555555555555555,66,34,7.333333333333333,NO
3,3,6,0,7,3,16,2,2,4,3,2.0,69,0,34.5,-65,0,-32.5,NO
5,2,13,0,9,8,41,1,1,2,2,2.0,3,0,3.0,-1,0,-1.0,YES
6,2,9,0,6,13,28,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
3,2,6,0,3,3,17,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
3,2,6,0,5,3,17,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
3,2,6,0,5,3,17,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
5,1,6,3,6,0,30,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
4,3,26,0,7,6,132,3,1,8,4,2.6666666666666665,3,0,1.0,5,3,1.6666666666666667,NO
4,2,17,0,7,0,94,2,1,8,4,4.0,2,0,1.0,6,4,3.0,NO
4,2,18,0,4,0,116,2,1,5,4,2.5,2,0,1.0,3,2,1.5,YES
4,2,18,0,4,0,128,2,1,5,4,2.5,2,0,1.0,3,2,1.5,YES
16,1,52,0,11,112,854,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
25,1,25,0,54,300,25,3,2,9,5,3.0,3,0,1.0,6,5,2.0,YES
5,1,19,0,6,10,247,5,2,65,26,13.0,48,0,9.6,17,14,3.4,NO
41,1,41,0,48,820,41,3,2,6,4,2.0,43,0,14.333333333333334,-37,4,-12.333333333333334,YES
5,2,24,1,9,4,124,2,1,6,4,3.0,1,0,0.5,5,3,2.5,NO
3,2,15,0,5,0,116,2,1,5,4,2.5,2,0,1.0,3,2,1.5,NO
5,1,6,3,6,0,30,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
4,2,24,0,7,0,126,3,1,7,4,2.3333333333333335,2,0,0.6666666666666666,5,3,1.6666666666666667,NO
32,1,56,39,65,418,405,6,2,40,11,6.666666666666667,14,0,2.3333333333333335,26,11,4.333333333333333,YES
2,2,16,0,11,1,87,2,1,7,4,3.5,3,0,1.5,4,3,2.0,NO
19,1,22,2,25,129,130,4,1,44,21,11.0,21,0,5.25,23,21,5.75,YES
5,1,5,0,4,10,5,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,24,0,7,0,91,1,1,6,6,6.0,2,0,2.0,4,4,4.0,NO
2,1,5,0,4,1,20,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,3,0,6,3,5,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
10,1,81,0,15,9,659,9,1,146,43,16.22222222222222,146,0,16.22222222222222,0,21,0.0,YES
6,2,20,0,8,15,88,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
11,2,44,0,9,27,559,5,2,41,17,8.2,34,0,6.8,7,11,1.4,NO
9,2,55,0,9,2,476,4,1,42,33,10.5,4,0,1.0,38,33,9.5,YES
6,1,34,0,5,0,211,1,1,8,8,8.0,3,0,3.0,5,5,5.0,NO
8,2,39,0,9,8,288,3,1,8,6,2.6666666666666665,5,0,1.6666666666666667,3,3,1.0,NO
13,1,33,6,17,48,255,3,1,58,47,19.333333333333332,6,0,2.0,52,47,17.333333333333332,YES
2,1,13,0,6,1,53,1,1,5,5,5.0,6,0,6.0,-1,0,-1.0,YES
14,2,52,0,11,43,467,8,1,281,228,35.125,153,0,19.125,128,97,16.0,YES
8,2,41,0,7,2,425,7,1,73,45,10.428571428571429,20,0,2.857142857142857,53,35,7.571428571428571,NO
7,1,9,0,3,11,43,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
6,1,6,0,3,15,6,3,1,12,10,4.0,3,0,1.0,9,7,3.0,NO
7,1,14,0,2,0,63,3,1,11,9,3.6666666666666665,3,0,1.0,8,6,2.6666666666666665,NO
44,1,86,1,44,946,344,2,2,48,42,24.0,42,0,21.0,6,6,3.0,YES
43,2,52,0,44,897,340,1,1,5,5,5.0,0,0,0.0,5,5,5.0,YES
18,3,62,0,10,149,417,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
25,1,78,0,7,194,530,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
22,3,84,0,12,177,565,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,12,0,0,6,50,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,25,0,1,6,145,1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,16,0,1,0,77,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,3,8,0,1,0,31,2,1,58,57,29.0,0,0,0.0,58,57,29.0,NO
4,1,14,0,9,6,66,1,1,1,1,1.0,0,0,0.0,1,1,1.0,YES
1,1,1,0,5,0,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
4,1,7,0,1,0,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,20,0,7,9,185,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,1,13,0,2,1,95,5,1,118,113,23.6,3,0,0.6,115,113,23.0,YES
1,1,1,0,8,0,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
5,1,6,0,2,0,103,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
24,1,74,0,11,274,731,1,1,2,2,2.0,0,0,0.0,2,2,2.0,NO
1,1,1,0,7,0,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
7,2,13,1,8,0,71,1,1,109,109,109.0,0,0,0.0,109,109,109.0,YES
1,1,1,0,3,0,1,1,1,37,37,37.0,0,0,0.0,37,37,37.0,NO
6,1,27,0,7,5,151,9,1,158,56,17.555555555555557,163,0,18.11111111111111,-5,16,-0.5555555555555556,YES
6,1,8,1,21,9,41,2,1,4,3,2.0,2,0,1.0,2,1,1.0,NO
1,1,2,0,6,0,6,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,12,0,2,6,437,3,1,193,192,64.33333333333333,8,0,2.6666666666666665,185,192,61.666666666666664,NO
3,2,13,1,16,3,74,4,1,3,1,0.75,18,0,4.5,-15,1,-3.75,NO
3,1,9,1,6,1,52,3,1,2,1,0.6666666666666666,69,0,23.0,-67,1,-22.333333333333332,NO
3,1,3,0,3,3,3,2,1,1,1,0.5,14,0,7.0,-13,1,-6.5,NO
4,1,17,0,4,0,120,3,1,24,21,8.0,50,0,16.666666666666668,-26,1,-8.666666666666666,NO
6,3,12,0,7,0,98,3,2,121,101,40.333333333333336,1,0,0.3333333333333333,120,101,40.0,YES
9,1,29,0,3,30,465,7,1,308,92,44.0,380,0,54.285714285714285,-72,25,-10.285714285714286,YES
1,1,1,0,2,0,1,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
4,3,21,0,4,4,206,3,2,16,12,5.333333333333333,24,0,8.0,-8,1,-2.6666666666666665,NO
4,2,16,0,9,2,67,2,1,10,9,5.0,9,0,4.5,1,1,0.5,YES
5,1,5,0,15,10,5,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
9,1,45,2,26,10,374,15,2,202,98,13.466666666666667,23,0,1.5333333333333334,179,95,11.933333333333334,YES
2,1,2,0,4,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,4,0,6,6,4,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,1,3,0,6,3,3,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,3,0,6,3,3,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
