@RELATION ant-1.6-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
7,3,26,0,6,15,237,6,4,17,9,2.8333333333333335,7,0,1.1666666666666667,10,8,1.6666666666666667,NO
1,1,1,0,13,0,1,2,2,1,1,0.5,1,0,0.5,0,0,0.0,NO
5,1,5,0,7,10,5,5,3,53,38,10.6,33,0,6.6,20,15,4.0,NO
28,3,89,0,26,246,817,38,8,479,77,12.605263157894736,185,0,4.868421052631579,294,64,7.7368421052631575,YES
16,1,74,0,13,50,635,9,4,52,30,5.777777777777778,17,0,1.8888888888888888,35,28,3.888888888888889,NO
10,3,21,6,20,23,151,6,4,10,6,1.6666666666666667,8,0,1.3333333333333333,2,2,0.3333333333333333,NO
4,4,7,11,14,4,22,4,4,2,1,0.5,3,0,0.75,-1,0,-0.25,NO
1,1,1,0,19,0,1,3,3,3,1,1.0,3,0,1.0,0,0,0.0,NO
5,4,20,0,3,4,168,3,3,5,3,1.6666666666666667,4,0,1.3333333333333333,1,1,0.3333333333333333,YES
9,5,28,0,5,12,217,3,2,308,246,102.66666666666667,56,0,18.666666666666668,252,246,84.0,NO
5,5,19,0,4,4,107,4,2,173,170,43.25,8,0,2.0,165,170,41.25,NO
4,4,13,0,4,0,87,4,4,4,2,1.0,4,0,1.0,0,1,0.0,NO
10,5,25,0,6,0,251,8,5,95,42,11.875,31,0,3.875,64,35,8.0,NO
8,5,26,0,6,0,173,8,3,33,12,4.125,26,0,3.25,7,8,0.875,NO
8,5,29,0,9,0,187,5,4,14,12,2.8,7,0,1.4,7,8,1.4,NO
7,5,22,0,5,0,150,4,4,2,1,0.5,3,0,0.75,-1,0,-0.25,NO
13,5,39,0,7,0,424,8,4,64,48,8.0,19,0,2.375,45,34,5.625,YES
9,2,23,0,0,0,250,5,3,127,106,25.4,22,0,4.4,105,87,21.0,NO
4,4,7,0,3,0,161,7,5,24,11,3.4285714285714284,12,0,1.7142857142857142,12,9,1.7142857142857142,NO
7,5,17,0,5,0,107,5,4,4,2,0.8,4,0,0.8,0,1,0.0,NO
8,5,26,0,6,0,172,6,4,18,14,3.0,9,0,1.5,9,9,1.5,NO
7,5,18,0,5,0,126,4,4,2,1,0.5,3,0,0.75,-1,0,-0.25,NO
10,5,30,0,6,0,328,11,6,139,69,12.636363636363637,96,0,8.727272727272727,43,51,3.909090909090909,NO
19,4,40,0,18,23,386,12,5,1280,918,106.66666666666667,346,0,28.833333333333332,934,918,77.83333333333333,NO
10,1,39,0,15,19,344,15,5,72,19,4.8,36,0,2.4,36,12,2.4,NO
3,1,19,0,5,1,89,4,4,7,5,1.75,4,0,1.0,3,4,0.75,NO
26,1,47,0,10,241,279,5,5,387,242,77.4,5,0,1.0,382,242,76.4,YES
9,2,73,0,17,14,432,34,7,1494,899,43.94117647058823,425,0,12.5,1069,899,31.441176470588236,YES
14,2,63,0,18,65,322,16,6,162,97,10.125,248,0,15.5,-86,5,-5.375,YES
4,1,22,0,7,6,121,11,5,30,14,2.727272727272727,16,0,1.4545454545454546,14,13,1.2727272727272727,NO
1,1,1,0,8,0,1,4,3,4,2,1.0,2,0,0.5,2,2,0.5,NO
5,1,7,1,5,6,32,3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
3,2,8,0,3,0,32,2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
3,1,19,0,3,0,104,4,3,3,1,0.75,4,0,1.0,-1,0,-0.25,NO
3,2,18,0,1,0,258,5,4,20,17,4.0,21,0,4.2,-1,0,-0.2,NO
7,2,69,0,10,15,453,12,5,125,58,10.416666666666666,42,0,3.5,83,52,6.916666666666667,NO
7,3,53,0,5,19,404,7,2,346,186,49.42857142857143,22,0,3.142857142857143,324,186,46.285714285714285,YES
41,3,105,2,17,700,988,15,6,271,132,18.066666666666666,44,0,2.933333333333333,227,111,15.133333333333333,NO
24,3,118,0,17,72,1066,37,8,367,43,9.91891891891892,214,0,5.783783783783784,153,30,4.135135135135135,YES
9,3,61,0,7,28,749,12,5,50,10,4.166666666666667,50,0,4.166666666666667,0,5,0.0,YES
8,3,45,0,11,16,216,10,2,244,190,24.4,42,0,4.2,202,190,20.2,NO
5,3,12,3,8,2,49,2,2,47,42,23.5,9,0,4.5,38,37,19.0,NO
20,3,69,0,14,130,819,13,5,44,11,3.3846153846153846,42,0,3.230769230769231,2,2,0.15384615384615385,YES
3,4,25,0,5,3,191,4,4,17,12,4.25,9,0,2.25,8,8,2.0,NO
2,4,15,0,5,1,67,5,4,7,3,1.4,5,0,1.0,2,2,0.4,NO
5,3,15,0,5,4,90,8,6,33,10,4.125,16,0,2.0,17,6,2.125,NO
6,3,35,0,5,0,300,7,5,27,21,3.857142857142857,23,0,3.2857142857142856,4,3,0.5714285714285714,NO
6,3,30,0,3,0,1270,7,5,26,9,3.7142857142857144,18,0,2.5714285714285716,8,8,1.1428571428571428,NO
14,3,44,0,10,0,199,15,5,89,26,5.933333333333334,39,0,2.6,50,25,3.3333333333333335,NO
20,4,91,0,11,108,962,13,7,232,170,17.846153846153847,63,0,4.846153846153846,169,147,13.0,YES
18,5,58,0,15,39,316,12,4,61,29,5.083333333333333,32,0,2.6666666666666665,29,25,2.4166666666666665,NO
28,3,94,0,18,220,769,24,9,681,377,28.375,335,0,13.958333333333334,346,156,14.416666666666666,NO
4,3,16,0,5,0,95,6,4,22,6,3.6666666666666665,10,0,1.6666666666666667,12,6,2.0,NO
31,3,97,2,20,307,1137,23,6,193,58,8.391304347826088,65,0,2.8260869565217392,128,45,5.565217391304348,YES
8,4,39,0,7,4,277,8,4,23,11,2.875,13,0,1.625,10,10,1.25,NO
6,3,24,0,5,1,137,5,3,7,3,1.4,8,0,1.6,-1,0,-0.2,NO
1,4,2,0,1,0,4,3,3,3,2,1.0,1,0,0.3333333333333333,2,2,0.6666666666666666,NO
12,4,27,1,11,0,90,6,2,242,234,40.333333333333336,49,0,8.166666666666666,193,234,32.166666666666664,NO
6,3,18,0,3,0,128,7,4,164,139,23.428571428571427,15,0,2.142857142857143,149,139,21.285714285714285,NO
22,5,73,1,17,151,618,30,9,684,219,22.8,406,0,13.533333333333333,278,153,9.266666666666667,YES
41,4,98,0,28,0,890,16,7,252,149,15.75,28,0,1.75,224,149,14.0,YES
4,3,18,0,3,4,152,4,3,6,3,1.5,6,0,1.5,0,0,0.0,NO
6,4,33,0,10,0,511,8,4,29,8,3.625,24,0,3.0,5,5,0.625,YES
4,3,10,0,5,2,48,5,3,13,9,2.6,7,0,1.4,6,7,1.2,NO
8,6,31,0,10,18,149,10,5,24,6,2.4,15,0,1.5,9,5,0.9,NO
7,3,23,0,7,0,145,10,6,26,10,2.6,15,0,1.5,11,10,1.1,NO
10,3,44,0,6,21,367,7,3,30,10,4.285714285714286,29,0,4.142857142857143,1,6,0.14285714285714285,NO
36,3,106,1,19,272,712,26,6,448,102,17.23076923076923,232,0,8.923076923076923,216,86,8.307692307692308,NO
30,1,111,0,34,363,1004,26,8,432,86,16.615384615384617,81,0,3.1153846153846154,351,83,13.5,YES
11,1,54,0,11,17,437,13,6,46,18,3.5384615384615383,18,0,1.3846153846153846,28,18,2.1538461538461537,YES
23,4,77,2,22,149,1164,16,5,255,148,15.9375,51,0,3.1875,204,141,12.75,NO
5,1,5,0,13,10,5,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
9,1,23,0,8,0,148,8,4,16,10,2.0,7,0,0.875,9,9,1.125,NO
8,3,18,0,4,10,172,9,6,73,46,8.11111111111111,15,0,1.6666666666666667,58,40,6.444444444444445,NO
10,3,61,1,14,19,543,19,5,140,40,7.368421052631579,95,0,5.0,45,33,2.3684210526315788,YES
6,3,18,0,6,5,95,7,4,24,15,3.4285714285714284,11,0,1.5714285714285714,13,14,1.8571428571428572,NO
18,4,84,0,12,83,1202,18,7,77,18,4.277777777777778,94,0,5.222222222222222,-17,6,-0.9444444444444444,YES
3,4,21,0,4,3,144,6,4,14,9,2.3333333333333335,9,0,1.5,5,6,0.8333333333333334,NO
2,4,13,0,4,1,56,5,4,8,3,1.6,6,0,1.2,2,3,0.4,NO
14,3,34,0,8,65,404,6,4,72,64,12.0,12,0,2.0,60,63,10.0,NO
10,3,57,0,7,19,518,13,5,37,7,2.8461538461538463,24,0,1.8461538461538463,13,6,1.0,YES
6,3,32,0,8,9,194,17,6,298,152,17.529411764705884,100,0,5.882352941176471,198,152,11.647058823529411,YES
7,3,25,0,8,0,141,13,7,37,18,2.8461538461538463,14,0,1.0769230769230769,23,17,1.7692307692307692,NO
26,3,56,1,9,225,537,10,4,56,16,5.6,54,0,5.4,2,6,0.2,YES
23,5,99,2,15,165,1007,30,5,477,59,15.9,262,0,8.733333333333333,215,39,7.166666666666667,YES
48,3,151,0,22,498,1000,33,8,461,97,13.969696969696969,136,0,4.121212121212121,325,97,9.848484848484848,YES
75,4,121,0,27,2541,918,13,5,246,120,18.923076923076923,85,0,6.538461538461538,161,104,12.384615384615385,YES
85,3,227,0,35,2766,2412,29,7,355,84,12.241379310344827,101,0,3.4827586206896552,254,77,8.758620689655173,YES
2,1,30,0,5,0,189,6,4,15,5,2.5,10,0,1.6666666666666667,5,4,0.8333333333333334,NO
12,1,22,0,3,44,156,5,4,15,6,3.0,13,0,2.6,2,3,0.4,NO
8,3,39,0,2,10,308,6,4,14,6,2.3333333333333335,10,0,1.6666666666666667,4,4,0.6666666666666666,NO
7,3,38,0,7,0,262,9,4,24,8,2.6666666666666665,19,0,2.111111111111111,5,5,0.5555555555555556,NO
5,3,41,0,8,0,230,11,5,65,34,5.909090909090909,35,0,3.1818181818181817,30,30,2.727272727272727,NO
9,2,18,2,10,8,160,9,4,61,30,6.777777777777778,11,0,1.2222222222222223,50,29,5.555555555555555,NO
2,2,9,0,7,1,31,3,3,6,4,2.0,4,0,1.3333333333333333,2,3,0.6666666666666666,NO
17,4,62,0,15,78,416,8,3,676,319,84.5,111,0,13.875,565,319,70.625,NO
8,3,77,0,15,6,585,6,2,447,267,74.5,98,0,16.333333333333332,349,267,58.166666666666664,YES
17,1,74,0,8,14,599,16,6,101,29,6.3125,167,0,10.4375,-66,18,-4.125,YES
1,3,2,0,6,0,5,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
7,3,36,0,9,1,250,11,4,276,226,25.09090909090909,23,0,2.090909090909091,253,226,23.0,YES
42,3,96,11,39,0,328,17,7,277,149,16.294117647058822,25,0,1.4705882352941178,252,148,14.823529411764707,NO
4,3,17,0,3,4,99,7,5,39,19,5.571428571428571,8,0,1.1428571428571428,31,17,4.428571428571429,NO
7,4,50,0,9,21,686,16,5,216,97,13.5,148,0,9.25,68,59,4.25,NO
9,3,24,2,5,26,169,7,4,60,33,8.571428571428571,17,0,2.4285714285714284,43,32,6.142857142857143,NO
19,3,52,0,8,119,523,14,6,470,189,33.57142857142857,174,0,12.428571428571429,296,182,21.142857142857142,YES
11,3,38,0,11,0,250,11,5,54,15,4.909090909090909,26,0,2.3636363636363638,28,13,2.5454545454545454,NO
16,3,48,0,13,58,485,9,5,127,87,14.11111111111111,45,0,5.0,82,58,9.11111111111111,NO
4,4,19,0,11,2,102,8,3,378,267,47.25,41,0,5.125,337,267,42.125,NO
8,1,33,0,2,4,269,8,3,138,117,17.25,20,0,2.5,118,105,14.75,NO
35,3,90,0,14,519,815,19,6,299,129,15.736842105263158,65,0,3.4210526315789473,234,126,12.31578947368421,NO
15,1,23,2,8,67,170,8,3,88,63,11.0,41,0,5.125,47,49,5.875,YES
9,3,34,0,9,10,214,4,3,20,13,5.0,16,0,4.0,4,9,1.0,YES
16,1,36,0,6,58,366,5,5,9,3,1.8,9,0,1.8,0,1,0.0,YES
21,1,52,0,13,90,522,11,3,523,344,47.54545454545455,42,0,3.8181818181818183,481,344,43.72727272727273,YES
5,3,19,0,5,0,100,5,3,17,10,3.4,16,0,3.2,1,2,0.2,NO
22,4,90,0,9,129,826,18,8,164,90,9.11111111111111,83,0,4.611111111111111,81,76,4.5,YES
48,4,109,0,25,964,819,15,6,153,111,10.2,82,0,5.466666666666667,71,71,4.733333333333333,NO
20,4,97,0,13,116,895,20,9,236,61,11.8,158,0,7.9,78,27,3.9,YES
2,4,5,0,1,1,10,4,3,7,5,1.75,47,0,11.75,-40,0,-10.0,NO
3,3,10,0,3,0,32,8,4,32,24,4.0,24,0,3.0,8,23,1.0,NO
19,3,61,0,10,135,504,10,4,105,56,10.5,26,0,2.6,79,54,7.9,NO
10,3,20,0,2,21,132,5,4,32,21,6.4,19,0,3.8,13,12,2.6,NO
5,1,11,0,1,6,153,9,3,33,20,3.6666666666666665,14,0,1.5555555555555556,19,18,2.111111111111111,YES
23,3,88,0,15,201,541,10,6,543,388,54.3,48,0,4.8,495,388,49.5,NO
15,3,49,0,8,33,463,7,3,394,382,56.285714285714285,21,0,3.0,373,382,53.285714285714285,YES
12,4,87,0,17,20,687,14,5,152,72,10.857142857142858,69,0,4.928571428571429,83,50,5.928571428571429,YES
3,2,10,0,1,0,67,4,4,9,4,2.25,7,0,1.75,2,2,0.5,NO
2,7,8,0,2,1,37,9,5,35,16,3.888888888888889,16,0,1.7777777777777777,19,14,2.111111111111111,NO
6,3,15,0,5,1,75,7,6,34,14,4.857142857142857,26,0,3.7142857142857144,8,11,1.1428571428571428,YES
8,3,39,0,10,0,330,10,4,49,26,4.9,26,0,2.6,23,21,2.3,YES
1,5,2,0,1,0,4,5,3,5,2,1.0,3,0,0.6,2,1,0.4,NO
6,3,26,0,6,3,134,10,5,119,86,11.9,36,0,3.6,83,79,8.3,NO
1,6,2,1,3,0,4,6,5,26,20,4.333333333333333,13,0,2.1666666666666665,13,19,2.1666666666666665,NO
10,3,26,2,7,29,162,5,3,17,10,3.4,7,0,1.4,10,10,2.0,NO
4,4,26,0,8,0,125,11,5,45,16,4.090909090909091,20,0,1.8181818181818181,25,12,2.272727272727273,YES
11,3,39,0,14,19,332,13,6,31,5,2.3846153846153846,26,0,2.0,5,4,0.38461538461538464,NO
7,3,18,0,6,1,139,8,5,27,12,3.375,21,0,2.625,6,5,0.75,NO
10,6,33,0,10,35,165,12,5,59,38,4.916666666666667,19,0,1.5833333333333333,40,36,3.3333333333333335,NO
8,3,28,0,6,8,221,6,4,221,209,36.833333333333336,6,0,1.0,215,209,35.833333333333336,NO
3,1,3,0,2,3,4,3,3,2,1,0.6666666666666666,10,0,3.3333333333333335,-8,1,-2.6666666666666665,NO
1,1,1,0,2,0,1,3,3,71,69,23.666666666666668,2,0,0.6666666666666666,69,69,23.0,NO
1,1,1,0,2,0,1,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,0,2,0,1,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
30,4,93,0,19,317,949,35,11,531,124,15.17142857142857,262,0,7.485714285714286,269,103,7.685714285714286,YES
28,3,80,0,6,272,777,16,5,534,428,33.375,99,0,6.1875,435,391,27.1875,YES
38,4,169,1,31,453,2236,39,7,807,209,20.692307692307693,477,0,12.23076923076923,330,77,8.461538461538462,YES
2,1,2,0,4,1,2,3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
5,1,28,0,13,10,225,7,6,29,10,4.142857142857143,22,0,3.142857142857143,7,5,1.0,YES
21,1,98,8,23,112,951,14,7,107,23,7.642857142857143,48,0,3.4285714285714284,59,23,4.214285714285714,YES
3,2,28,0,9,3,155,4,3,8,4,2.0,3,0,0.75,5,4,1.25,YES
3,2,20,0,8,3,151,4,3,8,4,2.0,9,0,2.25,-1,0,-0.25,NO
2,2,13,0,7,1,66,4,3,3,1,0.75,5,0,1.25,-2,0,-0.5,NO
2,2,14,0,6,1,45,5,4,8,5,1.6,6,0,1.2,2,3,0.4,YES
2,2,28,0,9,1,268,10,5,18,6,1.8,7,0,0.7,11,6,1.1,YES
2,2,24,0,9,1,147,8,4,21,11,2.625,14,0,1.75,7,10,0.875,NO
4,2,26,0,10,6,195,5,5,8,4,1.6,8,0,1.6,0,4,0.0,NO
2,2,11,0,6,1,41,3,2,4,3,1.3333333333333333,3,0,1.0,1,1,0.3333333333333333,NO
2,3,7,0,3,1,23,6,4,10,5,1.6666666666666667,7,0,1.1666666666666667,3,4,0.5,NO
1,1,1,0,20,0,1,3,2,5,3,1.6666666666666667,3,0,1.0,2,2,0.6666666666666666,NO
20,2,25,5,20,0,122,8,4,87,51,10.875,25,0,3.125,62,33,7.75,NO
5,1,9,0,3,0,64,4,3,16,14,4.0,14,0,3.5,2,2,0.5,NO
6,1,11,0,3,1,74,5,3,23,20,4.6,8,0,1.6,15,15,3.0,NO
4,1,13,0,4,0,60,4,4,6,3,1.5,6,0,1.5,0,0,0.0,NO
4,2,15,0,4,0,109,6,5,30,16,5.0,11,0,1.8333333333333333,19,15,3.1666666666666665,NO
3,2,6,0,4,0,34,3,3,5,4,1.6666666666666667,4,0,1.3333333333333333,1,1,0.3333333333333333,NO
4,2,14,0,6,2,68,5,3,130,112,26.0,3,0,0.6,127,112,25.4,NO
3,2,7,0,5,1,29,4,3,15,10,3.75,4,0,1.0,11,9,2.75,NO
3,2,6,0,4,0,30,3,3,5,4,1.6666666666666667,4,0,1.3333333333333333,1,1,0.3333333333333333,NO
2,3,8,0,3,1,33,3,2,10,8,3.3333333333333335,3,0,1.0,7,7,2.3333333333333335,NO
2,3,7,0,3,1,23,6,4,10,5,1.6666666666666667,7,0,1.1666666666666667,3,4,0.5,NO
13,1,23,0,14,68,357,15,5,85,42,5.666666666666667,52,0,3.466666666666667,33,17,2.2,NO
4,2,13,0,4,0,89,7,5,33,16,4.714285714285714,11,0,1.5714285714285714,22,14,3.142857142857143,NO
9,1,18,0,4,14,88,3,3,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
12,1,37,0,4,0,340,8,5,34,16,4.25,12,0,1.5,22,16,2.75,NO
15,3,78,0,16,69,502,11,5,109,88,9.909090909090908,109,0,9.909090909090908,0,85,0.0,YES
4,1,25,0,3,4,183,4,4,12,7,3.0,6,0,1.5,6,6,1.5,NO
12,4,60,0,5,16,720,11,5,184,59,16.727272727272727,196,0,17.818181818181817,-12,39,-1.0909090909090908,NO
7,1,11,0,1,7,105,2,2,5,4,2.5,2,0,1.0,3,3,1.5,NO
6,1,11,0,2,3,56,3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
5,1,7,0,2,4,39,2,2,3,2,1.5,3,0,1.5,0,0,0.0,NO
2,4,4,0,4,0,16,2,2,4,3,2.0,4,0,2.0,0,0,0.0,NO
3,2,12,0,5,3,40,3,3,3,2,1.0,3,0,1.0,0,0,0.0,NO
8,1,15,0,4,6,286,2,2,106,105,53.0,6,0,3.0,100,100,50.0,NO
30,3,89,1,14,301,844,13,5,131,38,10.076923076923077,22,0,1.6923076923076923,109,36,8.384615384615385,NO
18,1,20,1,8,129,134,9,4,104,37,11.555555555555555,48,0,5.333333333333333,56,37,6.222222222222222,NO
11,2,26,0,6,0,181,7,5,43,29,6.142857142857143,16,0,2.2857142857142856,27,26,3.857142857142857,NO
3,2,40,1,7,3,237,6,5,18,8,3.0,13,0,2.1666666666666665,5,5,0.8333333333333334,NO
2,3,15,0,4,1,59,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
16,1,56,3,15,86,372,7,4,21,7,3.0,23,0,3.2857142857142856,-2,3,-0.2857142857142857,NO
3,2,19,0,7,3,93,3,3,3,2,1.0,5,0,1.6666666666666667,-2,0,-0.6666666666666666,NO
4,1,4,0,6,6,4,3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
3,1,14,0,7,3,88,2,2,1,1,0.5,1,0,0.5,0,0,0.0,YES
3,2,22,0,8,3,152,4,3,8,4,2.0,9,0,2.25,-1,1,-0.25,NO
5,2,23,0,11,10,130,6,3,6,2,1.0,9,0,1.5,-3,0,-0.5,NO
50,3,123,2,55,919,918,25,9,415,159,16.6,41,0,1.64,374,158,14.96,YES
10,3,31,0,9,15,166,4,4,3,1,0.75,3,0,0.75,0,0,0.0,NO
12,3,38,0,11,2,224,7,4,379,313,54.142857142857146,7,0,1.0,372,313,53.142857142857146,YES
30,1,65,0,31,303,634,11,6,127,92,11.545454545454545,38,0,3.4545454545454546,89,68,8.090909090909092,YES
35,1,79,0,12,333,487,13,7,336,181,25.846153846153847,70,0,5.384615384615385,266,139,20.46153846153846,YES
1,2,2,0,1,0,4,3,1,15,14,5.0,39,0,13.0,-24,0,-8.0,NO
15,2,29,15,24,59,169,9,4,70,37,7.777777777777778,17,0,1.8888888888888888,53,28,5.888888888888889,NO
5,3,24,0,9,10,137,8,5,86,56,10.75,16,0,2.0,70,56,8.75,NO
3,4,9,0,9,3,23,3,2,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
8,1,14,33,59,20,87,3,2,2,1,0.6666666666666666,2,0,0.6666666666666666,0,0,0.0,NO
3,1,9,1,7,0,47,6,5,69,60,11.5,5,0,0.8333333333333334,64,59,10.666666666666666,YES
8,3,33,0,11,0,181,3,2,7,3,2.3333333333333335,10,0,3.3333333333333335,-3,0,-1.0,NO
3,4,9,3,32,3,23,5,3,6,3,1.2,6,0,1.2,0,0,0.0,NO
25,3,38,0,32,0,189,8,5,131,110,16.375,51,0,6.375,80,109,10.0,NO
20,3,71,0,11,124,698,10,4,112,53,11.2,19,0,1.9,93,53,9.3,YES
5,1,13,0,6,0,69,3,3,1,1,0.3333333333333333,3,0,1.0,-2,0,-0.6666666666666666,NO
3,1,7,0,0,0,19,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
11,3,42,0,16,17,291,12,5,18,4,1.5,15,0,1.25,3,3,0.25,YES
7,1,8,0,24,3,43,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
1,1,1,0,5,0,1,3,3,8,6,2.6666666666666665,3,0,1.0,5,5,1.6666666666666667,NO
30,3,102,0,51,301,1238,19,6,107,23,5.631578947368421,43,0,2.263157894736842,64,18,3.3684210526315788,NO
22,3,68,0,12,133,677,7,4,37,22,5.285714285714286,15,0,2.142857142857143,22,20,3.142857142857143,YES
12,1,34,0,6,4,367,3,1,371,324,123.66666666666667,4,0,1.3333333333333333,367,324,122.33333333333333,NO
17,3,67,0,19,112,468,8,3,386,315,48.25,24,0,3.0,362,315,45.25,YES
5,1,11,1,35,4,54,4,3,3,1,0.75,3,0,0.75,0,0,0.0,NO
6,3,23,0,11,1,95,3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
14,1,19,0,8,45,138,5,1,197,165,39.4,2,0,0.4,195,165,39.0,NO
1,1,1,0,5,0,1,5,2,78,73,15.6,3,0,0.6,75,73,15.0,NO
7,1,8,1,5,3,47,6,2,86,76,14.333333333333334,31,0,5.166666666666667,55,68,9.166666666666666,NO
4,3,17,0,6,0,70,3,3,4,3,1.3333333333333333,4,0,1.3333333333333333,0,0,0.0,NO
30,3,109,0,15,395,929,24,6,1335,467,55.625,510,0,21.25,825,434,34.375,NO
19,5,45,0,14,25,458,14,5,200,63,14.285714285714286,61,0,4.357142857142857,139,51,9.928571428571429,YES
9,2,50,0,7,14,348,17,4,324,231,19.058823529411764,180,0,10.588235294117647,144,215,8.470588235294118,NO
4,2,14,0,6,0,96,9,2,166,155,18.444444444444443,11,0,1.2222222222222223,155,155,17.22222222222222,NO
7,2,32,0,7,9,128,13,4,231,207,17.76923076923077,20,0,1.5384615384615385,211,207,16.23076923076923,NO
3,5,14,0,6,3,52,4,4,116,111,29.0,2,0,0.5,114,111,28.5,NO
