@RELATION Mylyn-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
15.0,1,17.0,0,7,21,47.0,11,3,118.0,39.0,10.7273,137.0,106.0,12.4545,-19.0,32.0,-1.72727,NO
9.0,2,7.0,0,2,6,20.0,11,2,15.0,5.0,1.36364,61.0,42.0,5.54545,-46.0,3.0,-4.18182,NO
100.0,1,119.0,0,10,153,345.0,63,2,1157.0,294.0,18.3651,1059.0,191.0,16.8095,98.0,103.0,1.55556,NO
85.0,2,230.0,0,47,406,417.0,169,3,2469.0,474.0,14.6095,2181.0,267.0,12.9053,288.0,421.0,1.70414,NO
17.0,1,25.0,0,3,6,54.0,17,3,186.0,110.0,10.9412,185.0,110.0,10.8824,1.0,110.0,0.0588235,NO
6.0,2,29.0,0,10,15,48.0,11,3,65.0,19.0,5.90909,91.0,37.0,8.27273,-26.0,13.0,-2.36364,NO
44.0,2,169.0,0,26,153,350.0,91,3,1406.0,170.0,15.4505,1524.0,285.0,16.7473,-118.0,165.0,-1.2967,YES
27.0,1,24.0,0,8,21,76.0,4,2,27.0,16.0,6.75,5.0,2.0,1.25,22.0,14.0,5.5,YES
4.0,1,6.0,0,1,3,16.0,13,3,57.0,16.0,4.38462,96.0,35.0,7.38462,-39.0,7.0,-3.0,NO
4.0,1,6.0,0,1,3,16.0,13,3,64.0,20.0,4.92308,104.0,40.0,8.0,-40.0,10.0,-3.07692,NO
39.0,1,42.0,0,4,6,95.0,13,2,22.0,7.0,1.69231,166.0,155.0,12.7692,-144.0,7.0,-11.0769,NO
1.0,1,2.0,0,0,0,3.0,5,2,18.0,18.0,3.6,14.0,8.0,2.8,4.0,18.0,0.8,NO
6.0,2,17.0,0,7,1,26.0,21,3,112.0,58.0,5.33333,109.0,58.0,5.19048,3.0,58.0,0.142857,NO
19.0,1,21.0,0,0,171,57.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
120.0,1,292.0,0,30,861,462.0,42,4,732.0,188.0,17.4286,396.0,78.0,9.42857,336.0,188.0,8.0,YES
2.0,2,5.0,0,1,1,9.0,18,2,69.0,16.0,3.83333,153.0,31.0,8.5,-84.0,6.0,-4.66667,NO
2.0,2,5.0,0,3,1,9.0,19,3,81.0,20.0,4.26316,83.0,25.0,4.36842,-2.0,12.0,-0.105263,NO
6.0,2,15.0,0,4,1,23.0,32,2,261.0,94.0,8.15625,372.0,151.0,11.625,-111.0,30.0,-3.46875,NO
48.0,1,65.0,0,5,28,228.0,37,2,373.0,47.0,10.0811,276.0,41.0,7.45946,97.0,47.0,2.62162,NO
13.0,1,20.0,0,6,15,55.0,37,3,255.0,59.0,6.89189,297.0,62.0,8.02703,-42.0,12.0,-1.13514,NO
139.0,1,185.0,0,7,15,373.0,15,3,495.0,112.0,33.0,310.0,156.0,20.6667,185.0,61.0,12.3333,YES
130.0,1,248.0,0,21,66,523.0,46,4,1114.0,300.0,24.2174,778.0,300.0,16.913,336.0,300.0,7.30435,YES
1.0,1,1.0,0,0,0,3.0,7,2,12.0,6.0,1.71429,11.0,4.0,1.57143,1.0,3.0,0.142857,NO
6.0,1,25.0,0,9,0,34.0,16,2,59.0,13.0,3.6875,49.0,8.0,3.0625,10.0,7.0,0.625,NO
3.0,2,8.0,0,2,3,12.0,10,3,53.0,37.0,5.3,52.0,37.0,5.2,1.0,37.0,0.1,NO
40.0,2,75.0,0,6,21,120.0,10,3,233.0,183.0,23.3,256.0,183.0,25.6,-23.0,183.0,-2.3,NO
5.0,1,6.0,0,2,6,14.0,10,3,64.0,45.0,6.4,61.0,45.0,6.1,3.0,45.0,0.3,NO
44.0,1,82.0,0,12,10,162.0,14,3,289.0,223.0,20.6429,277.0,223.0,19.7857,12.0,223.0,0.857143,NO
1.0,1,2.0,0,0,0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
5.0,2,11.0,0,2,6,14.0,11,3,58.0,41.0,5.27273,57.0,41.0,5.18182,1.0,41.0,0.0909091,NO
3.0,2,8.0,0,1,3,11.0,11,3,52.0,36.0,4.72727,49.0,36.0,4.45455,3.0,36.0,0.272727,NO
15.0,1,27.0,0,4,55,69.0,11,3,135.0,118.0,12.2727,132.0,118.0,12.0,3.0,118.0,0.272727,NO
19.0,1,31.0,4,8,91,63.0,10,2,147.0,118.0,14.7,142.0,118.0,14.2,5.0,118.0,0.5,NO
8.0,1,9.0,0,8,28,29.0,4,1,3.0,2.0,0.75,3.0,2.0,0.75,0.0,0.0,0.0,NO
19.0,1,48.0,0,10,36,104.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
85.0,1,112.0,0,9,28,263.0,5,1,6.0,5.0,1.2,4.0,2.0,0.8,2.0,4.0,0.4,NO
3.0,1,5.0,0,3,0,40.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
90.0,1,135.0,0,8,153,335.0,9,1,28.0,16.0,3.11111,17.0,9.0,1.88889,11.0,7.0,1.22222,NO
6.0,1,7.0,0,0,10,37.0,12,2,13.0,2.0,1.08333,14.0,2.0,1.16667,-1.0,0.0,-0.0833333,NO
8.0,1,19.0,0,3,6,35.0,20,3,67.0,18.0,3.35,90.0,41.0,4.5,-23.0,4.0,-1.15,NO
7.0,1,8.0,0,1,3,23.0,15,2,42.0,6.0,2.8,34.0,6.0,2.26667,8.0,3.0,0.533333,NO
2.0,2,7.0,0,4,3,14.0,3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,NO
10.0,1,26.0,0,5,3,48.0,21,2,173.0,69.0,8.2381,172.0,90.0,8.19048,1.0,69.0,0.047619,NO
7.0,1,18.0,0,6,1,38.0,13,3,39.0,15.0,3.0,40.0,15.0,3.07692,-1.0,3.0,-0.0769231,NO
30.0,1,60.0,0,16,45,127.0,65,3,1224.0,325.0,18.8308,856.0,143.0,13.1692,368.0,322.0,5.66154,NO
39.0,1,91.0,0,12,210,272.0,4,1,0.0,0.0,0.0,3.0,3.0,0.75,-3.0,0.0,-0.75,NO
3.0,1,7.0,0,2,1,14.0,4,1,1.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.25,NO
1.0,2,1.0,0,0,0,4.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
1.0,2,1.0,0,0,0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
8.0,1,17.0,2,4,6,67.0,5,2,57.0,40.0,11.4,16.0,13.0,3.2,41.0,27.0,8.2,NO
1.0,1,2.0,0,0,0,3.0,2,1,20.0,20.0,10.0,12.0,12.0,6.0,8.0,8.0,4.0,NO
4.0,1,37.0,0,16,3,96.0,5,2,70.0,36.0,14.0,54.0,23.0,10.8,16.0,13.0,3.2,NO
2.0,1,6.0,4,0,1,13.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2.0,1,7.0,1,1,1,13.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
6.0,2,21.0,0,4,3,60.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
4.0,2,8.0,0,2,1,27.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3.0,2,8.0,0,4,1,16.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
7.0,2,16.0,0,1,1,40.0,4,1,3.0,2.0,0.75,3.0,2.0,0.75,0.0,0.0,0.0,NO
8.0,1,31.0,0,4,6,122.0,14,2,111.0,37.0,7.92857,96.0,24.0,6.85714,15.0,13.0,1.07143,NO
4.0,2,21.0,0,4,1,54.0,4,2,8.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,NO
8.0,2,12.0,0,2,3,64.0,5,2,23.0,11.0,4.6,3.0,1.0,0.6,20.0,10.0,4.0,NO
16.0,2,53.0,0,8,6,84.0,10,3,133.0,90.0,13.3,21.0,5.0,2.1,112.0,89.0,11.2,NO
13.0,2,66.0,0,9,3,120.0,9,3,34.0,10.0,3.77778,22.0,10.0,2.44444,12.0,5.0,1.33333,NO
22.0,3,74.0,1,12,36,166.0,27,4,423.0,168.0,15.6667,94.0,22.0,3.48148,329.0,166.0,12.1852,YES
9.0,2,15.0,1,6,15,25.0,6,3,12.0,4.0,2.0,8.0,3.0,1.33333,4.0,3.0,0.666667,NO
7.0,2,23.0,0,3,21,57.0,4,2,24.0,17.0,6.0,4.0,3.0,1.0,20.0,17.0,5.0,NO
18.0,2,86.0,0,5,28,129.0,4,1,26.0,14.0,6.5,17.0,14.0,4.25,9.0,5.0,2.25,NO
7.0,1,26.0,0,6,6,98.0,7,3,22.0,11.0,3.14286,18.0,7.0,2.57143,4.0,11.0,0.571429,NO
1.0,1,2.0,0,0,0,3.0,3,2,2.0,2.0,0.666667,2.0,2.0,0.666667,0.0,2.0,0.0,NO
22.0,1,22.0,0,0,231,75.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
7.0,1,11.0,0,0,15,41.0,7,2,14.0,6.0,2.0,13.0,6.0,1.85714,1.0,1.0,0.142857,NO
165.0,3,415.0,0,27,595,1448.0,130,3,3750.0,444.0,28.8462,3010.0,377.0,23.1538,740.0,332.0,5.69231,YES
2.0,1,13.0,0,2,1,43.0,6,2,30.0,17.0,5.0,93.0,70.0,15.5,-63.0,0.0,-10.5,NO
5.0,1,10.0,0,2,1,36.0,7,2,15.0,6.0,2.14286,17.0,8.0,2.42857,-2.0,3.0,-0.285714,NO
8.0,1,12.0,0,2,1,53.0,7,2,15.0,6.0,2.14286,17.0,8.0,2.42857,-2.0,3.0,-0.285714,NO
12.0,1,29.0,0,4,45,91.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
1.0,1,2.0,0,0,0,3.0,4,2,20.0,18.0,5.0,6.0,2.0,1.5,14.0,16.0,3.5,NO
8.0,1,13.0,0,0,15,38.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
21.0,1,51.0,0,7,55,149.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
14.0,1,20.0,0,2,45,67.0,14,2,49.0,14.0,3.5,43.0,9.0,3.07143,6.0,5.0,0.428571,NO
38.0,2,73.0,0,17,136,131.0,42,3,442.0,165.0,10.5238,326.0,65.0,7.7619,116.0,111.0,2.7619,NO
9.0,1,12.0,0,0,15,64.0,7,3,23.0,6.0,3.28571,14.0,4.0,2.0,9.0,5.0,1.28571,NO
9.0,3,20.0,0,4,15,57.0,37,3,154.0,45.0,4.16216,153.0,52.0,4.13513,1.0,9.0,0.027027,NO
4.0,1,12.0,0,3,3,35.0,20,3,47.0,6.0,2.35,43.0,5.0,2.15,4.0,3.0,0.2,NO
28.0,4,73.0,0,10,36,198.0,102,3,1624.0,201.0,15.9216,1228.0,161.0,12.0392,396.0,125.0,3.88235,NO
8.0,2,53.0,0,10,6,126.0,3,1,19.0,15.0,6.33333,19.0,15.0,6.33333,0.0,0.0,0.0,NO
21.0,1,5.0,0,0,1,40.0,6,1,184.0,91.0,30.6667,214.0,102.0,35.6667,-30.0,0.0,-5.0,NO
0.0,1,0.0,0,0,0,0.0,3,1,1.0,1.0,0.333333,1.0,1.0,0.333333,0.0,0.0,0.0,NO
9.0,2,23.0,0,4,10,30.0,8,3,26.0,7.0,3.25,25.0,12.0,3.125,1.0,4.0,0.125,NO
1.0,1,2.0,0,0,0,3.0,3,2,1.0,1.0,0.333333,17.0,16.0,5.66667,-16.0,0.0,-5.33333,NO
25.0,1,29.0,0,3,28,134.0,10,3,87.0,23.0,8.7,89.0,22.0,8.9,-2.0,3.0,-0.2,NO
4.0,1,10.0,0,0,15,18.0,11,2,182.0,161.0,16.5455,199.0,183.0,18.0909,-17.0,5.0,-1.54545,NO
81.0,1,182.0,1,4,66,555.0,24,2,271.0,52.0,11.2917,241.0,42.0,10.0417,30.0,10.0,1.25,NO
13.0,1,34.0,0,3,45,99.0,6,2,16.0,8.0,2.66667,24.0,12.0,4.0,-8.0,0.0,-1.33333,NO
26.0,1,73.0,0,20,36,291.0,107,3,1756.0,302.0,16.4112,1292.0,145.0,12.0748,464.0,249.0,4.33645,NO
1.0,1,2.0,0,0,0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3.0,2,36.0,0,10,3,84.0,39,3,319.0,106.0,8.17949,338.0,101.0,8.66667,-19.0,22.0,-0.487179,YES
1.0,2,2.0,0,0,0,5.0,4,2,10.0,10.0,2.5,2.0,2.0,0.5,8.0,8.0,2.0,NO
14.0,1,32.0,0,6,15,72.0,8,2,18.0,6.0,2.25,11.0,6.0,1.375,7.0,3.0,0.875,YES
41.0,1,44.0,0,12,21,102.0,8,3,49.0,29.0,6.125,16.0,9.0,2.0,33.0,29.0,4.125,NO
24.0,1,74.0,0,15,10,137.0,6,3,88.0,44.0,14.6667,64.0,28.0,10.6667,24.0,16.0,4.0,YES
3.0,1,3.0,0,3,3,11.0,3,2,6.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,NO
8.0,1,11.0,0,1,6,19.0,2,1,5.0,5.0,2.5,1.0,1.0,0.5,4.0,4.0,2.0,NO
14.0,1,21.0,0,10,28,43.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
9.0,1,8.0,0,2,6,33.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0,1,0.0,0,0,0,0.0,4,2,2.0,1.0,0.5,5.0,4.0,1.25,-3.0,1.0,-0.75,NO
27.0,1,28.0,0,6,21,105.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
22.0,1,23.0,0,3,15,100.0,2,1,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,NO
3.0,1,9.0,0,3,1,15.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3.0,1,11.0,0,4,1,15.0,3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,NO
10.0,1,17.0,0,1,21,53.0,2,1,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,NO
8.0,1,27.0,0,13,10,41.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
43.0,1,49.0,0,5,91,205.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
37.0,1,42.0,0,7,36,192.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
3.0,1,4.0,0,1,6,9.0,2,1,5.0,5.0,2.5,2.0,2.0,1.0,3.0,3.0,1.5,NO
10.0,1,14.0,0,5,28,37.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
2.0,1,6.0,0,0,1,18.0,3,1,6.0,5.0,2.0,2.0,1.0,0.666667,4.0,4.0,1.33333,NO
5.0,1,13.0,0,0,10,71.0,4,2,7.0,5.0,1.75,3.0,1.0,0.75,4.0,4.0,1.0,NO
3.0,1,5.0,0,2,3,11.0,3,2,5.0,4.0,1.66667,2.0,1.0,0.666667,3.0,3.0,1.0,NO
8.0,1,11.0,0,1,6,28.0,2,1,4.0,4.0,2.0,1.0,1.0,0.5,3.0,3.0,1.5,NO
8.0,1,11.0,0,1,6,29.0,2,1,4.0,4.0,2.0,1.0,1.0,0.5,3.0,3.0,1.5,NO
6.0,1,10.0,0,1,6,23.0,2,1,4.0,4.0,2.0,1.0,1.0,0.5,3.0,3.0,1.5,NO
1.0,1,2.0,0,0,0,3.0,2,1,0.0,0.0,0.0,2.0,2.0,1.0,-2.0,0.0,-1.0,NO
23.0,1,45.0,0,1,105,122.0,3,1,7.0,5.0,2.33333,3.0,2.0,1.0,4.0,4.0,1.33333,NO
10.0,1,30.0,0,9,21,72.0,6,2,34.0,12.0,5.66667,28.0,21.0,4.66667,6.0,12.0,1.0,NO
9.0,1,11.0,0,0,10,32.0,2,1,4.0,4.0,2.0,1.0,1.0,0.5,3.0,3.0,1.5,NO
7.0,1,8.0,0,1,1,18.0,2,1,4.0,4.0,2.0,1.0,1.0,0.5,3.0,3.0,1.5,NO
4.0,1,3.0,0,1,0,31.0,11,2,34.0,13.0,3.09091,43.0,15.0,3.90909,-9.0,3.0,-0.818182,NO
1.0,1,2.0,0,0,0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
18.0,2,45.0,3,20,210,67.0,6,2,17.0,7.0,2.83333,43.0,32.0,7.16667,-26.0,3.0,-4.33333,NO
3.0,2,3.0,0,6,3,12.0,3,1,65.0,65.0,21.6667,65.0,65.0,21.6667,0.0,65.0,0.0,NO
22.0,2,47.0,0,12,78,99.0,23,2,106.0,19.0,4.6087,82.0,19.0,3.56522,24.0,6.0,1.04348,NO
17.0,1,32.0,0,6,66,84.0,15,2,101.0,34.0,6.73333,99.0,38.0,6.6,2.0,6.0,0.133333,NO
23.0,1,68.0,0,9,136,106.0,11,2,65.0,15.0,5.90909,33.0,10.0,3.0,32.0,11.0,2.90909,NO
27.0,1,58.0,0,60,120,115.0,14,2,194.0,80.0,13.8571,148.0,56.0,10.5714,46.0,77.0,3.28571,YES
25.0,1,54.0,0,7,78,101.0,24,2,116.0,26.0,4.83333,89.0,11.0,3.70833,27.0,15.0,1.125,YES
3.0,1,3.0,0,3,3,10.0,6,2,9.0,4.0,1.5,11.0,4.0,1.83333,-2.0,2.0,-0.333333,NO
64.0,1,124.0,0,38,300,218.0,24,3,138.0,25.0,5.75,93.0,29.0,3.875,45.0,11.0,1.875,NO
20.0,2,32.0,0,10,105,65.0,12,2,41.0,9.0,3.41667,25.0,6.0,2.08333,16.0,8.0,1.33333,NO
