@RELATION camel-1.4-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
14,1,35,0,12,89,134,2,1,15,10,7.5,3,0,1.5,12,9,6.0,NO
32,2,55,0,20,438,273,5,3,34,25,6.8,4,0,0.8,30,24,6.0,YES
3,1,3,0,19,3,3,3,3,11,8,3.6666666666666665,2,0,0.6666666666666666,9,8,3.0,YES
4,2,17,0,7,0,78,3,3,68,64,22.666666666666668,6,0,2.0,62,64,20.666666666666668,NO
4,1,11,5,8,0,38,2,2,6,4,3.0,0,0,0.0,6,4,3.0,YES
30,1,61,0,41,435,193,2,1,3,2,1.5,2,0,1.0,1,1,0.5,YES
44,2,72,0,12,834,345,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
9,2,13,0,10,0,92,2,2,3,2,1.5,2,0,1.0,1,1,0.5,YES
3,2,4,0,6,3,10,2,2,2,2,1.0,2,0,1.0,0,1,0.0,NO
4,3,5,0,1,4,16,1,1,7,7,7.0,16,0,16.0,-9,0,-9.0,NO
17,1,34,0,21,136,138,2,1,8,4,4.0,20,0,10.0,-12,2,-6.0,NO
1,1,1,0,1,0,1,1,1,2,2,2.0,1,0,1.0,1,1,1.0,NO
4,1,12,6,8,6,37,1,1,7,7,7.0,12,0,12.0,-5,0,-5.0,NO
13,1,26,0,16,78,80,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
1,1,1,0,5,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
24,2,55,6,27,30,207,2,2,6,4,3.0,8,0,4.0,-2,1,-1.0,YES
26,1,47,1,9,0,236,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
57,1,94,0,14,1484,738,6,3,44,16,7.333333333333333,21,0,3.5,23,12,3.8333333333333335,NO
3,5,6,0,2,3,16,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,5,0,5,0,24,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,4,0,4,1,10,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
14,1,42,0,10,73,192,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,1,28,0,2,0,146,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,7,0,3,0,21,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,4,0,4,1,9,2,1,3,2,1.5,0,0,0.0,3,2,1.5,NO
2,6,7,0,2,0,25,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,27,0,5,1,163,1,1,0,0,0.0,1,0,1.0,-1,0,-1.0,NO
11,1,30,0,8,43,163,1,1,1,1,1.0,3,0,3.0,-2,0,-2.0,YES
2,1,2,0,9,1,2,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
1,1,1,0,5,0,1,2,1,3,2,1.5,0,0,0.0,3,2,1.5,NO
3,1,8,0,3,0,29,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,4,0,4,1,9,2,1,3,2,1.5,0,0,0.0,3,2,1.5,NO
3,1,8,0,3,0,29,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,4,0,4,1,9,1,1,2,2,2.0,0,0,0.0,2,2,2.0,NO
49,1,93,0,20,1044,620,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,9,0,4,9,41,1,1,2,2,2.0,0,0,0.0,2,2,2.0,NO
30,1,73,0,13,347,380,3,3,38,21,12.666666666666666,24,0,8.0,14,13,4.666666666666667,NO
4,3,14,4,10,0,52,3,2,6,3,2.0,4,0,1.3333333333333333,2,3,0.6666666666666666,NO
8,5,24,1,10,0,198,6,3,67,55,11.166666666666666,8,0,1.3333333333333333,59,55,9.833333333333334,NO
6,4,12,0,6,15,45,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,3,4,0,3,1,12,2,1,4,2,2.0,0,0,0.0,4,2,2.0,NO
1,4,2,1,5,0,11,2,2,35,19,17.5,0,0,0.0,35,19,17.5,NO
2,1,5,0,0,1,15,3,2,44,40,14.666666666666666,0,0,0.0,44,40,14.666666666666666,NO
16,4,29,0,17,72,150,4,3,89,57,22.25,54,0,13.5,35,20,8.75,NO
4,6,16,0,12,0,109,4,2,36,25,9.0,51,0,12.75,-15,3,-3.75,NO
2,5,9,1,9,1,26,2,1,14,7,7.0,32,0,16.0,-18,2,-9.0,NO
3,3,6,0,6,3,21,1,1,3,3,3.0,42,0,42.0,-39,0,-39.0,NO
3,1,9,0,6,3,19,2,2,35,30,17.5,5,0,2.5,30,26,15.0,NO
1,1,1,0,5,0,1,1,1,13,13,13.0,0,0,0.0,13,13,13.0,NO
3,1,13,0,7,0,72,1,1,17,17,17.0,22,0,22.0,-5,0,-5.0,NO
2,5,7,0,3,0,21,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,5,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,3,26,0,13,34,95,3,2,9,8,3.0,14,0,4.666666666666667,-5,0,-1.6666666666666667,NO
16,5,30,0,11,94,146,4,3,127,123,31.75,4,0,1.0,123,123,30.75,NO
5,2,10,0,9,10,30,1,1,2,2,2.0,0,0,0.0,2,2,2.0,YES
3,1,3,0,9,3,3,2,1,3,2,1.5,0,0,0.0,3,2,1.5,NO
17,1,91,0,31,100,741,6,2,28,14,4.666666666666667,13,0,2.1666666666666665,15,12,2.5,YES
10,1,28,0,10,0,136,1,1,3,3,3.0,0,0,0.0,3,3,3.0,NO
15,2,50,0,24,75,299,6,2,19,14,3.1666666666666665,10,0,1.6666666666666667,9,12,1.5,YES
2,1,12,0,10,0,49,1,1,1,1,1.0,1,0,1.0,0,0,0.0,YES
7,1,14,0,9,11,61,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,16,2,8,3,96,2,1,3,2,1.5,0,0,0.0,3,2,1.5,NO
4,1,10,0,4,0,37,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,1,14,0,1,4,59,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
17,1,32,0,8,82,162,2,1,6,4,3.0,1,0,0.5,5,3,2.5,YES
5,1,5,0,4,10,5,2,1,3,2,1.5,0,0,0.0,3,2,1.5,YES
2,4,6,0,2,0,20,1,1,2,2,2.0,0,0,0.0,2,2,2.0,NO
6,1,7,0,4,3,41,1,1,2,2,2.0,0,0,0.0,2,2,2.0,NO
1,1,1,0,8,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,11,0,4,10,56,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
15,1,29,1,14,45,169,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,9,0,7,1,48,2,1,3,2,1.5,0,0,0.0,3,2,1.5,NO
4,1,12,0,9,2,52,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
6,1,65,0,24,7,342,9,1,31,9,3.4444444444444446,7,0,0.7777777777777778,24,9,2.6666666666666665,NO
10,1,38,0,9,45,216,8,1,84,33,10.5,30,0,3.75,54,33,6.75,NO
3,3,7,0,4,3,23,2,1,2,1,1.0,2,0,1.0,0,0,0.0,NO
0,1,0,0,0,0,15,2,1,3,2,1.5,2,0,1.0,1,1,0.5,NO
5,3,47,0,18,2,172,5,1,15,8,3.0,15,0,3.0,0,3,0.0,NO
34,2,47,0,19,525,261,8,2,37,10,4.625,20,0,2.5,17,10,2.125,NO
25,2,39,0,14,288,204,3,1,5,3,1.6666666666666667,4,0,1.3333333333333333,1,1,0.3333333333333333,NO
17,3,36,0,9,80,187,3,1,32,20,10.666666666666666,1,0,0.3333333333333333,31,20,10.333333333333334,NO
9,3,101,0,35,8,571,11,1,75,33,6.818181818181818,49,0,4.454545454545454,26,12,2.3636363636363638,NO
6,1,52,0,16,9,297,3,1,68,59,22.666666666666668,11,0,3.6666666666666665,57,58,19.0,NO
3,3,15,0,7,3,45,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,1,58,0,29,1,190,1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
26,1,53,0,16,235,182,3,3,18,10,6.0,4,0,1.3333333333333333,14,10,4.666666666666667,NO
13,1,71,0,34,22,247,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,2,9,0,6,6,75,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
1,1,1,0,4,0,1,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,0,22,2,9,10,145,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,26,0,12,2,154,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,0,17,0,9,10,97,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,28,0,14,7,213,2,1,3,2,1.5,2,0,1.0,1,1,0.5,NO
9,0,44,2,16,36,217,1,1,2,2,2.0,3,0,3.0,-1,0,-1.0,NO
4,0,24,2,5,6,93,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,0,17,0,10,2,71,1,1,3,3,3.0,2,0,2.0,1,1,1.0,NO
4,0,17,0,10,2,71,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,0,3,0,2,1,7,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,0,18,0,14,4,88,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,0,10,0,5,1,58,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,0,8,0,5,1,50,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
11,1,43,0,12,49,197,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,54,0,19,4,274,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
11,1,52,0,16,43,248,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,39,0,11,9,189,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,24,2,6,6,96,1,1,4,4,4.0,3,0,3.0,1,1,1.0,NO
6,0,55,0,20,7,323,2,1,3,2,1.5,1,0,0.5,2,2,1.0,NO
4,0,18,0,10,4,81,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,4,0,6,6,4,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,5,0,5,1,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,2,28,0,6,0,183,1,1,7,7,7.0,1,0,1.0,6,6,6.0,NO
4,1,12,0,1,0,52,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,2,26,0,5,15,95,1,1,7,7,7.0,1,0,1.0,6,6,6.0,NO
1,0,4,0,6,0,9,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,0,22,0,9,21,137,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,0,5,0,3,1,12,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
14,0,32,0,16,69,165,5,3,18,10,3.6,17,0,3.4,1,4,0.2,NO
1,1,2,0,0,0,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
17,0,46,0,25,102,229,4,2,14,7,3.5,13,0,3.25,1,4,0.25,NO
12,0,23,0,13,32,138,1,1,1,1,1.0,7,0,7.0,-6,0,-6.0,NO
4,0,20,2,10,6,85,2,1,6,4,3.0,6,0,3.0,0,0,0.0,NO
1,1,3,0,2,0,7,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,3,0,2,0,7,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,0,6,0,4,1,18,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
14,1,62,0,25,85,461,1,1,28,28,28.0,0,0,0.0,28,28,28.0,NO
3,0,11,0,8,1,41,1,1,4,4,4.0,1,0,1.0,3,3,3.0,NO
3,0,11,0,7,1,48,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,2,0,0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,1,12,0,9,21,35,1,1,0,0,0.0,7,0,7.0,-7,0,-7.0,NO
6,1,8,0,7,11,28,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,7,0,6,9,25,1,1,0,0,0.0,4,0,4.0,-4,0,-4.0,NO
4,1,17,0,7,6,39,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,15,0,2,3,63,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,0,57,0,24,28,262,1,1,6,6,6.0,1,0,1.0,5,5,5.0,NO
4,1,4,0,6,6,5,2,2,2,1,1.0,1,0,0.5,1,1,0.5,NO
2,3,6,0,7,1,19,2,1,2,2,1.0,4,0,2.0,-2,2,-1.0,NO
5,3,24,0,10,0,119,7,3,41,22,5.857142857142857,17,0,2.4285714285714284,24,18,3.4285714285714284,NO
23,3,60,0,18,191,312,6,3,21,12,3.5,2,0,0.3333333333333333,19,12,3.1666666666666665,NO
15,1,25,1,7,75,139,2,2,3,2,1.5,1,0,0.5,2,2,1.0,NO
7,2,9,0,2,7,39,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,3,5,0,3,1,17,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
11,2,17,0,11,25,73,2,2,6,4,3.0,3,0,1.5,3,4,1.5,NO
4,3,24,0,11,0,126,1,1,7,7,7.0,8,0,8.0,-1,0,-1.0,NO
4,0,5,0,3,4,22,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,3,13,0,8,19,59,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,3,8,0,4,0,26,1,1,3,3,3.0,0,0,0.0,3,3,3.0,NO
15,2,30,0,20,97,120,2,2,15,13,7.5,11,0,5.5,4,6,2.0,NO
3,3,8,0,4,3,30,2,1,13,10,6.5,2,0,1.0,11,10,5.5,YES
22,4,66,0,14,151,603,8,3,103,38,12.875,77,0,9.625,26,29,3.25,YES
45,3,81,0,22,814,555,14,4,134,54,9.571428571428571,74,0,5.285714285714286,60,52,4.285714285714286,YES
5,2,9,0,14,0,41,1,1,1,1,1.0,6,0,6.0,-5,0,-5.0,NO
11,3,15,0,4,35,62,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
2,1,2,0,6,1,2,1,1,11,11,11.0,2,0,2.0,9,9,9.0,YES
8,3,47,0,10,20,250,5,2,27,9,5.4,73,0,14.6,-46,5,-9.2,YES
18,5,60,0,14,51,369,3,1,17,15,5.666666666666667,13,0,4.333333333333333,4,6,1.3333333333333333,NO
10,4,25,0,11,45,101,2,2,8,4,4.0,0,0,0.0,8,4,4.0,NO
3,5,9,0,1,0,33,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,4,44,0,12,0,300,2,1,3,2,1.5,5,0,2.5,-2,0,-1.0,NO
2,1,3,0,3,1,7,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,3,24,0,8,16,108,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
23,1,40,0,11,161,249,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,4,4,2,7,1,17,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,8,0,0,6,19,4,2,27,15,6.75,21,0,5.25,6,5,1.5,NO
14,3,21,2,17,77,106,1,1,16,16,16.0,3,0,3.0,13,13,13.0,NO
4,2,7,0,11,0,34,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
15,3,22,0,5,71,113,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,3,14,2,7,6,61,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
18,5,63,0,16,59,389,2,1,2,1,1.0,4,0,2.0,-2,0,-1.0,NO
8,4,19,0,15,28,73,2,2,5,4,2.5,0,0,0.0,5,4,2.5,NO
9,4,46,0,13,0,310,2,2,17,17,8.5,13,0,6.5,4,4,2.0,NO
9,1,20,0,3,12,100,1,1,2,2,2.0,1,0,1.0,1,1,1.0,NO
4,2,16,0,6,4,50,1,1,6,6,6.0,1,0,1.0,5,5,5.0,YES
2,1,9,0,4,1,68,4,3,22,13,5.5,8,0,2.0,14,10,3.5,NO
10,1,29,3,12,21,151,1,1,2,2,2.0,1,0,1.0,1,1,1.0,YES
1,1,1,0,3,0,1,1,1,8,8,8.0,0,0,0.0,8,8,8.0,NO
2,2,3,0,2,1,10,1,1,6,6,6.0,2,0,2.0,4,4,4.0,YES
8,2,25,0,8,14,105,1,1,12,12,12.0,4,0,4.0,8,8,8.0,YES
5,0,20,1,8,0,73,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,1,36,0,9,26,166,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,0,3,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
9,3,15,1,11,18,61,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,3,14,0,10,1,45,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,8,0,1,6,36,4,3,3,2,0.75,8,0,2.0,-5,1,-1.25,NO
21,4,36,1,22,168,175,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,2,10,0,11,9,48,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
6,3,19,0,7,9,68,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,2,19,0,6,18,166,1,1,71,71,71.0,0,0,0.0,71,71,71.0,NO
12,3,30,0,13,50,145,1,1,13,13,13.0,4,0,4.0,9,9,9.0,NO
8,3,56,0,16,14,297,1,1,74,74,74.0,25,0,25.0,49,49,49.0,NO
4,3,7,0,2,4,34,1,1,53,53,53.0,0,0,0.0,53,53,53.0,NO
9,3,20,0,9,26,81,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
10,4,18,0,9,39,68,2,2,9,5,4.5,4,0,2.0,5,5,2.5,NO
6,3,15,0,6,13,54,1,1,1,1,1.0,7,0,7.0,-6,0,-6.0,NO
5,3,16,0,7,4,57,1,1,1,1,1.0,5,0,5.0,-4,0,-4.0,NO
2,1,5,0,3,1,17,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
13,3,60,0,9,38,260,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
41,1,54,0,6,516,507,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,3,22,0,10,0,88,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
23,2,33,0,19,217,247,1,1,9,9,9.0,9,0,9.0,0,0,0.0,NO
9,0,24,0,5,0,213,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
19,2,20,0,9,159,105,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
23,3,34,0,7,137,230,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
