@RELATION log4j-1.0-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
13,1,54,0,22,76,537,5,1,353,317,70.6,17,0,3.4,336,317,67.2,YES
6,1,10,5,9,7,174,2,1,104,102,52.0,2,0,1.0,102,102,51.0,NO
8,1,41,0,15,8,691,2,1,526,514,263.0,12,0,6.0,514,514,257.0,YES
4,3,12,2,9,0,57,2,1,69,66,34.5,3,0,1.5,66,66,33.0,NO
3,3,7,0,1,1,20,2,1,55,47,27.5,2,0,1.0,53,47,26.5,NO
4,4,10,0,3,0,41,2,1,51,49,25.5,2,0,1.0,49,49,24.5,NO
5,2,18,0,2,8,88,2,1,79,78,39.5,1,0,0.5,78,78,39.0,NO
5,3,9,1,5,0,43,2,1,59,56,29.5,3,0,1.5,56,56,28.0,NO
2,1,4,0,4,1,10,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
10,2,35,0,5,25,272,4,1,187,89,46.75,21,0,5.25,166,80,41.5,NO
5,1,31,0,7,10,145,5,1,119,61,23.8,16,0,3.2,103,61,20.6,NO
13,2,62,0,9,52,449,7,1,422,339,60.285714285714285,31,0,4.428571428571429,391,339,55.857142857142854,YES
6,1,30,0,4,9,144,1,1,6,6,6.0,5,0,5.0,1,1,1.0,NO
14,2,43,0,8,41,359,2,1,416,408,208.0,8,0,4.0,408,408,204.0,YES
4,1,25,0,7,0,106,5,1,104,90,20.8,9,0,1.8,95,90,19.0,NO
8,1,49,0,6,6,389,5,1,261,95,52.2,49,0,9.8,212,88,42.4,YES
12,2,35,0,10,24,531,2,1,378,368,189.0,10,0,5.0,368,368,184.0,YES
4,4,11,0,3,4,32,4,1,53,39,13.25,6,0,1.5,47,39,11.75,NO
4,1,27,0,7,4,134,2,1,63,54,31.5,3,0,1.5,60,54,30.0,NO
7,1,32,0,4,17,155,3,1,60,55,20.0,3,0,1.0,57,55,19.0,NO
8,1,42,0,7,14,308,2,1,111,104,55.5,7,0,3.5,104,104,52.0,NO
7,1,29,0,4,17,154,2,1,72,64,36.0,8,0,4.0,64,64,32.0,NO
14,2,26,0,6,83,157,4,1,128,122,32.0,6,0,1.5,122,122,30.5,YES
7,1,30,0,6,17,144,2,1,72,64,36.0,8,0,4.0,64,64,32.0,NO
2,1,4,0,2,1,8,3,1,30,28,10.0,2,0,0.6666666666666666,28,28,9.333333333333334,NO
2,1,22,0,3,1,128,1,1,91,91,91.0,0,0,0.0,91,91,91.0,NO
1,1,1,0,8,0,1,3,1,24,22,8.0,2,0,0.6666666666666666,22,22,7.333333333333333,NO
9,1,19,0,5,10,120,5,1,183,95,36.6,17,0,3.4,166,95,33.2,NO
2,1,16,0,2,1,100,4,1,73,67,18.25,6,0,1.5,67,67,16.75,NO
3,1,14,0,0,3,133,2,1,68,66,34.0,2,0,1.0,66,66,33.0,NO
5,1,17,0,1,0,163,2,1,91,83,45.5,2,0,1.0,89,83,44.5,NO
7,1,27,0,3,5,196,2,1,324,308,162.0,16,0,8.0,308,308,154.0,YES
8,2,10,0,0,28,21,2,1,49,48,24.5,1,0,0.5,48,48,24.0,NO
5,1,16,0,0,0,268,2,1,219,211,109.5,2,0,1.0,217,211,108.5,NO
8,1,30,0,6,22,324,2,1,179,171,89.5,8,0,4.0,171,171,85.5,NO
6,2,8,0,3,15,34,2,1,63,49,31.5,8,0,4.0,55,49,27.5,NO
5,1,14,0,0,4,80,2,1,57,49,28.5,2,0,1.0,55,49,27.5,NO
6,1,6,0,5,15,6,2,1,81,73,40.5,25,0,12.5,56,73,28.0,NO
1,1,1,0,8,0,1,2,1,32,29,16.0,3,0,1.5,29,29,14.5,NO
1,1,1,0,5,0,1,4,1,37,19,9.25,7,0,1.75,30,19,7.5,NO
0,1,0,0,0,0,7,3,1,29,21,9.666666666666666,3,0,1.0,26,21,8.666666666666666,NO
2,1,2,0,15,1,2,2,1,65,63,32.5,2,0,1.0,63,63,31.5,NO
5,1,6,3,8,10,13,2,1,122,116,61.0,6,0,3.0,116,116,58.0,YES
6,1,21,0,7,0,274,3,1,248,228,82.66666666666667,31,0,10.333333333333334,217,228,72.33333333333333,YES
9,1,27,0,53,20,151,2,1,199,194,99.5,5,0,2.5,194,194,97.0,YES
3,1,3,0,8,3,3,2,1,65,64,32.5,1,0,0.5,64,64,32.0,NO
3,2,6,0,4,3,25,2,1,72,68,36.0,4,0,2.0,68,68,34.0,NO
1,1,1,0,3,0,1,2,1,30,29,15.0,1,0,0.5,29,29,14.5,NO
1,1,2,1,2,0,4,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,2,2,0,1,0,4,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,15,0,0,8,479,2,1,106,105,53.0,1,0,0.5,105,105,52.5,NO
7,1,22,0,6,11,107,2,1,63,61,31.5,2,0,1.0,61,61,30.5,NO
4,1,19,0,3,6,68,3,1,47,37,15.666666666666666,4,0,1.3333333333333333,43,37,14.333333333333334,NO
5,1,14,0,1,8,45,2,1,33,26,16.5,7,0,3.5,26,26,13.0,NO
7,1,25,0,3,17,105,3,1,73,62,24.333333333333332,7,0,2.3333333333333335,66,62,22.0,NO
9,1,34,0,3,34,167,2,1,95,90,47.5,5,0,2.5,90,90,45.0,NO
4,1,12,0,2,4,38,2,1,32,29,16.0,3,0,1.5,29,29,14.5,NO
6,1,25,0,3,13,202,2,1,81,79,40.5,2,0,1.0,79,79,39.5,NO
5,1,26,0,8,10,508,2,1,169,156,84.5,13,0,6.5,156,156,78.0,NO
2,1,20,0,3,1,85,2,1,58,54,29.0,4,0,2.0,54,54,27.0,NO
7,1,21,0,2,17,90,2,1,46,42,23.0,4,0,2.0,42,42,21.0,NO
8,1,38,0,4,24,322,3,1,106,100,35.333333333333336,6,0,2.0,100,100,33.333333333333336,YES
7,1,35,0,5,15,179,4,1,92,85,23.0,6,0,1.5,86,85,21.5,YES
4,1,10,0,0,4,114,2,1,43,42,21.5,1,0,0.5,42,42,21.0,NO
10,2,37,0,2,23,301,2,1,167,160,83.5,7,0,3.5,160,160,80.0,NO
9,2,37,0,4,8,314,2,1,187,179,93.5,8,0,4.0,179,179,89.5,NO
2,1,7,0,7,1,15,3,1,31,23,10.333333333333334,7,0,2.3333333333333335,24,23,8.0,NO
4,1,24,0,5,4,83,2,1,45,42,22.5,3,0,1.5,42,42,21.0,NO
3,1,7,0,1,0,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,2,5,0,2,6,12,2,1,55,52,27.5,3,0,1.5,52,52,26.0,NO
4,4,20,0,6,0,77,2,1,187,181,93.5,6,0,3.0,181,181,90.5,NO
2,2,16,0,3,0,51,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,15,0,4,0,77,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,2,8,0,4,0,69,2,1,110,105,55.0,5,0,2.5,105,105,52.5,YES
5,3,18,0,3,4,76,2,1,106,102,53.0,4,0,2.0,102,102,51.0,NO
7,1,32,0,2,15,168,2,1,99,96,49.5,3,0,1.5,96,96,48.0,NO
4,2,8,0,3,0,76,2,1,94,90,47.0,4,0,2.0,90,90,45.0,NO
7,1,24,0,2,15,117,2,1,61,58,30.5,3,0,1.5,58,58,29.0,NO
13,1,35,0,1,0,236,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
22,2,95,0,19,223,1176,6,1,722,658,120.33333333333333,61,0,10.166666666666666,661,658,110.16666666666667,YES
2,1,3,0,0,1,6,2,1,211,203,105.5,8,0,4.0,203,203,101.5,NO
6,2,24,0,5,9,241,3,1,170,159,56.666666666666664,7,0,2.3333333333333335,163,159,54.333333333333336,YES
2,3,6,0,4,1,14,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,1,17,0,1,10,58,2,1,37,35,18.5,2,0,1.0,35,35,17.5,NO
10,2,27,0,7,29,145,2,1,132,125,66.0,7,0,3.5,125,125,62.5,YES
7,1,26,0,2,17,131,3,1,95,89,31.666666666666668,33,0,11.0,62,89,20.666666666666668,NO
4,2,9,0,2,0,62,2,1,59,57,29.5,2,0,1.0,57,57,28.5,NO
10,2,27,0,7,29,145,2,1,131,124,65.5,7,0,3.5,124,124,62.0,NO
4,2,9,0,2,0,47,2,1,53,51,26.5,2,0,1.0,51,51,25.5,NO
