@RELATION jedit-4.3-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
8,1,32,2,8,0,224,5,2,46,26,9.2,34,0,6.8,12,9,2.4,NO
19,1,55,2,16,0,398,2,1,102,99,51.0,124,0,62.0,-22,1,-11.0,NO
9,2,23,0,16,16,189,3,1,217,174,72.33333333333333,11,0,3.6666666666666665,206,174,68.66666666666667,NO
3,2,26,0,9,0,172,4,2,58,24,14.5,40,0,10.0,18,23,4.5,NO
3,2,13,0,5,3,86,4,3,107,103,26.75,2,0,0.5,105,103,26.25,NO
3,1,27,0,11,0,204,7,2,247,203,35.285714285714285,51,0,7.285714285714286,196,203,28.0,NO
2,1,5,0,6,1,12,3,2,38,36,12.666666666666666,2,0,0.6666666666666666,36,36,12.0,NO
27,1,96,0,19,295,745,8,4,75,29,9.375,41,0,5.125,34,24,4.25,NO
7,1,10,0,9,0,64,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
70,1,187,0,77,2409,2017,88,11,1380,210,15.681818181818182,1123,0,12.761363636363637,257,210,2.9204545454545454,NO
21,1,50,1,29,156,601,15,3,273,139,18.2,115,0,7.666666666666667,158,139,10.533333333333333,NO
4,2,21,1,6,4,129,3,2,41,21,13.666666666666666,77,0,25.666666666666668,-36,11,-12.0,NO
19,1,50,0,31,91,458,4,3,68,50,17.0,55,0,13.75,13,11,3.25,NO
13,1,33,0,7,26,261,6,3,46,15,7.666666666666667,42,0,7.0,4,5,0.6666666666666666,NO
4,1,4,0,5,6,4,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,1,43,0,15,14,378,26,8,241,28,9.26923076923077,240,0,9.23076923076923,1,25,0.038461538461538464,NO
39,1,181,0,49,469,2302,30,6,601,273,20.033333333333335,340,0,11.333333333333334,261,217,8.7,NO
16,1,33,0,1,4,258,2,1,10,10,5.0,13,0,6.5,-3,0,-1.5,NO
2,1,2,0,3,1,2,3,2,36,35,12.0,3,0,1.0,33,35,11.0,NO
23,1,69,0,21,175,533,21,7,202,45,9.619047619047619,317,0,15.095238095238095,-115,16,-5.476190476190476,NO
1,1,1,0,3,0,1,3,2,32,31,10.666666666666666,1,0,0.3333333333333333,31,31,10.333333333333334,NO
10,2,32,0,5,21,164,3,2,34,21,11.333333333333334,72,0,24.0,-38,1,-12.666666666666666,NO
10,1,38,0,19,0,191,9,4,73,43,8.11111111111111,59,0,6.555555555555555,14,43,1.5555555555555556,NO
3,1,21,0,11,3,119,1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
9,1,21,0,7,0,87,3,2,194,188,64.66666666666667,1,0,0.3333333333333333,193,188,64.33333333333333,NO
27,1,69,0,21,351,1201,16,5,345,82,21.5625,65,0,4.0625,280,82,17.5,NO
90,6,339,0,234,3509,3081,127,10,1425,73,11.220472440944881,895,0,7.047244094488189,530,67,4.173228346456693,YES
7,5,56,0,16,7,610,10,6,55,15,5.5,24,0,2.4,31,12,3.1,NO
7,2,29,0,10,0,615,2,1,5,3,2.5,7,0,3.5,-2,0,-1.0,NO
2,1,2,0,4,1,2,1,1,5,5,5.0,3,0,3.0,2,2,2.0,NO
24,5,106,0,28,80,530,23,6,272,64,11.826086956521738,91,0,3.9565217391304346,181,51,7.869565217391305,NO
8,6,52,0,15,10,339,4,3,46,17,11.5,44,0,11.0,2,1,0.5,NO
68,5,291,0,75,1812,2351,50,11,783,301,15.66,368,0,7.36,415,238,8.3,NO
20,5,144,0,27,154,1034,30,6,352,54,11.733333333333333,188,0,6.266666666666667,164,32,5.466666666666667,NO
19,2,47,0,13,79,552,9,4,232,122,25.77777777777778,49,0,5.444444444444445,183,121,20.333333333333332,NO
19,7,110,0,21,115,685,17,6,254,114,14.941176470588236,190,0,11.176470588235293,64,27,3.764705882352941,NO
5,7,57,0,11,0,438,13,4,143,31,11.0,163,0,12.538461538461538,-20,28,-1.5384615384615385,NO
11,2,57,0,22,53,455,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
8,2,21,0,20,26,89,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,11,0,11,1,53,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,2,21,0,10,4,187,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,24,0,12,6,190,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,20,0,12,3,294,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,20,0,11,6,290,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
4,2,12,0,21,0,170,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,10,0,10,1,41,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,16,0,12,1,123,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,25,0,16,1,179,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
2,2,10,0,12,1,136,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
18,2,36,0,6,153,84,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,9,0,9,4,47,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,2,10,0,11,2,128,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,10,0,11,3,81,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,12,0,10,1,67,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,2,22,0,7,4,155,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
8,2,25,0,17,4,252,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,22,0,15,6,119,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
18,2,38,0,9,153,96,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,14,0,13,6,113,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
6,2,46,0,20,15,427,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
2,2,3,0,4,1,10,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,7,0,9,1,29,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,8,0,10,4,37,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,6,0,7,1,28,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,5,0,7,1,22,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,17,0,11,3,149,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,6,0,7,1,36,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,7,0,7,1,32,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,28,0,17,1,235,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
9,2,27,0,20,18,288,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
6,2,16,0,14,15,113,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,2,35,0,12,6,221,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,2,14,0,11,3,61,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,7,0,10,1,79,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
10,2,24,0,11,45,99,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
34,1,70,1,21,507,589,2,2,7,5,3.5,8,0,4.0,-1,0,-0.5,NO
2,1,2,0,5,1,2,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
14,1,47,1,32,55,535,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
13,1,28,0,57,0,161,2,2,5,4,2.5,4,0,2.0,1,1,0.5,NO
7,1,18,0,8,13,87,1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
5,1,13,1,14,10,34,1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
8,2,64,0,29,28,441,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
22,1,114,0,34,219,2003,2,2,18,17,9.0,18,0,9.0,0,0,0.0,NO
3,1,8,0,3,0,24,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,4,2,0,3,0,5,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
7,1,19,1,8,21,70,3,3,7,4,2.3333333333333335,5,0,1.6666666666666667,2,4,0.6666666666666666,NO
4,3,8,0,1,4,82,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
6,1,6,0,1,15,6,2,2,2,2,1.0,3,0,1.5,-1,0,-0.5,NO
5,2,13,0,12,0,94,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
12,3,25,2,57,14,216,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
15,2,40,0,7,49,195,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
59,1,163,0,73,1389,1844,1,1,3,3,3.0,4,0,4.0,-1,0,-1.0,NO
1,4,2,0,24,0,5,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
12,1,25,0,3,0,212,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
86,2,97,0,9,3649,709,1,1,1,1,1.0,3,0,3.0,-2,0,-2.0,NO
31,1,44,0,3,139,1283,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
9,1,43,0,20,0,466,1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
8,1,17,0,16,22,160,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
20,1,79,0,23,102,1583,1,1,1,1,1.0,4,0,4.0,-3,0,-3.0,NO
2,1,2,0,3,1,2,2,2,3,3,1.5,6,0,3.0,-3,0,-1.5,NO
75,1,156,2,58,2419,1888,3,3,17,9,5.666666666666667,24,0,8.0,-7,0,-2.3333333333333335,NO
7,1,7,0,40,21,7,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
11,4,23,0,6,23,494,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
351,1,443,0,51,41713,12535,2,2,3,2,1.5,4,0,2.0,-1,0,-0.5,NO
1,1,1,0,13,0,672,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
51,1,67,0,5,51,7188,1,1,1,1,1.0,3,0,3.0,-2,0,-2.0,NO
1,1,1,0,2,0,196,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
45,1,85,0,44,820,1940,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
41,1,120,0,25,820,1482,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
2,3,4,0,9,1,9,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,1,12,1,4,6,37,1,1,3,3,3.0,3,0,3.0,0,0,0.0,NO
7,1,48,0,0,21,333,2,2,4,2,2.0,4,0,2.0,0,0,0.0,NO
1,1,2,0,12,0,16,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
19,1,30,38,62,147,242,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
6,1,26,0,6,15,193,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
10,4,25,0,16,23,135,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
11,1,37,2,20,29,353,2,2,9,6,4.5,13,0,6.5,-4,0,-2.0,NO
3,1,4,0,4,3,23,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
6,3,19,0,2,15,184,2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
13,1,38,0,17,72,644,1,1,4,4,4.0,4,0,4.0,0,0,0.0,NO
4,3,12,3,51,6,50,2,2,2,2,1.0,3,0,1.5,-1,0,-0.5,NO
3,4,9,0,10,1,44,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
12,1,24,0,10,26,182,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,17,0,4,4,94,3,3,5,3,1.6666666666666667,5,0,1.6666666666666667,0,1,0.0,NO
7,4,25,1,4,19,130,2,2,6,4,3.0,7,0,3.5,-1,0,-0.5,NO
49,1,128,0,13,1014,1254,1,1,5,5,5.0,5,0,5.0,0,0,0.0,NO
22,2,90,0,14,73,663,1,1,10,10,10.0,10,0,10.0,0,0,0.0,NO
1,1,1,0,1,0,1,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
3,5,13,0,5,0,47,1,1,4,4,4.0,8,0,8.0,-4,0,-4.0,NO
4,1,15,0,2,0,54,2,2,3,2,1.5,6,0,3.0,-3,0,-1.5,NO
5,2,11,0,4,10,44,1,1,5,5,5.0,6,0,6.0,-1,0,-1.0,NO
5,1,32,0,3,8,300,2,2,4,2,2.0,5,0,2.5,-1,0,-0.5,NO
11,1,17,0,3,0,514,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
5,1,5,0,2,10,5,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
23,1,57,0,6,41,1257,2,2,4,3,2.0,4,0,2.0,0,0,0.0,NO
17,1,17,0,5,136,17,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
32,1,53,0,6,0,2884,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
0,1,0,0,1,0,179,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,2,0,2,0,8,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
8,1,11,0,2,0,256,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,1,8,0,5,2,239,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
24,1,41,0,1,198,749,2,2,7,6,3.5,7,0,3.5,0,0,0.0,NO
2,2,4,0,1,1,16,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
9,1,10,1,3,36,20,3,2,50,36,16.666666666666668,44,0,14.666666666666666,6,14,2.0,NO
8,1,9,0,2,28,18,1,1,10,10,10.0,0,0,0.0,10,10,10.0,NO
7,1,7,0,3,21,7,3,2,146,122,48.666666666666664,0,0,0.0,146,122,48.666666666666664,NO
8,1,8,0,8,28,8,4,2,41,26,10.25,23,0,5.75,18,14,4.5,NO
8,1,14,0,1,8,178,7,2,139,106,19.857142857142858,25,0,3.5714285714285716,114,106,16.285714285714285,NO
4,1,4,0,1,6,4,2,1,78,56,39.0,6,0,3.0,72,56,36.0,NO
13,1,23,0,2,0,498,4,3,64,42,16.0,11,0,2.75,53,42,13.25,NO
4,1,12,0,3,0,37,5,2,70,36,14.0,1,0,0.2,69,36,13.8,NO
2,2,3,0,4,1,8,2,1,1,1,0.5,2,0,1.0,-1,0,-0.5,NO
2,2,5,0,3,1,74,2,1,1,1,0.5,2,0,1.0,-1,0,-0.5,NO
9,1,14,3,16,28,50,7,3,36,21,5.142857142857143,95,0,13.571428571428571,-59,21,-8.428571428571429,NO
2,1,2,0,5,1,2,3,2,49,48,16.333333333333332,1,0,0.3333333333333333,48,48,16.0,NO
4,2,12,0,6,6,140,4,2,83,65,20.75,37,0,9.25,46,43,11.5,NO
119,1,279,1,90,5913,4045,46,7,2064,1285,44.869565217391305,3265,0,70.97826086956522,-1201,78,-26.108695652173914,YES
18,1,32,1,6,75,453,13,4,206,89,15.846153846153847,312,0,24.0,-106,32,-8.153846153846153,NO
17,1,27,0,5,10,709,2,2,13,13,6.5,71,0,35.5,-58,0,-29.0,NO
6,1,20,0,3,0,120,7,2,96,41,13.714285714285714,64,0,9.142857142857142,32,33,4.571428571428571,NO
21,1,36,0,10,96,559,10,5,103,31,10.3,45,0,4.5,58,29,5.8,NO
2,3,16,0,9,1,113,6,3,29,18,4.833333333333333,8,0,1.3333333333333333,21,18,3.5,NO
9,2,56,4,16,24,601,15,5,312,73,20.8,258,0,17.2,54,69,3.6,NO
2,3,21,0,12,1,336,4,3,8,6,2.0,12,0,3.0,-4,0,-1.0,NO
7,3,73,0,16,1,828,7,4,286,223,40.857142857142854,96,0,13.714285714285714,190,160,27.142857142857142,NO
4,3,43,0,10,4,405,15,4,99,34,6.6,69,0,4.6,30,13,2.0,NO
3,2,28,0,9,0,177,6,3,9,5,1.5,18,0,3.0,-9,1,-1.5,NO
18,1,55,0,16,0,687,23,5,641,262,27.869565217391305,255,0,11.08695652173913,386,262,16.782608695652176,YES
5,1,6,1,3,10,12,3,3,54,49,18.0,6,0,2.0,48,49,16.0,NO
4,1,4,0,5,6,4,3,3,71,65,23.666666666666668,5,0,1.6666666666666667,66,65,22.0,NO
15,1,63,0,20,105,397,38,5,873,372,22.973684210526315,497,0,13.078947368421053,376,372,9.894736842105264,NO
8,5,33,0,5,0,419,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
4,6,34,0,5,6,150,11,5,263,158,23.90909090909091,176,0,16.0,87,32,7.909090909090909,NO
17,6,59,1,9,92,417,7,5,140,67,20.0,214,0,30.571428571428573,-74,45,-10.571428571428571,NO
17,5,77,0,23,76,498,6,3,44,25,7.333333333333333,34,0,5.666666666666667,10,11,1.6666666666666667,NO
5,6,34,0,7,2,203,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
13,2,20,0,1,30,115,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,8,3,0,4,1,13,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
5,7,30,0,9,4,156,8,6,333,326,41.625,538,0,67.25,-205,320,-25.625,NO
4,5,23,0,9,0,82,10,3,84,36,8.4,56,0,5.6,28,31,2.8,NO
10,2,21,0,3,15,148,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
15,7,62,0,8,81,368,7,3,48,29,6.857142857142857,30,0,4.285714285714286,18,18,2.5714285714285716,NO
3,6,14,0,8,3,46,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
13,6,86,0,16,50,638,14,6,225,100,16.071428571428573,315,0,22.5,-90,13,-6.428571428571429,NO
20,5,75,1,14,104,391,6,2,509,450,84.83333333333333,19,0,3.1666666666666665,490,450,81.66666666666667,NO
11,7,71,0,9,29,408,2,2,235,192,117.5,7,0,3.5,228,192,114.0,NO
1,1,1,0,6,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,3,29,0,9,10,216,10,4,168,77,16.8,396,0,39.6,-228,21,-22.8,NO
15,1,30,0,3,79,923,6,5,528,507,88.0,58,0,9.666666666666666,470,507,78.33333333333333,NO
8,5,25,0,6,6,173,7,4,333,286,47.57142857142857,16,0,2.2857142857142856,317,286,45.285714285714285,NO
1,1,1,0,3,0,1,1,1,21,21,21.0,0,0,0.0,21,21,21.0,NO
5,1,5,0,7,10,5,2,2,6,5,3.0,6,0,3.0,0,0,0.0,NO
10,1,37,0,13,3,222,14,6,727,554,51.92857142857143,157,0,11.214285714285714,570,554,40.714285714285715,NO
44,5,88,1,35,884,658,65,6,1631,201,25.092307692307692,2784,0,42.83076923076923,-1153,121,-17.73846153846154,NO
31,6,121,0,35,283,1546,20,3,164,46,8.2,462,0,23.1,-298,34,-14.9,NO
3,1,6,0,8,3,17,7,3,44,21,6.285714285714286,17,0,2.4285714285714284,27,21,3.857142857142857,NO
2,1,2,0,8,1,2,1,1,21,21,21.0,0,0,0.0,21,21,21.0,NO
19,1,56,0,17,157,401,11,3,422,152,38.36363636363637,150,0,13.636363636363637,272,152,24.727272727272727,NO
2,1,3,0,2,1,5,8,1,46,23,5.75,14,0,1.75,32,23,4.0,NO
10,6,47,0,7,19,254,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,7,14,0,5,1,64,1,1,14,14,14.0,0,0,0.0,14,14,14.0,NO
7,6,18,19,22,15,69,2,1,17,15,8.5,5,0,2.5,12,13,6.0,NO
5,7,64,0,9,6,312,7,5,46,23,6.571428571428571,12,0,1.7142857142857142,34,20,4.857142857142857,NO
17,1,82,0,3,106,2224,8,4,1408,1141,176.0,184,0,23.0,1224,1141,153.0,NO
19,1,32,0,1,35,443,5,4,482,475,96.4,6,0,1.2,476,475,95.2,NO
13,7,75,0,12,40,814,3,2,376,306,125.33333333333333,44,0,14.666666666666666,332,306,110.66666666666667,NO
16,7,91,0,8,82,780,3,2,33,24,11.0,13,0,4.333333333333333,20,16,6.666666666666667,NO
23,2,51,1,3,195,300,7,3,291,249,41.57142857142857,13,0,1.8571428571428572,278,249,39.714285714285715,NO
20,2,55,1,5,60,320,5,2,309,175,61.8,11,0,2.2,298,175,59.6,NO
14,6,57,0,11,57,260,13,4,83,20,6.384615384615385,33,0,2.5384615384615383,50,17,3.8461538461538463,NO
8,6,26,0,9,16,105,2,1,15,13,7.5,14,0,7.0,1,1,0.5,NO
22,7,85,0,8,187,695,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
22,6,75,0,10,195,532,13,5,108,26,8.307692307692308,100,0,7.6923076923076925,8,23,0.6153846153846154,NO
13,3,28,0,17,52,135,3,3,44,28,14.666666666666666,199,0,66.33333333333333,-155,0,-51.666666666666664,NO
2,1,2,0,3,1,2,2,2,35,35,17.5,0,0,0.0,35,35,17.5,NO
25,1,60,1,9,62,496,8,4,388,321,48.5,18,0,2.25,370,321,46.25,NO
9,6,40,0,7,0,162,4,2,215,175,53.75,14,0,3.5,201,175,50.25,NO
18,6,60,3,26,69,252,5,3,37,28,7.4,231,0,46.2,-194,4,-38.8,NO
6,5,29,0,9,5,141,1,1,19,19,19.0,4,0,4.0,15,15,15.0,NO
16,2,87,1,27,14,718,12,5,299,255,24.916666666666668,186,0,15.5,113,250,9.416666666666666,NO
10,5,44,0,8,43,218,3,2,37,22,12.333333333333334,21,0,7.0,16,8,5.333333333333333,NO
4,1,54,0,7,4,318,4,2,97,68,24.25,200,0,50.0,-103,34,-25.75,NO
11,1,47,0,10,41,551,24,6,307,54,12.791666666666666,233,0,9.708333333333334,74,50,3.0833333333333335,NO
7,1,23,0,10,19,216,14,5,249,153,17.785714285714285,141,0,10.071428571428571,108,109,7.714285714285714,NO
4,1,22,0,3,6,105,1,1,108,108,108.0,0,0,0.0,108,108,108.0,NO
18,5,76,0,16,89,348,9,3,199,51,22.11111111111111,68,0,7.555555555555555,131,49,14.555555555555555,NO
12,5,73,0,16,6,445,3,1,285,275,95.0,3,0,1.0,282,275,94.0,NO
2,1,2,0,3,1,2,1,1,29,29,29.0,0,0,0.0,29,29,29.0,NO
3,6,9,0,2,1,37,1,1,59,59,59.0,0,0,0.0,59,59,59.0,NO
17,7,117,2,15,100,878,14,3,103,28,7.357142857142857,67,0,4.785714285714286,36,15,2.5714285714285716,NO
23,1,98,0,25,95,734,17,4,242,81,14.235294117647058,419,0,24.647058823529413,-177,42,-10.411764705882353,NO
10,7,69,0,10,19,403,3,2,20,15,6.666666666666667,5,0,1.6666666666666667,15,13,5.0,NO
18,5,78,0,19,119,424,12,5,484,284,40.333333333333336,79,0,6.583333333333333,405,284,33.75,NO
8,6,25,8,26,24,100,5,4,15,9,3.0,63,0,12.6,-48,2,-9.6,NO
5,7,52,0,8,2,372,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,3,19,0,4,5,100,6,5,155,147,25.833333333333332,11,0,1.8333333333333333,144,147,24.0,NO
7,4,64,0,3,5,427,6,4,131,52,21.833333333333332,58,0,9.666666666666666,73,35,12.166666666666666,NO
19,5,108,0,39,111,790,20,4,311,86,15.55,663,0,33.15,-352,31,-17.6,NO
7,7,48,0,7,13,401,4,3,184,183,46.0,2,0,0.5,182,183,45.5,NO
7,7,41,1,7,21,220,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,7,60,0,6,20,295,2,2,3,2,1.5,2,0,1.0,1,1,0.5,NO
5,1,17,0,2,4,133,1,1,9,9,9.0,7,0,7.0,2,2,2.0,NO
19,1,48,0,5,151,1417,7,4,443,399,63.285714285714285,132,0,18.857142857142858,311,294,44.42857142857143,NO
