@RELATION synapse-1.0-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
5,2,18,0,10,8,81,7,3,27,19,3.857142857142857,17,0,2.4285714285714284,10,10,1.4285714285714286,NO
6,2,24,0,13,13,98,6,3,20,13,3.3333333333333335,17,0,2.8333333333333335,3,5,0.5,NO
6,3,24,0,10,11,206,9,3,46,22,5.111111111111111,9,0,1.0,37,22,4.111111111111111,NO
7,3,32,0,12,17,228,10,2,62,28,6.2,15,0,1.5,47,24,4.7,NO
9,1,23,0,7,16,94,4,2,122,103,30.5,11,0,2.75,111,103,27.75,NO
5,2,33,0,14,6,206,3,2,27,23,9.0,11,0,3.6666666666666665,16,13,5.333333333333333,NO
6,2,35,0,15,13,173,3,2,28,25,9.333333333333334,8,0,2.6666666666666665,20,19,6.666666666666667,NO
4,3,9,0,5,4,30,3,2,6,5,2.0,1,0,0.3333333333333333,5,5,1.6666666666666667,NO
6,3,23,0,10,13,87,3,2,5,2,1.6666666666666667,3,0,1.0,2,2,0.6666666666666666,NO
7,3,35,0,13,7,203,1,1,2,2,2.0,1,0,1.0,1,1,1.0,NO
6,3,35,0,14,13,142,2,1,3,2,1.5,2,0,1.0,1,1,0.5,NO
13,1,79,0,25,66,438,14,4,157,81,11.214285714285714,164,0,11.714285714285714,-7,11,-0.5,NO
8,1,44,0,21,24,243,4,3,82,69,20.5,69,0,17.25,13,7,3.25,NO
7,2,30,0,12,7,128,1,1,2,2,2.0,1,0,1.0,1,1,1.0,NO
6,2,31,0,12,13,129,1,1,2,2,2.0,1,0,1.0,1,1,1.0,NO
9,1,58,0,11,28,465,16,4,312,179,19.5,44,0,2.75,268,179,16.75,YES
6,1,38,0,15,7,336,11,3,211,80,19.181818181818183,23,0,2.090909090909091,188,71,17.09090909090909,YES
2,1,14,0,14,1,91,4,2,87,66,21.75,2,0,0.5,85,66,21.25,NO
2,1,15,0,18,1,63,4,2,58,44,14.5,1,0,0.25,57,44,14.25,NO
1,1,1,0,14,0,1,3,2,49,28,16.333333333333332,1,0,0.3333333333333333,48,28,16.0,NO
1,1,1,0,12,0,1,3,2,40,28,13.333333333333334,1,0,0.3333333333333333,39,28,13.0,NO
9,1,33,0,10,28,144,5,2,121,106,24.2,5,0,1.0,116,106,23.2,NO
2,1,14,0,12,0,77,4,2,79,66,19.75,3,0,0.75,76,66,19.0,NO
8,1,21,0,9,20,88,5,3,81,70,16.2,4,0,0.8,77,70,15.4,NO
2,1,8,0,11,0,42,5,3,60,51,12.0,4,0,0.8,56,51,11.2,NO
9,1,39,0,13,28,171,6,2,169,149,28.166666666666668,33,0,5.5,136,149,22.666666666666668,NO
2,1,16,0,14,0,102,4,2,97,75,24.25,6,0,1.5,91,75,22.75,NO
9,1,42,0,17,28,210,2,1,186,181,93.0,0,0,0.0,186,181,93.0,NO
5,1,29,0,20,6,193,3,1,111,102,37.0,2,0,0.6666666666666666,109,102,36.333333333333336,NO
9,1,68,0,14,28,545,18,4,356,112,19.77777777777778,45,0,2.5,311,109,17.27777777777778,NO
6,1,39,0,15,7,335,9,2,195,80,21.666666666666668,18,0,2.0,177,77,19.666666666666668,NO
4,1,8,0,8,4,32,2,1,58,57,29.0,1,0,0.5,57,57,28.5,NO
2,1,8,0,6,1,33,3,2,57,53,19.0,4,0,1.3333333333333333,53,53,17.666666666666668,NO
7,1,34,0,6,19,187,5,1,190,94,38.0,23,0,4.6,167,94,33.4,NO
1,1,2,0,0,0,4,5,2,147,80,29.4,38,0,7.6,109,80,21.8,NO
5,1,5,0,13,10,5,4,2,20,15,5.0,4,0,1.0,16,15,4.0,YES
6,1,32,0,15,9,230,2,1,10,8,5.0,0,0,0.0,10,8,5.0,NO
9,2,10,0,6,22,47,11,3,65,28,5.909090909090909,100,0,9.090909090909092,-35,28,-3.1818181818181817,NO
10,1,108,0,38,39,604,24,2,193,38,8.041666666666666,69,0,2.875,124,27,5.166666666666667,YES
60,1,147,0,45,490,867,17,3,178,52,10.470588235294118,61,0,3.588235294117647,117,46,6.882352941176471,YES
6,1,37,0,20,13,123,13,3,50,13,3.8461538461538463,104,0,8.0,-54,13,-4.153846153846154,NO
9,1,39,0,17,30,216,11,3,110,37,10.0,64,0,5.818181818181818,46,28,4.181818181818182,YES
3,5,6,0,6,3,18,10,1,113,78,11.3,323,0,32.3,-210,15,-21.0,NO
6,1,14,0,13,5,65,2,1,10,10,5.0,30,0,15.0,-20,0,-10.0,NO
54,1,136,0,34,1269,806,17,4,324,209,19.058823529411764,102,0,6.0,222,169,13.058823529411764,NO
5,2,59,0,20,2,491,20,4,286,48,14.3,299,0,14.95,-13,38,-0.65,NO
7,1,96,0,34,9,527,22,4,242,75,11.0,43,0,1.9545454545454546,199,68,9.045454545454545,YES
6,3,20,0,10,13,72,1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,1,40,1,18,4,192,12,3,50,12,4.166666666666667,32,0,2.6666666666666665,18,12,1.5,NO
9,1,61,0,24,30,274,9,2,63,23,7.0,64,0,7.111111111111111,-1,18,-0.1111111111111111,NO
4,2,22,0,4,2,139,4,2,134,111,33.5,1,0,0.25,133,111,33.25,YES
15,2,48,0,13,63,295,13,4,145,78,11.153846153846153,81,0,6.230769230769231,64,75,4.923076923076923,YES
7,1,7,0,43,21,7,2,2,11,10,5.5,3,0,1.5,8,8,4.0,NO
10,1,22,0,7,11,169,5,2,70,62,14.0,14,0,2.8,56,51,11.2,NO
13,1,32,0,9,30,197,6,3,80,37,13.333333333333334,8,0,1.3333333333333333,72,31,12.0,NO
14,1,27,0,8,35,165,3,2,95,91,31.666666666666668,32,0,10.666666666666666,63,63,21.0,NO
19,1,50,0,16,105,279,4,1,316,191,79.0,20,0,5.0,296,191,74.0,NO
23,2,59,0,15,203,350,9,3,251,116,27.88888888888889,70,0,7.777777777777778,181,112,20.11111111111111,NO
2,1,2,0,10,1,2,1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
3,1,7,0,6,0,76,3,2,10,4,3.3333333333333335,4,0,1.3333333333333333,6,4,2.0,NO
4,1,4,0,8,6,4,2,1,70,53,35.0,2,0,1.0,68,53,34.0,NO
5,1,14,0,7,0,128,1,1,128,128,128.0,0,0,0.0,128,128,128.0,NO
5,1,17,0,8,0,124,2,1,103,77,51.5,5,0,2.5,98,77,49.0,NO
5,1,18,0,8,0,143,2,1,138,109,69.0,4,0,2.0,134,109,67.0,NO
29,1,30,0,12,322,186,3,1,30,27,10.0,3,0,1.0,27,27,9.0,NO
10,2,32,7,13,0,123,2,1,7,7,3.5,2,0,1.0,5,5,2.5,NO
7,1,14,11,13,0,73,2,1,58,58,29.0,0,0,0.0,58,58,29.0,NO
1,1,1,0,5,0,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,1,36,0,12,3,275,8,3,87,46,10.875,27,0,3.375,60,35,7.5,YES
6,1,6,0,11,15,6,1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,2,13,0,10,1,55,5,2,97,49,19.4,10,0,2.0,87,49,17.4,NO
9,1,12,0,9,26,70,1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
17,3,54,0,23,76,377,12,3,168,43,14.0,62,0,5.166666666666667,106,41,8.833333333333334,NO
4,3,25,0,12,4,105,7,3,33,14,4.714285714285714,5,0,0.7142857142857143,28,14,4.0,NO
4,2,18,0,8,4,71,4,3,21,13,5.25,2,0,0.5,19,13,4.75,NO
18,2,60,0,13,65,454,8,3,34,13,4.25,13,0,1.625,21,11,2.625,NO
15,2,44,0,10,47,479,12,3,209,90,17.416666666666668,68,0,5.666666666666667,141,68,11.75,YES
18,2,62,0,17,103,459,9,2,247,208,27.444444444444443,12,0,1.3333333333333333,235,208,26.11111111111111,NO
6,2,34,0,17,1,185,12,4,73,25,6.083333333333333,215,0,17.916666666666668,-142,20,-11.833333333333334,NO
16,3,88,0,17,56,595,3,2,28,17,9.333333333333334,9,0,3.0,19,10,6.333333333333333,NO
10,2,48,0,11,7,312,4,2,31,28,7.75,7,0,1.75,24,23,6.0,NO
11,3,36,0,11,17,267,4,2,37,25,9.25,3,0,0.75,34,24,8.5,NO
5,3,17,0,7,8,93,1,1,12,12,12.0,0,0,0.0,12,12,12.0,NO
5,3,17,0,7,8,89,1,1,13,13,13.0,0,0,0.0,13,13,13.0,NO
10,2,36,0,9,11,227,3,2,63,43,21.0,21,0,7.0,42,37,14.0,NO
27,2,92,0,29,213,596,8,3,71,19,8.875,38,0,4.75,33,12,4.125,YES
15,2,58,0,18,43,459,4,1,44,18,11.0,5,0,1.25,39,17,9.75,YES
15,2,68,0,17,43,473,8,3,49,19,6.125,28,0,3.5,21,15,2.625,YES
2,1,3,0,2,1,12,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,4,0,2,0,20,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,2,9,0,7,1,20,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
6,1,13,0,11,15,35,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,1,41,1,10,20,220,5,3,56,41,11.2,52,0,10.4,4,11,0.8,NO
8,1,8,0,10,28,8,1,1,3,3,3.0,15,0,15.0,-12,0,-12.0,NO
8,1,8,0,4,28,8,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
12,2,67,0,10,52,589,3,2,11,8,3.6666666666666665,1,0,0.3333333333333333,10,7,3.3333333333333335,NO
18,1,25,0,2,87,200,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
7,1,8,0,1,0,104,3,1,110,97,36.666666666666664,10,0,3.3333333333333335,100,97,33.333333333333336,NO
10,1,19,0,8,9,157,5,2,176,124,35.2,22,0,4.4,154,124,30.8,NO
9,1,12,0,2,22,75,4,2,129,114,32.25,11,0,2.75,118,114,29.5,NO
4,1,4,0,7,6,4,5,2,82,47,16.4,16,0,3.2,66,47,13.2,NO
6,1,22,0,14,15,146,9,3,161,90,17.88888888888889,30,0,3.3333333333333335,131,90,14.555555555555555,NO
5,1,26,0,6,0,288,7,2,247,126,35.285714285714285,46,0,6.571428571428571,201,104,28.714285714285715,NO
8,1,21,0,8,16,158,6,2,139,76,23.166666666666668,25,0,4.166666666666667,114,76,19.0,NO
6,1,22,0,6,0,154,8,2,196,97,24.5,29,0,3.625,167,97,20.875,NO
5,1,32,0,3,4,198,2,1,111,100,55.5,4,0,2.0,107,100,53.5,NO
