@RELATION camel-1.6-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
14,1,14,0,179,91,14,0,0,0,0,0.0,0,0,0.0,0,0,0.0,173,591,29756,1.986154079,1,0.578034699,73.23651123,23.18555069,14582.5,0.980138481,1988.150024,6.681509495,168,403,28056,1.43641293,1,0.59523809,61.41078949,25.14868355,13826.5,0.985635877,1995.916626,7.11404562,7,8,42,19.04761887,1,14.28571415,54.04564285,57.12719345,17,0.809523821,17.5,41.66666794,167.5028534,0.968224585,0.019149195,0.222288072,0.447138488,173,26148.35352,706,514.9675903,0.221985921,45691.41016,0.179460585,214.3535919,0.732365131,0.534198761,0.313982904,0.098437652,0.001611617,0.003968989,0.357372135,0.739675999,0.081410401,0.400339037,78.83927155,386.6674805,0.081698731,0.400691688,YES
2,1,2,0,2,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,1.14107883,91.66666412,0,0,0,0,1,0,0,0,1,100,1.14107883,91.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,103.5337219,11,265.0375366,0.000875394,0,0.001037344,0.848727465,0.011410789,0.274935216,0.001238181,0,0.001036269,0.001043829,0,0.007249586,0.001036275,0.004400112,1,4.25,0.001036269,0.004404145,YES
26,1,26,0,448,325,29,0,0,0,0,0.0,0,0,0.0,0,0,0.0,319,1102,101442,1.086335063,3,0.940438867,83.40248871,18.54243469,50170,0.989136636,2205.428955,2.174078703,317,974,100172,0.97232759,3,0.946372211,81.95021057,19.3106823,49599,0.990276694,775,0.773669302,4,0,12,0,4,100,29.5643158,73.07691956,6,1,6,50,313.4750671,0.9826805,0.012660462,0.260039687,0.530351281,319,42972.82813,804,606.3163452,0.364590973,142145.4375,0.330912858,352.2738037,0.834024906,0.628958881,0.515687346,0.306238353,0.001611601,0.00397634,0.357365668,0.740158677,0.079335712,0.523609459,76.83930206,505.5001831,0.079626217,0.523834407,YES
10,2,24,0,73,41,259,2,1,13,8,6.5,0,0,0.0,13,8,6.5,74,185,5402,3.424657583,2,2.702702761,65.35269928,37.32227325,2608.5,0.965753436,0,0,74,185,5402,3.424657583,2,2.702702761,65.35269928,37.32227325,2608.5,0.965753436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.64189148,0.954620183,0.026260724,0.097346306,0.286219269,75,14944.95898,630,451.5510864,0.127101883,8072.35791,0.077800833,122.5127106,0.653526962,0.468413979,0.179776356,0.017391101,0.001036269,0.004033726,0,0.743870556,0.001036275,0.374885023,1,362.1339722,0.001036269,0.37526837,NO
15,1,32,0,5,33,210,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,37.3443985,84.70587921,4,0.666666687,0,0,2,0,2,0,2,100,3.73443985,87.80487823,1,1,0,0,2,0,2,0,2,100,36.20331955,90.88541412,1,1,0,0,2.25,0.5625,0.288327783,0.003652886,0.072561629,5,2084.570801,360,366.3843994,0.017737698,14.68108082,0.005186722,17.08846664,0.373443991,0.380066812,0.025088681,3.16289E-05,0.001610704,0.003911655,0.357007712,0.735849142,0.065022543,0.129643574,63.04135513,125.7171478,0.065327831,0.130276844,YES
2,5,7,0,4,0,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,34.23236465,90.41095734,4,0.666666687,1,8.333333015,2,0,2,0,2,100,2.800829887,84.375,1,1,0,0,2,1,2,50,1,50,33.19502258,96.09609985,0.5,0.5,0,0,2.75,0.6875,0.304659188,0.00710466,0.101214655,5,1816.994019,330,360.3008728,0.015457573,7.354476929,0.005186722,14.89498043,0.342323661,0.373756081,0.021863611,1.58445E-05,0.001613295,0.001066034,0.358041853,0.027950251,0.065514207,0.011726701,63.51635361,11.33333206,0.065820053,0.011744386,NO
3,5,10,0,4,0,34,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,2,50,38.58921051,69.27374268,4,0.666666687,1,8.333333015,1,0,0,0,1,100,1.348547697,92.85713959,0,0,0,0,3,2,6,33.33333206,2,66.66666412,37.9668045,69.98088074,2,0.666666687,0,0,2.75,0.6875,0.274036229,0.002241837,0.046155132,5,2516.154297,372,369.5679626,0.02141732,31.86764145,0.005186722,20.62641335,0.385892123,0.383369267,0.030293239,6.86557E-05,0.001613281,0.00103842,0.358036458,0.002073614,0.065643869,0.002590094,63.64135361,2.5,0.065949589,0.002590674,YES
1,1,1,0,167,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,105,255,10920,2.335164785,1,0.952380955,59.12863159,36.21347046,5332.5,0.976648331,26.58333397,0.243437111,104,202,10712,1.885735631,7,6.730769157,39.21161652,30.11952209,5255,0.98114264,0,0,1,0,0,0,1,100,33.09128571,100,0,0,0,0,101.3095245,0.964852631,0.025898701,0.172194645,0.423504382,105,12480.67188,570,455.7671509,0.105619289,16349.78809,0.108921163,102.3114853,0.591286302,0.472787499,0.149390787,0.035224009,0.001610677,0.003961193,0.356996983,0.739162207,0.064037405,0.319003016,62.09135437,308.2595825,0.06434337,0.319439977,NO
2,5,7,0,4,0,25,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,24.58506203,85.55957031,4,0.666666687,0,0,2,0,2,0,2,100,3.423236609,84.61538696,1,1,0,0,2,0,2,0,2,100,22.92531204,92.85713959,1,1,0,0,2.5,0.625,0.282728374,0.002199527,0.062632784,5,1561.014771,237,341.1009216,0.013279866,12.32593155,0.005186722,12.79656601,0.245850623,0.353839129,0.018783404,2.6555E-05,0.001610715,0.003914594,0.357012033,0.736047983,0.065774612,0.115749918,63.76634979,112.3237228,0.066079117,0.116397642,YES
1,1,1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,3.319502115,96.96969604,0,0,0,0,1,0,0,0,1,100,3.319502115,96.96969604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,226.7889862,32,286.8184814,0.001926546,0,0.001037344,1.859124184,0.033195022,0.297529548,0.002724958,0,0.001036269,0.003928136,0,0.736961663,0.001036275,0.111310504,1,108.0451431,0.001036269,0.111963876,NO
2,1,2,0,12,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,12,16,132,12.12121201,1,8.333333015,8.921161652,48.58757019,58,0.878787875,0,0,11,5,110,4.545454502,8,72.72727203,7.365145206,50.35461044,52.5,0.954545438,0,0,1,0,0,0,1,100,3.73443985,100,0,0,0,0,10.08333302,0.840277791,0.120139912,0.042946443,0.172472328,12,1274.884644,86,309.2999268,0.010780603,80.08686829,0.012448133,10.45098686,0.08921162,0.320850551,0.015248377,0.000172539,0.001037344,0.001113453,0.001037344,0.069391355,0.002072544,0.034194432,2,33.03333664,0.002072539,0.034231436,NO
0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,3.319502115,96.96969604,0,0,0,0,1,0,0,0,1,100,3.319502115,96.96969604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,226.7889252,32,286.8184814,0.001926546,0,0.001037344,1.859123588,0.033195022,0.297529548,0.002724958,0,0.001036269,0.003928136,0,0.736961663,0.001036275,0.111310504,1,108.0451431,0.001036269,0.111963876,NO
0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2,50,1,50,7.676348686,93.67088318,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,7.676348686,93.67088318,0.5,0.5,0,0,1,0.5,0.64742744,0.031042418,0.131756753,2,506.9418335,74,298.6688843,0.00431577,0,0.002074689,4.155703545,0.076763488,0.3098225,0.006104342,0,0.001038422,0.001036269,0.002074689,0,0.003108711,0.001036275,3,1,0.003108808,0.001036269,NO
0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2,50,1,50,7.676348686,93.67088318,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,7.676348686,93.67088318,0.5,0.5,0,0,1,0.5,0.64742744,0.031042418,0.131756753,2,506.9417725,74,298.6688843,0.00431577,0,0.002074689,4.155703068,0.076763488,0.3098225,0.006104342,0,0.001038422,0.001036269,0.002074689,0,0.003108711,0.001036275,3,1,0.003108808,0.001036269,NO
2,1,2,0,5,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,8,20,40,1,20,27.9045639,73.69863129,6,0.600000024,0,0,4,4,12,33.33333206,1,25,10.26970959,76.7441864,4,0.666666687,0,0,1,0,0,0,1,100,24.48132706,100,0,0,0,0,2.699999809,0.539999962,0.264032036,0.002269821,0.147948653,5,1881.191406,269,344.7838745,0.0160008,2.202109814,0.005186722,15.42124462,0.279045641,0.357659608,0.022631966,4.74423E-06,0.00160976,0.003945322,0.356630415,0.738109767,0.054461516,0.19255355,52.86018372,186.3623505,0.054777391,0.193121612,NO
4,5,13,0,1,0,47,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,6.742738724,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,6.742738724,100,0,0,0,0,1,1,1,1,0,2,269.2618713,65,277.4855042,0.002275542,0,0.002074689,2.207299709,0.067427389,0.287848026,0.003218589,0,0.001037344,0.001036269,0.001037344,0,0.002072555,0.001036275,2,1,0.002072539,0.001036269,NO
3,5,12,0,5,1,38,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,8,20,40,1,20,35.58091354,65.45801544,6,0.600000024,0.5,2.5,1,0,0,0,1,100,4.564315319,97.77777863,0,0,0,0,4,5,12,41.66666794,1,25,34.95850754,70.35490417,3.5,0.583333313,0,0,2.599999905,0.519999981,0.266733259,0.006525205,0.151806578,6,2577.766113,343,363.2342224,0.021941746,12.00617409,0.006224066,21.13148117,0.355809122,0.376798987,0.031035,2.58661E-05,0.001610731,0.003927976,0.357018471,0.736949861,0.066774912,0.143788517,64.73065186,139.3528748,0.067078397,0.144407123,YES
2,6,10,0,4,0,27,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,34.95850754,71.54989624,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,1,25,34.95850754,71.54989624,4,0.666666687,0,0,2.75,0.6875,0.308250606,0.032638073,0.098353364,5,2248.453613,337,361.5175781,0.019138385,9.934856415,0.005186722,18.43191147,0.349585056,0.375018239,0.027069852,2.14037E-05,0.001613335,0.001036269,0.358057976,0,0.067449309,0.001036275,65.38182831,1,0.067753188,0.001036269,YES
3,5,10,0,4,0,37,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,5,12,41.66666794,1,25,33.81742859,84.67532349,3.5,0.583333313,0.5,4.166666508,1,0,0,0,1,100,4.564315319,97.77777863,0,0,0,0,3,3,6,50,1,33.33333206,33.19502258,94.11764526,1.5,0.5,0,0,1.875,0.46875,0.347276896,0.003547325,0.177161619,5,1908.426025,326,358.8008118,0.016238144,0.928118825,0.005186722,15.64450264,0.338174284,0.372200012,0.022967672,1.99954E-06,0.001610728,0.003927976,0.357017398,0.736949861,0.06625624,0.143788517,64.23064423,139.3528748,0.066560254,0.144407123,NO
22,1,22,0,182,231,22,0,0,0,0,0.0,0,0,0.0,0,0,0.0,139,280,19182,1.459701777,1,0.719424486,60.99584961,30.86614227,9451,0.985403001,12.33333302,0.064296387,139,280,19182,1.459701777,1,0.719424486,60.99584961,30.86614227,9451,0.985403001,12.33333302,0.064296387,1,0,0,0,1,100,33.09128571,100,0,0,0,0,135.6964264,0.976233304,0.02309384,0.40090993,0.304395884,139,20003.36523,588,477.5518799,0.169835135,27044.90234,0.144190878,163.9794769,0.609958529,0.495385766,0.240219429,0.058265582,0.001610672,0.003969594,0.356994808,0.739715815,0.06377808,0.394426525,61.84135437,380.9678345,0.064084306,0.394785315,YES
2,1,2,0,1,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,2.074688911,95.23809814,0,0,0,0,1,0,0,0,1,100,2.074688911,95.23809814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,208.0540924,20,278.2184753,0.001770441,0,0.001037344,1.705543041,0.020746889,0.288608372,0.00250416,0,0.001036269,0.001044912,0,0.008279406,0.001036275,0.004260706,1,4.116666794,0.001036269,0.004265976,NO
2,5,6,0,2,0,21,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,2,100,10.68464756,93.63636017,1,1,1,50,1,0,0,0,1,100,4.564315319,97.77777863,0,0,0,0,1,0,0,0,1,100,6.742738724,100,0,0,0,0,2,1,0.5,0,0,3,591.4816284,103,307.2999878,0.005020031,2.467232943,0.003112033,4.848726749,0.106846474,0.318775922,0.007100469,5.31541E-06,0.001037344,0.003943369,0.001037344,0.737980783,0.002072555,0.143935651,2,139.4957275,0.002072539,0.144555151,YES
