@RELATION synapse-1.2-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
26,1,31,0,17,245,193,0,0,0,0,0.0,0,0,0.0,0,0,0.0,15,32,210,15.23809528,1,6.666666508,52.12355042,43.54838562,89,0.847619057,9.666666985,4.603174686,13,20,156,12.82051277,1,7.692307472,36.67953491,43.57798004,68,0.871794879,0,0,2,0,2,0,2,100,32.81853104,92.39130402,1,1,0,0,11.33333302,0.755555511,0.11614994,0.030798145,0.293574363,16,3683.77002,135,112.3667603,0.084778987,150.8967285,0.061776061,22.01914406,0.521235526,0.4338485,0.119913705,0.004516379,0.003875969,0.01799861,0.007722007,0.789367378,0.011538476,0.3110829,3,81.3666687,0.011538462,0.312948734,NO
15,1,75,0,23,49,940,6,2,213,117,35.5,61,0,10.166666666666666,152,111,25.333333333333332,14,24,182,13.18681335,2,14.28571415,49.80694962,49.04943085,79,0.868131876,32.33333206,17.76556778,10,11,90,12.22222233,3,30,27.02702713,47.29729843,39.5,0.877777755,0,0,4,1,12,8.333333015,3,75,37.45173645,84.3478241,5.5,0.916666687,0,0,11.21428585,0.801020384,0.115401193,0.038846914,0.24029319,15,2956.8125,129,110.8667755,0.067971073,244.9059601,0.057915058,17.67387199,0.498069495,0.428057045,0.096140131,0.0073301,0.010367464,0.016477924,0.631482065,0.769572318,0.156784847,0.278016686,41.24961853,72.78330231,0.15865238,0.279935777,YES
50,1,108,0,46,697,976,6,4,128,59,21.333333333333332,75,0,12.5,53,27,8.833333333333334,40,142,1560,9.102563858,1,2.5,88.80308533,29.26208687,709,0.908974349,512.1881104,32.83256912,27,50,702,7.122507095,1,3.703703642,55.98455429,36.1595993,326,0.928774953,138.3333282,19.70560265,14,22,182,12.08791256,1,7.142857075,72.58687592,46.30541992,80,0.879120886,5.833333492,3.205128193,33.87804794,0.846951246,0.061245769,0.055631448,0.491966903,41,9184.089844,230,141.583313,0.211344689,2283.759521,0.15830116,54.89642334,0.888030887,0.546653748,0.298931658,0.068353519,0.010493477,0.016653806,0.635937035,0.772037446,0.260077119,0.381556153,68.00234985,99.60001373,0.261547506,0.383076966,YES
6,1,37,0,11,3,214,5,3,50,35,10.0,16,0,3.2,34,33,6.8,9,8,72,11.11111069,3,33.33333206,62.16216278,59.40959549,32,0.888888896,5,6.944444656,1,0,0,0,1,100,3.861003876,90.90908813,0,0,0,0,8,6,56,10.71428585,3,37.5,61.77606201,61.53845978,25,0.892857134,0,0,7.722222328,0.858024716,0.141168877,0.022096936,0.114150189,10,2803.184082,161,113.6167908,0.064534716,110.4504471,0.038610037,16.75558281,0.621621609,0.438674867,0.091279656,0.003305811,0.033371989,0.003861004,0.888209045,0.003861004,0.255578518,0.007692318,67.09486389,2,0.258057177,0.007692308,YES
1,1,1,0,10,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,9,9,72,12.5,1,11.11111069,34.36293411,57.05128098,31.5,0.875,0,0,9,9,72,12.5,1,11.11111069,34.36293411,57.05128098,31.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333333492,0.814814806,0.155962437,0.014522217,0.175515026,9,1676.638916,89,101.2834854,0.038527649,53.03236389,0.034749035,10.0218401,0.34362933,0.391055942,0.054494552,0.001587273,0.003846154,0.018298713,0,0.792886794,0.003846165,0.294980496,1,77.20000458,0.003846154,0.296923101,NO
8,2,60,2,12,12,709,6,3,33,25,5.5,33,0,5.5,0,4,0.0,8,9,56,16.0714283,2,25,28.5714283,52.48226929,23.5,0.839285731,10,17.8571434,4,3,12,25,1,25,7.335907459,51.35135269,4.5,0.75,0,0,5,4,20,20,2,40,28.18532753,61.34453964,8,0.800000012,2,10,5.722222328,0.715277791,0.209899858,0.138600692,0.213103563,9,1417.613525,74,95.93336487,0.032507285,21.57228851,0.034749035,8.473557472,0.285714298,0.370399088,0.045979187,0.000645664,0.010324895,0.016105963,0.62995249,0.764181733,0.148028791,0.174546748,38.98180008,45.98457718,0.14993,0.17686376,YES
2,2,30,2,16,1,373,3,3,7,4,2.3333333333333335,4,0,1.3333333333333333,3,3,1.0,9,16,72,22.22222137,1,11.11111069,52.12355042,60.53811646,28,0.777777791,9,12.5,2,0,2,0,2,100,2.702702761,58.33333206,1,1,0,0,7,14,42,33.33333206,1,14.28571415,52.12355042,63.98104095,14,0.666666687,0,0,6,0.666666687,0.179603502,0.029812669,0.251641512,10,2084.01416,135,109.450119,0.047854304,83.18943024,0.038610037,12.45686054,0.521235526,0.422587335,0.067686431,0.002489882,0.010770126,0.004285241,0.645411313,0.102866054,0.15964438,0.03356564,42.00562668,8.801190376,0.161560103,0.033850733,NO
2,2,15,7,14,1,46,0,0,0,0,0.0,0,0,0.0,0,0,0.0,12,26,132,19.69696999,1,8.333333015,56.37065506,51.40845108,53,0.803030312,62.5,47.34848404,7,1,42,2.380952358,6,85.7142868,9.652509689,47.16981125,20.5,0.976190448,0,0,5,5,20,25,1,20,54.8262558,61.47186279,7.5,0.75,0,0,8.041666985,0.670138896,0.173133194,0.070892423,0.380983561,13,2715.668457,146,112.4501419,0.062377442,183.7041626,0.050193049,16.23247337,0.563706577,0.434170425,0.088228345,0.005498314,0.010444391,0.016098956,0.634214401,0.764077842,0.205315337,0.181625277,53.81904221,47.81791306,0.206996322,0.183915049,NO
2,2,14,7,12,1,40,0,0,0,0,0.0,0,0,0.0,0,0,0.0,11,19,110,17.27272797,1,9.090909004,35.13513565,48.6631012,45.5,0.827272713,57,51.81818008,7,0,42,0,7,100,10.03861046,56.52173996,21,1,0,0,4,5,12,41.66666794,1,25,32.43243408,59.57446671,3.5,0.583333313,0,0,8,0.727272749,0.188540742,0.131470278,0.337156862,12,1842.120483,91,100.3834457,0.042223293,22.79795265,0.046332046,11.01097965,0.351351351,0.387580872,0.059721772,0.000682349,0.018016137,0.004233894,0.78959018,0.091936439,0.229766309,0.051949967,60.30952072,13.55119038,0.231959701,0.052119963,NO
5,1,18,19,26,10,154,2,2,2,1,1.0,0,0,0.0,2,1,1.0,22,27,462,5.844155788,2,9.090909004,59.84555817,48.28660583,217.5,0.941558421,31,6.709956646,19,0,342,0,19,100,24.71042442,41.0256424,171,1,0,0,3,1,6,16.66666603,2,66.66666412,53.28185272,83.63636017,2.5,0.833333313,0,0,19.97727203,0.908057868,0.083146259,0.196182132,0.195652485,23,3914.938721,155,119.3668213,0.089907199,255.7764587,0.08880309,23.40091896,0.598455608,0.46087575,0.12716718,0.007655457,0.010296164,0.016194586,0.628912985,0.765488565,0.12500526,0.230467021,33.01869583,60.46793365,0.126994982,0.232568979,NO
8,1,36,18,34,22,181,4,1,15,12,3.75,17,0,4.25,-2,12,-0.5,24,47,552,8.514492989,1,4.166666508,61.38996124,41.08526993,252.5,0.914855063,59.33333206,10.74879265,18,0,306,0,18,100,23.55212402,44.52554703,153,1,0,0,6,5,30,16.66666603,2,33.33333206,58.68725967,60.79999924,12.5,0.833333313,0,0,20.45833397,0.852430582,0.095675632,0.174905032,0.340618432,25,4254.262207,159,121.0334778,0.097646445,400.4335022,0.096525095,25.42917061,0.613899589,0.467310727,0.138113782,0.011985079,0.010633494,0.00452078,0.640807807,0.149806947,0.141163141,0.102563113,37.21512604,26.71785736,0.143135101,0.102760993,NO
4,2,29,0,13,2,222,6,3,24,10,4.0,54,0,9.0,-30,2,-5.0,9,10,72,13.88888931,2,22.22222137,45.94594574,43.91143799,31,0.861111104,5.5,7.638888836,1,0,0,0,1,100,12.74131298,97.05882263,0,0,0,0,8,8,56,14.28571415,2,25,45.1737442,49.36708832,24,0.857142866,0,0,7.388888836,0.820987642,0.13612397,0.006577555,0.102919951,10,2766.169189,119,104.9834213,0.063659079,32.36010742,0.038610037,16.53433228,0.459459454,0.405341387,0.090041131,0.000968546,0.01039159,0.016263736,0.632343352,0.766498387,0.183839425,0.196402669,48.25676346,51.64525604,0.185602933,0.198635593,NO
4,2,29,0,14,6,156,4,3,48,29,12.0,37,0,9.25,11,23,2.75,8,12,56,21.4285717,1,12.5,44.78764343,45.13618851,22,0.785714269,4.5,8.035714149,1,0,0,0,1,100,11.58301163,96.77419281,0,0,0,0,7,10,42,23.80952454,1,14.28571415,44.40154266,50.88495636,16,0.761904776,0,0,5.6875,0.7109375,0.165390164,0.005724191,0.146899745,9,2524.70459,116,103.9834213,0.058084417,19.00603294,0.034749035,15.09101677,0.447876453,0.401480377,0.082156174,0.000568856,0.017917676,0.004232787,0.788416982,0.091698848,0.215506822,0.033320617,56.61631012,8.726191521,0.217755035,0.033562277,NO
4,2,29,0,10,4,133,6,2,126,118,21.0,13,0,2.1666666666666665,113,118,18.833333333333332,7,8,42,19.04761887,1,14.28571415,60.6177597,52.1594696,17,0.809523821,4,9.523809433,1,0,0,0,1,100,12.74131298,97.05882263,0,0,0,0,6,6,30,20,1,16.66666603,59.84555817,58.05243301,12,0.800000012,0,0,4.857142925,0.693877518,0.164703399,0.003420288,0.071978629,8,2686.295166,157,112.2001114,0.061811026,173.0944519,0.03088803,16.05689812,0.606177628,0.433205068,0.087427191,0.005180762,0.010327777,0.016264757,0.630056381,0.766513228,0.151062503,0.196595713,39.76752853,51.69525528,0.15295203,0.198827907,NO
2,3,4,0,8,1,9,0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,7,56,12.5,1,12.5,34.36293411,65.92592621,24.5,0.875,10,17.8571434,6,5,30,16.66666603,1,16.66666603,8.108108521,43.75,12.5,0.833333313,0,0,2,1,2,50,1,50,28.95752907,86.20689392,0.5,0.5,0,0,6.375,0.796875,0.193108588,0.011002772,0.235778809,8,1360.053345,89,100.3167191,0.031223573,107.086731,0.03088803,8.129500389,0.34362933,0.387323231,0.044163469,0.003205134,0.010364975,0.016107967,0.631392896,0.764211476,0.151122048,0.178793877,39.78295135,47.08457947,0.153011352,0.181094542,NO
2,3,5,0,6,1,14,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,5,20,25,1,20,9.652509689,45.45454407,7.5,0.75,2,10,2,0,2,0,2,100,5.405405521,66.66666412,1,1,0,0,3,1,6,16.66666603,2,66.66666412,8.494208336,64.70587921,2.5,0.833333313,0,0,3,0.599999964,0.288896888,0.002275229,0.200769231,6,634.5982666,25,84.50001526,0.014506449,3.066459417,0.023166023,3.793209314,0.096525095,0.326254874,0.020518316,9.17799E-05,0.010393258,0.016066998,0.632402718,0.763602614,0.165577799,0.160840183,43.52700806,42.43458176,0.167411566,0.16320993,NO
3,3,12,0,5,3,33,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,1,25,32.43243408,77.77777863,4.5,0.75,1,8.333333015,1,0,0,0,1,100,3.474903584,90,0,0,0,0,3,1,6,16.66666603,2,66.66666412,31.27413177,82.65306091,2.5,0.833333313,0,0,2.75,0.6875,0.312447727,0.005312535,0.115861945,5,979.0955811,84,94.00006866,0.022474466,6.753241062,0.019305019,5.852386951,0.32432431,0.362934619,0.031788494,0.000202126,0.017876863,0.004231335,0.787926972,0.091386996,0.193466917,0.028011736,50.90797806,7.35119009,0.195799917,0.028273808,NO
5,2,42,0,9,4,384,7,2,50,27,7.142857142857143,26,0,3.7142857142857144,24,11,3.4285714285714284,6,8,30,26.66666603,1,16.66666603,37.83783722,51.57894897,11,0.733333349,2.5,8.333333015,1,0,0,0,1,100,12.74131298,97.05882263,0,0,0,0,5,6,20,30,1,20,37.06563568,61.53845978,7,0.699999988,0,0,4,0.666666687,0.212051511,0.008601776,0.123679839,7,1998.901001,98,99.38343048,0.046017531,3.906339407,0.027027028,11.94811058,0.378378391,0.383719802,0.065088443,0.000116918,0.010385756,0.016263736,0.632135391,0.766498387,0.171637431,0.196402669,45.09644318,51.64525604,0.173447862,0.198635593,NO
3,2,31,0,11,3,225,7,2,37,20,5.285714285714286,21,0,3.0,16,8,2.2857142857142856,6,8,30,26.66666603,1,16.66666603,38.61003876,53.47593689,11,0.733333349,2.5,8.333333015,1,0,0,0,1,100,11.58301163,96.77419281,0,0,0,0,5,6,20,30,1,20,38.22393799,63.46154022,7,0.699999988,0,0,4,0.666666687,0.217247248,0.010170978,0.136558637,7,1885.676025,100,99.71676636,0.043384861,4.463700294,0.027027028,11.27132607,0.386100382,0.385006815,0.061364725,0.0001336,0.017883034,0.004232787,0.78800118,0.091698848,0.205009982,0.033320617,53.89763641,8.726191521,0.207298607,0.033562277,NO
4,2,25,0,8,2,218,6,3,157,103,26.166666666666668,23,0,3.8333333333333335,134,103,22.333333333333332,6,4,30,13.33333302,2,33.33333206,41.69884109,49.31506729,13,0.866666675,4,13.33333302,1,0,0,0,1,100,12.74131298,97.05882263,0,0,0,0,5,3,20,15,2,40,40.92663956,57.29729843,8.5,0.850000024,0,0,4.833333492,0.805555522,0.183880568,0.002841103,0.049060907,7,2094.259521,108,101.3167419,0.04818891,9.117990494,0.027027028,12.51810074,0.416988403,0.39118433,0.068159699,0.000272904,0.010331073,0.016264757,0.630175233,0.766513228,0.150887772,0.196595713,39.72227097,51.69525528,0.15277797,0.198827907,NO
3,2,25,0,11,3,156,7,3,104,76,14.857142857142858,14,0,2.0,90,76,12.857142857142858,6,6,30,20,1,16.66666603,40.92663956,49.07407379,12,0.800000012,4,13.33333302,1,0,0,0,1,100,11.58301163,96.77419281,0,0,0,0,5,5,20,25,1,20,40.54053879,56.75675583,7.5,0.75,0,0,4.166666508,0.694444418,0.194189951,0.003942837,0.077542268,7,2019.921265,106,100.9834061,0.046457417,8.536035538,0.027027028,12.07375526,0.409266412,0.389897317,0.065710634,0.000255486,0.010768783,0.00425057,0.645366788,0.095515296,0.153751716,0.034271024,40.47942352,8.976191521,0.155690089,0.034523815,NO
4,2,29,0,8,4,141,1,1,4,4,4.0,4,0,4.0,0,0,0.0,6,7,30,23.33333397,1,16.66666603,55.21235657,61.63793182,11.5,0.766666651,3,10,1,0,0,0,1,100,12.74131298,97.05882263,0,0,0,0,5,5,20,25,1,20,54.44015503,71.21212006,7.5,0.75,0,0,3.916666508,0.652777791,0.214467436,0.023509068,0.122947104,7,2151.698242,143,109.0334778,0.049507163,27.18560219,0.027027028,12.86143112,0.552123547,0.420978665,0.070024274,0.000813672,0.010310099,0.016264757,0.629417896,0.766513228,0.138454422,0.196595713,36.5020256,51.69525528,0.140392408,0.198827907,NO
3,2,24,0,8,3,114,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,1,25,33.20463181,60.13985825,4.5,0.75,2,16.66666603,1,0,0,0,1,100,11.58301163,96.77419281,0,0,0,0,3,2,6,33.33333206,1,33.33333206,32.81853104,75.89286041,2,0.666666687,0,0,2.875,0.71875,0.282276869,0.008634737,0.059493668,5,1334.048706,86,95.9667511,0.030671369,1.037942648,0.019305019,7.974062443,0.33204633,0.370527983,0.043382417,3.10659E-05,0.010754921,0.00425057,0.644906461,0.095515296,0.142306581,0.034271024,37.51512146,8.976191521,0.144288927,0.034523815,NO
