@RELATION camel-1.0-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
3,5,10,0,4,0,34,1,1,14,14,14.0,10,0,10.0,4,4,4.0,4,4,12,33.33333206,2,50,48.81656647,70.21276855,4,0.666666687,1,8.333333015,1,0,0,0,1,100,3.254437923,91.66666412,0,0,0,0,3,2,6,33.33333206,2,66.66666412,48.52070999,73.54260254,2,0.666666687,0,0,2.75,0.6875,0.283813715,0.003555204,0.064167999,5,1573.738159,165,137.4500885,0.030001329,43.028759,0.0147929,10.17191315,0.488165677,0.40665707,0.042434696,0.000755513,0.004179651,0.00295858,0.295116156,0.00295858,0.068890058,0.005899691,23.5857048,2,0.069574349,0.005899705,NO
1,1,1,0,66,0,1,2,1,19,12,9.5,31,0,15.5,-12,6,-6.0,36,65,1260,5.15873003,1,2.777777672,58.57987976,42.21748352,597.5,0.948412716,4.666666508,0.370370358,35,39,1190,3.277310848,7,20,33.43195343,33.73134232,575.5,0.967226863,0,0,1,0,0,0,1,100,39.64496994,100,0,0,0,0,33.23611069,0.923225284,0.063786596,0.146284208,0.366992831,36,4376.916016,198,159.5333252,0.083067507,1557.352661,0.106508873,28.29035378,0.5857988,0.471992075,0.117492937,0.027344523,0.004162203,0.009524883,0.292148858,0.692360044,0.064460926,0.252961427,22.08571243,86.20000458,0.065149598,0.254277289,NO
2,5,7,0,4,0,25,1,1,11,11,11.0,13,0,13.0,-2,0,-2.0,4,3,12,25,1,25,34.91124344,83.09859467,4.5,0.75,1,8.333333015,2,0,2,0,2,100,4.733727932,76.19047546,1,1,0,0,2,0,2,0,2,100,34.0236702,95.0413208,1,1,0,0,2.875,0.71875,0.297305584,0.006366561,0.088131316,5,1162.40332,118,127.9335098,0.022162873,23.54261971,0.0147929,7.513235569,0.349112421,0.378501505,0.03134777,0.000413369,0.004162972,0.009318739,0.29227975,0.685509086,0.070008248,0.109325603,23.96070671,37.65116501,0.070680551,0.11106538,NO
1,1,1,0,1,0,1,1,1,34,34,34.0,0,0,0.0,34,34,34.0,1,0,0,0,1,100,3.254437923,91.66666412,0,0,0,0,1,0,0,0,1,100,3.254437923,91.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,100.0684357,11,98.68333435,0.001893322,0,0.00295858,0.646795928,0.032544378,0.291962534,0.002677966,0,0.002949852,0.002984917,0,0.011781955,0.002949846,0.009078655,1,3.083333254,0.002949852,0.009095378,NO
4,5,13,0,1,0,47,3,1,49,47,16.333333333333332,0,0,0.0,49,47,16.333333333333332,1,0,0,0,1,100,9.763313293,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,1,1,1,1,0,2,125.1430359,33,99.41671753,0.002335507,0,0.00591716,0.808866501,0.097633138,0.294132292,0.003303405,0,0.00295858,0.002949852,0.00295858,0,0.005899688,0.002949846,2,1,0.005899705,0.002949852,NO
13,1,13,0,66,78,13,9,3,150,76,16.666666666666668,31,0,3.4444444444444446,119,76,13.222222222222221,56,117,3080,3.798701286,1,1.785714269,60.94674683,31.83925819,1481.5,0.962013006,6.25,0.202922076,56,117,3080,3.798701286,1,1.785714269,60.94674683,31.83925819,1481.5,0.962013006,6.25,0.202922076,1,0,0,0,1,100,39.64496994,100,0,0,0,0,52.60526276,0.939379692,0.049060587,0.220301017,0.409589648,56,7462.716309,206,170.4498444,0.141980916,2699.373047,0.165680468,48.23553467,0.609467447,0.504289508,0.200821668,0.047396503,0.004162049,0.009635944,0.292122662,0.695929587,0.06357336,0.394381553,21.78571129,134.0000458,0.064264633,0.395280361,YES
2,1,2,0,1,1,2,1,1,40,40,40.0,0,0,0.0,40,40,40.0,1,0,0,0,1,100,4.733727932,94.11764526,0,0,0,0,1,0,0,0,1,100,4.733727932,94.11764526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,211.4664154,16,106.1334457,0.004034549,0,0.00295858,1.366820812,0.047337279,0.314004272,0.005706576,0,0.002949852,0.002976112,0,0.008849557,0.002949846,0.008347735,1,2.833333254,0.002949852,0.008357915,NO
2,5,6,0,3,0,21,3,2,14,11,4.666666666666667,18,0,6.0,-4,2,-1.3333333333333333,3,0,6,0,3,100,13.60946751,86.79244995,3,1,2,33.33333206,2,0,2,0,2,100,4.733727932,80,1,1,0,0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,3,1,0.333333343,4.06909E-08,0,4,487.8000793,46,113.9001617,0.009258255,9.97116375,0.01183432,3.152913332,0.136094674,0.336982727,0.013095127,0.000175077,0.00295858,0.009403517,0.00295858,0.688371658,0.005899688,0.110133991,2,37.92735291,0.005899705,0.111880094,NO
3,5,9,0,1,0,33,1,1,52,52,52.0,0,0,0.0,52,52,52.0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,1,1,1,1,0,2,125.1431503,33,99.41671753,0.002335507,0,0.00591716,0.808867216,0.097633138,0.294132292,0.003303405,0,0.00295858,0.002949852,0.00295858,0,0.005899688,0.002949846,2,1,0.005899705,0.002949852,NO
3,1,3,0,8,3,3,1,1,21,21,21.0,6,0,6.0,15,15,15.0,8,11,56,19.6428566,1,12.5,54.43787003,56.96594238,22.5,0.803571403,3,5.357142925,6,5,30,16.66666603,1,16.66666603,34.0236702,70.98765564,12.5,0.833333313,0,0,2,0,2,0,2,100,41.12425995,86.33540344,1,1,0,0,6.0625,0.7578125,0.158892065,0.01964449,0.116667815,8,2697.931152,184,141.5166626,0.051547624,43.55786133,0.023668639,17.4381752,0.544378698,0.418688357,0.072910361,0.000764804,0.004162357,0.009581585,0.292175055,0.694192827,0.067025021,0.269677609,22.9523735,91.8500061,0.067706116,0.270943969,NO
2,1,2,0,18,1,2,5,1,54,33,10.8,3,0,0.6,51,33,10.2,15,18,210,8.571428299,5,33.33333206,17.7514801,40.26845551,96,0.914285719,0,0,15,18,210,8.571428299,5,33.33333206,17.7514801,40.26845551,96,0.914285719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333302,0.888888896,0.109076388,0.026848782,0.25628826,15,1408.947021,60,121.9001999,0.026659528,463.1922607,0.044378698,9.106780052,0.177514791,0.360651493,0.037707958,0.008132886,0.002949852,0.009686202,0,0.697535396,0.002949846,0.206740767,1,70.58338165,0.002949852,0.208210573,NO
1,1,1,0,126,0,1,7,1,43,30,6.142857142857143,7,0,1.0,36,30,5.142857142857143,106,297,11130,2.668463707,1,0.943396211,75.14792633,20.48387146,5416.5,0.973315358,18.78333282,0.168763101,105,228,10920,2.087912083,5,4.761904716,69.52662659,21.24773979,5346,0.979120851,0,0,1,0,0,0,1,100,39.64496994,100,0,0,0,0,102.2735825,0.964845121,0.03121879,0.217632756,0.501859784,106,15509.2627,254,203.9165192,0.295399219,8493.134766,0.313609481,100.2446747,0.751479268,0.603303313,0.417820692,0.149125323,0.004162151,0.009639791,0.292140126,0.696051717,0.064313002,0.458582193,22.0357132,155.6999817,0.065002106,0.459291995,YES
3,1,3,0,35,3,3,3,1,16,13,5.333333333333333,11,0,3.6666666666666665,5,4,1.6666666666666667,34,94,1122,8.377896309,1,2.941176414,67.7514801,31.36986351,514,0.916221023,43.41666794,3.869578123,31,34,930,3.655914068,12,38.70967865,48.22485352,33.88773346,448,0.963440835,12,1.290322542,4,3,12,25,2,50,58.87574005,59.05044556,4.5,0.75,1,8.333333015,29.81428528,0.876890779,0.059696883,0.138428599,0.281556219,34,8368.107422,229,162.8165741,0.159881547,286.5332642,0.100591719,54.08756256,0.677514791,0.481705844,0.226140797,0.005031048,0.004162715,0.009594368,0.29223612,0.694602966,0.071955986,0.317014933,24.61903954,107.8500137,0.072622538,0.318141639,NO
1,1,1,0,1,0,1,1,1,34,34,34.0,0,0,0.0,34,34,34.0,1,0,0,0,1,100,3.254437923,91.66666412,0,0,0,0,1,0,0,0,1,100,3.254437923,91.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,100.0685349,11,98.68333435,0.001893322,0,0.00295858,0.646796584,0.032544378,0.291962534,0.002677966,0,0.002949852,0.002984917,0,0.011781955,0.002949846,0.009078655,1,3.083333254,0.002949852,0.009095378,NO
2,5,7,0,2,0,25,1,1,12,12,12.0,13,0,13.0,-1,0,-1.0,2,1,2,50,1,50,14.79289913,89.2857132,0.5,0.5,0,0,1,0,0,0,1,100,6.508875847,95.6521759,0,0,0,0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,1.25,0.625,0.537592828,0.000116458,0.036890648,3,275.9329529,50,110.716774,0.005190881,0,0.00887574,1.783502579,0.147928998,0.327564418,0.007342124,0,0.00295858,0.009569107,0.00295858,0.693800092,0.005899688,0.160891369,2,55.08340073,0.005899705,0.162487909,NO
8,1,12,3,11,14,56,6,2,107,39,17.833333333333332,27,0,4.5,80,39,13.333333333333334,10,21,90,23.33333397,1,10,42.89940643,65.31531525,34.5,0.766666651,0,0,9,12,72,16.66666603,2,22.22222137,23.07692337,58.20895386,30,0.833333313,0,0,1,0,0,0,1,100,26.03550339,100,0,0,0,0,7.549999714,0.754999995,0.169449255,0.038265813,0.274854481,11,1908.587891,145,135.7334442,0.036307335,83.04647827,0.032544378,12.33622646,0.428994089,0.401578248,0.05135408,0.001458158,0.004162562,0.009550991,0.292209953,0.693206608,0.067271568,0.228996798,23.03570747,78.09997559,0.06795194,0.230383411,NO
4,4,8,12,33,6,21,3,1,40,39,13.333333333333334,1,0,0.3333333333333333,39,39,13.0,33,11,1056,1.041666627,24,72.72727203,43.4911232,54.44444275,522.5,0.989583313,0,0,33,11,1056,1.041666627,24,72.72727203,43.4911232,54.44444275,522.5,0.989583313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.39393997,0.981634498,0.035700422,0.015999591,0.071985953,33,2535.140869,147,148.7834015,0.04786659,2943.87915,0.097633138,16.38597488,0.434911251,0.440187573,0.067703806,0.051689625,0.002949852,0.012704379,0,0.770094812,0.002949846,0.317083508,1,107.9499359,0.002949852,0.318436384,NO
3,5,6,1,4,3,17,2,1,40,38,20.0,0,0,0.0,40,38,20.0,4,1,12,8.333333015,3,75,13.31360912,81.8181839,5.5,0.916666687,3,25,3,1,6,16.66666603,2,66.66666412,3.846153736,59.09090805,2.5,0.833333313,0,0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,3.5,0.875,0.340005159,0.047585636,0.147727281,4,292.4243469,45,112.2334824,0.005492883,91.81866455,0.01183432,1.890095234,0.133136094,0.332051724,0.007769282,0.001612183,0.00295858,0.003002896,0.00295858,0.01771657,0.005899688,0.015717961,2,5.333333492,0.005899705,0.015732547,NO
3,5,6,0,2,3,17,1,1,14,14,14.0,14,0,14.0,0,0,0.0,2,0,2,0,2,100,12.42603588,93.33333588,1,1,1,50,1,0,0,0,1,100,3.254437923,91.66666412,0,0,0,0,1,0,0,0,1,100,9.763313293,100,0,0,0,0,2,1,0.5,0,0,2,233.6115112,42,111.8335037,0.004412259,8.070317268,0.00591716,1.50995636,0.124260359,0.330868363,0.006240818,0.000141701,0.00295858,0.00295858,0.00295858,0.00295858,0.005899688,0.005899691,2,2,0.005899705,0.005899705,NO
2,1,2,0,9,1,2,2,1,17,10,8.5,4,0,2.0,13,10,6.5,9,6,72,8.333333015,3,33.33333206,38.46154022,55.31914902,33,0.916666687,0,0,9,6,72,8.333333015,3,33.33333206,38.46154022,55.31914902,33,0.916666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.944444656,0.88271606,0.129952416,0.002080723,0.080232695,9,2000.679199,130,132.3501282,0.038157873,65.42037964,0.026627218,12.93146133,0.384615391,0.391568422,0.053971533,0.001148673,0.002949852,0.010090757,0,0.709771156,0.002949846,0.305580825,1,104.0000458,0.002949852,0.306784809,NO
1,1,1,0,17,0,1,3,1,16,12,5.333333333333333,16,0,5.333333333333333,0,1,0.0,16,19,240,7.916666508,1,6.25,38.46154022,56.27705765,110.5,0.920833349,0,0,16,19,240,7.916666508,1,6.25,38.46154022,56.27705765,110.5,0.920833349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9375,0.87109375,0.115690991,0.094029039,0.284642577,16,1670.869019,130,136.8167572,0.031626087,1372.725464,0.047337279,10.79972172,0.384615391,0.404783309,0.044732794,0.024102777,0.002949852,0.010732885,0,0.727313221,0.002949846,0.315143913,1,107.2500916,0.002949852,0.316371948,NO
11,1,24,0,13,39,101,9,1,145,107,16.11111111111111,35,0,3.888888888888889,110,107,12.222222222222221,13,32,156,20.5128212,1,7.692307472,55.32544327,53.73563385,62,0.794871807,16.86666679,10.81196594,3,3,6,50,1,33.33333206,7.988165855,62.79069901,1.5,0.5,2.5,41.66666794,12,23,132,17.42424202,1,8.333333015,54.43787003,55.92705154,54.5,0.825757563,22.83333397,17.29797935,9.766666412,0.751282036,0.159259632,0.076179497,0.371997327,14,2602.700195,187,144.3499756,0.049503304,444.3092041,0.041420117,16.82264519,0.553254426,0.427070946,0.07001882,0.007801331,0.004672186,0.003048341,0.369735211,0.032404743,0.131344706,0.019865569,44.76908112,6.750000477,0.132062182,0.019911505,NO
4,2,7,0,5,4,45,3,1,24,16,8.0,0,0,0.0,24,16,8.0,2,2,2,100,1,50,4.142011642,63.63636398,0,0,0,0,2,2,2,100,1,50,4.142011642,63.63636398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.694567919,0.004100991,0.177777782,3,166.8105011,14,101.4834213,0.003123627,0,0.00887574,1.078185678,0.041420117,0.300246805,0.004418142,0,0.002949852,0.003057385,0,0.035276048,0.002949846,0.017736526,1,6.033333302,0.002949852,0.017797444,NO
20,3,53,0,18,126,299,8,1,219,84,27.375,40,0,5.0,179,84,22.375,15,32,210,15.23809528,1,6.666666508,60.94674683,51.5,89,0.847619057,40.08333206,19.08730125,3,3,6,50,1,33.33333206,7.988165855,56.25,1.5,0.5,1,16.66666603,14,26,182,14.28571415,1,7.142857075,60.05916977,53.28083801,78,0.857142866,43.91666794,24.13003731,11.9117651,0.79411763,0.129153594,0.075353712,0.326334924,16,2854.301025,206,150.2833099,0.054245021,678.9418335,0.047337279,18.44887733,0.609467447,0.444625169,0.076725632,0.01192109,0.004677812,0.003048533,0.370494485,0.032465834,0.152589187,0.023070697,51.94999695,7.833333015,0.153244823,0.023107177,NO
