@RELATION ivy-2.0-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
14,5,105,0,20,73,623,19,3,509,309,26.789473684210527,226,0,11.894736842105264,283,309,14.894736842105264,18,85,306,27.77777863,1,5.555555344,73.50427246,27.18651199,110.5,0.722222209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,85,306,27.77777863,1,5.555555344,73.50427246,27.18651199,110.5,0.722222209,0,0,11.66666698,0.648148119,0.082480378,0.003123149,0.215703771,19,6371.624512,258,168.2498627,0.087357678,59.34313583,0.054131053,30.68488312,0.735042751,0.479344338,0.123561069,0.000966107,0.012318815,0.002840909,0.771586061,0,0.350354493,0.002840922,123.7501297,1,0.351562858,0.002840909,NO
37,4,108,0,16,516,1130,22,3,755,405,34.31818181818182,187,0,8.5,568,405,25.818181818181817,11,30,110,27.27272797,1,9.090909004,71.22507477,34.86750412,40,0.727272749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,110,27.27272797,1,9.090909004,71.22507477,34.86750412,40,0.727272749,0,0,7.363636017,0.669421494,0.111332931,0.002531802,0.104970202,12,4277.697266,250,163.6665344,0.05861152,34.83316422,0.034188036,20.600811,0.71225071,0.466286421,0.082901724,0.000567084,0.012007389,0.002840909,0.765588582,0,0.322904915,0.002840922,114.1096344,1,0.32417509,0.002840909,NO
25,4,73,0,18,200,666,10,1,363,241,36.3,81,0,8.1,282,241,28.2,6,14,30,46.66666794,1,16.66666603,58.9743576,47.04545593,8,0.533333361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,30,46.66666794,1,16.66666603,58.9743576,47.04545593,8,0.533333361,0,0,3,0.49999997,0.192227587,0.001232389,0.073354974,7,2651.453369,207,153.4999084,0.036339216,1.036658168,0.019943019,12.76904106,0.589743614,0.437321663,0.051399175,1.68768E-05,0.011990981,0.002840909,0.765264869,0,0.303151786,0.002840922,107.1763,1,0.304478139,0.002840909,YES
8,6,41,0,6,22,204,12,3,194,80,16.166666666666668,39,0,3.25,155,80,12.916666666666666,2,1,2,50,1,50,10.54131031,80.43478394,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,10.54131031,80.43478394,0.5,0.5,0,0,1,0.5,0.551983058,0.000676835,0.050574712,3,375.8125,37,118.2002335,0.005130836,0,0.008547009,1.809862137,0.105413109,0.336752802,0.007257194,0,0.012292929,0.002840909,0.771108568,0,0.210423112,0.002840922,74.63690186,1,0.212036654,0.002840909,NO
5,6,24,0,6,2,88,10,1,101,77,10.1,27,0,2.7,74,77,7.4,2,1,2,50,1,50,10.54131031,80.43478394,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,10.54131031,80.43478394,0.5,0.5,0,0,1,0.5,0.551983058,0.000676835,0.050574712,3,375.812439,37,118.2002335,0.005130836,0,0.008547009,1.809861898,0.105413109,0.336752802,0.007257194,0,0.012292929,0.002840909,0.771108568,0,0.210423112,0.002840922,74.63690186,1,0.212036654,0.002840909,NO
3,5,38,2,16,3,159,11,3,144,94,13.090909090909092,42,0,3.8181818181818183,102,94,9.272727272727273,15,46,210,21.90476227,1,6.666666508,68.37606812,36.80981445,82,0.780952394,23,10.95238113,2,0,2,0,2,100,0.854700863,50,1,1,0,0,13,44,156,28.20512772,1,7.692307472,68.37606812,37.15170288,56,0.717948735,0,0,10.33333302,0.688888848,0.107640676,0.034929432,0.244373351,16,4277.847656,240,163.8332672,0.058593541,418.8945007,0.045584045,20.6015358,0.683760703,0.46676144,0.082876295,0.006819609,0.012257727,0.002857143,0.770436704,0.005698006,0.291312158,0.00852281,103.026268,3,0.292688251,0.008522728,NO
7,4,27,0,7,0,147,7,2,125,94,17.857142857142858,27,0,3.857142857142857,98,94,14.0,3,4,6,66.66666412,1,33.33333206,41.88034058,70,1,0.333333343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,66.66666412,1,33.33333206,41.88034058,70,1,0.333333343,0,0,1.333333254,0.444444448,0.364457101,0.000471974,0.045507859,4,1186.163208,147,142.0834198,0.016232062,0,0.011396011,5.712401867,0.418803424,0.404796064,0.02295907,0,0.011951378,0.002840909,0.764479697,0,0.264737636,0.002840922,93.69290924,1,0.266173035,0.002840909,NO
6,4,19,0,6,3,94,3,1,101,57,33.666666666666664,15,0,5.0,86,43,28.666666666666668,5,6,20,30,1,20,46.15384674,60.67415619,7,0.699999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,30,1,20,46.15384674,60.67415619,7,0.699999988,0,0,3.399999857,0.680000007,0.222122967,0.002467708,0.052818585,6,1574.397949,162,144.9166107,0.021540871,2.097964764,0.017094018,7.582087517,0.461538464,0.412867844,0.030467993,3.41549E-05,0.011994259,0.002840909,0.765329599,0,0.305763364,0.002840922,108.0929642,1,0.307082295,0.002840909,NO
21,3,54,0,4,0,233,16,2,427,202,26.6875,271,0,16.9375,156,202,9.75,1,0,0,0,1,100,3.988604069,93.33333588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.988604069,93.33333588,0,0,0,0,1,1,1,1,0,2,73.21861267,14,106.6834488,0.000973278,0,0.005698006,0.352610946,0.039886039,0.303941458,0.001376631,0,0.011749741,0.002840909,0.760392368,0,0.218975246,0.002840922,77.62736511,1,0.220532283,0.002840909,NO
6,4,23,0,8,0,143,11,2,111,75,10.090909090909092,34,0,3.090909090909091,77,75,7.0,7,9,42,21.4285717,1,14.28571415,58.11965942,58.62068939,16.5,0.785714269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,42,21.4285717,1,14.28571415,58.11965942,58.62068939,16.5,0.785714269,0,0,4.785714149,0.683673441,0.16621913,0.001379886,0.077949047,8,2027.203125,204,153.4165344,0.027733766,21.78299522,0.022792023,9.76273632,0.581196606,0.437084138,0.039227393,0.000354628,0.011979931,0.002840909,0.765046299,0,0.297358662,0.002840922,105.1429062,1,0.298701435,0.002840909,NO
32,4,81,0,16,406,504,17,2,592,391,34.8235294117647,170,0,10.0,422,391,24.823529411764707,11,31,110,28.18181801,1,9.090909004,69.51567078,41.92440033,39.5,0.718181789,3.583333254,3.25757575,1,0,0,0,1,100,2.56410265,90,0,0,0,0,10,27,90,30,1,10,69.51567078,42.657341,31.5,0.699999988,0,0,7.181818008,0.65289253,0.151235595,0.012046232,0.280332714,12,3372.28418,244,162.6665192,0.046153914,76.86542511,0.034188036,16.24046516,0.695156693,0.463437378,0.065281346,0.00125137,0.01199918,0.002849003,0.765426695,0.002849003,0.315972298,0.005681788,111.6763,2,0.317262203,0.005681818,NO
17,3,78,0,15,84,413,8,1,268,197,33.5,51,0,6.375,217,197,27.125,2,1,2,50,1,50,37.60683823,97.05882263,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,37.60683823,97.05882263,0.5,0.5,0,0,1.25,0.625,0.816245258,0.105826102,0.25373134,3,788.7749634,132,136.3167419,0.010796987,0,0.008547009,3.798633575,0.376068383,0.388366789,0.015271552,0,0.011347472,0.002840909,0.751796782,0,0.213348955,0.002840922,75.64401245,1,0.214897767,0.002840909,NO
12,4,24,0,8,30,124,8,1,140,103,17.5,36,0,4.5,104,103,13.0,6,14,30,46.66666794,1,16.66666603,58.9743576,47.04545593,8,0.533333361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,30,46.66666794,1,16.66666603,58.9743576,47.04545593,8,0.533333361,0,0,3,0.49999997,0.192227587,0.001232389,0.073354974,7,2651.453369,207,153.4999084,0.036339216,1.036658168,0.019943019,12.76904106,0.589743614,0.437321663,0.051399175,1.68768E-05,0.011990981,0.002840909,0.765264869,0,0.303151786,0.002840922,107.1763,1,0.304478139,0.002840909,YES
15,4,64,0,13,57,411,14,2,238,98,17.0,56,0,4.0,182,87,13.0,10,26,90,28.88888931,1,10,64.38746643,37.66666794,32,0.711111128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,90,28.88888931,1,10,64.38746643,37.66666794,32,0.711111128,0,0,6.599999905,0.659999967,0.122400694,0.004386028,0.103617273,11,3756.158203,226,158.833252,0.051477209,16.05628777,0.031339031,18.08914948,0.643874645,0.452516377,0.072810762,0.000261397,0.012004514,0.002840909,0.765531898,0,0.318868816,0.002840922,112.6929703,1,0.320150495,0.002840909,YES
25,4,49,0,10,224,304,13,1,302,143,23.23076923076923,93,0,7.153846153846154,209,143,16.076923076923077,9,23,72,31.94444466,1,11.11111069,61.25356293,44.60580826,24.5,0.680555582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,72,31.94444466,1,11.11111069,61.25356293,44.60580826,24.5,0.680555582,0,0,5.333333015,0.592592597,0.152148724,0.00489006,0.16710183,10,2868.01416,215,156.3332825,0.039266955,42.48064423,0.028490029,13.8119688,0.612535596,0.44539398,0.055540249,0.000691586,0.011997949,0.002840909,0.765402436,0,0.31231609,0.002840922,110.3929672,1,0.313616395,0.002840909,NO
16,4,27,0,8,68,175,8,1,169,123,21.125,41,0,5.125,128,123,16.0,6,13,30,43.33333206,1,16.66666603,61.25356293,51.31264877,8.5,0.566666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,43.33333206,1,16.66666603,61.25356293,51.31264877,8.5,0.566666663,0,0,3.416666508,0.569444418,0.190773651,0.002262616,0.068800062,7,2336.122314,215,154.9999084,0.031982347,3.685525179,0.019943019,11.25044918,0.612535596,0.441595167,0.045236699,6.00004E-05,0.01199262,0.002840909,0.765297174,0,0.304813713,0.002840922,107.7596283,1,0.306135297,0.002840909,YES
10,4,38,0,10,3,207,6,2,135,120,22.5,4,0,0.6666666666666666,131,120,21.833333333333332,7,8,42,19.04761887,1,14.28571415,55.27065659,57.39645004,17,0.809523821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,42,19.04761887,1,14.28571415,55.27065659,57.39645004,17,0.809523821,0,0,5.428571224,0.775510192,0.163205087,0.00509091,0.06626574,8,1963.339233,194,151.583313,0.026852351,20.73544502,0.022792023,9.455176353,0.55270654,0.431861281,0.037980694,0.000337573,0.012122259,0.002840909,0.767838657,0,0.300677717,0.002840922,106.3107376,1,0.302019149,0.002840909,NO
38,4,104,4,21,613,839,31,3,562,211,18.129032258064516,155,0,5.0,407,211,13.129032258064516,18,75,306,24.50980377,1,5.555555344,74.64387512,32.9974823,115.5,0.754901946,19.89999962,6.503267765,4,0,12,0,4,100,8.547008514,56.60377502,6,1,0,0,14,51,182,28.02197838,1,7.142857075,73.78917694,34.95276642,65.5,0.719780207,0,0,11.55555534,0.641975284,0.096867532,0.014040527,0.307176799,19,5072.13623,262,169.1665802,0.069451056,153.3256378,0.054131053,24.42672157,0.746438742,0.481956065,0.098233461,0.002496144,0.012151636,0.002890126,0.768405199,0.01707783,0.327740073,0.017037444,115.8096237,6,0.329004616,0.017045455,YES
45,4,113,0,13,814,636,23,2,688,397,29.91304347826087,217,0,9.434782608695652,471,397,20.47826086956522,9,21,72,29.16666603,1,11.11111069,64.10256195,45.54655838,25.5,0.708333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,72,29.16666603,1,11.11111069,64.10256195,45.54655838,25.5,0.708333313,0,0,5.777777672,0.641975284,0.148135155,0.008825544,0.149060607,10,2901.368896,225,158.0832214,0.039717846,26.10610962,0.028490029,13.97259998,0.641025662,0.45037955,0.056178,0.000425008,0.012140708,0.002840909,0.768194795,0,0.312402964,0.002840922,110.4263077,1,0.313711107,0.002840909,NO
35,4,103,0,16,429,824,19,2,675,297,35.526315789473685,236,0,12.421052631578947,439,297,23.105263157894736,12,31,132,23.48484802,1,8.333333015,70.08547211,37.67228317,50.5,0.765151501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,132,23.48484802,1,8.333333015,70.08547211,37.67228317,50.5,0.765151501,0,0,8.5,0.708333313,0.102296419,0.004853249,0.104664356,13,3802.104736,246,163.4998932,0.052043337,63.43092346,0.037037037,18.3104229,0.700854719,0.46581167,0.073611513,0.001032657,0.012000821,0.002840909,0.765459061,0,0.319296151,0.002840922,112.8429642,1,0.320576608,0.002840909,YES
37,4,107,0,19,526,659,17,2,496,276,29.176470588235293,165,0,9.705882352941176,331,276,19.470588235294116,15,51,210,24.2857151,1,6.666666508,68.94586945,33.24175644,79.5,0.757142842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,210,24.2857151,1,6.666666508,68.94586945,33.24175644,79.5,0.757142842,0,0,10.23333263,0.682222188,0.093816534,0.004557462,0.182636052,16,4594.14502,242,164.3332062,0.062919065,94.44901276,0.045584045,22.12478065,0.689458668,0.468185782,0.088994436,0.001537631,0.012014376,0.002840909,0.765726149,0,0.334300846,0.002840922,118.1096191,1,0.335538685,0.002840909,NO
47,4,108,0,15,865,896,28,3,653,267,23.321428571428573,239,0,8.535714285714286,414,267,14.785714285714286,13,40,156,25.64102554,2,15.38461494,73.50427246,38.56502151,58,0.743589759,1.5,0.961538434,1,0,0,0,1,100,5.128205299,94.73683929,0,0,0,0,12,30,132,22.72727203,2,16.66666603,73.50427246,39.69230652,51,0.772727251,0,0,8.57692337,0.659763277,0.107372858,0.005397134,0.177370027,14,3963.589111,258,165.9998779,0.054261971,197.2598114,0.039886039,19.08810997,0.735042751,0.472934127,0.076749608,0.003211393,0.012005336,0.002898359,0.76554811,0.01987827,0.323474646,0.013230679,114.3096237,4.666666985,0.324743241,0.013257577,NO
10,5,44,0,9,13,176,14,2,148,76,10.571428571428571,42,0,3.0,106,76,7.571428571428571,7,14,42,33.33333206,1,14.28571415,60.39886093,54.35897446,14,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,42,33.33333206,1,14.28571415,60.39886093,54.35897446,14,0.666666687,0,0,4.142857075,0.591836691,0.182621583,0.001961315,0.12956436,8,2176.200684,212,154.8332825,0.029774658,37.44506073,0.022792023,10.48028851,0.603988588,0.441120476,0.042114086,0.000609606,0.012284325,0.002840909,0.770938516,0,0.306696862,0.002840922,108.4262924,1,0.308029234,0.002840909,NO
32,3,84,17,33,470,670,25,2,515,284,20.6,211,0,8.44,304,284,12.16,28,101,756,13.35978794,1,3.571428537,73.50427246,31.1218338,327.5,0.86640209,79.53333282,10.52028179,17,2,272,0.735294104,15,88.23529053,17.94871712,37.5,135,0.992647052,0,0,11,29,110,26.36363602,2,18.18181801,72.07977295,38.27534103,40.5,0.736363649,0,0,22.7142849,0.811224461,0.084043786,0.131980643,0.387510687,29,5673.231934,258,173.4998932,0.077576324,401.7650146,0.082621083,27.32151794,0.735042751,0.494301677,0.109726056,0.006540741,0.011862116,0.003039303,0.762682915,0.065462314,0.319684088,0.058684364,112.9762878,20.66666603,0.320955366,0.058712121,NO
