@RELATION jedit-4.3-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
16,1,39,2,17,74,360,4,3,97,82,24.25,201,0,50.25,-104,3,-26.0,15,51,210,24.2857151,1,6.666666508,51.31312943,37.62963104,79.5,0.757142842,9.149999619,4.357142925,2,0,2,0,2,100,7.676767826,84.44444275,1,1,0,0,13,38,156,24.35897446,2,15.38461494,51.11111069,40.15872955,59,0.756410241,0,0,11.46666622,0.764444411,0.096582264,0.009202009,0.196323961,16,2133.26001,254,209.5330505,0.024443194,3603.510498,0.032323234,12.46500778,0.51313132,0.423299104,0.034573119,0.029472953,0.003129208,0.004800093,0.356427163,0.58115834,0.158198327,0.188650593,78.66664886,93.9667511,0.158602118,0.189449102,NO
89,2,269,0,141,3550,2699,87,11,1252,283,14.39080459770115,3428,0,39.40229885057471,-2176,72,-25.011494252873565,97,577,9312,6.196305752,1,1.030927777,71.91918945,16.5581398,4367.5,0.938036919,2190.762207,23.52622604,75,341,5550,6.144144058,2,2.666666746,61.41414261,20.30728149,2604.5,0.938558578,1142.44104,20.58452225,37,161,1332,12.08708668,1,2.702702761,67.87878418,25.35848999,585.5,0.879129112,368.7901306,27.68694496,88.63392639,0.913751841,0.041395985,0.243300602,0.581148386,98,17558.84961,356,266.7999268,0.207058609,5885.293945,0.197979793,102.5994034,0.719191909,0.538989723,0.292869329,0.048135556,0.008173847,0.003658591,0.754871309,0.449841172,0.332037359,0.297067046,165.1166687,147.5,0.332896501,0.297379047,NO
15,1,74,0,19,47,561,16,4,247,52,15.4375,269,0,16.8125,-22,50,-1.375,12,27,132,20.45454597,1,8.333333015,56.56565475,41.97901154,52.5,0.795454562,9.333333015,7.070706844,3,3,6,50,1,33.33333206,47.67676926,81.37931061,1.5,0.5,0,0,10,20,90,22.22222137,1,10,54.34343338,45.05862808,35,0.777777791,2,2.222222328,8.153845787,0.679487169,0.121127948,0.107162215,0.138395846,13,3991.175049,280,208.4332123,0.047129884,38.68769073,0.026262626,23.32112694,0.565656543,0.421077192,0.06666179,0.000316425,0.008153651,0.003655889,0.754260361,0.449433863,0.269849271,0.214912429,134.3335571,106.8333588,0.27083379,0.215389833,NO
2,1,4,0,27,1,72,12,6,42,14,3.5,40,0,3.3333333333333335,2,14,0.16666666666666666,25,82,600,13.66666698,1,4,53.13131332,38.6196785,259,0.863333344,16.28333282,2.713888884,24,77,552,13.94927502,1,4.166666508,52.5252533,39.75535202,237.5,0.86050725,0,0,1,0,0,0,1,100,5.25252533,96.29629517,0,0,0,0,20.79999924,0.832000017,0.082108743,0.038714368,0.391135246,26,4029.185303,263,215.2163239,0.047348235,750.34375,0.052525252,23.54322815,0.531313121,0.434780449,0.066970631,0.006137028,0.002024283,0.005056748,0.004036331,0.602517068,0.005038335,0.295242727,2.5,146.7500763,0.005040322,0.295867085,NO
1,1,1,0,48,0,1,1,1,0,0,0.0,0,0,0.0,0,0,0.0,42,209,1722,12.13704967,1,2.380952358,58.98989868,26.54545403,756.5,0.878629506,0,0,42,209,1722,12.13704967,1,2.380952358,58.98989868,26.54545403,756.5,0.878629506,0,0,1,0,0,0,1,100,10.70707035,98.14814758,0,0,0,0,35.22093201,0.838593602,0.073697127,0.199453577,0.5088377,42,8139.430664,292,226.0163727,0.09603101,829.8356323,0.084848486,47.56010437,0.589899004,0.456598729,0.135828868,0.006787189,0.002020202,0.00382517,0.002020202,0.473888099,0.004032314,0.274796069,2,136.5,0.004032258,0.275201619,NO
5,1,15,15,60,0,57,2,2,4,4,2.0,42,0,21.0,-38,1,-19.0,53,317,2756,11.50217724,1,1.886792421,62.22222137,21.82849121,1219.5,0.884978235,2.860714197,0.1037995,53,317,2756,11.50217724,1,1.886792421,62.22222137,21.82849121,1219.5,0.884978235,2.860714197,0.1037995,1,0,0,0,1,100,8.484848022,100,0,0,0,0,45.38888931,0.856394112,0.061528176,0.169105977,0.572542846,54,10864.72168,308,234.1830292,0.128215864,1278.240479,0.109090909,63.48445129,0.622222245,0.473097026,0.181352004,0.010454672,0.002020202,0.003825732,0.002020202,0.473965466,0.004032314,0.288600743,2,143.3333435,0.004032258,0.288978517,NO
2,2,9,0,6,1,32,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,12,30,40,1,16.66666603,33.93939209,53.16455841,9,0.600000024,0,0,1,0,0,0,1,100,6.868686676,97.14286041,0,0,0,0,5,6,20,30,1,20,33.13131332,58.36298752,7,0.699999988,0,0,3.416666508,0.569444418,0.201685175,0.001511691,0.099315152,7,2060.049316,168,182.2164917,0.024336116,3.409104347,0.014141414,12.03722477,0.339393944,0.368114114,0.034421664,2.78829E-05,0.008112094,0.003650577,0.752993703,0.448631465,0.207780749,0.153296188,103.6095276,76.33331299,0.20889017,0.153897807,NO
13,2,22,6,31,66,99,8,3,106,52,13.25,104,0,13.0,2,45,0.25,25,123,600,20.5,1,4,58.18181992,31.03448296,238.5,0.795000017,29.90476227,4.984127045,22,79,462,17.09956741,1,4.545454502,50.50505066,38.40245819,191.5,0.829004347,22.33333397,4.834054947,6,13,30,43.33333206,1,16.66666603,55.95959473,45.26143646,8.5,0.566666663,4.333333492,14.44444466,18.7321434,0.749285698,0.097651005,0.139643401,0.409934521,26,6407.927246,288,216.5996857,0.075632162,104.3597794,0.052525252,37.44262695,0.581818163,0.437575132,0.106976181,0.000853554,0.008157548,0.003656483,0.754378498,0.449523479,0.274832308,0.235114366,136.8001251,116.8334045,0.275806695,0.235551223,NO
11,1,37,0,48,23,187,3,3,277,270,92.33333333333333,40,0,13.333333333333334,237,237,79.0,37,235,1332,17.64264297,1,2.702702761,66.86869049,23.08228683,548.5,0.823573589,27.22857094,2.044187069,33,155,1056,14.67803001,1,3.030303001,62.22222137,26.05752945,450.5,0.853219688,0,0,4,2,12,16.66666603,3,75,33.33333206,65.47618866,5,0.833333313,0,0,29.87837791,0.807523727,0.058145773,0.073673755,0.381669313,38,10108.625,331,230.0164337,0.1193958,378.6383057,0.076767676,59.06644821,0.668686867,0.464679658,0.168876663,0.003096866,0.002036652,0.003684489,0.010096937,0.453722715,0.011086614,0.258338451,5.5,128.3333435,0.011088709,0.258736581,NO
39,5,244,0,79,231,1783,86,8,1203,239,13.988372093023257,480,0,5.5813953488372094,723,236,8.406976744186046,58,323,3306,9.770114899,1,1.724137902,69.09091187,21.45545769,1491.5,0.902298868,772.2060547,23.35771561,29,112,812,13.79310322,1,3.448275805,57.1717186,33.4911232,350,0.862068951,212.1166687,26.1227417,37,164,1332,12.31231213,1,2.702702761,65.25252533,25.73705101,584,0.876876891,250.411911,18.79969215,50.48484802,0.870428443,0.053637199,0.170033872,0.512651324,59,11488.92578,342,244.8831482,0.135453448,2892.720703,0.119191922,67.13178253,0.690909088,0.494713426,0.191589028,0.023659434,0.008175062,0.003657212,0.754907966,0.449633449,0.335067779,0.248918995,166.6167297,123.666687,0.335920841,0.249328002,YES
22,1,47,3,24,231,322,21,5,611,221,29.095238095238095,215,0,10.238095238095237,396,208,18.857142857142858,16,53,240,22.08333397,1,6.25,56.36363602,40.20172882,93.5,0.779166639,41.08333206,17.11805534,11,25,110,22.72727203,1,9.090909004,48.68687057,57.38095093,42.5,0.772727251,10.5,9.545454979,8,23,56,41.07143021,1,12.5,55.3535347,46.67802429,16.5,0.589285731,9.333333015,16.66666603,11.15789509,0.697368443,0.11620535,0.131655768,0.249062106,17,4414.657715,279,210.2664337,0.052097671,57.53118896,0.034343433,25.79561043,0.563636363,0.424780667,0.073688358,0.000470545,0.00816091,0.003656186,0.754480302,0.449478686,0.283013999,0.224003375,140.8500824,111.3333817,0.283971936,0.224462464,NO
8,2,55,0,11,12,388,4,3,6,3,1.5,6,0,1.5,0,0,0.0,12,45,132,34.09090805,1,8.333333015,68.8888855,40.59523773,43.5,0.659090936,4.333333492,3.282828331,2,1,2,50,1,50,44.24242401,96.90265656,0.5,0.5,0,0,11,42,110,38.18181992,1,9.090909004,68.8888855,40.88729095,34,0.618181825,0.5,0.454545468,7.230769157,0.602564096,0.12874274,0.093640164,0.180490077,13,4702.441895,341,222.8664398,0.055413421,421.6293945,0.026262626,27.47718239,0.688888907,0.450235218,0.078378245,0.003448488,0.008171418,0.003655673,0.754797995,0.449401259,0.299007058,0.211545467,148.7666779,105.1667099,0.299932808,0.212029651,NO
74,1,228,0,154,2673,2274,65,11,1342,125,20.646153846153847,860,0,13.23076923076923,482,124,7.415384615384616,96,473,9120,5.186403275,1,1.041666627,67.87878418,16.74975014,4323.5,0.948135972,1642.480591,18.009655,83,343,6806,5.039670944,1,1.204819322,62.62626266,18.87941551,3231.5,0.949603319,823.1496582,12.09447098,23,68,506,13.43873501,1,4.347826004,60.40404129,34.60647964,219,0.865612626,201.5333405,39.82872391,88.86320496,0.925658405,0.039133247,0.288963139,0.486753136,97,16792.40625,336,262.6331787,0.19798094,3919.540283,0.195959598,98.12094116,0.678787887,0.530572057,0.280029625,0.032057747,0.00816616,0.003658888,0.754639089,0.449885964,0.305236012,0.306157947,151.8499908,152,0.306149185,0.306451619,NO
1,1,1,0,10,0,1,3,3,42,41,14.0,3,0,1.0,39,41,13.0,7,11,42,26.19047546,1,14.28571415,54.14141464,69.07216644,15.5,0.738095224,0,0,7,11,42,26.19047546,1,14.28571415,54.14141464,69.07216644,15.5,0.738095224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.071428299,0.724489808,0.186822325,0.01896972,0.133318648,7,1899.641357,268,203.8498688,0.022381622,85.62149048,0.014141414,11.09993362,0.541414142,0.411817908,0.031657174,0.000700294,0.002016129,0.004882765,0,0.588281989,0.002016127,0.269816697,1,134.1500549,0.002016129,0.270463824,NO
20,2,84,0,12,46,798,8,5,268,63,33.5,63,0,7.875,205,63,25.625,10,39,90,43.33333206,1,10,53.93939209,44.57429123,25.5,0.566666663,2.75,3.055555582,7,16,42,38.09523773,1,14.28571415,47.87878799,61.39896393,13,0.619047642,1,2.380952358,5,14,20,70,1,20,51.91919327,54.91453171,3,0.300000012,0,0,4.75,0.474999964,0.173121378,0.120821021,0.230643108,11,3717.687256,267,208.1330566,0.043909945,35.93848038,0.022222223,21.72309113,0.539393961,0.420470834,0.062107418,0.000293939,0.008155129,0.003655997,0.754305124,0.449450165,0.26793012,0.218952864,133.3835602,108.833374,0.268918455,0.219422132,NO
7,1,8,2,19,0,41,3,2,115,107,38.333333333333336,10,0,3.3333333333333335,105,107,35.0,16,57,240,23.75,1,6.25,56.76767731,49.73451233,91.5,0.762499988,0,0,16,57,240,23.75,1,6.25,56.76767731,49.73451233,91.5,0.762499988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09375,0.755859375,0.114718318,0.019593067,0.337648362,17,3478.216064,281,210.8497925,0.040971678,154.4122009,0.034343433,20.32381821,0.567676783,0.42595917,0.057951454,0.001262931,0.002016129,0.00498043,0,0.596395433,0.002016127,0.283773333,1,141.0666809,0.002016129,0.284408629,NO
8,1,32,2,8,0,224,5,2,46,26,9.2,34,0,6.8,12,9,2.4,6,9,30,30,1,16.66666603,24.84848404,65.77539825,10.5,0.699999988,2.5,8.333333015,4,4,12,33.33333206,1,25,17.77777863,73.33333588,4,0.666666687,0,0,3,1,6,16.66666603,2,66.66666412,12.92929268,77.10843658,2.5,0.833333313,1,16.66666603,3.714285612,0.619047582,0.235738352,0.092327282,0.144248649,7,1041.337036,123,173.6334229,0.012229274,7.250442505,0.014141414,6.084712505,0.24848485,0.350774586,0.017297417,5.9301E-05,0.003122359,0.004804519,0.355013847,0.581545293,0.088216908,0.210401401,44.02621841,104.7334213,0.088762537,0.211156085,NO
19,1,55,2,16,0,398,2,1,102,99,51.0,124,0,62.0,-22,1,-11.0,15,50,210,23.80952454,1,6.666666508,59.59595871,45.10703278,80,0.761904776,39.86666489,18.98412704,9,19,72,26.38888931,2,22.22222137,55.95959473,61.96868134,26.5,0.736111104,11.33333302,15.74074078,8,10,56,17.8571434,1,12.5,29.09090996,65.7534256,23,0.821428597,10,17.8571434,10.55882359,0.703921556,0.126203388,0.037147045,0.341758192,16,3596.785889,295,212.76651,0.04236589,169.1150818,0.032323234,21.01664352,0.595959604,0.429831326,0.059923466,0.001383185,0.00312577,0.004812834,0.355718493,0.582270265,0.115807794,0.270838946,57.68330383,134.6500397,0.116296984,0.271471858,NO
9,2,23,0,16,16,189,3,1,217,174,72.33333333333333,11,0,3.6666666666666665,206,174,68.66666666666667,11,27,110,24.54545403,1,9.090909004,50.30303192,51.76715088,41.5,0.75454545,23,20.90909004,4,5,12,41.66666794,1,25,16.16161537,70.17543793,3.5,0.583333313,2,16.66666603,8,14,56,25,1,12.5,49.2929306,57.54716873,21,0.75,8,14.28571415,7.375,0.670454562,0.134405926,0.07646773,0.168497562,12,2042.977905,249,206.6497498,0.023803575,1333.373169,0.024242423,11.9374733,0.5030303,0.41747424,0.033668421,0.0109056,0.003128792,0.00480382,0.35634163,0.581484199,0.149848178,0.206024274,74.53331757,102.5667419,0.150268778,0.20678778,NO
3,2,26,0,9,0,172,4,2,58,24,14.5,40,0,10.0,18,23,4.5,6,8,30,26.66666603,1,16.66666603,51.51515198,61.74333954,11,0.733333349,1,3.333333254,1,0,0,0,1,100,44.24242401,99.54545593,0,0,0,0,6,8,30,26.66666603,1,16.66666603,51.51515198,61.74333954,11,0.733333349,1,3.333333254,3.499999762,0.583333313,0.233961299,0.168454662,0.104411744,7,2132.470703,255,201.2664337,0.02515577,10.93474674,0.014141414,12.46039581,0.515151501,0.406598866,0.035581004,8.94348E-05,0.008152174,0.003655646,0.754215539,0.449397206,0.264125407,0.210535347,131.5002289,104.6667099,0.26512143,0.211021587,NO
