@RELATION jedit-3.2-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
2,2,10,0,12,1,137,1,1,141,141,141.0,0,0,0.0,141,141,141.0,12,38,132,28.78787804,1,8.333333015,26.08695602,17.86600494,47,0.712121189,9.116666794,6.906565666,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,11,31,110,28.18181801,1,9.090909004,26.08695602,20.22472,39.5,0.718181789,0,0,7.75,0.645833313,0.131784797,0.007077473,0.252005517,13,1613.96814,72,94.76663208,0.027253428,33.07431412,0.047101449,9.039816856,0.260869563,0.343357354,0.038547989,0.000871523,0.004776987,0.011174089,0.245160371,0.679406643,0.124096416,0.161826536,34.49999619,45.35366058,0.124548726,0.16373162,NO
3,2,7,0,9,1,30,1,1,64,64,64.0,0,0,0.0,64,64,64.0,9,28,72,38.88888931,1,11.11111069,25,22.77227783,22,0.611111104,2.366666555,3.287037134,3,2,6,33.33333206,1,33.33333206,18.84057999,75.36231995,2,0.666666687,0,0,6,12,30,40,1,16.66666603,23.55072403,27.77777863,9,0.600000024,0,0,4.388888836,0.487654299,0.177886739,0.005817154,0.261195123,10,1262.052612,69,92.76663208,0.021335378,5.590824127,0.036231883,7.068741798,0.25,0.336110979,0.030177338,0.000147321,0.004773517,0.011177709,0.24461101,0.679511309,0.101452939,0.168469056,28.25000572,47.18699646,0.101985581,0.170350164,NO
2,2,6,0,9,1,54,1,1,77,77,77.0,0,0,0.0,77,77,77.0,9,30,72,41.66666794,1,11.11111069,25,22.9235878,21,0.583333313,6.783333302,9.42129612,3,3,6,50,1,33.33333206,19.56521797,73.97260284,1.5,0.5,0,0,6,13,30,43.33333206,1,16.66666603,23.55072403,28.5087719,8.5,0.566666663,0,0,4.777777672,0.530864179,0.186843321,0.003432425,0.294291019,10,1259.540894,69,92.76663208,0.021295818,5.794658661,0.036231883,7.054673672,0.25,0.336110979,0.030121382,0.000152692,0.004773435,0.011188131,0.244597927,0.679812133,0.100849077,0.173476815,28.08333778,48.56913376,0.101383887,0.175339833,NO
3,2,10,0,11,3,79,1,1,76,76,76.0,0,0,0.0,76,76,76.0,11,39,110,35.45454407,1,9.090909004,24.27536201,18.40659332,35.5,0.645454526,1.559523821,1.417748928,4,3,12,25,1,25,18.47826004,65.38461304,4.5,0.75,0,0,7,12,42,28.5714283,1,14.28571415,23.91304398,23.07692337,15,0.714285731,0,0,5.818181515,0.528925598,0.164601594,0.008052985,0.33911863,12,1493.79895,67,91.51665497,0.025153631,2.703485966,0.043478262,8.366750717,0.242753625,0.331582069,0.035577979,7.12381E-05,0.004775748,0.011176804,0.244964153,0.679485142,0.111114755,0.169072926,30.91666412,47.3536644,0.111612506,0.170951858,NO
2,2,9,0,10,1,36,1,1,63,63,63.0,0,0,0.0,63,63,63.0,10,39,90,43.33333206,1,10,26.44927597,18.34170914,25.5,0.566666663,1.033333302,1.148148179,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,9,33,72,45.83333206,1,11.11111069,26.08695602,20.5128212,19.5,0.541666687,0,0,5.349999905,0.534999967,0.148771331,0.005032132,0.216189176,11,1619.170654,73,93.9332962,0.027392088,5.772345543,0.039855074,9.068955421,0.26449275,0.340338022,0.038744111,0.000152104,0.00477674,0.011174089,0.245121121,0.679406643,0.120171301,0.161826536,33.41666412,45.35366058,0.120637774,0.16373162,NO
2,2,9,0,11,1,65,1,1,82,82,82.0,0,0,0.0,82,82,82.0,11,43,110,39.09090805,1,9.090909004,24.63768196,19.20903969,33.5,0.609090924,4.452381134,4.047618866,3,2,6,33.33333206,1,33.33333206,18.115942,70.42253876,2,0.666666687,0,0,8,23,56,41.07143021,1,12.5,24.27536201,23.6749115,16.5,0.589285731,0,0,5.590909004,0.508264482,0.162087247,0.008077019,0.328830034,11,1413.851685,68,91.68332672,0.023783483,1.789897084,0.039855074,7.91896677,0.246376812,0.332185954,0.033640005,4.71646E-05,0.004776409,0.011175899,0.245068789,0.679458976,0.116549216,0.166657448,32.41666412,46.68699646,0.11702767,0.168545112,NO
5,2,27,0,14,10,182,1,1,155,155,155.0,0,0,0.0,155,155,155.0,14,54,182,29.67033005,1,7.142857075,25.72463799,16.74528313,64,0.703296721,6.283333302,3.452380896,2,1,2,50,1,50,17.75362396,84.48275757,0.5,0.5,0,0,12,41,132,31.060606,1,8.333333015,25.36231804,19.12568283,45.5,0.689393938,0,0,9,0.642857134,0.126027673,0.010805253,0.319010824,15,1787.368774,71,93.68332672,0.030138334,30.42626762,0.054347824,10.01103115,0.257246375,0.339432329,0.042628478,0.000801746,0.004776822,0.011175899,0.245134205,0.679458976,0.124398358,0.165449724,34.58332825,46.35366058,0.124849558,0.167341739,NO
5,2,20,0,7,4,153,1,1,139,139,139.0,0,0,0.0,139,139,139.0,7,16,42,38.09523773,1,14.28571415,24.27536201,22.2591362,13,0.619047642,0.916666687,2.182539701,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,6,12,30,40,1,16.66666603,23.91304398,25.98425102,9,0.600000024,0,0,4.214285374,0.602040768,0.176847905,0.00190279,0.111613363,8,1197.118774,67,89.5166626,0.020220945,0.786171675,0.028985508,6.705048084,0.242753625,0.324335724,0.028601054,2.0716E-05,0.004775665,0.011174089,0.244951069,0.679406643,0.109303162,0.161826536,30.41666412,45.35366058,0.109807454,0.16373162,NO
3,2,14,0,11,1,134,1,1,125,125,125.0,0,0,0.0,125,125,125.0,11,47,110,42.72727203,1,9.090909004,26.08695602,19.4594593,31.5,0.572727263,3.342857122,3.038960934,2,0,2,0,2,100,19.56521797,88.52458954,1,1,1,50,10,39,90,43.33333206,1,10,25.72463799,21.98142433,25.5,0.566666663,8.199999809,9.111110687,5.166666508,0.469696969,0.178996772,0.033776145,0.3766177,12,1553.505737,72,94.26663208,0.02627822,7.158802509,0.043478262,8.701167107,0.260869563,0.341545761,0.037168629,0.000188638,0.004777235,0.011187224,0.245199591,0.679785967,0.1247003,0.171061352,34.66666031,47.90246964,0.125150397,0.172933102,NO
2,2,17,0,12,1,63,1,1,66,66,66.0,0,0,0.0,66,66,66.0,12,46,132,34.84848404,1,8.333333015,26.44927597,18.52791786,43,0.651515126,2.483333349,1.881313086,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,11,40,110,36.36363602,1,9.090909004,25.72463799,20.46109581,35,0.636363626,0,0,7.416666508,0.618055522,0.135659873,0.010646656,0.267524391,12,1570.505127,73,94.9332962,0.026548976,43.35887909,0.043478262,8.796380997,0.26449275,0.343961209,0.037551593,0.001142527,0.004776905,0.011174089,0.245147288,0.679406643,0.123794504,0.161826536,34.41666412,45.35366058,0.124247886,0.16373162,NO
2,2,8,0,8,1,50,1,1,74,74,74.0,0,0,0.0,74,74,74.0,8,25,56,44.6428566,1,12.5,24.63768196,21.51898766,15.5,0.553571403,0.400000006,0.714285731,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,7,19,42,45.23809433,1,14.28571415,23.91304398,24.53531647,11.5,0.547619045,0,0,3.8125,0.4765625,0.178903982,0.00176693,0.195247307,8,1210.953247,68,90.18332672,0.020396112,0.343061328,0.028985508,6.782535076,0.246376812,0.326751173,0.028848814,9.03982E-06,0.004776326,0.011174089,0.245055705,0.679406643,0.114737943,0.161826536,31.91666794,45.35366058,0.115222625,0.16373162,NO
5,2,35,0,16,10,256,1,1,215,215,215.0,0,0,0.0,215,215,215.0,16,69,240,28.75,1,6.25,27.17391396,15.69037628,85.5,0.712499976,9.858333588,4.107638836,2,1,2,50,1,50,17.39130402,87.27272797,0.5,0.5,0,0,14,54,182,29.67033005,1,7.142857075,26.81159401,17.49408913,64,0.703296721,0,0,10.1875,0.63671875,0.11502593,0.013545797,0.343919873,17,2040.766846,75,97.26663971,0.034477971,60.33108902,0.061594203,11.4303112,0.271739125,0.352415353,0.048766579,0.001589752,0.004777566,0.011174994,0.245251924,0.679432809,0.132248595,0.164241984,36.75,46.02032852,0.132671475,0.166138366,NO
2,2,3,0,4,1,10,1,1,45,45,45.0,0,0,0.0,45,45,45.0,4,5,12,41.66666794,1,25,21.01449203,43.60902405,3.5,0.583333313,0,0,3,2,6,33.33333206,1,33.33333206,19.92753601,67.07317352,2,0.666666687,0,0,1,0,0,0,1,100,18.115942,98.03921509,0,0,0,0,2.25,0.5625,0.298342347,0.003152265,0.0912195,5,541.4953003,58,77.72610474,0.009054253,0.142857149,0.018115941,3.032908678,0.210144922,0.28161633,0.012806581,3.76435E-06,0.004770877,0.011181332,0.244192436,0.679615915,0.079532623,0.172394186,22.20000076,48.27033234,0.080144405,0.174261123,NO
2,2,7,0,9,1,28,1,1,55,55,55.0,0,0,0.0,55,55,55.0,9,20,72,27.77777863,1,11.11111069,24.27536201,19.36416245,26,0.722222209,1.083333373,1.504629612,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,8,14,56,25,1,12.5,24.27536201,22.40802765,21,0.75,0,0,6.111111164,0.679012358,0.142334759,0.003513641,0.129657879,10,1342.765259,67,90.51665497,0.022623545,3.015421152,0.036231883,7.520812511,0.242753625,0.327958882,0.031999357,7.94577E-05,0.00477583,0.011174089,0.244977236,0.679406643,0.112926349,0.161826536,31.41666603,45.35366058,0.113417566,0.16373162,NO
2,2,5,0,8,1,19,1,1,51,51,51.0,0,0,0.0,51,51,51.0,8,22,56,39.2857132,1,12.5,24.63768196,23.20819092,17,0.607142866,1.450000048,2.589285612,2,1,2,50,1,50,17.75362396,83.05084991,0.5,0.5,0,0,6,12,30,40,1,16.66666603,23.55072403,27.77777863,9,0.600000024,0,0,4.4375,0.5546875,0.178502187,0.002073389,0.193705201,9,1197.284302,68,92.09996796,0.020251166,5.260891914,0.032608695,6.705975056,0.246376812,0.333695531,0.0286438,0.000138627,0.004773517,0.011175899,0.24461101,0.679458976,0.101452939,0.165147781,28.25000572,46.27032852,0.101985581,0.167040899,NO
2,2,6,0,7,1,28,1,1,53,53,53.0,0,0,0.0,53,53,53.0,7,16,42,38.09523773,1,14.28571415,24.27536201,20.80745316,13,0.619047642,0.583333313,1.388888836,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,6,11,30,36.66666794,1,16.66666603,23.91304398,24,9.5,0.633333325,0,0,4.285714149,0.612244904,0.171137899,0.002021228,0.093447194,7,1196.390381,67,89.5166626,0.020204155,0.344577044,0.025362318,6.700968266,0.242753625,0.324335724,0.028577305,9.07976E-06,0.004775665,0.011174089,0.244951069,0.679406643,0.109303162,0.161826536,30.41666603,45.35366058,0.109807462,0.16373162,NO
2,2,5,0,7,1,22,1,1,49,49,49.0,0,0,0.0,49,49,49.0,7,19,42,45.23809433,1,14.28571415,24.27536201,22.94520569,11.5,0.547619045,0.5,1.190476179,2,1,2,50,1,50,17.75362396,85.96491241,0.5,0.5,0,0,5,9,20,45,1,20,23.55072403,27.65957451,5.5,0.550000012,0,0,3.571428299,0.510204077,0.198693633,0.00164672,0.17840758,8,1143.512207,67,89.5166626,0.019247601,0.243061349,0.028985508,6.404798508,0.242753625,0.324335724,0.027224328,6.40478E-06,0.004775499,0.011174994,0.244924903,0.679432809,0.106887706,0.164241984,29.75,46.02032852,0.107400723,0.166138366,NO
2,2,9,0,10,1,106,1,1,109,109,109.0,0,0,0.0,109,109,109.0,10,26,90,28.88888931,1,10,24.27536201,18.92655373,32,0.711111128,0.949999988,1.055555582,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,9,19,72,26.38888931,1,11.11111069,24.27536201,21.82410431,26.5,0.736111104,0,0,6.449999809,0.644999981,0.148622021,0.005597289,0.215246707,10,1333.776123,67,91.01665497,0.022470478,4.265420914,0.036231883,7.47046423,0.242753625,0.329770476,0.031782854,0.000112396,0.004775995,0.011174089,0.245003402,0.679406643,0.115341812,0.161826536,32.08333588,45.35366058,0.115824319,0.16373162,NO
2,2,6,0,7,1,36,1,1,60,60,60.0,0,0,0.0,60,60,60.0,7,19,42,45.23809433,1,14.28571415,24.27536201,22.78911591,11.5,0.547619045,0.5,1.190476179,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,6,14,30,46.66666794,1,16.66666603,23.55072403,26.31579018,8,0.533333361,0,0,3.571428299,0.510204077,0.196061656,0.001579308,0.170615375,7,1098.140625,67,89.5166626,0.018496519,0.243061349,0.025362318,6.150672913,0.242753625,0.324335724,0.026161978,6.40478E-06,0.004775665,0.011174089,0.244951069,0.679406643,0.109303154,0.161826536,30.41666603,45.35366058,0.109807462,0.16373162,NO
2,2,7,0,7,1,30,1,1,55,55,55.0,0,0,0.0,55,55,55.0,7,17,42,40.47618866,1,14.28571415,24.63768196,22.591362,12.5,0.59523809,1.166666627,2.777777672,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,6,13,30,43.33333206,1,16.66666603,23.91304398,25.98425102,8.5,0.566666663,0,0,4.357142925,0.622448981,0.178259209,0.004862673,0.114456855,7,1129.611084,68,89.68332672,0.019078648,0.56971705,0.025362318,6.326938152,0.246376812,0.324939579,0.026985357,1.50123E-05,0.004775665,0.011174089,0.244951069,0.679406643,0.109303169,0.161826536,30.41666603,45.35366058,0.109807462,0.16373162,NO
2,2,22,0,12,1,185,1,1,153,153,153.0,0,0,0.0,153,153,153.0,12,45,132,34.09090805,1,8.333333015,26.08695602,17.26618767,43.5,0.659090936,1.283333302,0.972222209,1,0,0,0,1,100,16.66666603,97.87233734,0,0,0,0,11,38,110,34.54545593,1,9.090909004,25.72463799,19.18918991,36,0.654545426,0,0,7.041666508,0.586805522,0.134694606,0.007683077,0.265271664,12,1642.645386,72,94.76663208,0.027809793,15.69557285,0.043478262,9.200437546,0.260869563,0.343357354,0.039334927,0.000413586,0.004777153,0.011174089,0.245186508,0.679406643,0.125304148,0.161826536,34.83333206,45.35366058,0.125752106,0.16373162,NO
6,2,14,0,16,3,92,1,1,127,127,127.0,0,0,0.0,127,127,127.0,15,54,210,25.7142849,1,6.666666508,25.36231804,20.3488369,78,0.742857158,29.21111107,13.91005325,8,9,56,16.0714283,1,12.5,19.92753601,41.04477692,23.5,0.839285731,0,0,7,12,42,28.5714283,1,14.28571415,23.55072403,30.95238113,15,0.714285731,0,0,9.699999809,0.646666646,0.137640789,0.050170597,0.389232188,16,1592.943359,70,95.9332962,0.026859317,72.88508606,0.057971016,8.922057152,0.253623188,0.347584397,0.037990548,0.001920556,0.004773352,0.011193122,0.244584844,0.679956019,0.101754874,0.186158001,28.33333969,52.06914902,0.102286428,0.187975273,NO
