@RELATION synapse-1.0-allm

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
5,2,22,7,15,8,73,2,2,4,2,2.0,4,0,2.0,0,0,0.0,12,22,132,16.66666603,1,8.333333015,68.58974457,51.19617081,55,0.833333313,20,15.15151501,7,0,42,0,7,100,12.17948723,50,21,1,0,0,5,7,20,35,1,20,65.38461304,59.64912415,6.5,0.649999976,0,0,8.75,0.729166687,0.210200757,0.177712053,0.428959221,13,2504.72583,107,73.19998932,0.078669794,26.54034805,0.083333336,12.36165047,0.68589741,0.469230711,0.111272693,0.002195231,0.010459971,0.006801535,0.39363873,0.063939244,0.1134203,0.059380043,18.1011982,9.333333015,0.115294255,0.059447981,NO
2,1,8,11,15,1,36,4,2,32,29,8.0,26,0,6.5,6,29,1.5,13,12,156,7.692307472,1,7.692307472,46.79487228,54.47761154,72,0.923076928,11,7.051281929,11,0,110,0,11,100,25,51.31578827,55,1,0,0,2,1,2,50,1,50,35.25640869,94.82758331,0.5,0.5,0,0,11.6153841,0.893491149,0.143363029,0.232775196,0.203754678,13,1662.121826,73,67.69995117,0.052053414,44.0302124,0.083333336,8.203121185,0.467948705,0.433974057,0.073625766,0.00364187,0.010035381,0.007400028,0.367711902,0.14016822,0.089125402,0.104509465,14.28571796,16.44999886,0.090991832,0.10477706,NO
8,1,35,11,25,20,183,3,2,53,27,17.666666666666668,8,0,2.6666666666666665,45,23,15.0,15,24,210,11.4285717,2,13.33333302,70.51281738,48.45814896,93,0.885714293,21,10,11,0,110,0,11,100,23.71794891,53.62318802,55,1,0,0,4,1,12,8.333333015,3,75,66.0256424,65.18987274,5.5,0.916666687,0,0,12.19999981,0.813333333,0.169277683,0.242515892,0.366269916,16,2873.052246,110,75.19999695,0.090221241,58.25329208,0.102564104,14.17946339,0.705128193,0.482051253,0.127611369,0.004818304,0.010248998,0.007295174,0.381022394,0.12771517,0.106557488,0.102240987,17.01786232,16.08333206,0.108394027,0.102441609,NO
2,3,4,0,7,1,9,3,2,45,32,15.0,10,0,3.3333333333333335,35,32,11.666666666666666,7,6,42,14.28571415,1,14.28571415,40.38461685,64.2857132,18,0.857142866,8,19.04761887,5,4,20,20,1,20,9.615385056,44.11764526,8,0.800000012,0,0,2,1,2,50,1,50,33.9743576,82.8125,0.5,0.5,0,0,5.428571224,0.775510192,0.224281415,0.013557588,0.244619668,7,1041.509033,63,63.19999695,0.032637089,51.66936111,0.044871796,5.140191555,0.403846145,0.405128181,0.046162784,0.004273727,0.010075566,0.006622235,0.370243341,0.038420707,0.111774996,0.041380942,17.81905174,6.5,0.113497145,0.041401275,NO
4,3,11,0,7,6,39,3,2,62,49,20.666666666666668,10,0,3.3333333333333335,52,49,17.333333333333332,4,2,12,16.66666603,2,50,14.10256386,55,5,0.833333313,2,16.66666603,1,0,0,0,1,100,5.128205299,88.8888855,0,0,0,0,3,1,6,16.66666603,2,66.66666412,12.82051277,64.51612854,2.5,0.833333313,0,0,3,0.75,0.308465064,0.000696152,0.1105249,5,427.54776,22,53.69995499,0.013305449,4.267337799,0.032051284,2.11008954,0.141025648,0.344230473,0.018819589,0.000352964,0.010355128,0.006410256,0.387432635,0.006410256,0.109622613,0.012738881,17.502388,2,0.111480176,0.012738854,NO
5,3,18,0,8,8,61,3,2,65,52,21.666666666666668,10,0,3.3333333333333335,55,52,18.333333333333332,5,5,20,25,1,20,67.30769348,61.40350723,7.5,0.75,1,5,1,0,0,0,1,100,4.487179279,87.5,0,0,0,0,4,2,12,16.66666603,2,50,66.66666412,63.80368042,5,0.833333313,0,0,3.200000048,0.639999986,0.26985085,0.004751374,0.159307361,6,1694.252808,105,69.36664581,0.0532673,16.83362198,0.03846154,8.361698151,0.673076928,0.444657981,0.075342715,0.001392359,0.010684932,0.006410256,0.4065409,0.006410256,0.118359886,0.012738881,18.88453293,2,0.120283648,0.012738854,NO
5,2,28,0,9,6,106,3,1,4,3,1.3333333333333333,2,0,0.6666666666666666,2,2,0.6666666666666666,5,4,20,20,1,20,65.38461304,58.95953751,8,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,1,20,65.38461304,58.95953751,8,0.800000012,0,0,3.599999905,0.719999969,0.246810645,0.011838805,0.105644353,6,1728.971191,102,68.86664581,0.054367661,7.418231964,0.03846154,8.533044815,0.653846145,0.441452861,0.076899096,0.000613584,0.010577706,0.006369427,0.400457293,0,0.123315252,0.006369416,19.65119743,1,0.125166863,0.006369427,NO
6,2,26,0,11,13,105,3,2,4,2,1.3333333333333333,2,0,0.6666666666666666,2,2,0.6666666666666666,4,4,12,33.33333206,1,25,65.38461304,60.7142868,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,1,25,65.38461304,60.7142868,4,0.666666687,0,0,2.25,0.5625,0.309920609,0.007663853,0.110443726,5,1709.562012,102,68.36664581,0.053798683,0.811118364,0.032051284,8.437253952,0.653846145,0.43824774,0.076094322,6.709E-05,0.010464882,0.006369427,0.393924534,0,0.115022853,0.006369416,18.3511982,1,0.116886616,0.006369427,NO
1,1,2,0,4,0,88,14,4,88,28,6.285714285714286,26,0,1.8571428571428572,62,17,4.428571428571429,4,0,12,0,4,100,19.87179565,63.26530457,6,1,0,0,4,0,12,0,4,100,19.87179565,63.26530457,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.25,0,0,5,701.9450073,31,55.11663437,0.022016784,2.145348787,0.032051284,3.464330673,0.198717952,0.353311747,0.031141138,0.000177448,0.006369427,0.02852441,0,0.781847119,0.006369416,0.160069346,1,25.77974701,0.006369427,0.164202213,NO
4,2,8,0,4,4,27,2,1,8,7,4.0,2,0,1.0,6,6,3.0,3,1,6,16.66666603,2,66.66666412,36.53845978,77.02702332,2.5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,36.53845978,77.02702332,2.5,0.833333313,0,0,2.5,0.833333313,0.355088532,0.001856719,0.031593408,4,685.5081787,57,58.73328018,0.021482991,8.900731087,0.025641026,3.383209467,0.365384609,0.376495391,0.030386126,0.000736206,0.01025304,0.006369427,0.381267339,0,0.107099324,0.006369416,17.10238457,1,0.108932383,0.006369427,NO
6,2,21,0,10,13,83,2,1,3,2,1.5,2,0,1.0,1,1,0.5,4,2,12,16.66666603,2,50,66.66666412,63.03030396,5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,2,50,66.66666412,63.03030396,5,0.833333313,0,0,3.125,0.78125,0.270928204,0.001040086,0.040638529,5,1592.540649,104,68.78331757,0.050089519,29.17380524,0.032051284,7.859714985,0.666666687,0.440918714,0.070847973,0.002413053,0.01047261,0.006369427,0.394373685,0,0.118655339,0.006369416,18.91786575,1,0.12049596,0.006369427,NO
6,1,32,0,11,13,141,2,2,96,93,48.0,2,0,1.0,94,93,47.0,5,7,20,35,1,20,62.17948532,68.79432678,6.5,0.649999976,0.333333343,1.666666627,1,0,0,0,1,100,12.17948723,95,0,0,0,0,4,4,12,33.33333206,1,25,58.9743576,76.03305817,4,0.666666687,0,0,2.199999809,0.439999968,0.287074894,0.000313852,0.197920933,6,1605.70459,97,67.94998169,0.050535675,6.95894289,0.03846154,7.924683094,0.621794879,0.435576797,0.07147903,0.000575595,0.006535948,0.006492696,0.025641026,0.019108281,0.031847283,0.01799904,5,2.833333254,0.031847134,0.018046709,NO
5,1,26,0,13,6,145,4,2,44,22,11.0,40,0,10.0,4,3,1.0,3,3,6,50,1,33.33333206,60.89743423,80.50847626,1.5,0.5,0,0,1,0,0,0,1,100,8.974358559,93.33333588,0,0,0,0,2,1,2,50,1,50,58.33333206,88.34951782,0.5,0.5,0,0,0.99999994,0.333333313,0.405666769,0.001206188,0.102813862,4,1295.911255,95,66.61663818,0.0408043,0,0.025641026,6.395750523,0.608974338,0.427029729,0.057714712,0,0.006493236,0.006410256,0.019189939,0.006410256,0.022272507,0.012738878,3.5,2,0.022292994,0.012738854,NO
5,2,41,0,11,6,423,4,2,6,4,1.5,2,0,0.5,4,4,1.0,5,3,20,15,2,40,64.74359131,58.04597855,8.5,0.850000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,2,40,64.74359131,58.04597855,8.5,0.850000024,0,0,3.900000095,0.779999971,0.233838141,0.010581201,0.076834828,6,1712.215698,101,68.69998169,0.053834952,8.672597885,0.03846154,8.450350761,0.647435904,0.440384507,0.076145619,0.000717336,0.010359942,0.006369427,0.387718439,0,0.116986729,0.006369416,18.65119743,1,0.118797436,0.006369427,NO
6,2,40,0,13,13,254,3,2,9,6,3.0,3,0,1.0,6,5,2.0,4,3,12,25,1,25,65.38461304,61.44578171,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,1,25,65.38461304,61.44578171,4.5,0.75,0,0,2.625,0.65625,0.296315044,0.009618064,0.085146107,5,1668.179443,102,68.36664581,0.052490178,2.333809376,0.032051284,8.233016968,0.653846145,0.43824774,0.074243531,0.000193036,0.010464882,0.006369427,0.393924534,0,0.115022853,0.006369416,18.3511982,1,0.116886616,0.006369427,NO
5,3,31,0,12,6,228,3,2,5,4,1.6666666666666667,2,0,0.6666666666666666,3,3,1.0,6,5,30,16.66666603,2,33.33333206,66.66666412,56.21621704,12.5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,30,16.66666603,2,33.33333206,66.66666412,56.21621704,12.5,0.833333313,0,0,4.5,0.75,0.201924756,0.00468144,0.098376624,7,1787.537598,104,69.69998169,0.056161992,29.63332367,0.044871796,8.822089195,0.666666687,0.446794748,0.079437047,0.002451061,0.010584164,0.006369427,0.400824755,0,0.130580202,0.006369416,20.78453255,1,0.132385552,0.006369427,NO
6,3,31,0,12,13,141,3,2,4,2,1.3333333333333333,3,0,1.0,1,1,0.3333333333333333,4,2,12,16.66666603,2,50,66.0256424,63.19018555,5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,2,50,66.0256424,63.19018555,5,0.833333313,0,0,3.125,0.78125,0.275407374,0.001680709,0.048971862,5,1591.693604,103,68.53331757,0.050067086,16.0331707,0.032051284,7.855534077,0.660256386,0.439316124,0.070816249,0.001326151,0.010804821,0.006369427,0.413196146,0,0.125370339,0.006369416,19.98453331,1,0.127290025,0.006369427,NO
5,2,39,0,12,6,224,3,1,5,4,1.6666666666666667,1,0,0.3333333333333333,4,4,1.3333333333333333,5,3,20,15,2,40,64.74359131,58.04597855,8.5,0.850000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,2,40,64.74359131,58.04597855,8.5,0.850000024,0,0,3.900000095,0.779999971,0.233838141,0.010581201,0.076834828,6,1712.215698,101,68.69998169,0.053834952,8.672597885,0.03846154,8.450350761,0.647435904,0.440384507,0.076145619,0.000717336,0.010359942,0.006369427,0.387718439,0,0.116986737,0.006369416,18.65119743,1,0.118797436,0.006369427,NO
6,2,34,0,12,13,190,2,1,3,2,1.5,2,0,1.0,1,1,0.5,4,3,12,25,1,25,65.38461304,61.44578171,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,1,25,65.38461304,61.44578171,4.5,0.75,0,0,2.625,0.65625,0.296315044,0.009618064,0.085146107,5,1668.179443,102,68.36664581,0.052490178,2.333809376,0.032051284,8.233016968,0.653846145,0.43824774,0.074243531,0.000193036,0.010464882,0.006369427,0.393924534,0,0.115022853,0.006369416,18.3511982,1,0.116886616,0.006369427,NO
4,3,9,0,5,4,30,2,2,4,3,2.0,1,0,0.5,3,3,1.5,4,3,12,25,2,50,37.82051468,69.41176605,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,37.82051468,69.41176605,4.5,0.75,0,0,2.75,0.6875,0.301301777,0.004603617,0.096049786,5,805.4291992,59,60.78326416,0.025225483,9.076917648,0.032051284,3.975059509,0.378205121,0.389636308,0.035679609,0.000750779,0.010463478,0.006369427,0.393842876,0,0.115991957,0.006369416,18.502388,1,0.117849603,0.006369427,NO
6,3,23,0,10,13,87,3,2,5,2,1.6666666666666667,3,0,1.0,2,2,0.6666666666666666,4,2,12,16.66666603,2,50,66.0256424,63.58024597,5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,2,50,66.0256424,63.58024597,5,0.833333313,0,0,3.125,0.78125,0.275407374,0.001680709,0.048971862,5,1560.65332,103,68.53331757,0.049081877,30.40831184,0.032051284,7.702340126,0.660256386,0.439316124,0.069422737,0.002515162,0.010799585,0.006369427,0.412910312,0,0.121524237,0.006369416,19.38453102,1,0.123468347,0.006369427,NO
5,2,20,0,8,8,116,3,1,5,4,1.6666666666666667,1,0,0.3333333333333333,4,4,1.3333333333333333,4,1,12,8.333333015,3,75,38.46154022,72.28915405,5.5,0.916666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,8.333333015,3,75,38.46154022,72.28915405,5.5,0.916666687,0,0,3.625,0.90625,0.262237281,0.001385332,0.023695055,5,802.1923218,60,60.94992447,0.02513459,9.451598167,0.032051284,3.959084272,0.384615391,0.390704632,0.035551045,0.00078177,0.01057412,0.006369427,0.400253147,0,0.117439188,0.006369416,18.7345314,1,0.119328223,0.006369427,NO
