@RELATION xerces-1.2-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
5,2,13,0,2,0,81,YES
8,1,16,1,0,14,115,YES
2,4,3,0,4,0,13,NO
1,1,2,0,4,0,14,NO
5,1,14,0,10,0,201,NO
26,1,26,0,0,325,26,NO
9,4,12,0,3,36,50,NO
4,1,4,0,2,6,4,NO
7,1,13,0,7,5,1019,NO
7,4,10,0,3,21,39,NO
4,3,17,0,5,0,85,NO
1,1,1,0,0,0,1,NO
4,1,4,0,2,6,4,NO
3,1,5,0,0,1,14,YES
4,4,6,0,2,6,16,NO
9,1,11,4,8,20,77,NO
15,4,30,0,2,105,126,NO
2,1,2,0,0,1,2,NO
5,1,5,0,10,10,5,NO
13,2,75,0,6,18,1000,NO
7,4,11,0,2,21,43,NO
0,1,0,0,0,0,0,YES
10,2,29,0,7,33,181,NO
3,4,6,0,3,3,17,NO
13,1,52,0,13,30,1444,YES
5,4,10,0,2,10,31,NO
8,1,8,0,2,28,8,NO
8,1,17,0,6,4,184,NO
9,4,15,0,2,36,52,NO
9,4,12,0,3,36,50,NO
18,1,18,0,2,153,18,NO
8,1,8,0,0,28,8,NO
20,4,42,0,6,190,284,NO
12,1,12,0,0,66,12,NO
8,1,8,0,11,28,8,NO
23,4,32,0,3,253,149,NO
2,2,14,0,8,1,140,NO
10,1,10,0,2,45,10,NO
4,3,28,0,7,0,176,NO
34,1,34,0,0,561,34,NO
29,1,29,0,0,406,29,NO
0,1,0,0,2,0,0,NO
86,1,255,0,46,1993,6176,YES
3,4,8,0,2,3,20,NO
8,1,12,0,7,20,464,NO
2,1,2,0,2,1,2,NO
55,1,125,3,10,811,1901,NO
19,1,49,0,1,149,703,NO
14,4,29,0,5,91,172,NO
7,4,10,0,3,21,39,NO
2,1,2,0,2,1,2,NO
6,3,10,1,4,9,46,NO
2,1,2,0,0,1,2,NO
6,3,18,1,4,3,165,YES
14,1,14,0,0,91,14,NO
9,1,12,6,10,0,183,NO
11,4,14,0,3,55,61,NO
17,1,17,0,0,136,17,YES
23,3,42,52,55,253,249,NO
2,1,2,0,0,1,2,NO
13,4,16,0,2,78,72,NO
20,1,38,0,10,62,601,NO
6,1,11,0,2,0,608,NO
2,2,5,0,8,1,145,NO
6,1,6,0,0,15,6,NO
6,1,6,0,2,15,6,NO
5,1,5,0,0,10,5,NO
10,2,35,0,7,35,686,NO
5,4,8,0,2,10,28,NO
5,4,8,0,3,10,28,NO
10,1,13,0,10,5,7825,NO
7,4,10,0,3,21,39,NO
7,1,7,0,0,21,7,YES
10,4,15,1,5,37,93,NO
1,4,2,0,0,0,10,YES
5,3,22,0,4,0,118,NO
16,1,16,0,2,120,16,NO
12,1,12,0,0,66,12,NO
3,3,4,0,0,1,2145,NO
1,1,2,0,6,0,12,NO
5,4,8,0,3,10,28,NO
2,1,2,0,0,1,2,NO
11,4,14,0,3,55,61,NO
4,1,4,0,0,6,4,YES
66,1,209,0,27,1255,8696,YES
11,1,11,0,0,55,11,NO
23,1,23,0,0,253,23,NO
6,2,14,0,5,0,154,NO
4,1,4,0,2,6,4,NO
25,1,25,0,0,300,37,YES
3,4,7,0,4,0,33,NO
9,4,12,0,2,36,50,NO
3,1,3,0,0,3,3,YES
38,4,49,0,3,703,229,NO
25,4,32,0,3,300,142,NO
5,4,8,0,3,10,28,NO
22,4,39,0,5,231,179,NO
20,1,20,0,2,190,20,NO
8,2,22,0,3,0,109,NO
5,4,13,1,7,2,52,NO
5,1,14,0,6,0,205,NO
2,1,2,0,0,1,2,NO
3,3,4,0,0,1,923,NO
2,1,2,0,2,1,2,NO
5,4,8,0,2,10,28,NO
19,4,24,0,3,171,107,NO
1,1,1,0,0,0,1,YES
9,4,15,0,0,28,106,NO
7,4,10,0,3,21,39,NO
4,1,4,0,0,6,4,NO
13,1,13,0,0,78,13,NO
7,4,11,0,2,21,43,NO
18,2,79,1,7,109,1196,NO
9,2,23,0,7,0,147,NO
19,4,24,0,2,171,105,NO
46,1,111,0,4,683,2103,NO
1,1,1,0,0,0,17,YES
15,4,38,0,3,105,195,NO
4,1,4,0,2,6,4,NO
2,1,2,0,0,1,2,YES
8,1,8,0,2,28,8,NO
8,2,13,0,7,0,284,NO
5,4,8,0,3,10,28,NO
2,1,17,0,0,1,103,NO
9,4,13,0,2,36,52,NO
5,1,5,0,0,10,5,NO
14,3,41,3,10,17,333,YES
38,1,38,0,0,703,38,NO
30,1,50,0,52,67,2121,NO
2,2,6,0,1,1,13,YES
11,1,18,1,1,15,102,NO
3,3,4,0,0,1,325,NO
49,1,87,9,16,866,2172,NO
48,2,122,1,10,568,1384,YES
5,2,11,0,5,0,60,NO
6,1,6,0,0,15,6,YES
36,4,58,0,6,630,471,NO
24,1,24,0,0,276,28,NO
4,1,4,0,2,6,4,NO
1,6,2,0,17,0,6,YES
1,1,2,0,0,0,4,NO
7,2,27,0,7,15,393,NO
11,1,37,0,5,0,332,NO
21,4,28,0,3,210,118,NO
5,4,10,0,2,10,52,NO
8,1,8,0,9,28,8,NO
2,1,2,0,0,1,2,NO
13,4,21,0,2,78,103,NO
8,2,15,0,5,26,56,NO
0,1,0,0,0,0,0,YES
3,4,6,0,2,3,17,NO
3,1,3,0,7,3,3,NO
17,4,23,0,3,136,98,NO
17,2,34,0,3,0,403,NO
3,5,9,0,4,0,44,NO
3,1,3,0,2,3,3,NO
9,4,12,0,3,36,50,NO
3,4,6,0,2,3,17,NO
6,1,12,0,8,3,112,NO
7,2,30,0,8,17,608,NO
10,1,10,0,0,45,10,NO
7,1,7,0,0,21,7,NO
4,2,8,0,4,4,31,NO
13,1,13,0,0,78,13,YES
2,1,2,0,0,1,2,NO
50,1,105,1,15,711,3171,NO
0,1,0,0,1,0,0,NO
1,1,1,0,0,0,1,NO
3,4,6,0,2,3,17,NO
30,2,64,0,11,0,2599,NO
1,1,1,0,0,0,1,NO
4,1,4,0,2,6,4,NO
0,1,0,0,2,0,0,NO
17,4,23,0,2,136,96,NO
62,4,161,3,53,1649,1344,YES
4,3,13,0,5,0,60,NO
7,4,12,0,2,21,39,NO
31,2,60,0,15,0,2556,NO
3,1,8,0,0,3,25,NO
22,1,22,0,0,231,22,NO
4,4,8,0,3,6,32,NO
4,1,4,0,0,6,4,NO
3,1,3,0,0,3,3,YES
8,4,12,0,17,0,64,NO
16,1,16,0,0,120,16,NO
66,1,106,3,25,1829,1123,YES
4,3,17,0,6,0,75,NO
3,4,4,1,3,3,13,NO
3,4,6,0,2,3,17,NO
8,1,8,0,0,28,8,NO
3,3,12,0,5,0,59,NO
2,1,2,0,0,1,2,NO
2,1,2,0,2,1,2,NO
13,2,52,0,7,58,1337,YES
4,1,4,0,0,6,4,NO
3,3,4,1,3,3,13,NO
3,4,9,0,4,0,44,NO
23,4,26,0,3,253,127,NO
13,4,18,0,3,78,73,NO
5,3,6,0,0,8,34,YES
8,1,8,0,0,28,8,NO
27,4,33,0,2,351,151,NO
22,1,43,0,0,127,161,NO
3,1,7,0,6,1,42,NO
0,1,0,0,0,0,0,YES
9,3,16,0,5,0,1583,NO
31,4,46,0,3,465,259,NO
2,1,2,0,2,1,2,NO
6,1,6,0,5,15,6,NO
3,1,3,0,5,3,3,NO
39,2,72,0,10,277,804,NO
3,1,3,0,0,3,3,NO
8,1,14,0,1,0,574,NO
8,1,8,0,2,28,8,NO
11,3,20,35,39,55,93,NO
12,2,42,0,7,50,728,NO
2,1,2,0,2,1,2,NO
4,1,5,0,1,0,28,NO
2,2,10,0,4,1,76,NO
13,1,30,0,0,4,238,NO
5,1,5,0,0,10,5,YES
8,1,20,1,3,22,108,NO
4,1,4,0,36,6,4,NO
7,2,27,0,8,17,207,NO
3,1,13,0,10,0,167,NO
6,1,6,0,0,15,6,NO
13,1,24,0,2,8,374,YES
13,4,16,0,3,78,72,NO
3,3,8,0,4,0,40,NO
3,1,3,0,0,3,3,NO
15,4,20,0,3,105,84,NO
33,2,70,2,16,0,3041,YES
