@RELATION ivy-2.0-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
9,1,9,0,83,36,9,NO
7,6,22,0,3,21,68,NO
15,2,40,0,9,77,286,NO
27,1,78,0,33,219,394,NO
31,1,31,0,97,465,33,NO
9,2,28,0,17,22,127,NO
37,4,107,0,19,526,659,NO
2,1,16,0,3,1,98,NO
15,4,64,0,13,57,411,YES
2,1,65,0,30,0,412,NO
8,1,22,5,6,6,145,NO
5,2,14,2,6,2,60,NO
7,1,63,0,10,21,1034,NO
14,1,19,1,2,79,97,NO
20,1,30,2,4,142,183,NO
5,1,30,0,13,4,149,NO
13,2,35,0,14,52,204,NO
12,1,63,0,7,64,939,NO
2,4,18,0,2,0,99,NO
5,1,26,0,7,4,158,NO
6,1,6,0,27,15,6,NO
4,1,5,0,4,6,17,NO
11,2,12,0,7,25,74,NO
12,1,12,0,19,66,12,NO
1,1,1,0,7,0,1,NO
6,1,6,0,21,15,6,NO
2,1,34,0,15,0,326,NO
5,2,44,0,10,0,305,YES
4,4,8,2,5,6,20,NO
5,1,17,0,6,10,112,NO
8,1,35,0,3,20,303,YES
8,1,13,0,2,14,69,NO
5,1,22,0,2,8,97,NO
5,1,6,0,3,6,24,NO
3,1,6,0,2,1,21,NO
4,1,5,0,12,0,24,NO
4,2,11,0,3,6,48,NO
3,6,7,0,3,3,17,NO
8,1,8,0,8,28,8,NO
6,1,7,0,1,3,34,NO
3,1,20,0,8,1,155,NO
3,3,9,0,5,0,40,NO
1,3,2,0,4,0,9,NO
47,4,108,0,15,865,896,NO
22,2,59,0,16,0,354,NO
10,1,62,0,17,11,491,YES
2,2,3,0,3,0,14,NO
5,1,8,4,7,8,34,NO
2,5,5,3,6,1,12,NO
11,1,21,0,4,13,68,NO
59,1,148,0,31,0,895,NO
25,4,49,0,10,224,304,NO
6,2,36,0,6,0,165,NO
5,1,22,0,1,10,103,NO
3,1,22,0,13,0,201,NO
57,2,242,1,56,1504,2550,YES
5,1,6,0,2,2,36,YES
13,1,49,0,14,24,298,NO
2,3,5,0,3,0,15,NO
29,2,104,0,21,236,733,YES
1,1,1,0,2,0,1,NO
5,5,18,0,4,8,76,NO
10,1,14,6,12,37,51,NO
21,2,58,2,9,156,373,NO
3,1,4,0,8,0,20,NO
25,1,90,0,8,112,1160,NO
2,3,7,0,6,1,18,NO
23,2,33,0,7,213,284,NO
21,1,46,5,12,132,281,NO
22,4,104,5,30,63,707,NO
21,3,77,0,12,160,797,NO
9,2,30,0,7,0,228,NO
12,2,31,0,6,20,360,NO
3,1,3,0,16,3,3,NO
38,4,104,4,21,613,839,YES
1,1,1,0,34,0,1,NO
2,3,5,0,4,0,21,NO
11,1,16,0,23,31,77,NO
3,2,5,0,3,3,18,NO
2,1,2,0,4,1,2,NO
25,1,26,0,6,276,136,NO
6,1,6,0,23,15,6,NO
8,2,25,0,5,6,145,NO
11,1,11,0,43,55,11,YES
1,3,2,0,3,0,5,NO
3,1,4,0,2,1,14,NO
10,1,12,0,2,25,53,NO
12,1,18,0,35,30,99,NO
9,1,11,0,4,28,60,NO
2,1,2,0,3,1,2,NO
11,1,24,0,14,17,107,YES
13,3,26,0,16,46,243,NO
30,1,78,0,27,267,543,NO
2,2,4,0,4,1,8,NO
14,1,39,0,10,0,225,NO
13,1,104,0,28,76,691,NO
12,1,31,0,9,54,170,NO
1,1,1,0,7,0,1,NO
23,1,23,0,57,253,23,NO
15,2,16,0,12,67,104,NO
9,1,36,2,5,36,146,NO
21,2,38,0,21,170,224,NO
3,1,18,0,6,3,67,NO
157,1,312,0,111,11794,2701,NO
14,1,32,0,57,45,277,NO
5,1,14,0,11,4,72,NO
6,1,6,0,11,15,6,NO
3,1,5,0,2,0,22,NO
25,1,25,0,62,300,25,NO
8,1,17,0,11,0,54,NO
6,1,9,0,9,3,52,NO
11,1,12,0,6,25,78,NO
32,3,84,17,33,470,670,NO
17,1,29,0,6,90,167,NO
3,1,12,2,7,3,53,NO
7,1,7,0,54,21,7,NO
9,2,38,1,13,12,197,NO
28,6,70,0,17,300,488,NO
1,1,1,0,7,0,1,NO
6,2,9,0,3,9,40,NO
2,1,2,0,4,1,2,NO
4,1,79,0,16,0,435,NO
4,1,10,0,15,0,68,NO
8,1,8,0,27,28,8,YES
5,1,56,0,5,0,334,NO
14,5,105,0,20,73,623,NO
6,1,14,0,3,7,63,NO
10,2,38,0,9,15,197,NO
1,3,2,0,3,0,8,NO
4,1,6,0,2,0,35,NO
20,1,45,0,106,182,124,NO
19,1,19,0,8,171,19,NO
2,1,2,0,9,1,4,NO
8,2,61,0,9,28,544,YES
13,6,69,0,25,78,420,NO
3,2,5,0,5,3,18,NO
2,2,4,0,1,1,10,NO
4,1,17,0,7,0,58,NO
9,1,11,0,3,26,60,NO
3,1,3,0,11,3,3,NO
5,1,5,0,8,10,5,NO
3,2,5,1,4,3,18,NO
3,1,3,0,3,3,3,NO
28,1,72,0,11,118,719,YES
14,1,34,0,10,65,207,NO
5,1,20,0,9,2,89,NO
4,1,4,0,6,6,4,YES
1,3,2,0,4,0,11,NO
9,1,29,1,5,0,157,NO
1,1,1,0,8,0,1,NO
12,1,64,0,10,0,444,YES
4,1,38,0,6,6,242,NO
2,1,2,0,34,1,7,NO
17,1,39,0,6,110,165,NO
3,1,3,0,5,3,3,NO
16,4,27,0,8,68,175,YES
19,1,64,0,6,75,636,NO
6,1,13,0,6,0,55,NO
6,4,23,0,8,0,143,NO
4,3,10,0,7,4,27,NO
2,3,4,0,4,0,30,NO
30,1,68,0,37,345,513,NO
10,1,61,0,20,45,192,NO
8,6,41,0,6,22,204,NO
2,2,13,0,6,1,46,NO
4,1,6,0,2,6,23,NO
2,1,2,0,24,1,2,NO
10,5,44,0,9,13,176,NO
1,5,2,0,3,0,5,NO
7,1,12,0,3,0,77,NO
6,1,40,0,6,13,227,NO
1,1,1,0,5,0,1,NO
4,1,14,0,6,0,74,NO
3,3,18,0,7,0,87,NO
30,3,132,1,26,369,1096,NO
3,3,12,0,7,0,64,NO
6,1,13,0,11,0,44,NO
1,1,1,0,6,0,1,NO
13,3,32,0,8,4,134,NO
13,1,14,0,13,78,24,NO
3,1,3,0,10,3,3,NO
1,2,2,0,14,0,4,NO
2,1,2,0,6,1,2,NO
48,1,109,0,16,118,719,YES
2,1,2,0,16,1,2,NO
7,4,27,0,7,0,147,NO
13,1,30,0,22,0,267,NO
4,2,17,2,7,4,60,NO
10,1,39,0,11,39,1308,NO
7,1,8,0,3,15,51,NO
12,4,24,0,8,30,124,YES
2,1,2,0,5,1,2,NO
2,1,4,1,6,1,8,NO
5,2,21,0,4,0,144,NO
4,1,7,0,4,0,31,NO
4,1,12,0,22,6,72,NO
1,1,1,0,7,0,1,NO
2,3,7,0,5,1,18,NO
3,2,6,0,3,3,15,NO
29,3,97,0,21,316,677,NO
5,1,23,0,7,0,105,NO
33,2,45,0,33,390,350,NO
3,2,23,0,4,3,95,NO
3,2,11,3,6,1,33,NO
1,3,2,0,5,0,9,NO
6,1,22,0,5,0,84,YES
8,1,8,0,16,28,8,NO
15,1,66,0,19,39,451,NO
5,2,9,3,5,0,34,NO
17,3,78,0,15,84,413,NO
4,1,6,0,2,0,35,NO
6,4,19,0,6,3,94,NO
2,3,14,0,4,0,54,NO
2,2,4,0,5,1,8,NO
7,4,20,0,2,21,67,NO
2,1,6,0,3,0,26,NO
1,1,1,0,6,0,1,NO
8,5,32,0,11,18,149,NO
2,4,4,0,5,0,14,NO
5,2,6,0,17,6,25,NO
3,2,5,0,6,3,18,NO
5,1,31,0,13,8,140,NO
15,3,69,0,17,105,583,NO
9,1,117,0,22,36,1209,NO
77,1,243,0,50,2706,2480,YES
13,1,148,0,29,78,1407,YES
11,1,52,0,12,37,360,YES
1,1,1,0,9,0,1,NO
99,1,293,0,65,3615,2894,YES
2,1,2,0,19,1,2,NO
6,2,19,2,2,0,86,NO
10,2,21,3,5,0,84,NO
13,2,50,0,11,46,267,NO
3,1,3,0,20,3,3,NO
2,2,3,0,8,0,14,NO
19,6,62,0,10,119,309,NO
3,2,10,2,5,0,39,NO
29,1,116,0,39,90,1109,YES
14,1,41,0,12,35,230,NO
3,2,14,2,6,0,70,NO
14,2,23,0,10,53,164,NO
4,1,5,3,7,0,32,NO
4,3,8,0,2,6,21,NO
3,2,5,0,3,3,12,NO
3,1,3,0,5,3,3,NO
2,2,4,0,4,1,10,NO
3,1,22,0,11,3,101,NO
3,1,38,0,11,1,215,NO
4,1,8,0,2,4,24,NO
33,1,277,0,54,194,2591,YES
2,3,5,0,3,0,15,NO
1,1,1,0,5,0,1,NO
22,2,143,0,20,0,1648,YES
5,3,15,0,3,10,50,NO
3,1,3,0,9,3,3,NO
4,1,10,2,10,6,27,NO
13,1,77,0,19,0,1090,NO
5,1,65,0,16,10,598,NO
10,2,30,1,6,27,290,NO
12,1,21,0,3,0,222,NO
11,1,44,0,11,49,279,YES
13,4,35,0,4,68,194,NO
4,1,104,0,24,0,763,NO
2,1,8,0,2,1,49,NO
11,1,20,0,7,37,132,NO
10,1,16,0,2,23,88,NO
37,4,108,0,16,516,1130,NO
9,2,28,2,7,10,124,NO
21,2,108,0,30,190,766,NO
74,1,163,0,84,2213,1119,NO
7,2,24,0,12,0,122,NO
19,1,29,1,32,107,186,YES
2,1,2,0,12,1,2,NO
29,1,91,0,24,312,699,NO
65,1,131,3,41,2010,810,YES
6,2,15,0,5,15,53,NO
4,1,9,0,5,0,34,NO
3,2,5,0,10,3,18,NO
21,3,54,0,4,0,233,NO
1,1,1,0,10,0,1,NO
55,1,123,0,31,1255,1167,YES
7,1,8,5,9,13,30,NO
3,1,3,0,15,3,3,NO
8,1,17,0,18,20,141,NO
10,1,10,0,15,45,10,NO
45,4,113,0,13,814,636,NO
7,1,44,0,10,19,348,YES
