@RELATION jedit-4.2-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
8,1,17,0,13,22,160,NO
12,7,97,0,23,32,569,YES
11,1,17,0,3,0,514,NO
3,2,17,0,11,3,149,NO
18,7,120,2,15,117,897,NO
6,7,36,0,8,1,219,NO
24,1,41,0,1,198,749,NO
1,1,1,0,5,0,1,NO
12,1,24,0,9,26,182,NO
10,5,42,0,5,43,219,YES
5,2,24,0,11,10,309,NO
5,7,45,0,6,2,368,NO
5,2,29,0,5,2,198,NO
3,6,17,0,2,1,303,NO
7,1,19,1,8,21,70,NO
19,1,88,0,20,123,783,YES
5,1,13,1,14,10,34,NO
5,2,13,0,12,0,93,NO
10,2,26,0,9,0,143,NO
9,2,27,0,20,18,288,NO
5,2,21,0,10,4,187,NO
4,1,8,0,5,2,239,NO
51,4,131,0,25,927,923,YES
4,3,12,3,46,6,50,NO
13,6,56,0,9,44,316,NO
6,1,7,0,14,7,38,NO
3,6,30,0,4,1,335,NO
11,1,54,0,11,0,302,NO
5,3,18,0,4,8,176,NO
9,6,34,1,17,26,142,NO
7,3,23,0,12,5,191,NO
15,1,47,1,28,69,523,NO
130,1,450,0,258,7403,5494,YES
3,2,14,0,11,3,61,NO
2,1,2,0,6,1,2,NO
1,1,2,0,2,0,8,NO
9,2,52,0,20,16,398,YES
6,2,14,0,9,5,86,NO
4,3,8,0,1,4,82,NO
2,1,2,0,5,1,2,NO
32,1,161,1,40,236,1927,YES
3,1,31,0,12,3,153,NO
3,1,4,0,4,3,23,NO
2,2,7,0,9,1,29,NO
10,6,34,0,4,21,313,NO
4,1,5,0,2,0,59,NO
14,1,27,0,20,0,386,NO
32,1,53,0,6,0,2884,NO
8,2,19,0,8,10,379,NO
16,5,120,0,18,88,873,YES
6,7,47,0,8,9,300,NO
6,5,50,0,16,1,546,NO
4,1,16,0,4,4,67,NO
3,2,8,0,7,0,29,NO
1,4,2,0,1,0,5,NO
2,2,5,0,7,1,22,NO
5,3,6,0,11,2,36,NO
6,2,44,0,20,15,372,NO
4,4,25,0,2,0,197,NO
26,1,101,0,19,271,787,NO
12,1,59,0,14,18,1572,YES
5,1,6,7,11,10,54,NO
20,6,107,0,20,142,569,YES
3,2,10,0,11,3,81,NO
16,1,35,0,3,100,679,NO
4,2,25,0,11,6,208,NO
2,2,3,0,3,1,8,NO
11,1,16,0,2,35,52,NO
2,2,6,0,5,1,65,NO
26,1,65,0,20,73,1311,YES
8,1,10,0,4,4,75,NO
8,2,26,0,10,0,153,NO
5,6,33,0,5,0,431,NO
12,1,28,0,7,16,258,NO
16,1,34,0,1,4,259,NO
259,4,522,0,83,16973,9932,YES
5,2,10,0,11,2,128,NO
20,6,65,0,21,146,352,YES
6,1,35,0,16,9,162,NO
16,6,95,0,14,80,559,NO
4,2,6,0,2,0,83,NO
42,1,105,0,22,325,2076,YES
5,2,13,0,5,4,52,NO
4,2,20,0,7,0,79,YES
4,1,25,0,6,6,124,NO
2,1,2,0,8,1,2,NO
12,6,42,0,12,44,211,NO
9,1,43,0,20,0,466,NO
5,6,34,0,7,2,203,NO
4,2,9,0,9,4,47,NO
5,6,46,0,7,4,395,NO
1,2,2,0,2,0,6,NO
5,1,32,0,3,8,300,NO
13,1,33,0,7,26,261,NO
4,3,13,0,9,0,71,NO
12,2,29,0,4,40,216,NO
2,2,6,0,7,1,28,NO
9,1,29,0,14,0,180,NO
11,5,55,0,12,21,231,NO
3,2,20,0,12,3,294,NO
2,8,3,0,5,1,13,NO
21,1,67,0,17,4,492,NO
14,7,95,0,14,51,773,NO
2,2,10,0,12,1,136,NO
6,5,29,0,10,5,139,NO
6,5,29,0,9,5,141,NO
10,2,24,0,11,45,99,NO
19,1,58,1,20,93,451,NO
351,1,443,0,51,41713,12200,NO
13,1,28,0,57,0,161,NO
25,5,87,0,29,192,497,YES
6,8,14,0,7,15,147,NO
14,1,16,12,14,91,38,NO
11,4,23,0,6,23,494,NO
8,7,60,0,6,20,294,NO
86,2,97,0,9,3649,709,NO
2,2,4,0,4,1,10,NO
7,2,30,0,10,0,617,NO
13,2,124,0,14,8,1749,NO
3,6,14,0,8,3,46,NO
2,2,11,0,11,1,53,NO
2,1,2,0,3,1,2,NO
5,1,12,0,3,0,254,NO
3,2,9,0,6,0,36,NO
6,2,25,0,5,3,215,NO
2,2,4,0,1,1,16,NO
6,1,7,0,4,0,118,NO
3,2,9,0,4,1,106,NO
11,1,37,2,20,29,353,NO
6,2,16,0,14,15,113,NO
13,1,20,5,26,48,71,NO
1,1,2,0,12,0,16,NO
1,1,1,0,13,0,672,NO
12,6,31,0,3,28,269,NO
64,6,268,0,154,1652,2220,YES
3,2,8,0,4,0,151,NO
21,1,32,0,8,18,841,NO
8,7,57,0,15,8,429,NO
6,1,26,0,5,15,193,NO
20,1,79,0,23,102,1578,NO
5,1,11,5,6,10,48,NO
4,1,37,0,6,6,326,NO
3,2,16,0,12,1,123,NO
2,1,2,0,4,1,2,NO
46,1,89,0,44,869,2089,NO
32,1,114,0,25,496,1517,NO
21,1,49,0,15,82,658,NO
5,6,16,18,21,10,56,NO
4,2,17,0,4,6,86,NO
15,5,33,21,24,71,437,NO
2,2,3,0,4,1,10,NO
3,3,7,0,3,3,33,NO
8,1,14,2,8,8,175,NO
8,6,25,0,9,16,105,NO
1,1,1,0,2,0,196,NO
164,1,378,0,138,12328,5866,YES
12,7,69,0,13,32,692,NO
2,2,5,0,1,1,14,NO
7,2,21,0,4,0,299,NO
5,2,22,0,5,0,206,NO
4,1,7,0,2,0,62,NO
5,1,5,0,7,10,5,NO
10,1,22,3,20,43,164,NO
17,5,76,0,21,76,496,NO
61,5,218,0,65,1430,1885,YES
12,3,25,2,56,14,216,NO
14,2,39,0,5,19,306,NO
58,1,166,0,71,1341,1720,NO
15,2,59,0,9,7,519,YES
14,6,56,0,10,35,708,NO
4,1,12,1,4,6,37,NO
25,5,156,0,39,134,936,NO
15,7,87,0,8,71,726,NO
2,2,24,0,15,1,177,NO
6,1,45,0,13,11,545,YES
3,7,27,0,5,3,111,NO
9,1,55,0,10,14,607,YES
3,2,11,0,5,0,87,NO
2,1,4,0,2,1,55,NO
5,1,33,0,4,0,161,NO
13,6,68,0,10,42,512,NO
2,3,4,0,9,1,9,NO
8,7,41,0,12,22,212,NO
6,2,15,0,7,5,68,NO
9,1,73,0,13,10,922,NO
10,6,47,0,7,19,254,NO
8,1,11,0,2,0,256,NO
10,2,36,0,11,13,291,NO
2,2,5,0,2,1,74,NO
5,1,17,0,2,4,137,NO
2,2,9,0,6,1,32,NO
53,1,145,0,100,1370,2291,YES
7,1,7,0,39,21,7,NO
6,2,12,0,4,0,343,NO
2,1,4,0,19,1,72,NO
2,2,7,0,10,1,79,NO
1,4,2,0,22,0,5,NO
12,2,61,0,13,20,435,NO
2,2,6,0,7,1,36,NO
5,2,12,0,5,0,60,NO
10,7,67,0,9,19,375,NO
6,1,11,0,3,9,135,NO
5,2,21,0,4,8,106,NO
5,2,21,0,7,4,154,NO
43,1,148,0,42,583,1738,YES
10,1,46,0,8,33,569,NO
4,1,7,0,2,0,59,NO
7,1,25,0,30,9,182,NO
47,2,109,1,41,1019,2547,NO
1,2,2,0,3,0,5,NO
6,2,22,0,4,3,283,NO
5,1,5,0,2,10,5,NO
1,2,2,0,5,0,5,NO
74,1,147,1,53,2353,1785,YES
12,2,34,0,5,42,188,NO
1,2,2,0,3,0,5,NO
8,2,21,0,20,26,89,NO
11,2,34,0,5,41,321,NO
31,1,47,0,11,377,382,NO
11,1,14,0,2,49,50,NO
5,1,5,0,9,10,5,NO
6,3,19,0,2,15,184,NO
10,2,38,0,11,0,611,YES
15,1,81,0,16,47,651,NO
3,1,19,0,7,0,91,NO
2,1,8,0,3,0,51,NO
41,5,143,0,41,560,1660,YES
8,5,33,0,5,0,419,NO
3,7,10,0,5,1,41,NO
5,7,40,0,5,6,219,YES
11,2,24,0,3,25,177,NO
4,4,49,0,3,0,236,NO
5,2,11,0,4,10,44,NO
1,1,2,0,1,0,6,NO
7,1,12,0,7,13,64,NO
22,7,85,0,8,187,698,NO
8,2,25,0,17,4,252,NO
24,5,96,0,24,88,463,YES
3,6,23,0,4,1,208,NO
14,2,35,0,8,37,327,NO
8,1,9,13,15,12,65,NO
18,2,72,1,12,97,1169,YES
6,1,6,0,4,15,6,NO
16,1,25,2,20,88,119,NO
3,6,15,0,2,1,126,NO
51,1,67,0,5,51,7191,NO
7,1,10,0,7,0,64,NO
0,1,0,0,1,0,179,NO
6,6,38,0,8,0,253,NO
12,2,36,0,7,36,504,NO
5,6,22,0,4,4,450,NO
4,2,8,0,4,4,55,NO
29,6,94,2,26,240,621,NO
8,6,45,0,15,12,339,NO
11,2,31,0,8,0,178,NO
13,2,40,0,9,28,418,YES
16,3,56,0,10,50,524,NO
6,1,6,0,1,15,6,NO
4,2,12,0,21,0,169,NO
1,1,1,0,35,0,1,NO
4,2,14,0,13,6,113,NO
7,1,16,13,42,9,62,NO
14,7,55,0,7,67,357,NO
39,7,173,0,30,511,1973,NO
2,1,2,0,8,1,2,NO
12,5,68,0,19,36,437,NO
17,1,31,0,9,48,507,NO
4,5,17,0,7,0,61,NO
8,2,64,0,28,28,437,NO
7,1,8,1,3,21,16,NO
3,2,5,0,4,3,20,NO
4,2,9,0,4,0,80,NO
11,7,64,0,11,29,397,NO
118,1,180,0,13,6075,5189,NO
26,1,81,0,53,217,413,NO
9,1,17,0,2,2,234,NO
13,1,40,0,16,72,583,NO
35,1,77,1,21,535,652,NO
5,2,12,0,5,0,127,NO
23,1,57,0,6,41,1260,NO
2,2,12,0,10,1,67,NO
6,8,26,0,10,13,177,NO
1,1,2,0,1,0,6,NO
18,2,80,0,14,153,591,YES
3,1,21,0,11,3,117,NO
19,1,30,38,62,147,242,NO
7,1,48,0,0,21,334,NO
3,2,16,0,9,0,146,NO
7,1,28,0,8,0,246,NO
3,1,22,0,8,3,101,NO
2,1,2,0,2,1,2,NO
12,1,38,0,15,20,235,YES
3,4,9,0,10,1,44,NO
2,2,7,0,7,1,32,NO
2,2,10,0,10,1,41,NO
2,1,4,2,6,1,11,YES
5,2,13,0,5,4,52,NO
2,2,7,0,9,1,24,NO
18,1,51,0,32,75,491,YES
5,2,35,0,12,6,221,NO
4,6,21,0,2,0,242,NO
23,1,93,0,20,105,700,YES
3,2,8,0,4,0,77,NO
5,1,35,0,11,0,210,NO
10,4,25,0,16,23,135,NO
11,2,28,0,5,31,240,NO
4,2,8,0,10,4,37,NO
