@RELATION jedit-4.0-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
2,2,3,0,2,1,8,NO
2,8,28,0,13,1,120,NO
11,1,16,0,2,35,52,NO
2,2,6,0,2,1,65,NO
7,2,19,0,7,5,146,NO
18,1,71,0,14,27,1598,YES
4,1,21,0,14,0,298,NO
9,1,17,0,2,2,236,NO
4,3,13,0,6,0,71,NO
2,2,9,0,11,1,65,NO
5,1,24,0,1,10,206,NO
19,1,72,0,19,91,1245,NO
1,8,15,0,4,0,79,NO
14,1,27,0,19,0,386,NO
6,1,12,3,4,15,49,NO
12,7,92,0,12,28,1013,NO
13,1,13,0,7,78,13,NO
1,1,2,0,6,0,21,YES
5,3,41,0,2,4,213,NO
12,6,58,0,12,38,306,NO
6,7,46,0,8,9,299,NO
6,5,33,0,11,7,397,YES
1,7,22,6,9,0,95,NO
7,1,12,0,5,13,64,NO
4,1,13,0,3,4,62,YES
17,5,90,0,15,108,539,YES
1,4,2,0,3,0,5,NO
2,1,2,0,5,1,2,NO
11,4,24,0,4,23,504,NO
3,1,4,0,5,3,23,NO
86,2,95,0,8,3655,686,NO
2,3,4,0,5,1,10,NO
7,2,28,0,7,0,559,NO
21,1,78,0,17,102,528,YES
3,2,8,0,4,0,77,NO
2,1,2,0,3,1,2,NO
4,1,5,0,2,0,59,NO
11,4,26,0,18,33,141,NO
5,1,12,0,3,0,251,NO
8,2,38,0,18,28,269,NO
2,2,19,0,12,1,89,NO
3,2,9,0,6,0,34,NO
2,2,5,0,8,1,19,NO
5,1,47,0,10,0,563,YES
5,1,17,0,6,0,96,NO
2,2,9,0,10,1,36,NO
3,2,18,0,11,3,273,NO
3,7,33,0,6,3,180,NO
13,1,26,0,13,0,112,YES
3,1,20,0,6,3,103,YES
7,7,40,0,6,9,214,NO
114,1,374,0,184,5427,5109,YES
2,2,10,0,12,1,138,NO
7,2,17,0,16,19,52,NO
6,2,22,0,4,13,150,YES
4,1,28,0,11,0,201,NO
9,2,44,0,18,14,352,NO
6,1,18,0,5,0,176,NO
7,2,18,0,6,21,63,NO
18,2,53,1,15,71,466,NO
4,1,22,0,6,4,118,NO
407,1,494,0,47,0,23683,NO
11,1,16,0,3,55,456,NO
4,3,8,0,1,4,83,NO
13,1,61,0,11,44,488,YES
2,2,7,0,7,1,30,NO
7,6,38,0,6,0,196,NO
5,7,49,0,8,2,362,NO
2,2,9,0,10,1,107,NO
11,2,31,0,6,11,232,NO
6,2,25,0,5,3,215,NO
2,1,2,0,2,1,2,NO
5,1,23,0,3,0,239,NO
2,2,3,0,4,1,6,NO
37,1,102,0,69,660,1578,YES
3,2,9,0,4,1,106,NO
43,4,111,0,15,759,981,YES
4,2,21,0,12,6,279,NO
10,1,26,2,15,15,163,NO
2,2,22,0,12,1,186,NO
2,2,7,0,10,1,80,NO
18,6,131,0,22,113,844,NO
7,2,15,0,5,9,64,NO
25,6,75,0,9,258,530,YES
3,2,10,0,14,3,63,NO
41,1,152,0,86,802,1670,YES
1,1,1,0,36,0,1,NO
4,1,16,0,6,0,222,NO
12,7,58,0,7,52,284,NO
19,5,126,0,30,53,781,YES
6,1,9,0,6,15,34,NO
17,5,73,0,16,76,412,YES
15,7,55,0,7,77,359,NO
4,2,6,0,2,6,83,NO
22,1,94,0,29,139,853,YES
5,3,13,0,6,4,50,NO
3,2,13,0,11,3,102,NO
13,1,31,0,8,14,485,YES
12,1,18,4,28,54,49,YES
6,2,54,0,8,7,336,YES
1,1,1,0,13,0,617,NO
3,2,9,0,4,1,71,NO
1,3,2,0,4,0,5,NO
4,1,5,0,3,0,94,NO
19,6,64,0,14,125,342,YES
8,1,32,0,15,0,351,NO
3,2,8,0,4,0,151,NO
5,6,32,0,7,2,202,NO
3,2,7,0,9,1,30,NO
5,6,34,0,6,4,239,YES
2,8,28,0,14,1,133,NO
6,1,41,0,2,13,372,NO
2,2,5,0,1,1,14,NO
3,6,17,0,3,1,307,YES
9,1,25,3,10,22,121,NO
10,1,46,0,12,17,296,NO
7,2,21,0,4,0,300,NO
6,1,11,0,3,9,135,NO
6,2,14,0,16,3,93,NO
5,2,22,0,5,0,206,NO
4,2,22,0,10,2,173,NO
8,2,21,0,9,0,163,NO
4,1,7,0,2,0,62,NO
6,1,6,0,4,15,6,NO
1,3,2,0,4,0,5,YES
9,1,12,2,10,30,31,NO
5,2,24,0,15,10,159,NO
65,5,205,0,52,1652,1871,YES
5,6,42,0,6,6,206,NO
12,2,36,0,5,24,253,NO
54,1,139,0,59,1019,1472,NO
25,5,123,0,18,122,797,YES
3,6,21,0,4,1,159,YES
14,2,35,0,7,37,304,YES
1,3,2,0,9,0,5,NO
10,5,27,20,23,29,285,NO
8,1,9,13,15,12,65,NO
4,4,24,0,2,0,195,NO
11,2,104,0,13,11,1460,NO
28,1,104,0,25,312,721,YES
4,1,4,0,4,6,4,NO
3,6,16,0,3,3,50,NO
3,6,18,0,6,3,67,NO
4,1,5,5,9,6,11,NO
1,1,1,0,2,0,186,NO
33,1,121,0,36,228,1520,YES
50,1,66,0,5,3,6336,NO
4,1,7,0,2,0,59,NO
4,1,5,0,11,0,28,YES
7,1,10,0,7,0,64,NO
47,2,109,1,38,1019,2553,NO
1,3,2,0,3,0,5,NO
6,2,22,0,4,3,288,NO
5,3,18,0,4,8,173,NO
12,2,36,0,7,36,492,NO
1,3,2,0,5,0,5,NO
27,1,40,0,3,25,1278,NO
4,2,8,0,4,4,55,NO
54,1,138,1,47,1259,1694,NO
28,6,89,0,19,206,614,YES
6,1,8,0,4,0,66,NO
9,1,20,0,5,0,111,NO
12,1,25,0,3,0,212,NO
26,1,38,0,10,311,177,NO
2,1,3,0,2,1,16,NO
4,1,4,0,5,6,4,NO
5,2,12,0,5,0,127,NO
5,7,39,0,6,6,214,NO
5,3,18,0,4,8,173,NO
11,2,24,0,2,35,163,NO
6,6,36,0,6,3,203,NO
2,1,2,0,4,1,2,NO
45,1,77,0,41,898,1473,NO
37,1,112,0,24,666,1583,NO
10,1,16,0,2,0,388,NO
1,1,2,0,1,0,6,NO
22,1,52,0,14,107,648,NO
2,1,2,0,3,1,3,NO
17,7,76,0,5,98,629,NO
3,2,15,0,11,1,132,NO
3,6,13,17,20,3,43,NO
14,1,16,7,9,91,38,NO
5,3,13,0,8,4,47,NO
8,7,58,0,6,20,293,NO
11,1,24,0,18,11,170,NO
5,2,33,0,11,6,204,NO
2,2,7,0,9,1,28,NO
28,5,78,0,27,230,697,YES
2,2,6,0,10,1,30,NO
5,1,27,0,11,0,158,YES
8,5,31,0,5,0,418,NO
3,6,13,0,4,1,54,NO
12,6,65,0,10,34,448,YES
2,3,4,0,7,1,9,NO
11,2,28,0,6,31,222,NO
2,8,24,0,8,1,126,NO
13,7,86,0,17,48,530,YES
2,2,6,0,7,1,28,NO
4,5,26,0,5,0,112,YES
1,1,2,0,1,0,6,NO
21,2,94,0,12,210,760,NO
5,6,35,0,4,0,404,NO
14,7,78,0,13,55,660,NO
19,1,31,35,50,147,239,NO
1,3,2,0,3,0,5,NO
2,2,9,0,10,1,40,NO
2,1,2,0,5,1,2,NO
20,1,30,0,11,152,212,YES
5,6,33,0,10,4,142,NO
7,6,32,0,7,11,137,NO
11,1,14,0,2,49,50,NO
6,3,14,0,12,5,87,NO
5,1,5,0,8,10,5,NO
2,1,2,0,2,1,2,NO
5,1,14,0,9,0,82,YES
6,3,20,0,2,15,183,NO
11,1,25,0,39,0,135,NO
14,5,67,0,19,55,361,YES
6,2,46,0,16,15,279,NO
