@RELATION synapse-1.2-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
5,1,10,0,12,0,46,NO
11,1,45,0,16,11,250,NO
3,1,3,0,4,3,3,NO
2,1,7,0,6,0,36,NO
3,2,16,0,10,3,56,NO
3,3,27,0,11,3,145,NO
8,2,32,0,8,0,219,YES
3,1,4,0,2,0,20,NO
4,3,9,0,5,4,31,NO
4,1,17,0,24,0,59,NO
22,2,44,0,4,135,388,YES
6,1,26,0,4,9,171,YES
5,1,28,0,11,8,122,NO
10,1,20,0,8,9,148,NO
2,1,2,0,8,1,2,NO
4,3,13,0,9,6,35,NO
6,1,6,0,13,15,6,NO
5,3,19,0,12,6,159,NO
6,1,22,0,6,0,154,NO
5,2,42,0,9,4,384,NO
7,1,51,0,9,5,334,NO
25,1,86,0,32,174,740,YES
8,2,29,0,10,0,167,YES
10,1,11,0,7,35,46,NO
2,2,4,0,2,1,10,NO
6,1,21,0,10,3,232,NO
15,2,53,1,14,61,307,NO
27,3,90,0,11,349,845,NO
3,2,13,0,7,3,41,NO
3,3,14,0,8,3,45,NO
4,3,9,0,5,4,30,NO
4,2,25,0,8,2,218,NO
2,3,4,0,8,1,9,NO
4,2,31,0,10,6,456,NO
4,2,29,0,11,2,191,NO
3,2,31,0,11,3,225,NO
8,1,64,0,27,20,313,YES
2,1,2,0,5,1,2,NO
7,1,50,0,13,0,488,YES
12,2,28,0,15,54,117,NO
6,1,12,0,7,1,56,NO
6,3,56,0,12,13,606,YES
9,1,12,0,10,26,70,NO
10,2,39,0,15,0,210,YES
8,1,8,0,4,28,8,NO
4,2,8,0,4,4,27,NO
17,2,62,0,17,88,329,NO
14,1,69,0,30,51,511,YES
4,1,21,0,13,4,132,NO
4,2,30,0,14,2,161,NO
1,1,1,0,5,0,1,NO
3,3,14,0,8,3,45,NO
4,1,69,0,19,2,598,NO
7,1,32,4,20,9,220,NO
4,2,38,0,18,0,268,YES
6,2,20,0,10,0,106,NO
9,1,45,0,24,32,235,YES
9,1,45,0,11,22,351,YES
2,2,16,0,13,1,88,YES
20,2,71,0,14,90,677,YES
5,2,33,0,7,2,207,NO
3,3,7,0,2,1,43,NO
7,1,7,0,48,21,7,YES
3,1,15,0,9,1,50,YES
11,1,38,0,11,0,336,NO
2,2,8,0,10,1,38,NO
67,1,172,0,44,1931,1449,YES
3,2,32,0,11,3,232,YES
5,1,18,19,26,10,154,NO
14,1,26,0,15,29,159,NO
18,1,28,0,2,87,200,NO
4,3,9,0,5,4,31,NO
2,1,5,0,4,1,88,YES
3,3,15,0,7,3,46,NO
3,1,13,0,9,0,113,NO
3,2,24,0,12,3,94,NO
7,1,37,1,10,13,227,NO
3,2,21,0,10,3,110,NO
3,2,31,0,12,3,144,YES
2,2,9,0,6,1,20,NO
12,2,37,0,10,14,390,YES
2,2,14,0,11,1,63,NO
5,2,38,0,11,8,220,NO
7,1,42,0,7,9,558,YES
16,2,66,1,17,58,918,YES
2,1,6,0,6,1,21,NO
7,1,8,0,1,0,113,NO
10,1,33,0,11,0,248,YES
9,1,30,0,10,6,235,YES
5,1,19,0,12,10,143,NO
2,1,2,0,11,1,2,NO
4,1,4,0,7,6,4,NO
6,1,37,0,11,3,214,YES
1,1,2,0,0,0,4,NO
17,3,39,0,11,52,535,YES
3,1,4,1,2,0,17,NO
1,1,1,0,1,0,1,NO
4,1,23,0,11,2,101,NO
7,1,11,0,5,13,68,YES
2,2,21,0,16,1,145,YES
8,1,44,6,28,26,342,YES
5,1,45,0,22,8,165,YES
15,2,53,0,21,27,357,YES
8,2,60,2,12,12,709,YES
4,1,7,0,7,4,30,NO
8,1,36,18,34,22,181,NO
3,2,27,0,13,3,128,NO
22,2,64,0,25,135,544,YES
3,1,3,0,11,3,3,NO
9,1,39,0,14,0,406,YES
2,2,14,7,12,1,40,NO
3,1,18,0,13,1,90,NO
4,1,25,0,12,2,145,NO
1,1,1,0,1,0,1,NO
9,1,12,0,2,22,75,NO
14,1,15,0,3,0,126,NO
2,1,2,0,4,1,2,NO
14,2,71,2,19,47,442,YES
4,2,22,0,10,4,174,NO
1,1,1,0,4,0,1,NO
4,3,9,0,5,4,30,NO
3,3,16,0,7,3,74,YES
52,1,52,0,78,1326,52,NO
5,3,18,0,7,8,80,YES
4,4,16,0,7,4,48,YES
3,3,12,0,5,3,33,NO
7,1,43,0,8,15,245,YES
5,1,31,0,12,0,132,NO
4,3,24,0,12,4,188,NO
22,1,22,0,2,231,22,NO
3,1,26,0,11,1,158,NO
6,1,17,0,5,5,76,NO
6,1,22,0,11,3,202,NO
1,1,1,0,1,0,1,NO
6,1,28,0,7,5,163,NO
6,2,28,1,7,13,139,YES
4,2,13,0,4,4,51,NO
4,2,23,0,11,4,117,YES
5,2,35,0,10,6,435,NO
4,2,28,0,10,2,260,NO
4,2,19,0,7,2,66,NO
4,1,14,0,9,0,89,YES
11,1,65,6,23,49,566,NO
23,2,74,0,22,175,461,NO
4,1,22,0,13,2,126,NO
3,3,17,0,13,1,82,NO
3,2,16,0,12,3,101,NO
50,1,108,0,46,697,976,YES
4,3,9,0,5,4,30,NO
2,2,15,7,14,1,46,NO
2,3,18,0,5,1,106,YES
1,1,2,0,0,0,10,NO
4,2,27,0,9,4,150,YES
12,2,51,0,16,10,435,YES
2,2,14,0,8,1,46,NO
7,1,28,0,9,0,265,YES
2,2,16,0,11,1,50,YES
3,2,15,0,9,3,50,NO
2,3,23,0,10,1,114,YES
3,2,19,0,8,3,88,NO
1,1,2,0,0,0,6,NO
3,1,11,0,8,1,26,NO
13,1,45,0,14,10,382,NO
25,2,87,0,26,168,753,YES
6,1,105,0,34,0,620,YES
4,2,27,0,13,2,167,NO
8,1,105,0,33,28,455,YES
4,2,29,0,13,2,222,NO
2,1,8,0,6,1,33,YES
2,1,13,0,1,0,57,NO
4,2,29,0,14,6,156,NO
3,1,29,0,12,1,143,NO
8,1,18,0,7,8,79,YES
5,1,23,0,23,8,77,NO
61,1,136,0,46,378,776,YES
1,1,1,0,2,0,1,NO
4,2,11,0,6,2,49,NO
4,1,4,0,9,6,4,NO
15,2,42,0,15,27,326,NO
16,2,60,0,13,34,483,YES
5,1,26,0,7,0,288,NO
2,1,6,0,14,1,106,YES
4,1,4,0,78,6,4,NO
6,1,22,0,14,15,146,NO
11,1,59,0,5,25,1312,YES
4,2,36,0,9,2,371,YES
1,1,2,0,0,0,7,NO
3,3,16,0,7,3,70,YES
7,1,22,0,9,5,114,NO
3,2,21,0,10,3,107,NO
15,1,75,0,23,49,940,YES
4,2,10,0,4,4,43,NO
6,1,15,0,3,0,60,NO
