@RELATION camel-1.0-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
3,5,9,0,1,0,33,NO
2,6,10,0,5,0,42,NO
1,5,2,0,1,0,6,NO
7,2,28,0,12,13,112,NO
2,4,4,0,3,1,12,NO
8,3,30,0,12,0,114,NO
28,1,48,0,15,330,235,NO
2,1,2,0,7,1,2,NO
3,1,41,0,1,3,221,NO
3,1,3,0,35,3,3,NO
3,1,9,0,3,0,31,NO
8,1,36,0,1,0,190,NO
6,3,37,0,8,3,151,NO
6,1,10,0,6,7,45,NO
9,2,16,0,14,28,66,NO
13,2,27,0,16,34,126,NO
4,1,4,0,1,6,4,NO
3,1,4,0,3,3,10,NO
5,3,28,0,12,0,103,NO
9,3,20,0,5,22,91,NO
5,3,9,0,9,0,42,NO
3,3,25,0,10,0,134,NO
5,1,10,0,2,8,57,NO
4,5,13,0,1,0,47,NO
15,1,15,0,185,105,15,NO
8,3,32,0,13,0,115,NO
15,2,44,0,20,75,218,NO
2,1,4,0,4,0,25,NO
16,2,42,0,12,50,245,NO
6,1,20,0,8,15,82,NO
4,1,14,0,5,0,85,NO
6,3,11,0,9,3,43,NO
22,3,42,0,15,211,187,NO
23,2,35,0,15,237,174,NO
7,2,11,0,6,0,51,NO
2,1,6,0,5,0,30,NO
5,2,9,0,7,4,42,NO
2,4,7,0,2,0,20,NO
2,5,6,0,2,0,22,NO
9,2,23,0,16,30,89,NO
6,2,9,16,20,3,27,NO
9,1,9,0,99,36,9,NO
5,3,20,0,10,0,74,NO
6,1,15,0,1,13,68,NO
35,2,60,0,23,523,339,NO
12,1,35,0,10,6,313,NO
5,3,22,0,6,10,68,NO
5,3,10,0,5,8,36,NO
2,4,6,0,3,0,20,NO
2,3,4,0,4,0,16,NO
14,3,38,0,9,59,250,NO
5,2,8,2,7,4,37,NO
9,3,18,0,6,16,77,NO
15,2,22,0,14,89,103,NO
2,5,10,1,3,0,44,NO
28,1,49,0,6,298,271,NO
2,1,9,0,6,0,48,NO
2,3,7,0,6,0,24,NO
15,1,75,0,10,105,591,NO
18,1,64,0,44,147,404,NO
7,3,14,0,8,1,45,NO
56,1,88,0,13,1436,634,NO
18,2,52,0,15,103,287,NO
4,3,25,0,13,4,129,NO
1,1,1,0,10,0,1,NO
6,2,14,2,7,7,49,NO
19,2,30,0,13,145,133,NO
2,1,6,0,6,0,38,NO
9,3,12,0,4,30,50,NO
3,1,5,0,1,3,14,NO
20,3,53,0,18,126,299,NO
1,2,2,0,4,0,5,NO
3,1,3,0,8,3,3,NO
5,1,15,0,6,10,82,NO
2,1,8,0,6,1,23,NO
5,3,29,0,14,0,129,NO
10,1,16,0,9,25,71,NO
7,2,13,0,12,15,43,NO
2,1,6,1,5,1,21,NO
4,3,9,0,4,0,30,NO
16,1,39,0,2,118,172,NO
9,2,17,2,8,0,68,NO
1,1,1,0,1,0,1,NO
6,3,19,0,6,9,68,NO
10,2,24,0,11,1,126,NO
3,3,6,0,3,3,16,NO
5,1,11,0,7,8,44,NO
2,1,5,0,2,1,16,NO
9,2,25,1,7,6,130,NO
5,3,16,0,7,0,56,NO
32,2,76,1,22,400,718,YES
1,1,1,0,5,0,1,NO
2,3,4,0,4,1,11,NO
17,1,29,0,9,104,158,NO
14,0,42,0,23,61,182,NO
19,2,23,0,9,165,105,NO
6,4,49,0,12,0,216,NO
4,3,8,2,2,6,20,NO
2,3,5,0,5,0,30,NO
7,2,13,0,6,17,46,NO
3,1,6,0,5,3,13,NO
6,2,15,0,8,0,65,NO
15,2,26,0,14,85,114,NO
4,2,7,0,10,4,89,NO
27,2,71,0,24,339,311,NO
4,4,6,0,1,0,37,NO
2,1,2,0,2,1,2,NO
15,1,30,0,17,105,123,YES
2,1,2,0,6,1,2,NO
6,1,16,0,4,7,73,NO
1,1,1,0,5,0,1,NO
1,5,2,0,2,0,7,NO
3,3,10,0,6,0,43,NO
47,2,97,8,34,1045,535,NO
12,2,35,0,12,26,190,NO
6,1,19,0,10,5,80,NO
1,1,1,0,66,0,1,NO
4,2,7,0,4,4,56,NO
1,1,1,0,1,0,1,NO
26,1,38,0,2,243,248,NO
7,4,8,0,7,9,49,NO
14,1,42,0,10,73,192,NO
3,1,13,0,0,3,57,NO
2,1,7,0,5,1,29,NO
3,5,6,1,4,3,17,NO
18,1,39,0,26,153,126,NO
