@RELATION camel-1.6-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
10,1,17,0,8,25,86,NO
21,3,50,0,37,168,266,NO
5,1,8,0,7,6,31,NO
11,4,25,0,5,17,108,YES
3,1,22,0,8,3,193,NO
1,1,1,0,6,0,1,NO
4,5,13,0,1,0,47,NO
26,1,26,0,448,325,29,YES
2,0,3,0,2,1,7,NO
34,1,57,0,5,495,277,NO
3,1,3,0,9,3,3,NO
4,3,38,0,23,0,221,NO
5,5,13,0,3,6,67,YES
3,1,10,0,6,3,33,YES
9,1,30,0,9,22,138,NO
4,1,11,3,3,0,31,NO
6,2,10,0,12,9,48,NO
59,3,97,0,24,1527,617,YES
2,1,6,0,6,0,31,YES
6,4,13,0,3,15,37,NO
10,4,22,0,10,27,87,NO
7,2,26,0,5,15,95,NO
14,1,42,0,14,53,213,YES
11,1,17,0,1,25,105,NO
7,2,26,0,7,0,152,YES
6,3,43,0,17,1,162,NO
3,1,13,0,7,0,72,NO
1,1,1,0,0,0,1,NO
1,6,6,0,3,0,13,NO
4,4,6,0,3,0,37,NO
15,2,30,0,10,79,129,NO
2,1,2,0,2,1,2,YES
2,1,2,0,6,1,2,NO
12,4,20,2,21,54,83,NO
1,1,1,0,4,0,1,NO
15,3,33,6,12,75,179,YES
7,2,9,0,8,15,51,NO
19,3,26,0,16,157,111,NO
61,1,99,0,14,1708,811,NO
1,1,1,0,4,0,1,NO
27,1,67,0,16,283,410,YES
5,1,8,0,5,0,39,YES
14,4,27,0,11,33,167,NO
4,0,17,0,10,2,71,NO
1,1,1,0,0,0,1,NO
12,1,22,0,8,60,64,NO
2,1,8,0,6,1,23,NO
6,2,5,0,6,9,36,NO
9,3,17,0,7,24,131,NO
2,3,4,0,3,1,12,NO
6,2,11,0,2,9,45,NO
10,2,19,14,26,3,81,YES
6,3,23,0,8,9,111,NO
1,1,1,0,0,0,1,NO
13,1,76,0,38,18,264,NO
1,1,1,0,6,0,1,NO
6,1,15,0,3,15,45,NO
0,1,0,0,0,0,0,NO
3,3,15,0,10,1,54,YES
3,1,11,0,4,3,48,NO
6,3,17,0,7,0,62,NO
1,1,1,0,8,0,1,NO
7,3,22,0,10,0,88,NO
4,2,7,0,3,4,78,NO
9,1,24,0,7,30,96,NO
9,1,34,0,6,10,185,NO
22,1,53,0,23,181,302,YES
3,1,5,0,4,3,18,NO
10,4,27,0,10,3,107,NO
5,1,7,0,7,4,30,NO
5,1,10,0,4,10,28,NO
12,2,24,0,6,56,145,NO
9,4,16,0,7,24,60,NO
2,4,6,0,6,0,20,NO
13,2,32,0,8,52,201,NO
15,1,25,1,7,75,139,YES
6,2,29,0,11,0,152,YES
8,1,12,0,5,24,68,NO
9,1,28,0,9,12,224,NO
1,2,2,0,2,0,4,NO
4,2,7,0,11,0,36,NO
3,3,8,0,6,3,22,NO
32,3,97,0,38,320,834,NO
2,1,2,0,22,1,2,YES
7,4,21,0,9,21,57,NO
12,3,27,0,12,42,124,YES
4,1,4,0,22,6,4,YES
11,1,24,0,13,39,101,NO
0,1,0,0,0,0,0,NO
6,3,9,0,3,13,34,NO
19,2,20,0,9,159,105,NO
6,1,12,1,6,0,39,YES
1,1,1,0,0,0,1,NO
26,1,51,17,49,279,366,NO
3,0,18,0,4,3,65,NO
2,1,2,0,60,1,2,NO
3,1,8,0,10,1,26,YES
1,1,1,0,0,0,1,NO
8,1,12,0,1,22,52,NO
10,4,17,0,7,13,82,NO
4,2,17,0,7,0,78,YES
18,2,36,0,11,123,142,NO
31,1,59,1,16,437,251,YES
9,3,101,0,40,0,505,NO
17,2,20,0,9,124,99,NO
2,1,3,0,2,1,7,NO
5,2,23,0,12,0,125,NO
1,1,1,0,0,0,1,NO
15,3,22,0,5,71,164,NO
4,1,4,0,7,6,4,YES
4,1,9,0,3,0,34,NO
15,1,34,32,37,63,239,YES
5,1,14,0,11,10,41,NO
6,1,39,0,11,9,189,NO
1,1,1,0,5,0,1,NO
3,1,7,0,3,0,21,NO
12,3,32,0,15,50,156,NO
4,5,9,0,4,4,37,NO
6,6,16,0,3,7,80,NO
6,2,16,0,5,7,59,YES
5,1,16,0,2,10,81,NO
3,5,6,2,6,3,17,NO
36,1,81,0,52,630,342,YES
14,2,28,0,15,25,109,NO
1,1,1,0,5,0,1,NO
2,1,7,0,16,1,23,NO
3,1,6,0,4,0,33,NO
12,1,49,0,7,44,239,NO
14,0,26,0,15,39,157,NO
3,0,11,0,8,1,41,NO
3,2,21,0,10,3,106,YES
7,4,16,0,11,21,45,NO
4,1,12,0,2,6,37,NO
2,0,6,0,3,1,14,NO
4,1,21,0,9,4,113,NO
13,2,25,1,15,28,120,NO
3,5,4,0,5,0,21,NO
2,2,9,0,7,1,48,YES
4,1,7,0,5,6,18,NO
15,2,48,0,21,73,243,NO
4,1,16,0,7,4,68,YES
19,3,84,0,31,99,501,NO
24,3,48,0,17,250,238,NO
21,2,37,2,9,116,180,YES
2,4,5,0,3,1,12,NO
2,4,5,0,3,0,13,NO
2,3,4,0,4,1,9,YES
2,1,2,0,22,1,2,NO
2,5,6,0,3,0,22,NO
4,1,18,0,8,2,131,YES
13,1,34,0,8,64,322,NO
7,3,24,0,12,0,108,NO
3,2,5,0,3,3,12,NO
2,1,3,0,2,1,7,NO
67,2,131,2,29,2017,1285,YES
14,1,63,0,22,47,519,YES
11,3,30,0,9,11,132,NO
5,4,15,0,7,10,41,NO
3,3,10,0,3,3,30,NO
13,5,79,0,16,0,744,NO
9,2,17,0,7,24,78,NO
1,1,1,0,34,0,1,YES
4,2,6,0,2,4,24,NO
19,1,27,0,11,143,135,YES
30,3,61,0,6,347,349,NO
2,1,2,0,4,1,2,NO
2,1,2,0,5,1,2,NO
4,3,6,0,5,0,21,NO
4,1,16,0,2,0,92,NO
1,3,2,0,1,0,4,NO
42,1,78,14,28,809,498,YES
5,1,6,0,2,10,13,NO
7,1,21,0,12,9,80,NO
0,1,0,0,0,0,0,NO
3,5,8,0,4,0,32,NO
4,1,20,0,3,6,133,YES
1,3,2,0,1,0,5,YES
4,0,24,2,5,6,93,NO
29,4,47,2,14,334,262,NO
2,3,4,0,4,1,9,YES
1,4,2,0,2,0,5,NO
36,1,79,0,41,626,288,NO
3,5,6,0,2,3,16,NO
1,1,1,0,1,0,1,NO
23,3,60,0,18,191,312,YES
8,1,33,0,10,26,194,YES
10,2,31,0,9,23,182,NO
5,2,8,0,7,6,35,NO
3,2,5,0,1,3,12,NO
4,3,8,4,14,6,20,NO
2,0,6,0,4,1,18,NO
3,4,8,0,4,3,24,NO
1,1,1,0,1,0,1,NO
4,2,6,0,1,0,22,NO
5,0,22,2,9,10,145,NO
2,1,6,0,6,0,22,YES
20,1,109,0,27,148,728,NO
51,1,113,0,15,1263,731,YES
4,1,7,0,6,4,23,NO
2,5,4,2,6,1,13,NO
8,4,19,0,9,22,59,NO
3,1,6,0,0,3,12,NO
2,1,5,0,5,1,15,NO
1,1,1,0,14,0,1,NO
12,3,22,0,6,62,100,NO
17,1,51,0,30,136,289,YES
5,3,9,0,3,8,50,NO
9,3,68,0,24,18,442,NO
6,3,15,0,6,13,54,NO
9,2,13,0,6,30,59,YES
4,5,9,0,3,2,47,NO
6,2,14,6,11,7,49,YES
14,2,35,1,8,27,185,YES
10,4,20,0,5,23,121,NO
30,1,73,0,13,347,380,NO
14,3,25,0,6,51,129,NO
1,1,1,0,6,0,1,NO
1,1,1,0,4,0,1,NO
4,1,24,2,6,6,96,NO
14,1,45,0,11,23,400,YES
5,1,11,0,8,8,39,NO
8,2,17,0,14,0,69,NO
18,2,39,0,13,125,170,NO
7,2,8,1,2,9,40,NO
12,1,35,1,14,34,215,NO
52,1,124,3,32,1214,766,NO
1,2,2,0,1,0,6,NO
6,1,9,0,4,9,41,NO
4,3,15,0,6,4,60,NO
5,1,19,0,3,8,56,NO
2,1,2,0,2,1,2,NO
13,1,23,0,4,0,70,NO
15,3,49,0,15,93,226,NO
4,3,22,0,10,4,105,YES
2,5,6,0,2,0,21,YES
9,2,18,1,7,0,66,YES
5,3,8,0,4,10,35,NO
166,2,322,14,118,13617,2077,YES
5,4,19,0,8,4,63,YES
8,2,11,0,11,22,58,NO
5,2,14,0,7,2,60,NO
18,2,35,0,7,0,317,NO
4,3,12,0,9,0,41,YES
8,1,16,0,3,0,125,NO
3,4,13,0,6,0,49,NO
9,1,18,0,3,30,79,YES
18,5,33,0,11,125,160,NO
11,0,22,0,14,29,105,NO
1,1,1,0,3,0,1,NO
11,1,30,0,8,43,163,NO
3,1,41,0,2,3,228,NO
9,1,20,0,5,12,100,NO
7,1,16,0,7,21,78,NO
5,2,8,0,3,2,36,NO
1,1,1,0,0,0,1,NO
5,4,38,0,11,0,303,NO
4,3,12,0,9,6,44,YES
5,3,19,0,8,0,61,YES
2,1,2,0,30,1,2,NO
8,2,25,6,13,22,89,NO
1,1,1,0,4,0,1,NO
12,1,61,0,29,0,395,YES
2,1,2,0,4,1,2,NO
24,2,84,0,10,126,597,YES
2,2,3,0,2,1,10,NO
5,1,5,0,12,10,5,NO
4,5,9,0,6,2,40,NO
3,2,5,0,1,3,12,NO
4,2,7,0,17,4,100,NO
8,2,27,0,10,14,120,NO
36,2,49,0,21,590,261,NO
2,1,2,0,8,1,2,NO
1,3,2,0,2,0,5,YES
16,1,86,0,14,108,559,NO
1,1,1,0,6,0,1,NO
0,1,0,0,0,0,0,NO
2,3,4,0,4,1,11,NO
7,3,18,0,6,21,63,YES
6,1,71,0,26,7,373,NO
9,1,41,0,12,30,186,NO
1,1,1,0,7,0,1,NO
19,3,37,0,9,129,203,NO
4,1,4,0,51,6,4,NO
11,3,16,0,5,51,77,NO
4,1,12,6,8,6,37,NO
6,1,7,0,6,9,25,NO
5,2,9,0,6,6,75,NO
3,1,35,0,17,3,491,NO
3,6,9,0,4,3,23,NO
9,3,12,0,4,30,50,NO
1,1,1,0,8,0,1,NO
2,1,2,0,0,1,2,NO
2,1,4,0,4,1,10,NO
4,1,7,0,3,0,22,NO
16,4,30,0,14,106,142,NO
23,2,33,0,19,217,247,NO
3,1,7,0,2,3,13,NO
15,2,31,0,22,97,124,NO
1,1,1,0,9,0,1,NO
15,1,42,0,8,105,214,YES
1,1,1,0,56,0,1,YES
22,3,66,1,15,193,318,NO
3,1,5,0,4,3,18,NO
5,3,16,0,7,4,57,NO
11,1,22,0,4,55,86,YES
7,3,27,0,16,19,105,YES
14,2,18,0,9,91,71,NO
3,5,12,0,5,1,38,YES
14,3,25,0,7,59,131,NO
4,1,8,0,1,6,36,NO
3,1,4,9,9,1,14,NO
7,3,13,0,8,19,59,NO
6,1,14,0,8,13,54,NO
1,1,1,0,3,0,1,NO
7,1,12,0,3,9,59,NO
5,1,35,0,15,4,148,NO
1,1,1,0,0,0,1,NO
3,1,3,0,13,3,3,NO
2,1,2,0,12,1,2,NO
12,0,26,0,8,48,126,NO
7,1,9,0,5,21,44,NO
3,2,5,0,1,3,12,NO
0,1,0,0,0,0,0,NO
2,4,6,0,2,0,20,NO
11,3,22,0,8,27,98,NO
6,4,17,0,6,0,85,YES
6,3,23,0,12,7,90,NO
3,0,20,0,1,3,106,NO
3,1,16,0,3,1,60,NO
3,4,5,0,7,3,12,YES
13,2,30,1,6,0,201,NO
13,3,19,3,11,62,95,NO
3,1,5,0,5,0,24,NO
35,1,35,0,172,595,35,YES
23,4,39,1,23,205,185,NO
29,3,85,0,28,296,713,YES
3,5,10,1,5,0,33,YES
5,0,20,1,9,0,73,NO
7,1,12,0,2,9,47,NO
1,1,1,0,2,0,1,NO
1,1,1,0,0,0,1,NO
3,5,9,0,5,0,44,YES
3,5,10,0,4,0,37,NO
9,3,18,0,5,14,94,NO
1,3,2,0,2,0,5,YES
42,3,84,0,31,779,427,NO
18,1,33,0,13,131,144,NO
7,3,23,0,8,19,118,NO
14,0,54,1,16,73,352,NO
45,2,73,0,13,878,351,YES
2,1,13,0,8,1,152,YES
4,1,20,0,6,0,121,NO
4,3,17,3,9,6,116,NO
4,1,9,1,1,0,27,NO
7,0,22,0,9,21,141,NO
9,3,23,1,11,8,127,NO
7,3,28,0,12,0,227,NO
63,3,147,1,30,1929,692,NO
6,2,13,0,6,3,58,NO
6,0,23,0,8,0,100,NO
9,3,20,0,9,26,81,NO
3,1,7,0,4,0,31,NO
9,1,18,0,10,28,61,YES
7,3,39,2,14,5,187,NO
2,5,7,0,3,0,21,NO
10,2,22,19,29,17,99,YES
10,2,11,0,8,39,62,NO
6,3,22,0,7,3,82,NO
1,1,1,0,0,0,1,NO
9,3,26,0,13,34,95,NO
11,1,14,0,6,35,82,NO
7,1,38,0,8,19,185,YES
14,3,29,0,8,49,122,NO
11,1,20,0,4,43,124,NO
6,2,11,0,2,9,45,NO
4,1,13,0,6,6,77,YES
35,1,65,0,13,475,537,NO
1,1,2,0,0,0,24,NO
11,5,20,1,10,37,117,NO
4,1,7,0,7,6,18,NO
6,3,37,0,18,3,146,NO
2,3,4,0,3,1,11,NO
2,5,5,0,2,1,15,NO
3,1,8,0,3,0,29,NO
6,1,12,0,4,15,29,NO
2,0,8,0,5,1,50,NO
29,1,72,0,16,386,403,YES
0,1,0,0,0,0,0,NO
21,4,52,0,19,160,287,NO
3,2,5,0,1,3,12,NO
5,1,11,0,4,0,43,NO
4,2,16,0,6,4,52,NO
34,1,75,13,45,561,361,NO
2,1,5,0,0,1,15,NO
3,2,5,0,1,3,12,NO
0,1,0,0,46,0,0,NO
20,1,20,0,80,190,20,YES
12,3,19,0,8,60,101,NO
9,2,33,0,11,36,440,NO
2,6,7,0,2,0,25,NO
5,0,17,0,9,10,97,NO
43,1,101,0,9,815,792,NO
1,1,1,0,0,0,1,NO
18,1,34,0,2,149,114,NO
12,3,72,0,41,40,330,NO
9,1,22,0,8,0,149,YES
7,2,13,0,6,17,46,NO
12,3,21,0,6,36,98,NO
6,1,14,6,11,15,52,NO
20,4,38,0,12,146,199,NO
7,4,12,0,12,21,47,NO
22,2,38,13,20,181,206,YES
14,1,43,0,22,77,198,NO
38,2,59,0,11,581,406,YES
5,1,26,0,12,2,154,NO
6,3,23,0,15,3,96,NO
7,2,27,0,16,9,101,NO
9,3,43,0,9,4,218,NO
1,2,2,0,1,0,7,NO
20,1,45,0,16,188,184,YES
2,3,11,0,8,0,37,NO
7,4,13,0,6,19,46,NO
13,4,44,0,15,62,264,YES
16,3,25,2,19,106,118,NO
2,1,4,0,3,1,10,NO
9,1,20,0,6,36,49,NO
4,2,7,0,4,4,56,NO
12,5,76,0,13,0,788,NO
4,2,8,0,7,6,27,NO
12,1,31,0,0,66,109,NO
4,2,11,0,4,0,45,NO
7,4,13,0,2,0,108,NO
2,0,6,0,4,1,18,NO
5,2,13,0,7,0,63,NO
6,3,32,0,11,1,107,NO
22,1,59,0,45,231,371,YES
4,1,12,0,9,2,52,NO
1,1,1,0,5,0,1,NO
18,1,49,0,5,87,317,NO
3,1,7,0,2,3,22,YES
3,1,10,0,5,0,31,NO
2,5,6,0,8,0,23,YES
1,5,6,0,2,0,14,NO
4,3,24,0,11,0,126,NO
4,1,15,0,5,2,226,NO
1,1,1,0,2,0,1,NO
2,6,10,0,4,0,27,YES
15,2,37,0,11,27,145,YES
5,2,11,0,9,4,53,NO
0,1,0,0,0,0,0,NO
10,1,18,0,7,43,63,NO
6,4,23,0,4,5,102,NO
1,1,1,0,5,0,1,NO
1,1,1,0,10,0,1,YES
5,1,14,5,8,0,48,YES
3,3,9,2,5,3,28,NO
2,1,5,0,5,1,23,NO
34,2,67,2,32,453,334,NO
3,3,6,0,6,3,21,NO
2,1,10,0,6,0,44,YES
4,1,5,0,2,0,21,NO
7,1,47,0,19,15,227,NO
9,4,21,0,9,34,75,NO
28,1,49,21,41,354,281,YES
0,1,0,0,0,0,0,NO
2,1,6,0,7,0,27,NO
13,2,42,0,18,66,231,YES
41,2,100,1,24,684,669,NO
10,0,58,0,24,37,264,NO
0,1,0,0,1,0,0,NO
3,1,6,0,5,1,31,NO
3,3,4,0,2,1,15,YES
5,1,6,0,1,6,24,NO
15,1,47,0,22,81,218,NO
7,2,7,0,7,15,43,NO
7,1,8,2,3,11,37,NO
0,1,0,0,1,0,0,NO
2,2,10,0,5,0,42,NO
4,1,11,0,3,4,39,NO
6,1,7,0,4,3,41,NO
6,3,37,0,8,3,150,NO
2,1,2,0,6,1,2,NO
7,1,39,0,5,3,283,NO
1,1,1,0,0,0,1,NO
1,1,1,0,3,0,1,NO
1,1,2,0,0,0,4,NO
6,2,25,0,17,9,120,NO
8,2,18,0,11,18,90,NO
12,2,16,0,7,46,83,NO
4,1,13,0,4,4,39,NO
2,1,2,0,5,1,2,NO
9,3,14,0,4,26,91,YES
4,2,26,0,9,6,191,NO
5,2,18,0,8,0,83,NO
6,2,21,0,17,13,108,NO
6,1,27,0,5,1,167,NO
5,1,5,0,4,10,5,NO
4,3,14,4,10,0,52,NO
13,3,60,0,9,32,262,NO
5,1,7,0,2,4,25,NO
20,1,39,0,7,132,363,YES
0,1,0,0,2,0,0,NO
3,2,7,0,4,0,27,NO
7,4,16,0,13,21,45,NO
3,1,3,0,7,3,3,YES
3,4,15,1,9,3,52,NO
3,1,8,0,3,0,29,NO
4,3,7,0,4,0,28,NO
15,2,22,0,13,73,129,NO
30,2,77,0,26,417,350,NO
4,1,21,0,9,4,113,NO
2,5,7,0,3,0,25,NO
2,3,4,1,4,1,11,NO
17,1,34,0,24,136,138,NO
49,1,93,0,20,1044,620,YES
6,3,11,0,5,7,46,NO
49,1,133,0,157,1164,1163,YES
3,2,5,0,1,3,12,NO
7,3,14,0,10,1,45,NO
4,2,12,0,11,2,62,NO
14,1,45,1,23,83,285,NO
17,1,25,5,13,100,195,YES
5,4,12,0,8,10,28,NO
6,4,13,0,3,15,37,NO
7,3,19,0,10,13,75,NO
2,1,2,0,4,1,2,YES
1,1,1,0,5,0,1,NO
2,3,4,0,3,1,12,NO
3,1,9,0,6,3,19,NO
10,3,46,0,8,11,334,NO
17,2,18,0,2,108,105,NO
2,2,4,0,3,1,11,NO
8,1,42,1,31,14,207,NO
1,1,1,0,6,0,1,NO
1,1,1,0,6,0,1,NO
