@RELATION Eclipse_JDT_Core-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
11.0,6,14.0,0,3,21,39.0,NO
6.0,7,10.0,0,1,15,21.0,NO
68.0,2,54.0,0,6,136,197.0,NO
0.0,4,1.0,0,1,0,0.0,NO
21.0,1,29.0,2,5,55,81.0,NO
16.0,5,13.0,1,6,10,45.0,NO
456.0,4,446.0,1,55,1275,1461.0,YES
36.0,3,51.0,0,14,15,167.0,NO
53.0,1,53.0,1,13,45,151.0,NO
3.0,1,3.0,0,1,3,11.0,NO
8.0,3,7.0,0,3,3,27.0,NO
81.0,3,156.0,0,15,595,319.0,NO
15.0,5,10.0,0,2,10,50.0,YES
8.0,7,10.0,0,3,28,25.0,NO
25.0,3,24.0,0,8,28,69.0,YES
31.0,1,30.0,0,5,36,109.0,NO
21.0,1,16.0,16,35,55,85.0,NO
11.0,6,24.0,0,7,10,35.0,NO
22.0,1,18.0,0,16,10,62.0,NO
30.0,2,58.0,0,13,15,207.0,NO
25.0,1,24.0,0,3,36,83.0,NO
5.0,2,10.0,17,7,6,18.0,NO
84.0,3,172.0,0,19,15,451.0,YES
11.0,1,11.0,1,1,55,43.0,NO
29.0,2,42.0,0,13,1,166.0,YES
63.0,2,85.0,0,8,28,264.0,NO
49.0,3,24.0,0,6,6,107.0,NO
18.0,4,18.0,0,11,15,64.0,NO
20.0,3,49.0,0,17,21,83.0,NO
48.0,1,37.0,1,8,10,140.0,YES
18.0,5,39.0,0,8,21,70.0,YES
4.0,2,2.0,0,1,1,11.0,NO
7.0,2,12.0,0,5,10,27.0,NO
16.0,3,35.0,0,4,66,59.0,NO
0.0,4,1.0,0,1,0,0.0,NO
3.0,4,5.0,0,2,3,12.0,NO
10.0,2,10.0,5,20,10,35.0,NO
34.0,2,51.0,0,11,45,108.0,NO
7.0,1,5.0,0,3,3,25.0,NO
30.0,3,34.0,0,9,10,90.0,NO
80.0,1,89.0,0,11,55,377.0,YES
0.0,1,2.0,5,6,1,0.0,NO
6.0,2,13.0,2,4,10,23.0,NO
9.0,3,19.0,0,4,36,31.0,NO
8.0,7,12.0,2,6,3,30.0,NO
11.0,3,14.0,2,9,28,31.0,NO
25.0,1,28.0,0,5,10,140.0,NO
22.0,3,48.0,0,6,91,86.0,NO
25.0,2,18.0,0,4,21,67.0,YES
57.0,6,126.0,1,20,378,222.0,NO
56.0,2,149.0,0,28,36,423.0,NO
3.0,2,3.0,0,2,1,10.0,YES
7.0,3,9.0,0,4,6,33.0,NO
38.0,3,72.0,0,6,171,136.0,NO
14.0,4,18.0,0,6,3,41.0,NO
24.0,1,38.0,0,6,1,131.0,NO
47.0,5,70.0,0,8,45,210.0,NO
6.0,3,13.0,1,7,10,34.0,NO
87.0,4,105.0,5,38,28,241.0,NO
31.0,1,34.0,0,6,15,116.0,NO
24.0,3,49.0,0,5,91,98.0,NO
4.0,4,7.0,0,2,3,17.0,YES
35.0,2,88.0,0,12,105,163.0,NO
246.0,3,210.0,0,22,630,724.0,NO
12.0,2,25.0,0,10,28,46.0,NO
22.0,4,34.0,1,11,55,63.0,NO
23.0,2,50.0,0,6,105,91.0,NO
14.0,1,12.0,0,8,45,34.0,NO
31.0,2,43.0,0,3,120,123.0,YES
19.0,1,16.0,0,7,15,56.0,NO
5.0,1,11.0,1,13,1,14.0,NO
27.0,3,54.0,0,6,91,106.0,NO
102.0,1,67.0,0,6,78,393.0,NO
13.0,3,23.0,0,4,28,50.0,NO
56.0,4,75.0,0,16,15,195.0,NO
2.0,3,5.0,0,1,1,9.0,NO
12.0,2,14.0,0,3,66,37.0,NO
44.0,2,30.0,0,5,36,124.0,NO
2.0,2,3.0,6,3,3,6.0,NO
2.0,7,2.0,0,0,1,7.0,NO
25.0,2,17.0,0,1,21,74.0,NO
36.0,1,33.0,0,4,55,118.0,NO
175.0,2,176.0,0,26,190,526.0,YES
5.0,1,5.0,0,2,10,18.0,NO
1.0,2,1.0,0,1,0,3.0,NO
16.0,3,35.0,0,3,66,60.0,NO
46.0,2,104.0,1,15,15,223.0,YES
56.0,2,81.0,4,18,136,165.0,NO
12.0,1,12.0,0,5,3,77.0,YES
10.0,7,17.0,1,7,15,38.0,YES
93.0,1,122.0,1,15,120,383.0,NO
39.0,2,23.0,0,6,21,142.0,NO
32.0,4,47.0,0,62,105,124.0,NO
24.0,1,32.0,0,4,21,233.0,NO
196.0,1,319.0,0,25,465,661.0,NO
26.0,4,57.0,0,7,136,98.0,NO
18.0,1,20.0,0,3,45,64.0,NO
38.0,1,54.0,1,17,66,144.0,YES
27.0,3,53.0,0,6,91,107.0,NO
4.0,1,5.0,2,1,10,12.0,NO
51.0,1,89.0,2,22,55,242.0,NO
38.0,5,56.0,2,23,28,132.0,NO
32.0,2,44.0,0,10,36,186.0,NO
26.0,2,54.0,0,9,66,89.0,NO
43.0,2,68.0,0,2,496,145.0,NO
40.0,3,60.0,0,12,36,155.0,NO
3.0,4,3.0,1,1,3,9.0,NO
18.0,1,27.0,0,1,45,55.0,NO
120.0,1,143.0,0,61,171,513.0,YES
4.0,2,6.0,0,1,1,9.0,NO
55.0,4,78.0,0,20,300,222.0,YES
69.0,3,59.0,4,21,28,198.0,YES
7.0,8,11.0,0,5,15,26.0,NO
1.0,1,1.0,0,1,0,4.0,NO
16.0,4,35.0,0,11,28,62.0,NO
31.0,2,61.0,0,12,21,156.0,NO
1169.0,1,374.0,0,9,1225,3449.0,NO
30.0,3,32.0,0,16,45,97.0,NO
419.0,1,572.0,0,102,1431,1531.0,YES
104.0,3,127.0,2,26,105,364.0,YES
19.0,3,37.0,0,12,66,72.0,NO
50.0,1,65.0,0,11,120,258.0,NO
3.0,2,5.0,0,3,1,9.0,NO
7.0,1,13.0,0,6,3,27.0,NO
8.0,1,10.0,0,3,10,30.0,NO
4.0,2,7.0,0,4,6,17.0,NO
659.0,1,917.0,0,39,666,2557.0,YES
47.0,6,64.0,0,6,36,266.0,NO
5.0,3,6.0,0,5,3,22.0,NO
2.0,1,5.0,0,4,1,12.0,NO
9.0,2,10.0,0,5,3,30.0,NO
79.0,4,118.0,0,43,496,235.0,YES
74.0,3,64.0,3,39,253,251.0,YES
6.0,4,8.0,0,3,6,24.0,NO
4.0,3,7.0,0,2,1,12.0,NO
2.0,5,4.0,0,2,1,10.0,NO
4.0,2,4.0,0,3,6,13.0,NO
12.0,2,15.0,0,8,10,35.0,NO
4.0,4,4.0,0,1,6,13.0,YES
140.0,7,226.0,0,19,78,551.0,YES
207.0,3,169.0,0,18,276,768.0,NO
8.0,3,18.0,0,5,28,29.0,NO
5.0,2,5.0,0,4,3,14.0,NO
8.0,1,12.0,0,12,15,28.0,NO
177.0,7,367.0,1,48,1540,698.0,YES
1.0,2,1.0,0,1,0,3.0,NO
5.0,3,5.0,0,3,3,21.0,NO
204.0,1,204.0,0,0,20706,612.0,YES
21.0,5,29.0,3,8,91,78.0,NO
73.0,1,125.0,3,24,120,407.0,YES
108.0,1,92.0,4,28,351,379.0,YES
9.0,7,20.0,0,4,3,36.0,NO
26.0,2,49.0,0,12,15,120.0,NO
16.0,4,28.0,0,9,6,72.0,NO
86.0,2,62.0,0,7,171,238.0,NO
86.0,2,135.0,1,23,276,305.0,NO
27.0,3,11.0,0,4,6,80.0,NO
5.0,3,5.0,0,2,3,23.0,NO
30.0,3,37.0,1,12,45,110.0,NO
29.0,2,61.0,1,9,66,92.0,NO
29.0,3,61.0,0,6,136,117.0,NO
449.0,1,368.0,0,13,351,2262.0,NO
206.0,1,209.0,19,150,1830,657.0,NO
12.0,1,11.0,1,2,45,48.0,YES
45.0,3,69.0,0,11,15,192.0,NO
57.0,3,85.0,0,7,105,220.0,YES
17.0,1,11.0,0,4,10,47.0,NO
4.0,1,8.0,0,13,6,40.0,NO
148.0,1,211.0,0,39,190,712.0,YES
7.0,1,16.0,0,3,1,23.0,NO
50.0,2,51.0,1,6,45,121.0,NO
2.0,2,4.0,0,2,1,24.0,NO
8.0,1,8.0,0,2,10,27.0,NO
253.0,6,277.0,5,32,210,787.0,YES
92.0,3,177.0,6,38,595,327.0,NO
4.0,3,2.0,0,8,1,8.0,NO
3.0,6,5.0,0,2,3,13.0,NO
12.0,2,25.0,0,4,36,48.0,NO
32.0,1,17.0,0,4,15,88.0,NO
49.0,1,79.0,1,16,276,276.0,NO
1.0,6,2.0,0,2,0,7.0,YES
45.0,1,31.0,0,25,55,127.0,NO
13.0,4,23.0,0,23,21,48.0,NO
34.0,5,82.0,4,24,45,178.0,NO
1.0,4,2.0,0,2,1,4.0,NO
89.0,1,170.0,0,41,210,426.0,YES
4.0,6,5.0,1,1,10,12.0,NO
13.0,1,13.0,2,17,15,47.0,NO
15.0,2,26.0,0,6,28,59.0,NO
56.0,6,87.0,0,10,15,230.0,NO
6.0,2,14.0,0,7,1,35.0,YES
16.0,3,33.0,0,2,66,59.0,NO
15.0,2,38.0,0,11,45,68.0,NO
3.0,1,3.0,0,2,3,10.0,NO
129.0,3,130.0,0,13,300,495.0,YES
14.0,1,20.0,3,8,21,44.0,NO
169.0,2,157.0,2,87,276,546.0,YES
321.0,1,312.0,0,84,703,1069.0,YES
19.0,2,38.0,6,17,120,74.0,NO
35.0,3,65.0,0,4,120,141.0,NO
49.0,3,41.0,2,25,45,177.0,NO
141.0,1,244.0,14,51,1431,528.0,NO
125.0,3,278.0,1,31,171,516.0,YES
33.0,3,63.0,0,7,190,127.0,NO
12.0,3,15.0,0,4,21,46.0,NO
26.0,3,61.0,0,16,36,102.0,NO
24.0,5,25.0,0,8,6,65.0,NO
45.0,2,54.0,1,14,136,136.0,YES
32.0,1,59.0,0,14,6,121.0,NO
19.0,2,40.0,0,6,105,70.0,NO
100.0,2,120.0,0,23,666,344.0,NO
19.0,3,39.0,0,5,66,72.0,NO
36.0,2,50.0,0,13,91,112.0,NO
61.0,3,70.0,0,24,276,190.0,NO
41.0,1,26.0,0,4,45,177.0,YES
20.0,4,32.0,0,10,15,66.0,NO
85.0,4,195.0,0,15,741,328.0,NO
30.0,1,24.0,0,8,45,117.0,NO
0.0,1,2.0,1,0,1,0.0,NO
1148.0,3,1156.0,0,78,21115,4390.0,YES
27.0,3,21.0,0,4,28,65.0,YES
16.0,3,31.0,0,7,78,59.0,NO
13.0,2,14.0,0,5,66,39.0,NO
5.0,1,9.0,0,3,6,17.0,NO
125.0,2,194.0,4,21,1378,482.0,NO
20.0,2,30.0,2,9,66,57.0,NO
2.0,7,2.0,0,0,1,7.0,NO
39.0,2,77.0,0,9,21,255.0,NO
28.0,3,55.0,0,4,105,109.0,NO
2.0,3,3.0,0,1,1,7.0,NO
11.0,2,21.0,0,2,36,42.0,NO
16.0,4,31.0,1,13,55,57.0,NO
29.0,2,37.0,0,6,91,131.0,NO
1.0,1,1.0,0,1,0,3.0,NO
6.0,3,13.0,2,12,15,22.0,NO
51.0,1,66.0,0,6,66,136.0,NO
25.0,5,38.0,0,7,55,91.0,NO
24.0,1,18.0,0,4,28,94.0,NO
24.0,1,11.0,0,14,3,80.0,NO
21.0,3,65.0,0,14,153,104.0,NO
12.0,2,13.0,0,3,28,51.0,NO
7.0,1,12.0,3,5,28,27.0,NO
223.0,2,237.0,1,14,2080,681.0,NO
19.0,3,37.0,0,6,66,71.0,NO
0.0,1,10.0,0,3,45,0.0,NO
2.0,3,2.0,0,1,1,7.0,YES
27.0,3,51.0,0,4,91,109.0,NO
3.0,6,7.0,0,1,3,13.0,NO
30.0,2,36.0,0,9,21,103.0,NO
134.0,4,273.0,2,47,903,554.0,YES
6.0,1,8.0,0,3,3,19.0,NO
118.0,4,94.0,3,33,45,357.0,YES
25.0,6,34.0,1,7,15,87.0,YES
15.0,7,23.0,0,6,3,40.0,NO
133.0,1,273.0,0,22,903,474.0,NO
9.0,3,17.0,0,6,21,32.0,NO
1042.0,1,1095.0,1,50,1891,6113.0,YES
108.0,1,159.0,0,18,55,469.0,YES
19.0,5,29.0,3,6,36,72.0,NO
225.0,1,294.0,0,36,861,841.0,YES
13.0,4,12.0,0,4,10,26.0,NO
53.0,2,30.0,0,5,136,191.0,NO
8.0,2,10.0,6,6,28,24.0,NO
14.0,1,14.0,0,0,91,42.0,NO
1.0,1,1.0,0,6,0,3.0,NO
15.0,1,15.0,0,5,6,51.0,NO
1169.0,1,374.0,4,47,1225,3449.0,YES
23.0,5,32.0,0,12,36,81.0,NO
40.0,3,75.0,0,11,171,155.0,NO
1.0,5,2.0,0,2,0,7.0,YES
262.0,1,91.0,0,141,561,845.0,NO
39.0,2,32.0,0,6,21,136.0,NO
191.0,2,221.0,0,16,171,707.0,NO
174.0,2,128.0,0,40,253,536.0,YES
8.0,6,12.0,0,2,10,28.0,NO
6.0,3,11.0,0,4,15,20.0,NO
35.0,2,30.0,0,5,10,69.0,YES
20.0,1,60.0,2,51,703,66.0,NO
13.0,3,29.0,0,15,55,47.0,NO
31.0,2,60.0,0,6,136,121.0,NO
43.0,1,62.0,0,12,10,145.0,YES
20.0,6,34.0,0,8,28,71.0,NO
23.0,3,45.0,0,9,91,87.0,NO
3.0,4,3.0,0,1,3,11.0,YES
5.0,2,10.0,1,10,28,16.0,YES
15.0,1,25.0,0,12,15,63.0,NO
265.0,1,1156.0,0,13,23005,1585.0,YES
19.0,3,39.0,0,5,66,72.0,NO
2.0,3,2.0,4,3,1,6.0,YES
8.0,6,13.0,0,5,3,32.0,NO
24.0,2,30.0,0,6,36,75.0,NO
4.0,2,5.0,0,1,3,10.0,NO
12.0,2,14.0,0,3,66,37.0,NO
0.0,4,1.0,3,1,0,0.0,NO
7.0,3,10.0,0,4,6,31.0,NO
35.0,3,63.0,0,9,136,125.0,NO
3.0,5,5.0,0,3,3,10.0,NO
3.0,4,3.0,1,1,3,9.0,NO
8.0,2,11.0,3,4,21,23.0,NO
9.0,4,16.0,0,6,3,31.0,NO
54.0,3,104.0,0,8,276,208.0,NO
1.0,1,1.0,0,1,0,3.0,NO
4.0,1,8.0,0,5,6,17.0,NO
48.0,4,72.0,3,43,153,144.0,NO
4.0,1,4.0,0,3,3,9.0,NO
10.0,2,7.0,0,3,3,31.0,NO
36.0,2,66.0,0,13,136,130.0,NO
34.0,3,46.0,0,13,21,96.0,NO
3.0,1,3.0,18,2,3,9.0,NO
5.0,4,13.0,3,7,21,25.0,NO
2.0,4,2.0,0,8,1,9.0,NO
209.0,1,157.0,11,27,300,580.0,YES
59.0,1,45.0,2,12,36,230.0,YES
9.0,1,10.0,0,0,45,27.0,NO
470.0,1,680.0,0,55,2080,1947.0,YES
117.0,5,153.0,2,22,36,414.0,YES
12.0,4,3.0,2,2,1,34.0,NO
79.0,3,111.0,0,14,91,289.0,YES
36.0,1,27.0,0,24,45,103.0,NO
33.0,3,61.0,4,10,210,146.0,NO
104.0,4,162.0,0,13,780,404.0,NO
5.0,5,16.0,0,4,6,24.0,NO
269.0,2,172.0,3,24,55,708.0,YES
271.0,2,361.0,0,22,1653,952.0,YES
4.0,1,5.0,1,2,10,12.0,NO
16.0,3,35.0,0,4,66,59.0,NO
1.0,2,1.0,0,1,0,4.0,YES
12.0,1,30.0,0,38,15,52.0,NO
19.0,1,13.0,0,4,15,56.0,NO
1.0,2,1.0,0,1,0,3.0,NO
21.0,2,48.0,0,8,6,83.0,NO
64.0,2,66.0,0,12,253,285.0,NO
37.0,5,70.0,0,9,55,158.0,NO
13.0,2,25.0,0,7,6,44.0,NO
118.0,7,241.0,1,32,465,529.0,YES
10.0,3,13.0,0,1,10,28.0,NO
28.0,2,60.0,0,8,136,109.0,NO
6.0,1,6.0,3,0,15,18.0,NO
9.0,5,12.0,0,6,6,28.0,NO
19.0,1,19.0,0,4,15,52.0,NO
4.0,1,13.0,2,10,10,17.0,NO
14.0,1,26.0,0,5,36,44.0,NO
13.0,1,21.0,1,4,45,69.0,NO
16.0,4,30.0,2,10,55,56.0,YES
22.0,2,22.0,2,5,36,82.0,NO
7.0,1,25.0,2,7,21,104.0,NO
51.0,3,110.0,0,13,91,231.0,NO
71.0,2,90.0,0,16,231,232.0,NO
58.0,2,31.0,0,4,190,164.0,NO
1.0,1,1.0,0,0,0,3.0,NO
215.0,2,322.0,0,24,210,706.0,YES
4.0,3,8.0,0,2,3,17.0,NO
50.0,3,83.0,7,29,351,171.0,NO
5.0,8,10.0,0,3,3,16.0,NO
24.0,2,32.0,0,6,78,77.0,NO
44.0,3,61.0,0,6,231,154.0,NO
5.0,5,13.0,0,4,3,20.0,NO
12.0,2,14.0,0,4,66,36.0,NO
32.0,1,17.0,0,4,15,88.0,NO
51.0,2,57.0,0,21,15,209.0,NO
162.0,1,215.0,0,29,136,462.0,YES
7.0,4,19.0,0,10,3,27.0,NO
52.0,2,57.0,0,16,15,216.0,NO
16.0,1,17.0,0,4,28,50.0,NO
43.0,2,61.0,0,16,105,155.0,NO
84.0,2,126.0,1,6,66,276.0,NO
3.0,1,25.0,0,4,0,73.0,NO
43.0,1,33.0,0,4,45,156.0,NO
17.0,6,27.0,1,12,15,76.0,NO
6.0,8,8.0,0,2,10,17.0,NO
86.0,2,85.0,0,14,465,290.0,NO
118.0,3,145.0,0,33,105,437.0,YES
19.0,2,58.0,0,14,10,87.0,NO
24.0,1,31.0,0,7,15,128.0,YES
15.0,2,13.0,2,4,6,36.0,YES
41.0,2,63.0,0,8,66,136.0,NO
35.0,1,36.0,0,7,21,99.0,NO
79.0,3,99.0,0,21,21,334.0,YES
7.0,1,10.0,1,2,6,16.0,YES
35.0,1,35.0,1,26,595,105.0,NO
89.0,1,52.0,0,4,105,325.0,NO
0.0,3,1.0,0,1,0,0.0,NO
7.0,1,11.0,0,1,10,29.0,NO
32.0,2,42.0,1,9,78,101.0,NO
17.0,4,14.0,0,4,10,35.0,NO
16.0,3,11.0,0,5,6,33.0,NO
273.0,2,197.0,3,128,1596,773.0,YES
7.0,3,10.0,0,4,6,23.0,NO
32.0,3,63.0,0,18,21,163.0,YES
16.0,5,20.0,1,2,36,54.0,YES
0.0,1,1.0,0,2,0,0.0,NO
4.0,3,7.0,0,2,1,11.0,NO
18.0,1,46.0,0,7,78,82.0,NO
10.0,4,16.0,0,6,6,29.0,NO
49.0,5,73.0,0,13,10,184.0,YES
12.0,1,19.0,1,7,15,39.0,NO
85.0,3,114.0,0,9,406,368.0,NO
13.0,4,32.0,0,13,3,61.0,NO
14.0,2,21.0,0,4,28,49.0,NO
8.0,2,14.0,0,3,3,62.0,NO
3.0,5,4.0,0,2,1,14.0,NO
11.0,4,16.0,0,5,3,34.0,NO
50.0,1,85.0,0,23,10,200.0,NO
7.0,1,11.0,0,2,3,24.0,NO
36.0,1,27.0,0,7,45,103.0,NO
218.0,2,547.0,0,34,2080,907.0,YES
74.0,3,81.0,2,17,55,217.0,YES
1.0,2,1.0,0,2,0,3.0,NO
5.0,3,5.0,0,3,3,21.0,NO
79.0,1,116.0,0,19,36,271.0,NO
22.0,3,47.0,0,10,91,88.0,NO
12.0,2,18.0,0,5,1,50.0,NO
10.0,2,11.0,0,6,15,23.0,NO
181.0,1,244.0,0,29,171,691.0,NO
34.0,8,24.0,0,8,21,115.0,YES
33.0,1,26.0,0,17,45,122.0,NO
91.0,7,115.0,2,16,36,296.0,YES
43.0,1,76.0,0,19,190,332.0,NO
17.0,4,29.0,0,9,6,75.0,NO
13.0,3,28.0,0,8,15,44.0,NO
121.0,6,258.0,1,42,1128,480.0,NO
20.0,2,24.0,0,3,28,127.0,NO
14.0,1,28.0,0,7,6,50.0,NO
396.0,1,567.0,0,46,946,1340.0,YES
12.0,3,28.0,0,6,36,50.0,NO
12.0,5,14.0,0,1,36,40.0,YES
55.0,3,82.0,0,21,45,251.0,YES
1.0,7,2.0,0,1,1,3.0,NO
4.0,6,11.0,0,2,6,29.0,NO
9.0,1,16.0,0,4,28,28.0,NO
4.0,6,5.0,0,1,10,13.0,NO
12.0,6,21.0,2,8,15,62.0,NO
138.0,2,308.0,0,25,1711,1200.0,NO
4.0,1,7.0,0,2,3,15.0,NO
18.0,7,26.0,0,2,28,55.0,NO
73.0,4,63.0,4,5,300,1520.0,NO
2.0,1,3.0,0,1,1,6.0,NO
2.0,5,3.0,0,5,1,7.0,NO
27.0,3,59.0,0,6,120,110.0,NO
99.0,2,252.0,1,40,630,525.0,YES
17.0,6,29.0,2,9,10,66.0,NO
66.0,2,89.0,0,15,78,269.0,YES
426.0,1,329.0,2,13,861,1399.0,YES
6.0,8,8.0,0,3,10,23.0,NO
53.0,1,52.0,0,23,78,134.0,YES
51.0,1,86.0,0,17,66,192.0,YES
14.0,3,28.0,0,2,66,52.0,NO
159.0,2,263.0,1,18,561,629.0,YES
10.0,2,14.0,0,7,6,28.0,NO
11.0,2,15.0,2,29,28,35.0,NO
19.0,1,67.0,0,15,15,152.0,NO
15.0,1,21.0,0,12,28,52.0,NO
344.0,4,664.0,1,94,4753,1607.0,YES
36.0,2,47.0,1,13,36,139.0,YES
117.0,2,107.0,0,22,91,343.0,YES
89.0,2,120.0,0,15,91,286.0,NO
27.0,2,53.0,0,5,91,107.0,NO
4.0,7,12.0,0,3,6,14.0,NO
17.0,4,38.0,0,12,28,64.0,NO
62.0,1,83.0,1,6,231,275.0,NO
27.0,2,16.0,0,5,21,57.0,YES
4.0,1,7.0,2,4,1,15.0,NO
13.0,1,8.0,0,3,10,26.0,NO
23.0,3,39.0,0,4,78,76.0,NO
54.0,1,106.0,1,12,351,269.0,NO
30.0,1,24.0,0,3,45,117.0,NO
15.0,2,17.0,0,5,3,49.0,NO
229.0,2,265.0,0,49,120,1189.0,YES
7.0,2,12.0,1,8,10,21.0,NO
20.0,2,17.0,0,3,28,56.0,NO
3.0,2,4.0,0,2,3,11.0,NO
15.0,2,28.0,0,10,10,58.0,YES
75.0,6,132.0,0,15,21,336.0,NO
7.0,1,12.0,0,5,21,28.0,NO
1.0,4,2.0,0,1,1,3.0,NO
8.0,2,16.0,0,2,10,23.0,YES
54.0,1,43.0,6,17,300,172.0,NO
13.0,1,17.0,0,4,21,35.0,NO
22.0,1,56.0,3,15,28,126.0,NO
6.0,4,7.0,0,4,6,16.0,YES
53.0,5,74.0,1,12,15,174.0,NO
55.0,3,17.0,0,10,91,163.0,NO
21.0,3,43.0,0,7,105,80.0,NO
5.0,3,6.0,0,3,3,22.0,NO
19.0,2,34.0,0,8,28,52.0,NO
182.0,1,347.0,0,108,7381,804.0,NO
86.0,2,66.0,0,11,153,321.0,NO
2.0,4,3.0,0,2,1,10.0,NO
33.0,1,31.0,0,6,36,118.0,NO
47.0,6,20.0,1,6,21,128.0,NO
26.0,1,17.0,0,4,21,79.0,NO
18.0,4,37.0,1,10,15,72.0,NO
20.0,3,42.0,0,5,78,97.0,NO
10.0,1,10.0,0,11,6,35.0,NO
2.0,1,2.0,0,1,1,8.0,NO
8.0,1,15.0,0,2,3,29.0,NO
29.0,5,30.0,1,5,36,63.0,YES
13.0,1,10.0,0,2,6,41.0,NO
8.0,5,14.0,0,5,15,29.0,NO
14.0,1,37.0,0,15,78,54.0,NO
18.0,1,34.0,0,4,55,117.0,NO
1.0,4,1.0,0,1,0,5.0,NO
7.0,2,7.0,0,7,15,19.0,NO
41.0,1,37.0,0,12,55,144.0,NO
0.0,4,1.0,0,1,0,0.0,NO
27.0,3,51.0,0,4,91,106.0,NO
33.0,1,57.0,0,10,28,157.0,NO
44.0,1,45.0,0,1,946,169.0,NO
63.0,2,100.0,0,24,120,190.0,YES
6.0,8,8.0,0,3,10,23.0,NO
9.0,1,20.0,0,8,6,37.0,NO
16.0,8,31.0,0,10,66,59.0,NO
4.0,7,12.0,0,3,6,13.0,NO
23.0,4,27.0,0,10,28,60.0,NO
4.0,6,9.0,0,5,1,15.0,NO
8.0,2,10.0,0,3,21,26.0,NO
66.0,1,81.0,0,12,105,189.0,NO
12.0,1,21.0,0,3,6,55.0,NO
75.0,3,18.0,0,7,28,312.0,NO
13.0,4,18.0,4,12,28,42.0,YES
27.0,3,83.0,4,20,45,126.0,YES
5.0,3,6.0,0,5,3,22.0,NO
37.0,1,39.0,0,3,45,143.0,NO
69.0,1,109.0,0,19,91,219.0,YES
5.0,2,6.0,0,5,10,27.0,NO
6.0,1,10.0,6,91,28,18.0,NO
27.0,3,53.0,0,6,91,106.0,NO
25.0,1,44.0,1,9,36,99.0,NO
22.0,1,43.0,1,8,28,89.0,NO
6.0,5,14.0,0,6,15,21.0,NO
7.0,2,8.0,0,1,6,28.0,NO
47.0,5,86.0,0,22,210,185.0,NO
1680.0,2,2390.0,0,75,8515,7341.0,YES
134.0,4,256.0,0,26,78,784.0,YES
105.0,4,81.0,0,13,66,412.0,NO
26.0,3,49.0,0,18,91,108.0,NO
8.0,3,12.0,1,5,10,36.0,NO
308.0,3,290.0,8,102,2926,840.0,YES
42.0,3,74.0,0,5,190,158.0,NO
18.0,6,26.0,0,2,28,56.0,NO
22.0,1,11.0,0,3,21,71.0,NO
3.0,1,7.0,0,5,3,12.0,NO
316.0,2,405.0,0,18,780,1248.0,YES
6.0,2,7.0,0,4,6,25.0,NO
20.0,3,34.0,0,11,21,92.0,NO
18.0,4,41.0,0,4,78,67.0,NO
9.0,3,19.0,0,4,36,31.0,NO
