@RELATION jedit-3.2-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
16,1,25,2,23,106,128,NO
6,2,50,0,6,9,305,YES
6,8,24,0,10,15,144,NO
12,6,38,0,6,28,645,YES
14,7,106,0,24,69,708,YES
6,2,28,0,5,3,230,YES
3,1,3,0,5,3,3,NO
2,2,3,0,4,1,6,NO
28,1,60,0,45,378,950,YES
3,2,9,0,4,1,106,NO
6,2,23,0,1,1,141,NO
7,1,16,0,5,0,416,YES
5,7,52,0,5,2,380,NO
5,2,28,0,5,2,199,YES
126,3,316,0,102,6941,5047,YES
15,7,91,0,12,47,1186,YES
3,1,3,0,24,3,4,NO
1,4,2,0,16,0,5,NO
10,1,47,0,10,17,299,NO
13,1,13,0,6,78,13,NO
1,1,2,0,6,0,21,NO
3,5,37,0,4,1,138,NO
13,6,60,0,11,50,361,NO
6,7,47,0,8,9,311,NO
1,7,21,6,8,0,93,NO
2,1,2,0,12,1,3,NO
4,1,11,0,2,4,58,NO
6,5,34,0,5,0,129,YES
3,2,14,0,11,1,134,NO
13,6,65,0,13,46,438,YES
2,2,5,0,7,1,22,NO
6,2,19,0,4,15,93,YES
14,2,34,0,8,37,324,YES
5,2,35,0,16,10,256,NO
18,1,96,0,12,47,730,NO
2,2,3,0,4,1,10,NO
11,2,96,0,10,21,1272,YES
9,1,24,2,9,6,174,NO
3,6,18,0,5,3,71,NO
10,1,17,2,15,23,80,YES
2,1,7,0,4,0,48,YES
45,4,122,0,15,462,1143,YES
3,2,10,0,11,3,79,NO
4,1,5,0,10,0,28,NO
6,1,10,0,8,0,57,YES
45,2,107,0,34,928,2533,NO
1,3,2,0,3,0,5,NO
6,2,22,0,4,3,288,NO
5,3,18,0,4,8,173,NO
1,3,2,0,4,0,5,NO
4,2,8,0,4,4,55,NO
51,1,135,1,44,1139,1644,NO
1,1,1,0,12,0,617,NO
1,3,2,0,4,0,5,NO
4,1,5,0,2,0,63,NO
17,6,59,0,14,94,334,YES
3,2,8,0,4,0,151,NO
6,6,35,0,7,5,229,NO
3,2,7,0,9,1,30,NO
118,1,180,0,6,6075,5223,NO
23,1,64,0,39,159,300,YES
9,1,20,0,5,0,111,NO
12,1,25,0,3,0,218,NO
5,1,24,0,1,10,206,NO
2,1,3,0,2,1,16,NO
4,1,4,0,5,6,4,NO
5,2,12,0,5,0,127,NO
6,1,12,3,4,15,49,NO
12,7,72,0,9,40,687,YES
6,2,45,0,16,15,280,NO
14,1,16,6,8,91,38,NO
5,3,13,0,6,4,47,NO
6,7,18,0,6,13,55,YES
1,8,22,0,9,0,111,NO
5,2,33,0,11,6,204,NO
2,2,7,0,9,1,28,NO
3,2,8,0,4,0,77,NO
5,1,26,0,11,0,155,YES
4,1,5,0,2,0,59,NO
11,4,26,0,18,13,171,NO
5,1,12,0,3,0,251,NO
8,2,37,0,18,28,271,NO
2,2,17,0,12,1,63,NO
3,2,9,0,6,0,34,NO
2,2,5,0,8,1,19,NO
2,2,6,0,7,1,28,NO
4,1,20,0,13,0,301,NO
3,5,14,0,5,3,55,NO
1,1,2,0,1,0,6,NO
21,2,94,0,12,198,981,YES
7,7,38,0,5,9,210,YES
99,1,325,0,162,4043,4367,YES
1,3,2,0,3,0,5,NO
7,2,17,0,16,19,53,NO
6,2,20,0,4,13,126,NO
4,1,25,0,11,0,145,YES
6,2,40,0,14,3,252,YES
3,2,10,0,4,3,40,NO
16,2,47,1,13,48,443,YES
2,1,2,0,2,1,2,NO
5,1,14,0,9,0,82,NO
4,3,8,0,1,4,82,NO
11,1,25,0,39,0,135,NO
13,5,53,0,17,54,303,YES
