@RELATION xerces-1.3-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
12,1,12,0,0,66,12,NO
7,1,7,0,0,21,7,NO
3,3,4,0,0,1,2145,YES
4,2,8,0,4,4,31,NO
1,1,2,0,6,0,12,NO
13,1,13,0,0,78,13,NO
5,4,8,0,3,10,28,NO
2,1,2,0,0,1,2,NO
39,1,83,2,28,607,2503,NO
50,1,105,1,15,711,3171,YES
49,2,124,1,10,608,1409,YES
5,2,12,0,5,0,55,NO
69,1,112,3,23,1936,1158,NO
4,3,17,0,6,0,75,YES
3,4,4,1,3,3,13,NO
3,4,6,0,2,3,17,NO
2,3,4,0,6,1,9,NO
0,1,0,0,0,0,0,NO
8,1,8,0,2,28,8,NO
9,4,12,0,3,36,50,NO
61,3,109,0,25,1294,2565,YES
3,4,7,0,2,3,19,NO
22,1,22,0,0,231,22,NO
7,4,10,0,3,21,39,NO
11,4,14,0,3,55,61,NO
5,3,10,0,3,10,76,NO
3,1,5,0,1,0,224,NO
71,1,193,0,17,1133,7189,YES
20,1,20,0,0,190,20,NO
5,1,8,1,4,4,56,NO
22,1,43,0,0,127,161,NO
17,2,34,0,3,0,403,NO
3,5,9,0,4,0,44,YES
3,1,3,0,2,3,3,NO
9,4,12,0,3,36,50,NO
3,4,6,0,2,3,17,NO
18,2,54,0,7,141,1392,NO
7,2,29,0,8,17,374,NO
10,1,10,0,0,45,10,NO
3,4,6,0,2,3,17,NO
9,2,23,0,7,0,147,NO
19,4,24,0,2,171,105,NO
46,1,111,0,4,683,2103,NO
1,1,1,0,0,0,17,NO
15,4,38,0,3,105,195,NO
4,1,4,0,2,6,4,NO
2,1,2,0,0,1,2,NO
8,1,8,0,2,28,8,NO
8,2,13,0,7,0,284,NO
5,1,8,0,8,0,34,YES
5,1,14,0,3,0,296,YES
2,1,2,0,0,1,2,NO
18,1,28,1,6,47,357,NO
3,3,4,0,0,1,260,NO
4,1,12,0,3,2,427,YES
3,1,9,0,3,1,183,NO
10,1,15,0,0,37,64,NO
6,1,11,0,10,0,240,NO
8,1,8,0,0,28,8,NO
9,2,32,0,6,20,865,NO
2,1,2,0,2,1,2,NO
16,1,16,0,0,120,16,NO
3,4,6,0,2,3,17,NO
8,1,14,0,1,0,574,NO
49,1,87,9,16,866,2172,YES
56,1,124,3,10,864,1899,YES
19,1,50,0,1,149,709,NO
14,4,29,0,5,91,172,NO
7,4,10,0,3,21,39,NO
2,1,2,0,2,1,2,NO
6,3,10,1,4,9,46,NO
6,1,9,0,13,0,42,YES
6,3,10,3,0,0,54,NO
63,2,228,1,25,729,5748,YES
1,5,2,0,1,0,6,NO
21,4,25,0,2,210,120,NO
15,4,30,0,2,105,126,NO
2,1,2,0,0,1,2,NO
5,1,5,0,10,10,5,NO
12,2,75,0,6,16,994,YES
7,4,11,0,2,21,43,NO
0,1,0,0,0,0,0,NO
10,2,31,0,8,33,195,YES
3,4,6,0,3,3,17,NO
14,1,58,0,13,41,1675,NO
5,4,10,0,2,10,31,NO
2,1,2,0,2,1,2,NO
23,1,23,0,0,253,23,NO
6,2,14,0,5,0,154,NO
4,1,4,0,2,6,4,NO
1,4,2,1,0,0,11,NO
25,1,25,0,0,300,37,NO
3,4,7,0,4,0,33,YES
3,1,3,0,0,3,3,NO
13,1,43,2,17,30,498,YES
3,1,3,0,0,3,3,YES
38,4,49,0,3,703,229,NO
25,4,32,0,3,300,142,NO
5,4,8,0,3,10,28,NO
23,4,41,0,5,253,183,NO
20,1,20,0,2,190,20,NO
8,2,22,0,3,0,109,YES
5,4,13,1,7,2,52,NO
5,1,14,0,6,0,205,NO
2,1,2,0,0,1,2,NO
3,3,4,0,0,1,923,NO
5,1,37,2,18,2,454,YES
16,1,16,0,0,120,16,NO
7,2,12,1,4,15,80,NO
16,2,35,0,5,112,261,NO
4,1,6,0,6,0,73,NO
7,4,10,0,3,21,39,NO
6,1,6,0,0,15,6,NO
2,1,2,0,0,1,2,NO
5,4,10,0,3,10,52,NO
5,4,10,0,2,10,28,NO
8,1,8,0,2,28,8,NO
8,1,17,0,6,4,184,NO
9,4,15,0,2,36,52,NO
9,4,12,0,3,36,50,NO
18,1,18,0,2,153,18,NO
12,1,12,0,0,66,12,NO
11,2,37,0,11,11,480,NO
20,4,42,0,6,190,284,NO
12,1,12,0,0,66,12,NO
8,1,8,0,11,28,8,NO
23,4,32,0,3,253,149,NO
2,2,14,0,8,1,140,NO
10,1,10,0,2,45,10,NO
4,3,28,0,7,0,176,YES
34,1,34,0,0,561,34,NO
29,1,29,0,0,406,29,NO
0,1,0,0,2,0,0,NO
95,1,297,0,59,2425,6959,YES
3,4,8,0,2,3,20,NO
8,1,12,0,7,20,464,NO
10,1,10,0,0,45,13,NO
11,1,13,1,3,35,87,NO
5,3,7,2,2,10,20,NO
4,1,4,0,0,6,4,NO
6,2,20,0,7,9,136,NO
6,1,18,2,4,13,150,YES
13,4,16,0,3,78,72,NO
5,1,6,16,19,10,13,YES
8,4,12,0,21,0,64,NO
24,1,39,6,10,234,268,NO
11,1,16,0,40,25,191,NO
2,1,2,0,0,1,2,NO
53,1,143,0,31,1146,6637,NO
14,1,15,0,0,81,75,NO
1,1,1,0,7,0,1,NO
62,1,130,0,24,753,2272,NO
1,1,2,0,0,0,4,NO
3,1,3,0,0,3,3,NO
7,2,27,0,7,15,380,NO
9,4,12,0,3,36,50,NO
11,1,37,0,5,0,332,NO
11,1,24,0,6,0,112,NO
21,4,28,0,3,210,118,NO
15,1,16,0,0,105,34,NO
5,4,10,0,2,10,52,NO
3,1,3,0,6,3,3,NO
9,1,9,0,10,36,9,NO
22,1,22,0,0,231,22,NO
2,1,2,0,0,1,2,NO
4,4,8,0,3,6,32,NO
13,4,21,0,2,78,103,NO
4,1,4,0,0,6,4,NO
8,2,15,0,5,26,49,NO
3,1,3,0,0,3,3,NO
0,1,0,0,0,0,0,NO
8,4,12,0,19,0,64,NO
3,4,6,0,2,3,17,NO
16,1,16,0,0,120,16,NO
3,1,3,0,9,3,3,NO
8,1,8,0,2,28,8,NO
18,4,25,0,3,153,102,NO
11,3,20,35,39,55,93,NO
2,1,2,0,2,1,2,NO
12,2,38,0,9,52,959,NO
5,4,8,0,2,10,28,NO
2,1,2,0,2,1,2,NO
19,4,24,0,3,171,107,NO
4,1,5,0,1,0,28,NO
1,1,1,0,0,0,1,NO
2,2,10,0,4,1,76,NO
9,4,15,0,0,28,106,NO
3,3,4,0,0,1,247,NO
7,4,10,0,3,21,39,NO
2,1,2,0,0,1,2,NO
4,1,4,0,0,6,4,NO
8,2,17,0,2,8,112,YES
13,1,13,0,0,78,13,NO
12,1,39,1,0,52,275,NO
2,4,3,0,4,0,13,NO
1,1,1,0,0,0,1,NO
18,2,58,0,7,141,1924,NO
5,1,14,0,10,0,206,NO
42,1,66,0,3,375,2006,YES
6,1,6,0,0,15,6,NO
5,4,11,0,2,10,30,NO
13,1,24,0,1,8,380,NO
2,1,2,0,0,1,2,NO
13,4,16,0,3,78,72,NO
10,1,47,0,24,19,875,YES
3,3,8,0,4,0,40,YES
1,1,1,0,0,0,1,NO
3,1,3,0,0,3,3,NO
2,1,2,0,2,1,2,NO
15,4,20,0,3,105,84,NO
5,4,8,0,3,10,28,NO
33,2,70,2,16,0,3041,NO
10,1,13,0,10,5,7825,NO
3,1,7,0,5,1,42,NO
7,4,10,0,3,21,39,NO
0,1,0,0,0,0,0,NO
7,1,7,0,0,21,7,NO
9,3,16,0,5,0,1583,NO
10,4,15,1,5,37,93,YES
31,4,46,0,3,465,259,NO
1,1,1,0,4,0,1,YES
2,1,2,0,2,1,2,NO
30,1,88,0,0,177,887,NO
2,1,2,0,0,1,2,NO
10,1,10,0,2,45,10,NO
35,1,35,0,0,595,35,NO
38,2,102,2,16,417,1440,NO
19,1,19,0,0,171,19,NO
8,1,8,0,0,28,8,NO
15,4,18,0,3,105,83,NO
2,1,2,0,2,1,2,NO
41,2,75,0,13,0,7463,NO
3,2,4,0,5,1,16,NO
23,4,26,0,2,253,127,NO
2,1,2,0,0,1,2,NO
9,2,34,0,6,30,721,YES
14,1,14,0,0,91,14,NO
3,1,14,0,0,3,102,NO
9,1,22,0,9,18,366,NO
47,1,111,0,23,677,2575,YES
1,1,1,0,16,0,1,YES
5,4,8,0,2,10,28,NO
8,1,8,0,0,28,8,NO
3,3,12,0,5,0,59,YES
2,1,2,0,0,1,2,NO
2,1,2,0,2,1,2,NO
14,2,52,0,9,75,1409,NO
4,1,4,0,0,6,4,NO
3,3,4,1,3,3,13,NO
3,4,9,0,4,0,44,YES
23,4,26,0,3,253,127,NO
13,4,18,0,3,78,73,NO
6,3,10,0,0,0,50,NO
8,1,8,0,0,28,8,NO
27,4,33,0,2,351,151,NO
5,1,15,3,12,8,191,NO
7,4,10,0,3,21,39,NO
2,1,2,0,0,1,2,NO
18,1,18,0,0,153,18,NO
7,2,9,0,7,1,70,NO
7,4,10,0,3,21,39,NO
12,1,18,0,7,0,517,NO
6,1,12,0,8,3,114,NO
1,4,2,0,0,0,5,NO
7,4,11,0,2,21,43,NO
17,2,79,1,7,102,1190,NO
2,1,2,0,0,1,2,NO
1,4,2,0,0,0,24,NO
34,3,83,0,59,541,1017,NO
2,1,2,0,22,1,5,NO
1,1,2,0,0,0,132,YES
6,1,6,0,0,15,6,NO
6,1,6,0,2,15,6,NO
3,1,3,0,0,3,3,NO
15,1,15,0,0,105,15,NO
5,4,8,0,3,10,28,NO
2,1,17,0,0,1,103,NO
9,4,13,0,2,36,52,NO
5,1,5,0,0,10,5,NO
14,3,41,3,9,17,335,NO
6,1,6,0,5,15,6,NO
38,1,38,0,0,703,38,NO
3,1,3,0,5,3,3,NO
30,1,50,0,60,67,2121,NO
39,2,72,0,10,277,804,YES
4,2,9,0,1,6,25,YES
3,1,3,0,0,3,3,NO
11,1,18,1,1,15,102,NO
8,1,14,0,2,0,144,NO
3,3,4,0,0,1,481,YES
2,3,4,0,0,1,9,NO
