@RELATION Equinox_Framework-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
0.0,1,1.0,0,1,0,0.0,NO
2.0,1,8.0,0,4,1,8.0,NO
23.0,1,121.0,0,10,66,173.0,NO
13.0,1,11.0,0,11,10,28.0,YES
0.0,1,0.0,0,0,0,0.0,NO
1.0,1,3.0,0,2,0,4.0,NO
251.0,1,523.0,0,77,1653,1250.0,YES
46.0,1,51.0,0,8,36,186.0,YES
9.0,1,14.0,0,4,6,30.0,NO
2.0,1,2.0,0,0,1,6.0,NO
2.0,1,8.0,0,4,1,9.0,NO
39.0,1,38.0,0,5,45,145.0,NO
8.0,1,8.0,0,21,28,30.0,NO
2.0,1,3.0,0,1,1,7.0,NO
21.0,1,27.0,0,6,55,61.0,NO
36.0,1,102.0,0,12,190,172.0,NO
15.0,1,23.0,0,10,15,47.0,NO
98.0,1,171.0,0,16,171,248.0,YES
2.0,1,11.0,0,4,1,11.0,NO
22.0,1,29.0,0,7,45,76.0,YES
119.0,1,341.0,0,34,435,501.0,YES
29.0,1,71.0,0,7,21,121.0,NO
1.0,1,3.0,0,2,1,3.0,NO
18.0,1,28.0,0,10,1,48.0,NO
12.0,1,23.0,0,3,21,69.0,NO
18.0,1,53.0,0,16,66,81.0,YES
22.0,3,44.0,0,18,153,103.0,YES
2.0,1,8.0,0,2,1,6.0,NO
15.0,1,18.0,3,6,66,39.0,YES
59.0,1,79.0,0,12,136,336.0,YES
15.0,1,27.0,0,7,21,48.0,NO
73.0,1,122.0,0,14,253,294.0,NO
4.0,2,7.0,0,4,6,13.0,NO
41.0,1,66.0,0,10,36,143.0,YES
17.0,1,48.0,0,9,6,133.0,YES
19.0,2,26.0,0,5,28,45.0,YES
26.0,1,46.0,0,9,28,92.0,NO
4.0,1,7.0,0,3,3,12.0,YES
36.0,1,55.0,0,6,45,108.0,NO
17.0,1,39.0,5,28,91,55.0,YES
2.0,1,8.0,0,2,1,6.0,NO
0.0,1,0.0,1,0,0,0.0,NO
3.0,1,14.0,0,6,3,15.0,NO
35.0,1,72.0,0,17,36,130.0,YES
0.0,1,0.0,0,0,0,0.0,NO
5.0,1,4.0,4,7,6,14.0,YES
65.0,1,107.0,0,24,171,196.0,YES
72.0,1,149.0,0,18,171,244.0,YES
62.0,1,147.0,0,19,153,369.0,YES
73.0,1,171.0,0,20,136,399.0,YES
22.0,1,72.0,2,14,45,94.0,NO
46.0,1,66.0,0,9,171,160.0,NO
5.0,3,9.0,0,6,1,19.0,NO
7.0,1,8.0,0,6,6,28.0,NO
1.0,1,3.0,0,2,0,4.0,NO
0.0,1,0.0,0,0,0,0.0,NO
0.0,1,1.0,0,1,0,0.0,NO
49.0,2,118.0,0,16,78,198.0,YES
7.0,1,18.0,0,5,1,27.0,NO
6.0,1,16.0,0,9,3,32.0,NO
23.0,2,46.0,0,18,15,107.0,NO
2.0,1,8.0,0,2,1,6.0,NO
67.0,1,107.0,2,15,78,210.0,YES
126.0,2,174.0,1,28,210,456.0,YES
44.0,1,69.0,0,13,136,140.0,YES
10.0,2,18.0,0,7,28,30.0,YES
288.0,3,677.0,0,46,2145,1434.0,YES
1.0,1,3.0,0,2,0,4.0,NO
64.0,1,137.0,0,16,171,289.0,NO
28.0,2,58.0,0,17,91,138.0,YES
15.0,1,72.0,0,17,6,97.0,NO
146.0,1,331.0,0,23,630,596.0,YES
52.0,2,67.0,0,12,190,124.0,NO
48.0,1,68.0,0,16,55,182.0,NO
0.0,2,0.0,0,0,0,0.0,NO
22.0,1,18.0,0,10,15,88.0,YES
2.0,1,10.0,0,2,1,15.0,NO
48.0,1,79.0,6,26,28,214.0,NO
11.0,1,18.0,0,21,3,33.0,NO
187.0,1,268.0,0,39,300,535.0,YES
1.0,1,7.0,0,4,0,7.0,NO
85.0,2,138.0,0,20,120,231.0,YES
0.0,1,0.0,0,0,0,0.0,NO
0.0,1,0.0,0,0,0,0.0,NO
0.0,1,1.0,0,1,0,0.0,NO
264.0,1,350.0,1,39,1035,862.0,YES
21.0,1,36.0,0,11,36,61.0,YES
31.0,1,49.0,0,11,120,110.0,NO
4.0,1,5.0,0,1,6,14.0,YES
117.0,1,196.0,0,26,496,393.0,YES
39.0,2,58.0,0,13,66,112.0,YES
37.0,1,72.0,0,26,45,169.0,YES
28.0,1,104.0,0,28,171,200.0,YES
5.0,1,8.0,0,4,3,13.0,NO
6.0,1,11.0,0,7,10,23.0,NO
142.0,1,295.0,2,57,1953,712.0,YES
14.0,1,16.0,0,2,28,54.0,NO
0.0,1,0.0,0,0,0,0.0,NO
0.0,1,0.0,0,0,0,0.0,NO
0.0,1,0.0,0,0,0,0.0,NO
18.0,1,59.0,0,17,6,89.0,NO
2.0,1,8.0,0,4,1,9.0,NO
22.0,2,22.0,0,7,36,63.0,NO
2.0,1,3.0,0,1,1,6.0,NO
2.0,1,18.0,0,2,1,26.0,NO
0.0,1,0.0,0,0,0,0.0,NO
300.0,1,605.0,0,54,1128,1217.0,YES
34.0,1,39.0,0,15,28,81.0,YES
44.0,1,71.0,0,7,28,130.0,NO
17.0,1,22.0,0,7,55,68.0,YES
1.0,1,2.0,0,1,0,3.0,NO
10.0,2,24.0,0,7,21,45.0,YES
4.0,1,5.0,1,20,6,13.0,YES
11.0,1,18.0,0,4,15,48.0,YES
31.0,1,49.0,1,11,210,103.0,YES
69.0,1,120.0,0,23,91,318.0,NO
3.0,2,3.0,0,2,3,10.0,NO
0.0,1,0.0,0,0,0,0.0,NO
8.0,1,18.0,0,2,1,47.0,NO
82.0,1,70.0,0,13,231,285.0,NO
2.0,1,8.0,0,2,1,6.0,NO
11.0,2,22.0,0,5,6,33.0,YES
56.0,1,99.0,0,27,105,203.0,YES
165.0,1,397.0,0,26,666,610.0,NO
18.0,3,18.0,0,10,36,33.0,YES
26.0,1,33.0,0,7,45,90.0,YES
2.0,1,6.0,0,4,1,10.0,YES
9.0,1,17.0,0,5,6,38.0,YES
149.0,1,220.0,0,35,595,654.0,YES
2.0,1,8.0,0,2,1,6.0,NO
29.0,1,63.0,0,14,45,108.0,NO
36.0,1,37.0,3,11,190,97.0,NO
13.0,1,26.0,1,3,21,44.0,YES
2.0,1,3.0,0,1,1,6.0,NO
10.0,2,14.0,1,5,21,28.0,YES
2.0,1,3.0,0,8,1,4.0,YES
40.0,1,63.0,0,12,28,134.0,YES
30.0,1,85.0,0,19,78,124.0,YES
2.0,1,2.0,0,8,1,6.0,YES
10.0,1,20.0,0,6,3,59.0,YES
26.0,2,36.0,0,17,21,77.0,NO
54.0,2,108.0,0,23,190,209.0,YES
40.0,1,82.0,0,21,120,208.0,YES
22.0,1,31.0,0,10,21,79.0,NO
15.0,1,25.0,0,1,15,52.0,YES
0.0,1,0.0,0,0,0,0.0,NO
59.0,1,78.0,0,11,66,246.0,YES
16.0,1,16.0,0,7,28,45.0,NO
1.0,1,2.0,0,1,0,3.0,NO
86.0,1,114.0,1,38,1225,248.0,YES
2.0,1,8.0,0,2,1,6.0,NO
1.0,1,1.0,1,0,0,3.0,NO
52.0,1,66.0,0,7,55,141.0,NO
5.0,1,10.0,0,8,6,25.0,NO
1.0,1,2.0,0,1,0,3.0,NO
60.0,1,114.0,0,34,528,252.0,YES
58.0,3,71.0,0,17,78,128.0,YES
30.0,3,36.0,0,4,45,66.0,YES
49.0,3,42.0,0,15,21,117.0,YES
3.0,1,3.0,0,27,3,11.0,YES
4.0,1,10.0,0,4,6,21.0,NO
40.0,2,57.0,0,14,190,142.0,YES
286.0,3,566.0,0,67,2016,1041.0,YES
8.0,2,15.0,0,6,1,22.0,NO
32.0,1,40.0,1,29,55,130.0,YES
2.0,1,10.0,0,2,1,15.0,NO
11.0,1,14.0,0,3,55,37.0,YES
7.0,1,8.0,0,7,10,24.0,NO
29.0,1,31.0,0,5,10,99.0,NO
1.0,1,2.0,0,1,0,3.0,NO
0.0,2,1.0,0,1,0,0.0,NO
38.0,1,74.0,0,2,703,114.0,YES
0.0,1,0.0,0,0,0,0.0,NO
2.0,1,18.0,0,2,1,26.0,NO
6.0,2,10.0,0,5,10,17.0,NO
10.0,1,21.0,0,1,55,30.0,NO
19.0,2,27.0,0,11,3,54.0,YES
91.0,1,205.0,0,24,406,424.0,NO
36.0,1,66.0,1,12,190,114.0,YES
38.0,1,77.0,0,28,253,144.0,NO
5.0,1,16.0,1,7,36,16.0,NO
52.0,1,73.0,0,25,153,159.0,YES
72.0,1,128.0,0,26,153,257.0,NO
24.0,2,36.0,0,6,6,86.0,YES
10.0,1,17.0,0,9,6,47.0,YES
102.0,2,217.0,0,29,741,367.0,YES
9.0,1,19.0,0,2,45,28.0,YES
8.0,1,18.0,0,7,28,31.0,YES
2.0,1,8.0,0,2,1,6.0,NO
2.0,1,8.0,0,4,1,9.0,NO
15.0,1,27.0,0,4,36,56.0,NO
19.0,1,41.0,0,4,105,94.0,NO
8.0,1,26.0,0,9,3,28.0,NO
0.0,1,0.0,0,0,0,0.0,NO
42.0,1,60.0,0,9,36,148.0,NO
0.0,1,1.0,0,1,0,0.0,NO
12.0,2,16.0,0,5,15,25.0,NO
10.0,2,12.0,0,2,28,31.0,YES
211.0,1,385.0,2,38,2016,705.0,YES
42.0,2,101.0,0,11,120,177.0,NO
5.0,1,9.0,0,4,1,13.0,YES
2.0,1,8.0,0,2,1,6.0,NO
49.0,2,60.0,0,12,136,186.0,YES
18.0,1,23.0,0,5,45,71.0,NO
29.0,2,52.0,0,19,21,122.0,YES
3.0,1,5.0,0,3,1,11.0,NO
3.0,1,3.0,0,0,3,12.0,YES
27.0,1,17.0,0,5,15,95.0,NO
1.0,1,1.0,0,2,0,4.0,NO
9.0,1,10.0,0,7,6,39.0,YES
2.0,1,8.0,0,2,1,6.0,NO
0.0,2,0.0,0,0,0,0.0,NO
4.0,1,18.0,0,5,3,21.0,NO
1.0,1,3.0,0,2,0,4.0,NO
0.0,1,1.0,0,1,0,0.0,NO
3.0,2,8.0,0,5,1,11.0,NO
39.0,1,78.0,0,10,36,107.0,NO
3.0,1,4.0,0,2,3,10.0,NO
304.0,1,249.0,0,18,406,1003.0,YES
35.0,2,43.0,0,10,91,90.0,YES
0.0,1,0.0,0,0,0,0.0,NO
6.0,1,16.0,1,7,10,20.0,YES
17.0,1,21.0,0,7,21,57.0,NO
168.0,1,337.0,0,29,276,516.0,YES
20.0,1,24.0,0,3,190,64.0,NO
0.0,1,0.0,0,0,0,0.0,NO
12.0,3,16.0,0,9,21,25.0,YES
29.0,1,61.0,0,14,28,116.0,NO
3.0,1,4.0,0,4,3,9.0,NO
2.0,1,8.0,0,2,1,6.0,NO
66.0,1,101.0,0,6,28,262.0,NO
0.0,2,0.0,0,0,0,0.0,NO
30.0,1,37.0,0,8,45,78.0,YES
13.0,2,23.0,0,4,21,37.0,YES
40.0,1,80.0,0,10,55,200.0,YES
36.0,2,43.0,0,13,91,116.0,YES
7.0,2,12.0,0,3,21,26.0,NO
2.0,1,8.0,0,2,1,6.0,NO
67.0,1,65.0,0,23,120,285.0,YES
26.0,1,39.0,0,7,15,111.0,YES
195.0,2,322.0,0,22,990,513.0,YES
0.0,1,0.0,0,0,0,0.0,NO
0.0,1,0.0,0,0,0,0.0,NO
106.0,2,206.0,0,37,780,332.0,YES
