@RELATION jedit-4.1-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
7,1,19,0,21,9,141,NO
17,1,36,0,4,100,679,NO
4,6,39,0,5,0,507,NO
6,2,22,0,4,3,283,NO
5,3,18,0,4,8,176,NO
2,2,3,0,2,1,8,NO
4,8,30,0,13,6,119,NO
11,1,16,0,2,35,52,NO
5,6,22,0,5,4,353,NO
4,2,8,0,4,4,55,NO
5,6,36,0,7,4,247,NO
4,8,30,0,14,6,132,NO
25,1,72,0,48,200,375,YES
6,1,40,0,2,13,375,NO
4,3,13,0,8,0,71,NO
2,2,9,0,11,1,65,NO
5,1,24,0,1,10,206,NO
19,1,71,0,19,91,1313,NO
5,2,12,0,5,0,127,NO
5,7,40,0,6,6,214,NO
5,3,18,0,4,8,176,NO
13,1,13,0,7,78,13,NO
6,6,37,0,7,3,214,NO
11,1,20,0,9,53,477,NO
5,3,56,0,3,2,289,YES
12,6,59,0,12,38,307,YES
6,7,47,0,8,9,299,NO
6,5,45,0,12,5,536,NO
5,7,27,5,8,8,121,NO
7,1,12,0,5,13,65,NO
19,7,80,0,5,133,646,NO
3,2,14,0,11,1,134,NO
6,8,35,0,27,13,233,NO
2,1,2,0,5,1,2,NO
11,4,23,0,4,23,492,NO
3,1,4,0,5,3,23,NO
86,2,96,0,8,3649,696,NO
2,2,4,0,4,1,10,NO
7,2,29,0,9,0,879,YES
11,2,108,0,12,11,1839,YES
4,8,39,0,13,4,237,NO
3,6,14,0,8,3,46,NO
2,2,6,0,10,1,30,NO
5,1,27,0,12,0,158,NO
8,5,33,0,5,0,419,NO
3,7,10,0,5,1,40,NO
7,1,52,0,7,1,343,NO
13,6,68,0,11,42,512,YES
2,3,4,0,7,1,9,NO
11,2,28,0,6,31,223,NO
4,8,28,0,8,6,129,NO
10,7,90,0,19,15,606,YES
2,2,6,0,7,1,28,NO
56,1,140,1,47,1358,1757,YES
28,6,91,0,21,206,615,NO
6,1,8,0,4,0,66,NO
5,5,28,0,5,0,119,YES
1,1,2,0,1,0,6,NO
20,2,91,0,11,190,690,YES
5,6,35,0,4,0,406,NO
14,7,96,0,14,51,774,NO
19,1,30,36,51,147,240,NO
1,2,2,0,3,0,5,NO
2,2,9,0,10,1,40,NO
2,1,2,0,6,1,2,NO
27,1,36,0,14,293,293,YES
4,1,29,0,14,0,207,NO
9,2,52,0,19,16,404,NO
7,1,19,0,5,0,204,YES
8,2,19,0,7,26,72,NO
18,2,54,1,14,71,460,YES
2,1,2,0,2,1,2,NO
6,1,16,0,9,0,89,YES
6,3,19,0,2,15,184,NO
11,1,25,0,40,0,135,NO
17,5,77,0,25,60,429,YES
7,8,31,0,11,21,157,NO
2,2,9,0,10,1,106,NO
10,2,30,0,6,1,246,NO
6,2,25,0,5,3,215,NO
2,2,4,0,1,1,16,NO
2,2,9,0,6,1,24,NO
10,5,42,0,7,43,219,NO
3,2,9,0,4,1,106,NO
7,1,20,0,7,0,392,YES
5,7,47,0,6,2,461,NO
5,2,29,0,5,2,198,NO
12,6,44,0,7,26,650,YES
6,1,6,0,1,15,6,NO
239,4,478,0,66,13445,9017,YES
2,2,6,0,9,1,54,NO
4,1,12,1,4,6,37,NO
15,7,71,0,14,77,584,NO
12,7,59,0,7,52,284,NO
3,1,19,0,9,3,54,YES
6,1,9,0,6,15,34,NO
19,5,83,0,20,105,477,YES
14,7,55,0,7,67,356,NO
13,2,20,0,1,30,115,NO
40,7,162,0,28,542,1807,YES
3,2,11,0,5,0,87,NO
9,1,18,0,6,0,368,NO
3,2,13,0,11,3,102,NO
21,1,52,0,14,0,1738,NO
12,1,18,5,29,54,49,NO
6,2,54,0,8,5,377,NO
1,1,1,0,12,0,617,NO
3,2,9,0,4,1,71,NO
12,6,31,0,4,28,269,NO
60,6,221,0,138,1420,1722,YES
34,1,83,4,37,471,679,YES
8,3,14,0,1,16,49,NO
5,1,6,0,2,10,12,YES
3,2,5,0,4,3,20,NO
4,2,9,0,4,0,80,NO
147,1,346,0,127,9847,5007,YES
12,7,72,0,10,32,720,YES
3,6,17,0,3,1,263,NO
1,4,2,0,17,0,5,NO
14,1,39,0,11,61,314,YES
2,2,6,0,7,1,36,NO
7,2,22,0,9,0,123,NO
23,5,128,0,37,153,1181,YES
4,2,16,0,4,4,109,NO
13,1,30,0,19,26,274,NO
5,2,20,0,7,4,153,NO
6,6,36,0,12,3,263,YES
11,1,56,0,12,23,479,YES
6,1,6,0,4,15,6,NO
3,6,28,0,5,1,435,NO
5,1,12,0,3,0,273,NO
13,1,55,0,76,38,446,NO
3,1,4,0,3,3,13,NO
15,3,23,3,53,43,154,NO
12,2,36,0,5,24,253,NO
55,1,148,0,59,1039,1684,YES
16,3,65,0,9,38,670,YES
11,6,53,0,9,25,349,YES
3,6,21,0,4,1,159,NO
4,2,17,0,3,6,86,NO
14,2,35,0,7,37,429,NO
6,2,40,0,17,15,286,NO
18,1,102,0,13,43,785,NO
2,2,3,0,4,1,10,NO
16,2,77,0,15,78,1296,YES
9,6,26,0,6,34,91,YES
4,1,4,0,4,6,4,YES
13,1,65,0,15,30,1525,YES
3,6,18,0,6,3,66,NO
14,1,23,2,18,59,117,YES
3,1,9,1,10,1,138,NO
53,4,145,0,22,988,1107,YES
50,1,66,0,5,3,6280,NO
4,1,7,0,2,0,59,NO
4,1,5,0,14,0,28,NO
7,1,10,0,7,0,64,NO
47,2,109,1,41,1019,2549,NO
1,2,2,0,3,0,5,NO
4,2,23,0,10,6,176,NO
6,6,22,1,11,13,75,NO
12,2,36,0,7,36,505,NO
1,2,2,0,5,0,5,NO
27,1,40,0,3,25,1277,NO
2,2,6,0,2,1,65,NO
11,7,64,0,11,29,396,NO
118,1,180,0,7,6075,5207,YES
1,2,2,0,2,0,6,NO
9,1,17,0,2,2,236,NO
9,1,20,0,6,0,112,NO
12,1,25,0,3,0,218,NO
26,1,39,0,10,311,179,NO
2,1,3,0,2,1,16,NO
4,1,4,0,6,6,4,NO
14,1,27,0,20,0,386,NO
5,1,11,4,5,10,48,NO
14,7,98,0,12,43,1049,NO
11,2,24,0,3,25,177,NO
5,2,11,1,8,6,81,NO
2,1,2,0,4,1,2,NO
45,1,77,0,41,898,1472,NO
37,1,111,0,24,666,1616,NO
11,1,17,0,2,0,387,NO
1,1,2,0,1,0,6,NO
21,1,50,0,14,90,660,YES
4,1,13,0,3,4,62,YES
17,5,94,0,16,106,554,YES
1,4,2,0,3,0,5,NO
2,2,7,0,7,1,30,NO
6,2,45,0,16,15,280,NO
14,1,16,7,9,91,38,NO
5,2,13,0,6,4,52,NO
8,7,60,0,6,20,294,NO
13,1,31,0,27,34,237,YES
5,2,33,0,11,6,206,NO
2,2,7,0,9,1,28,NO
22,1,89,0,21,97,623,YES
31,5,83,0,29,267,751,YES
3,2,8,0,4,0,77,NO
2,1,2,0,3,1,2,NO
4,1,5,0,2,0,59,NO
11,4,26,0,18,33,141,NO
5,1,33,0,5,0,161,NO
5,1,12,0,3,0,256,NO
8,2,38,0,18,28,273,NO
2,2,19,0,12,1,91,NO
3,2,9,0,6,0,36,NO
2,2,5,0,8,1,19,NO
9,2,64,0,15,6,727,YES
5,1,20,0,9,0,112,NO
7,3,18,0,8,5,153,NO
16,1,64,0,14,0,1130,YES
6,1,22,0,18,0,316,NO
2,2,9,0,10,1,36,NO
3,2,18,0,11,3,274,NO
3,7,35,0,6,3,161,YES
13,1,26,0,12,0,110,YES
3,1,19,0,9,3,110,YES
7,7,40,0,6,9,214,NO
118,1,390,0,197,5891,5263,YES
2,2,10,0,12,1,137,NO
7,2,17,0,16,19,53,NO
6,2,33,0,5,9,439,YES
6,5,29,0,10,5,140,NO
6,5,29,0,9,5,141,NO
6,6,31,0,6,9,134,NO
11,1,14,0,2,49,50,NO
6,2,14,0,10,5,86,NO
5,1,5,0,9,10,5,NO
413,1,505,0,48,0,23590,NO
4,3,8,0,1,4,82,NO
10,2,39,0,10,0,552,NO
13,1,60,0,11,44,487,YES
8,6,42,0,6,10,207,YES
5,7,50,0,8,2,362,NO
19,7,108,1,10,137,767,YES
2,2,6,0,2,1,84,YES
5,6,28,0,5,0,338,NO
5,1,17,0,2,4,137,NO
40,1,94,0,73,780,1674,YES
7,1,7,0,36,21,7,NO
43,4,108,0,13,737,956,YES
4,2,21,0,12,6,280,NO
10,1,26,2,14,5,161,NO
2,2,25,0,13,1,214,NO
