@RELATION Eclipse_PDE_UI-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
18.0,4,50.0,0,13,55,110.0,YES
3.0,2,10.0,0,6,1,17.0,YES
13.0,2,32.0,2,7,6,39.0,NO
7.0,1,14.0,0,1,1,18.0,NO
10.0,2,14.0,0,6,10,27.0,NO
22.0,3,77.0,0,14,66,179.0,NO
7.0,2,33.0,0,10,6,34.0,NO
36.0,1,43.0,0,4,105,94.0,NO
10.0,1,16.0,0,2,10,33.0,NO
7.0,3,11.0,0,6,3,26.0,NO
20.0,4,42.0,0,9,190,69.0,NO
30.0,2,38.0,0,11,78,93.0,NO
4.0,1,5.0,0,3,1,17.0,NO
40.0,2,60.0,6,18,253,131.0,NO
1.0,1,2.0,0,1,0,3.0,NO
92.0,5,239.0,0,29,528,432.0,NO
23.0,5,70.0,0,15,91,166.0,NO
3.0,2,5.0,0,1,3,11.0,NO
86.0,2,205.0,0,26,153,416.0,YES
6.0,3,10.0,0,5,6,19.0,NO
27.0,1,55.0,0,8,28,129.0,NO
93.0,3,194.0,0,26,231,314.0,YES
13.0,1,13.0,0,3,10,46.0,NO
22.0,2,52.0,0,13,36,110.0,NO
50.0,5,117.0,0,25,136,212.0,NO
12.0,3,11.0,0,4,6,28.0,NO
4.0,3,5.0,2,2,1,13.0,NO
31.0,1,74.0,0,13,66,177.0,NO
5.0,3,8.0,0,3,6,15.0,NO
12.0,1,30.0,2,9,55,45.0,NO
8.0,1,16.0,0,3,15,32.0,NO
4.0,4,13.0,0,4,3,13.0,NO
7.0,1,21.0,0,6,15,32.0,NO
5.0,2,15.0,0,5,6,34.0,NO
30.0,1,44.0,0,4,190,93.0,NO
20.0,5,45.0,0,13,105,95.0,NO
9.0,1,12.0,0,4,3,42.0,NO
31.0,1,43.0,0,6,91,97.0,NO
8.0,6,12.0,0,14,15,32.0,NO
6.0,6,21.0,0,4,6,43.0,NO
32.0,1,69.0,0,14,21,102.0,NO
13.0,5,20.0,0,14,15,31.0,NO
36.0,2,42.0,0,8,21,112.0,NO
1.0,3,2.0,1,3,0,5.0,NO
23.0,5,58.0,0,9,36,96.0,NO
10.0,1,12.0,0,11,15,27.0,NO
5.0,1,23.0,0,8,6,38.0,NO
25.0,1,43.0,0,11,10,84.0,NO
167.0,5,369.0,0,33,1596,618.0,NO
63.0,1,122.0,0,11,210,307.0,NO
1.0,3,1.0,0,0,0,3.0,NO
3.0,6,6.0,0,2,3,10.0,NO
97.0,1,163.0,0,24,465,332.0,YES
3.0,2,4.0,0,2,1,10.0,NO
172.0,3,352.0,0,29,528,724.0,NO
47.0,2,89.0,0,19,66,170.0,YES
2.0,3,5.0,0,2,1,12.0,NO
59.0,3,162.0,0,21,276,338.0,NO
14.0,2,40.0,0,10,55,96.0,YES
30.0,1,89.0,0,12,36,152.0,NO
15.0,3,32.0,2,7,15,40.0,NO
8.0,5,17.0,0,47,21,33.0,NO
34.0,5,94.0,0,16,136,211.0,NO
23.0,5,59.0,0,11,66,64.0,NO
10.0,4,32.0,0,12,15,38.0,NO
22.0,4,57.0,0,10,78,159.0,NO
4.0,2,6.0,0,1,6,17.0,NO
30.0,1,74.0,0,19,78,111.0,NO
1.0,1,4.0,0,2,0,34.0,YES
25.0,3,72.0,0,18,55,97.0,NO
19.0,5,38.0,0,3,171,61.0,NO
32.0,1,55.0,4,24,210,120.0,NO
2.0,1,5.0,0,5,1,11.0,NO
3.0,8,7.0,0,6,6,11.0,NO
13.0,2,28.0,0,6,10,44.0,NO
259.0,3,495.0,1,53,3321,847.0,YES
16.0,5,36.0,1,13,91,56.0,NO
8.0,3,10.0,0,3,21,25.0,NO
57.0,1,107.0,0,18,120,194.0,NO
10.0,2,35.0,2,8,36,59.0,NO
34.0,1,56.0,0,11,171,124.0,NO
6.0,1,13.0,0,4,10,20.0,YES
2.0,2,2.0,0,2,1,7.0,NO
20.0,3,39.0,0,9,36,63.0,NO
21.0,2,26.0,0,7,45,66.0,NO
8.0,1,19.0,0,5,1,52.0,YES
2.0,1,6.0,0,5,1,11.0,NO
5.0,7,6.0,0,6,10,14.0,NO
7.0,1,8.0,0,3,3,24.0,NO
3.0,1,3.0,0,2,1,9.0,NO
7.0,4,9.0,0,3,15,21.0,NO
10.0,1,28.0,0,2,15,71.0,YES
3.0,3,11.0,0,3,3,11.0,NO
4.0,1,10.0,0,3,1,15.0,NO
4.0,1,4.0,0,6,6,13.0,NO
22.0,3,58.0,0,8,66,195.0,NO
5.0,1,5.0,0,2,10,18.0,NO
11.0,2,19.0,0,6,3,57.0,NO
4.0,1,12.0,0,3,1,19.0,NO
139.0,1,273.0,2,46,528,582.0,YES
29.0,2,62.0,0,16,45,144.0,NO
62.0,1,131.0,0,21,171,223.0,YES
21.0,1,28.0,0,10,45,55.0,NO
16.0,4,31.0,0,9,66,53.0,NO
8.0,2,31.0,0,7,21,53.0,NO
11.0,2,25.0,1,6,21,55.0,NO
7.0,6,12.0,0,4,21,22.0,NO
7.0,3,12.0,0,5,6,21.0,NO
15.0,1,22.0,0,10,55,45.0,NO
2.0,1,3.0,0,1,1,6.0,YES
7.0,3,13.0,1,9,15,22.0,NO
10.0,5,28.0,0,8,21,37.0,YES
3.0,2,5.0,0,1,3,9.0,NO
24.0,2,28.0,1,5,45,76.0,NO
8.0,5,17.0,0,6,6,145.0,NO
51.0,1,92.0,1,13,136,155.0,YES
7.0,1,12.0,0,3,10,35.0,YES
7.0,4,30.0,0,6,10,64.0,NO
3.0,5,5.0,0,5,3,9.0,NO
108.0,5,243.0,0,35,595,525.0,NO
1.0,1,2.0,0,1,0,3.0,NO
73.0,1,141.0,0,21,435,415.0,NO
3.0,6,6.0,0,2,3,11.0,NO
10.0,1,27.0,1,8,28,37.0,YES
17.0,2,50.0,0,8,66,59.0,NO
13.0,2,16.0,0,10,21,42.0,NO
28.0,1,62.0,0,12,45,152.0,NO
71.0,3,151.0,0,33,378,255.0,YES
92.0,5,200.0,0,30,406,482.0,NO
3.0,2,5.0,5,1,1,12.0,NO
5.0,2,6.0,2,4,10,17.0,NO
218.0,2,471.0,0,22,666,646.0,YES
8.0,1,12.0,0,3,15,20.0,NO
13.0,1,36.0,0,5,21,114.0,YES
143.0,2,362.0,0,39,351,613.0,YES
3.0,1,4.0,0,0,3,10.0,NO
47.0,4,91.0,0,17,136,166.0,NO
21.0,5,56.0,0,15,78,100.0,NO
10.0,2,21.0,0,9,6,37.0,NO
24.0,3,68.0,0,14,91,121.0,NO
95.0,4,124.0,1,25,300,259.0,NO
20.0,5,32.0,0,3,45,66.0,NO
3.0,5,7.0,1,7,3,9.0,NO
5.0,2,18.0,0,8,10,28.0,NO
14.0,1,33.0,0,6,15,50.0,NO
16.0,5,42.0,0,12,55,136.0,NO
1.0,1,4.0,0,1,0,5.0,NO
3.0,1,8.0,0,1,1,20.0,NO
13.0,2,46.0,0,16,6,79.0,NO
20.0,2,39.0,0,12,28,81.0,NO
19.0,1,18.0,0,1,28,37.0,NO
35.0,1,69.0,0,12,55,132.0,YES
11.0,1,24.0,0,3,28,33.0,NO
12.0,5,24.0,2,16,21,44.0,NO
15.0,2,29.0,0,5,45,109.0,NO
4.0,2,14.0,0,6,6,24.0,NO
71.0,1,165.0,0,21,276,270.0,YES
8.0,1,10.0,2,12,21,23.0,NO
8.0,5,12.0,0,8,15,27.0,NO
22.0,6,28.0,2,12,105,64.0,NO
62.0,1,110.0,0,14,595,374.0,NO
30.0,1,66.0,0,12,36,88.0,NO
56.0,4,140.0,0,19,630,279.0,NO
17.0,3,50.0,4,8,190,78.0,NO
68.0,1,129.0,11,26,406,230.0,NO
25.0,5,41.0,0,13,91,96.0,NO
4.0,2,16.0,0,11,1,19.0,NO
24.0,2,49.0,0,5,66,140.0,YES
10.0,3,22.0,2,4,55,36.0,NO
8.0,1,20.0,2,9,6,41.0,YES
12.0,1,23.0,0,6,6,43.0,NO
5.0,3,9.0,0,3,6,16.0,NO
29.0,1,84.0,0,19,55,149.0,NO
36.0,5,61.0,0,16,105,113.0,NO
8.0,5,14.0,0,3,28,30.0,NO
27.0,4,42.0,5,17,190,82.0,NO
35.0,3,38.0,0,5,10,91.0,NO
6.0,1,9.0,2,5,36,18.0,NO
9.0,3,18.0,0,6,21,45.0,NO
6.0,1,10.0,3,6,6,26.0,NO
38.0,1,60.0,0,9,78,138.0,NO
7.0,1,8.0,9,9,15,21.0,NO
60.0,2,72.0,0,18,28,174.0,NO
41.0,3,67.0,0,4,190,142.0,NO
136.0,5,237.0,2,48,1176,484.0,NO
70.0,2,105.0,3,24,351,201.0,NO
6.0,1,16.0,0,6,10,25.0,NO
41.0,1,104.0,0,9,171,281.0,YES
20.0,4,39.0,0,27,6,60.0,NO
8.0,6,20.0,0,9,10,27.0,NO
153.0,5,345.0,0,48,1225,681.0,NO
4.0,5,5.0,0,1,10,10.0,NO
7.0,3,13.0,2,5,21,25.0,NO
21.0,4,45.0,2,5,55,65.0,NO
2.0,1,5.0,0,3,1,9.0,NO
2.0,1,6.0,0,4,1,11.0,NO
12.0,1,21.0,1,8,10,30.0,NO
8.0,1,13.0,0,3,6,23.0,NO
3.0,3,8.0,0,2,3,14.0,NO
13.0,2,26.0,1,4,55,53.0,NO
3.0,2,23.0,0,10,3,34.0,NO
21.0,1,44.0,0,7,15,76.0,NO
10.0,1,19.0,0,10,45,30.0,NO
4.0,2,5.0,0,6,6,14.0,NO
3.0,2,6.0,0,2,3,11.0,NO
17.0,1,25.0,0,1,0,52.0,NO
9.0,3,11.0,0,4,6,18.0,NO
10.0,2,17.0,0,9,10,32.0,NO
2.0,6,5.0,0,2,1,7.0,NO
23.0,1,40.0,0,50,78,66.0,YES
1.0,4,1.0,0,1,0,3.0,NO
4.0,1,9.0,0,3,3,15.0,NO
4.0,1,19.0,0,5,6,29.0,NO
8.0,1,21.0,0,9,15,31.0,NO
20.0,2,33.0,2,9,28,78.0,NO
44.0,4,91.0,2,12,45,130.0,NO
10.0,1,11.0,0,4,6,39.0,NO
25.0,3,46.0,0,12,45,79.0,NO
1.0,3,2.0,0,1,0,3.0,NO
56.0,3,136.0,0,16,325,204.0,YES
67.0,1,150.0,0,19,276,320.0,YES
5.0,1,9.0,0,4,6,36.0,NO
42.0,1,70.0,0,43,45,196.0,YES
10.0,3,11.0,0,4,55,30.0,NO
23.0,1,83.0,2,20,28,132.0,NO
23.0,1,32.0,0,3,45,89.0,NO
6.0,1,6.0,0,1,1,22.0,NO
5.0,1,16.0,0,3,3,41.0,NO
9.0,6,17.0,2,2,36,27.0,NO
5.0,1,11.0,0,11,6,17.0,NO
12.0,1,17.0,2,3,66,34.0,YES
81.0,1,65.0,0,5,36,257.0,NO
168.0,1,305.0,0,24,666,644.0,NO
3.0,8,7.0,1,11,3,11.0,NO
28.0,1,65.0,0,18,66,153.0,NO
3.0,1,4.0,0,0,1,10.0,NO
11.0,3,19.0,0,9,15,34.0,NO
9.0,3,25.0,0,8,21,33.0,NO
69.0,2,119.0,1,7,153,245.0,NO
9.0,1,12.0,0,3,10,39.0,NO
27.0,4,52.0,0,16,105,103.0,NO
45.0,3,82.0,0,9,21,124.0,NO
61.0,2,95.0,2,34,210,181.0,NO
3.0,3,5.0,0,4,1,14.0,NO
10.0,1,22.0,2,8,10,43.0,NO
4.0,2,12.0,0,4,6,30.0,NO
158.0,5,291.0,0,38,666,627.0,NO
24.0,1,42.0,0,5,45,80.0,NO
11.0,2,26.0,1,4,55,49.0,NO
9.0,2,32.0,0,12,1,50.0,NO
21.0,1,41.0,0,17,15,85.0,NO
2.0,2,3.0,0,2,1,6.0,NO
33.0,3,39.0,0,13,45,99.0,NO
19.0,1,28.0,0,10,6,52.0,NO
21.0,1,54.0,0,9,28,92.0,YES
6.0,2,13.0,0,4,10,28.0,NO
9.0,1,12.0,1,6,21,38.0,NO
13.0,2,27.0,0,4,36,69.0,YES
3.0,3,5.0,0,5,1,14.0,NO
6.0,1,11.0,5,4,6,25.0,NO
17.0,2,19.0,5,17,55,50.0,NO
18.0,1,23.0,0,4,10,77.0,YES
2.0,1,9.0,0,2,1,27.0,YES
126.0,5,266.0,0,36,780,624.0,NO
21.0,5,80.0,0,13,105,126.0,NO
11.0,5,39.0,4,8,45,77.0,NO
77.0,1,184.0,0,30,231,293.0,NO
22.0,3,72.0,0,12,105,179.0,NO
12.0,4,14.0,4,9,15,31.0,NO
73.0,5,182.0,0,32,378,337.0,NO
15.0,1,27.0,0,2,45,52.0,NO
17.0,1,19.0,0,1,10,68.0,NO
8.0,1,26.0,0,5,15,49.0,NO
20.0,5,52.0,0,13,105,91.0,NO
28.0,2,54.0,2,17,91,107.0,YES
3.0,1,7.0,0,1,0,10.0,NO
5.0,3,9.0,0,2,6,16.0,NO
15.0,1,29.0,0,4,21,50.0,NO
64.0,1,117.0,0,5,21,214.0,NO
27.0,1,52.0,0,24,36,95.0,NO
28.0,1,48.0,0,6,66,114.0,NO
3.0,5,5.0,0,4,3,9.0,NO
14.0,3,30.0,0,5,36,58.0,YES
8.0,3,17.0,0,9,3,29.0,YES
118.0,1,291.0,0,23,465,452.0,YES
10.0,1,18.0,0,4,45,38.0,NO
17.0,5,27.0,0,9,66,51.0,NO
5.0,1,13.0,0,4,1,21.0,NO
7.0,2,11.0,0,4,10,22.0,NO
35.0,1,75.0,2,27,36,143.0,YES
5.0,2,15.0,0,8,10,38.0,NO
1.0,2,2.0,0,0,1,3.0,YES
27.0,3,39.0,0,6,66,73.0,NO
96.0,2,233.0,1,30,528,412.0,YES
2.0,2,3.0,0,3,1,6.0,NO
1.0,1,2.0,0,4,0,3.0,NO
2.0,1,4.0,3,0,3,6.0,NO
4.0,1,14.0,2,9,15,21.0,NO
3.0,1,7.0,0,4,3,8.0,NO
10.0,1,14.0,0,2,6,50.0,NO
24.0,1,43.0,0,15,105,77.0,NO
1.0,1,3.0,0,2,1,6.0,YES
4.0,3,8.0,0,3,3,15.0,NO
20.0,4,47.0,0,9,120,96.0,NO
29.0,6,66.0,2,17,325,106.0,NO
34.0,2,86.0,0,18,66,188.0,NO
4.0,2,6.0,0,2,3,10.0,NO
3.0,2,6.0,0,2,3,11.0,NO
4.0,2,4.0,23,1,1,9.0,NO
11.0,3,26.0,0,9,15,49.0,NO
10.0,1,20.0,0,6,21,32.0,NO
7.0,1,22.0,0,7,6,53.0,NO
32.0,2,40.0,0,10,36,118.0,NO
11.0,1,36.0,0,8,1,87.0,YES
23.0,4,61.0,0,7,153,120.0,NO
6.0,1,11.0,0,4,10,24.0,NO
3.0,1,12.0,0,4,3,16.0,NO
85.0,1,257.0,0,26,561,523.0,YES
23.0,1,54.0,4,7,45,65.0,NO
8.0,6,15.0,0,16,15,23.0,NO
34.0,1,92.0,0,21,28,136.0,NO
1.0,1,2.0,0,1,0,3.0,NO
38.0,1,78.0,0,14,21,114.0,YES
22.0,1,60.0,0,12,55,111.0,NO
9.0,1,22.0,0,5,10,53.0,NO
239.0,2,599.0,0,37,703,876.0,YES
21.0,2,51.0,1,11,21,82.0,NO
26.0,1,51.0,3,8,78,108.0,YES
148.0,5,292.0,0,28,946,599.0,NO
4.0,1,5.0,2,5,3,15.0,NO
4.0,5,6.0,0,4,3,12.0,NO
8.0,2,35.0,0,10,10,61.0,NO
39.0,3,60.0,0,12,55,106.0,NO
68.0,3,91.0,0,7,28,193.0,NO
7.0,4,11.0,7,9,21,21.0,NO
7.0,1,20.0,0,5,10,32.0,NO
49.0,1,75.0,0,8,91,195.0,NO
35.0,1,76.0,0,12,105,162.0,NO
22.0,3,35.0,0,5,28,55.0,NO
7.0,1,8.0,2,2,3,24.0,NO
14.0,3,23.0,0,3,28,43.0,NO
8.0,5,17.0,0,7,28,27.0,NO
0.0,3,0.0,0,0,0,0.0,NO
41.0,1,51.0,3,7,105,179.0,YES
6.0,1,9.0,0,8,1,48.0,NO
74.0,1,165.0,2,15,820,387.0,NO
9.0,3,19.0,0,8,21,36.0,NO
12.0,1,33.0,0,5,15,87.0,NO
11.0,2,16.0,2,3,1,29.0,NO
11.0,1,14.0,2,5,10,44.0,NO
60.0,2,100.0,0,18,378,194.0,NO
33.0,2,41.0,0,8,21,87.0,NO
22.0,1,50.0,0,19,66,90.0,NO
10.0,2,18.0,11,13,28,30.0,NO
22.0,1,56.0,0,6,36,104.0,NO
3.0,5,6.0,0,4,3,9.0,NO
9.0,6,11.0,0,13,15,28.0,NO
34.0,1,49.0,0,6,190,107.0,NO
6.0,1,5.0,0,1,0,15.0,NO
58.0,3,191.0,0,29,190,234.0,NO
76.0,1,121.0,0,22,91,264.0,YES
26.0,1,48.0,0,8,55,101.0,NO
18.0,1,31.0,0,10,36,59.0,NO
42.0,1,91.0,0,19,28,146.0,NO
25.0,5,55.0,0,15,91,79.0,NO
17.0,3,41.0,0,8,36,75.0,NO
60.0,1,182.0,0,25,120,281.0,YES
21.0,3,61.0,2,9,36,133.0,YES
20.0,1,27.0,0,7,6,63.0,NO
13.0,1,25.0,0,7,3,58.0,NO
41.0,1,60.0,0,7,28,91.0,NO
9.0,6,17.0,0,3,36,30.0,NO
26.0,1,85.0,0,11,55,178.0,YES
67.0,1,81.0,0,11,120,238.0,NO
47.0,1,112.0,0,17,36,195.0,YES
18.0,4,33.0,0,4,6,52.0,NO
52.0,2,97.0,0,23,78,164.0,YES
14.0,2,31.0,0,10,10,53.0,YES
118.0,5,276.0,0,43,528,520.0,NO
2.0,1,6.0,2,0,3,7.0,NO
42.0,4,81.0,0,8,136,124.0,NO
15.0,3,26.0,0,11,28,55.0,NO
15.0,2,20.0,0,4,21,49.0,NO
82.0,1,124.0,0,22,105,290.0,NO
1.0,1,2.0,0,1,0,3.0,NO
6.0,2,6.0,0,1,15,18.0,NO
43.0,2,63.0,11,19,153,141.0,NO
10.0,3,16.0,0,7,6,29.0,NO
26.0,1,30.0,0,5,36,114.0,NO
7.0,1,14.0,0,1,21,23.0,NO
3.0,3,6.0,0,2,3,10.0,NO
15.0,1,31.0,5,10,36,51.0,NO
7.0,1,18.0,0,4,3,38.0,NO
24.0,4,42.0,0,10,120,93.0,NO
12.0,1,12.0,1,3,6,38.0,NO
3.0,2,4.0,6,2,3,8.0,NO
54.0,1,61.0,1,68,153,196.0,NO
12.0,1,13.0,0,7,15,33.0,NO
32.0,2,78.0,2,15,28,112.0,YES
11.0,3,22.0,0,4,28,41.0,NO
19.0,2,41.0,3,8,21,81.0,NO
235.0,1,461.0,0,36,3003,1326.0,YES
4.0,1,5.0,0,2,10,10.0,NO
5.0,1,15.0,3,9,10,29.0,NO
2.0,1,5.0,0,2,1,12.0,NO
5.0,2,10.0,0,5,1,20.0,NO
54.0,3,107.0,1,11,231,277.0,NO
60.0,5,116.0,0,16,276,191.0,NO
30.0,3,84.0,0,15,78,233.0,YES
9.0,1,12.0,0,4,6,23.0,NO
5.0,1,15.0,1,4,6,18.0,NO
4.0,2,6.0,0,2,3,10.0,NO
19.0,4,31.0,0,18,45,54.0,YES
2.0,2,2.0,0,2,1,7.0,NO
5.0,1,11.0,0,1,10,18.0,NO
15.0,1,36.0,0,4,10,57.0,NO
16.0,1,26.0,0,7,45,67.0,NO
5.0,1,11.0,0,1,10,17.0,NO
5.0,2,17.0,0,6,10,27.0,NO
18.0,1,43.0,0,5,15,73.0,NO
3.0,1,3.0,46,0,3,7.0,NO
13.0,1,17.0,0,4,10,52.0,NO
9.0,3,24.0,0,7,10,32.0,YES
22.0,1,32.0,0,9,15,106.0,NO
30.0,1,77.0,0,18,21,169.0,NO
20.0,2,59.0,0,14,45,86.0,YES
33.0,4,80.0,1,10,231,131.0,NO
12.0,4,16.0,0,3,15,31.0,NO
17.0,1,30.0,0,10,15,61.0,NO
14.0,4,19.0,0,5,15,44.0,NO
24.0,2,43.0,0,8,45,88.0,NO
8.0,5,14.0,0,3,28,29.0,NO
2.0,2,3.0,0,0,1,7.0,NO
2.0,2,4.0,0,0,1,30.0,NO
30.0,1,53.0,1,14,78,89.0,NO
4.0,1,6.0,0,1,1,22.0,NO
2.0,2,5.0,0,2,1,9.0,NO
28.0,2,78.0,0,15,36,116.0,NO
70.0,1,142.0,0,17,325,478.0,NO
2.0,2,4.0,0,2,1,6.0,NO
7.0,1,15.0,3,6,15,29.0,NO
25.0,1,82.0,0,14,78,198.0,YES
7.0,4,14.0,1,5,10,23.0,NO
2.0,4,2.0,3,0,1,10.0,NO
14.0,1,29.0,0,6,10,70.0,NO
74.0,1,142.0,0,26,28,241.0,YES
26.0,1,53.0,2,6,36,149.0,YES
122.0,2,177.0,0,25,406,390.0,NO
25.0,1,59.0,0,6,136,165.0,YES
19.0,4,55.0,4,12,36,199.0,YES
79.0,1,171.0,0,24,190,338.0,YES
11.0,3,31.0,0,15,6,40.0,NO
8.0,1,7.0,0,3,1,23.0,NO
66.0,1,161.0,0,29,210,407.0,NO
24.0,4,47.0,0,11,171,90.0,NO
16.0,2,21.0,0,7,28,52.0,NO
79.0,1,133.0,2,13,300,313.0,NO
40.0,5,100.0,0,18,120,202.0,NO
8.0,4,10.0,0,3,28,26.0,NO
3.0,3,8.0,0,5,6,11.0,NO
13.0,1,35.0,0,4,55,63.0,NO
12.0,2,22.0,0,10,6,41.0,NO
7.0,4,23.0,2,3,15,28.0,NO
52.0,1,108.0,0,13,91,169.0,NO
26.0,1,54.0,2,10,45,113.0,NO
6.0,2,8.0,0,8,15,19.0,NO
11.0,1,26.0,0,6,21,82.0,NO
9.0,1,24.0,0,9,36,51.0,NO
66.0,1,96.0,1,24,190,185.0,YES
21.0,5,45.0,0,10,78,77.0,NO
17.0,5,41.0,0,9,66,83.0,YES
3.0,2,4.0,0,2,1,10.0,NO
3.0,6,6.0,0,2,3,10.0,NO
44.0,3,121.0,2,18,190,173.0,NO
24.0,2,55.0,0,13,78,113.0,YES
18.0,1,40.0,0,7,45,108.0,NO
27.0,4,76.0,0,8,210,147.0,NO
47.0,1,102.0,0,7,253,176.0,NO
1.0,2,2.0,2,0,0,4.0,NO
6.0,4,10.0,1,13,15,32.0,NO
63.0,4,78.0,4,18,120,210.0,NO
76.0,5,187.0,0,31,351,365.0,NO
150.0,4,328.0,0,58,780,548.0,NO
8.0,1,9.0,0,1,3,30.0,NO
9.0,2,12.0,0,4,10,27.0,NO
59.0,4,176.0,0,24,351,387.0,NO
52.0,1,73.0,3,48,105,156.0,NO
111.0,3,195.0,0,12,861,350.0,YES
8.0,5,16.0,0,7,15,30.0,NO
3.0,1,3.0,0,0,3,10.0,NO
3.0,2,17.0,0,7,3,43.0,NO
27.0,1,56.0,0,10,28,160.0,YES
21.0,1,46.0,0,9,10,71.0,NO
18.0,4,34.0,0,12,78,59.0,NO
3.0,2,10.0,0,6,1,13.0,NO
3.0,3,6.0,0,2,3,10.0,NO
9.0,3,12.0,0,7,6,27.0,NO
19.0,1,36.0,0,21,1,45.0,NO
9.0,3,18.0,0,4,28,34.0,NO
50.0,1,53.0,0,15,120,116.0,NO
0.0,1,0.0,0,0,0,0.0,YES
20.0,2,42.0,0,11,15,119.0,NO
4.0,8,8.0,1,11,6,14.0,NO
7.0,1,14.0,0,4,1,29.0,YES
83.0,3,86.0,0,7,231,170.0,NO
18.0,3,53.0,0,8,66,87.0,NO
4.0,3,12.0,0,6,1,19.0,NO
85.0,1,153.0,0,15,630,425.0,NO
21.0,1,36.0,0,9,36,85.0,NO
9.0,1,12.0,0,6,28,28.0,NO
7.0,1,29.0,0,8,21,49.0,NO
12.0,1,18.0,0,4,21,38.0,NO
9.0,1,23.0,0,6,3,51.0,NO
20.0,1,67.0,0,10,28,197.0,NO
25.0,2,53.0,2,11,55,146.0,YES
1.0,2,1.0,0,0,0,3.0,NO
4.0,2,18.0,0,6,6,52.0,NO
49.0,5,77.0,0,18,153,135.0,NO
7.0,1,14.0,0,4,10,32.0,NO
4.0,2,8.0,0,2,1,17.0,NO
9.0,1,14.0,0,6,21,25.0,NO
6.0,3,8.0,0,4,6,18.0,NO
18.0,1,30.0,0,5,15,68.0,NO
42.0,1,45.0,0,10,15,115.0,NO
4.0,1,8.0,0,5,3,45.0,NO
13.0,2,42.0,0,7,55,71.0,NO
9.0,4,11.0,0,4,10,27.0,NO
17.0,5,42.0,0,13,66,78.0,NO
15.0,1,43.0,0,5,6,69.0,NO
11.0,4,29.0,0,4,28,77.0,NO
107.0,1,180.0,2,45,1275,369.0,YES
18.0,1,41.0,0,8,28,120.0,NO
181.0,3,363.0,1,47,325,525.0,NO
23.0,3,37.0,0,13,10,65.0,NO
16.0,3,27.0,2,20,21,45.0,NO
12.0,5,35.0,0,12,55,60.0,NO
3.0,1,6.0,0,12,1,8.0,NO
18.0,5,67.0,0,10,91,120.0,NO
23.0,1,27.0,4,4,55,59.0,NO
9.0,1,18.0,0,5,15,37.0,NO
43.0,4,89.0,2,12,325,164.0,NO
83.0,1,187.0,2,24,528,436.0,YES
24.0,2,48.0,0,12,45,76.0,NO
23.0,4,35.0,3,18,105,81.0,NO
31.0,2,49.0,0,11,78,92.0,NO
80.0,3,200.0,0,16,780,469.0,YES
13.0,1,39.0,0,12,10,67.0,NO
3.0,2,4.0,0,2,1,7.0,NO
