@RELATION camel-1.2-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
7,2,11,17,22,1,33,NO
28,2,58,0,14,302,303,YES
6,3,19,0,6,13,107,NO
14,1,26,1,7,79,118,YES
14,1,21,0,4,91,105,YES
4,1,9,1,1,0,27,NO
9,2,18,0,5,28,103,NO
1,1,1,0,3,0,1,NO
8,2,23,0,7,14,101,YES
9,0,59,0,19,16,382,NO
15,1,35,1,13,59,189,NO
0,1,0,0,1,0,0,NO
1,2,2,0,1,0,6,NO
3,1,6,0,5,1,31,NO
5,3,10,0,4,10,25,NO
15,1,47,0,22,81,218,NO
13,1,23,0,4,0,70,NO
3,5,9,0,1,0,33,YES
8,2,33,0,7,26,417,NO
11,3,30,0,8,37,212,YES
7,1,38,0,11,21,167,NO
0,1,0,0,0,0,0,NO
15,3,30,4,10,79,146,NO
5,2,17,0,12,6,88,NO
7,3,18,0,8,21,66,NO
1,1,1,0,3,0,1,YES
2,1,2,0,5,1,2,YES
16,1,28,0,8,74,154,YES
4,3,11,0,9,6,25,YES
13,3,25,0,8,26,161,YES
4,0,18,0,10,2,75,NO
1,2,2,0,5,0,6,NO
1,1,1,0,0,0,1,NO
1,1,1,0,5,0,1,NO
15,2,28,0,18,101,118,NO
6,1,18,0,9,15,102,YES
16,1,47,0,6,112,301,YES
32,1,67,0,3,484,651,NO
2,1,4,0,4,1,8,NO
6,2,11,0,2,9,45,NO
3,2,5,0,1,3,12,NO
1,1,1,0,4,0,1,YES
2,5,10,0,5,0,27,YES
14,1,22,0,3,59,125,NO
1,1,1,0,0,0,1,NO
12,1,32,0,14,16,104,NO
6,2,9,0,2,9,41,NO
10,1,18,2,9,9,86,NO
2,3,8,0,8,1,31,YES
3,1,9,0,4,3,21,YES
8,2,23,1,8,8,82,YES
52,2,112,1,36,1166,993,YES
7,3,22,0,10,0,88,NO
27,2,62,0,20,293,343,NO
9,1,34,0,6,10,185,NO
11,3,16,2,17,51,85,NO
5,2,21,0,9,0,84,YES
5,1,7,0,0,0,32,YES
2,1,7,0,1,1,26,NO
2,1,4,0,4,1,9,YES
5,3,43,0,19,2,157,NO
14,1,21,0,10,59,126,YES
4,3,8,0,9,2,33,NO
4,2,7,0,11,4,89,NO
1,6,6,0,3,0,13,NO
4,4,6,0,1,0,37,NO
2,1,2,0,2,1,2,NO
2,3,14,0,7,1,42,NO
45,1,85,0,17,864,523,YES
1,1,1,0,5,0,1,YES
3,2,5,0,1,3,12,YES
2,3,8,0,4,0,33,YES
0,1,0,0,0,0,0,NO
4,0,18,0,10,4,81,NO
4,2,7,0,11,0,34,NO
4,3,5,0,3,4,22,NO
8,1,64,1,13,12,388,YES
2,1,11,0,3,1,54,YES
2,1,2,0,11,1,2,NO
52,3,109,0,17,1318,435,NO
12,3,26,0,11,44,121,NO
2,2,5,0,3,1,12,NO
10,2,21,12,22,17,90,YES
26,1,47,1,10,0,236,NO
4,3,19,0,4,6,62,NO
10,3,25,0,13,43,116,YES
23,1,42,0,2,237,230,NO
0,1,0,0,0,0,0,NO
2,1,2,0,2,1,2,NO
5,1,5,0,4,10,5,YES
18,2,20,0,9,147,100,NO
9,1,17,7,11,24,125,NO
10,1,16,0,3,27,69,YES
6,3,18,0,10,7,85,NO
45,2,67,0,21,916,461,YES
3,2,18,0,5,3,65,NO
2,0,8,0,5,1,32,NO
11,1,52,0,16,43,248,NO
3,2,5,0,1,3,12,NO
4,2,15,0,5,4,38,YES
12,1,62,0,7,28,507,YES
6,1,9,0,4,9,41,YES
0,1,0,0,31,0,0,NO
41,1,54,0,6,516,507,NO
1,1,1,0,0,0,1,NO
2,6,7,0,2,0,25,NO
4,2,19,2,10,0,86,YES
16,2,33,0,6,62,190,YES
10,1,22,0,0,45,81,YES
7,4,13,0,2,0,108,NO
6,6,16,0,3,7,80,NO
12,3,29,0,17,52,140,NO
5,4,9,3,5,8,44,NO
3,5,6,1,4,3,17,NO
14,3,23,0,8,35,105,NO
4,3,22,0,3,0,86,NO
6,1,7,4,5,9,23,NO
1,1,1,0,5,0,1,NO
1,5,6,0,2,0,14,NO
3,1,3,0,6,3,3,NO
2,5,8,0,4,0,22,NO
14,1,28,27,31,49,200,YES
6,1,39,0,11,9,189,NO
2,1,2,0,2,1,2,NO
3,1,7,0,3,0,21,NO
7,1,20,4,12,17,108,YES
6,2,14,0,1,0,52,YES
19,2,44,3,17,55,168,YES
3,0,13,0,10,1,66,NO
5,1,11,0,4,10,56,NO
39,1,67,11,23,687,405,YES
3,1,9,0,4,1,47,NO
3,2,5,0,1,3,12,NO
4,1,4,0,38,6,4,NO
7,1,19,0,11,9,75,NO
4,2,7,0,6,4,56,NO
3,5,8,0,4,0,32,NO
21,2,49,1,15,142,276,NO
1,1,1,0,5,0,1,NO
2,1,4,0,4,1,9,YES
13,1,77,0,23,48,614,YES
6,3,15,0,9,15,42,YES
4,1,12,6,8,6,37,NO
3,3,25,0,10,0,134,NO
17,2,57,0,4,104,496,NO
5,1,10,0,2,8,57,YES
6,6,22,0,12,11,87,NO
2,5,3,0,4,0,17,YES
24,2,56,0,16,218,275,YES
8,3,32,0,13,0,115,NO
0,1,0,0,0,0,0,NO
3,3,7,2,9,3,24,NO
7,1,23,0,5,21,112,NO
6,3,11,0,9,3,43,NO
2,0,10,0,5,1,40,NO
7,1,12,0,3,9,59,NO
24,2,37,0,13,264,186,NO
14,3,29,0,6,35,132,NO
6,4,28,0,10,5,128,NO
5,3,35,0,8,0,163,NO
12,2,25,9,15,54,98,YES
18,1,33,0,13,131,144,NO
30,1,55,1,15,407,251,YES
16,3,33,0,8,48,188,NO
3,2,12,3,6,3,47,NO
7,0,22,0,10,21,138,NO
7,3,28,0,12,0,227,NO
11,1,16,3,12,41,91,YES
15,3,22,0,5,71,113,NO
7,2,17,0,1,0,83,YES
47,2,100,0,23,943,1056,YES
2,1,4,0,4,1,9,YES
21,1,31,0,1,208,215,NO
14,3,52,0,11,59,349,NO
3,5,10,0,4,0,34,NO
3,2,7,0,4,3,308,NO
20,1,39,0,3,188,168,NO
7,1,12,0,1,9,47,NO
2,1,2,0,9,1,2,YES
9,1,17,0,6,24,78,NO
4,3,14,0,6,0,52,YES
1,1,1,0,22,0,1,YES
4,2,6,0,2,4,24,NO
29,2,50,0,5,318,304,YES
5,1,19,0,13,10,63,YES
1,4,2,3,4,0,7,NO
2,1,5,0,5,1,23,NO
6,3,19,0,7,13,78,NO
3,2,7,0,4,3,77,NO
1,1,1,0,18,0,1,YES
6,2,14,4,9,7,49,NO
2,5,7,0,3,0,21,YES
25,1,64,0,12,230,318,YES
2,1,11,0,5,0,39,NO
20,3,53,0,18,126,299,NO
4,0,24,2,5,6,93,NO
7,1,14,0,14,19,63,NO
24,1,34,0,3,0,199,NO
5,3,29,0,14,0,129,NO
2,5,5,0,2,1,15,NO
3,1,12,0,5,0,54,YES
3,5,6,0,2,3,16,NO
5,1,11,0,4,0,43,NO
3,2,5,0,1,3,12,YES
2,3,5,0,3,1,17,NO
8,2,31,0,8,28,396,NO
2,3,4,0,4,1,11,NO
17,2,45,2,12,56,257,YES
1,1,1,0,0,0,1,NO
3,2,4,0,2,1,15,NO
2,4,5,0,3,0,13,NO
2,1,6,0,5,0,30,NO
89,1,152,0,22,3486,1002,NO
2,5,6,0,2,0,22,NO
4,1,18,0,8,2,131,YES
9,1,9,0,127,36,9,YES
3,2,5,0,1,3,12,YES
4,2,7,0,3,4,111,NO
3,1,5,0,3,1,14,NO
5,1,6,0,0,6,24,NO
26,1,41,0,9,257,216,YES
1,2,2,0,1,0,7,NO
4,2,10,0,9,6,28,YES
4,3,19,0,11,6,43,YES
5,3,15,0,8,10,36,YES
2,1,3,0,3,1,7,YES
1,1,1,0,104,0,1,NO
12,1,35,0,3,66,112,YES
15,1,59,0,3,105,519,YES
19,2,24,0,10,165,109,NO
4,3,8,3,5,6,20,YES
6,1,17,0,4,9,75,YES
1,4,2,2,3,0,7,NO
3,1,5,0,3,1,14,NO
9,1,9,0,11,36,9,NO
18,1,62,0,27,119,356,NO
1,1,1,0,0,0,1,NO
2,1,2,0,21,1,2,NO
4,2,6,0,1,0,22,NO
14,1,42,0,10,73,192,NO
8,1,47,0,12,26,258,NO
4,2,8,0,7,6,27,NO
4,2,11,0,3,0,45,NO
13,0,29,0,16,52,120,NO
2,4,4,0,3,1,12,NO
11,2,22,0,14,29,101,NO
28,2,49,0,18,330,241,YES
1,1,1,0,3,0,1,YES
8,3,50,0,9,14,295,YES
3,1,41,0,1,3,221,NO
2,3,7,0,3,1,24,NO
4,1,10,0,4,0,35,YES
13,2,25,7,15,24,137,YES
1,1,1,0,0,0,1,NO
0,1,0,0,2,0,0,NO
9,3,21,0,8,18,84,YES
13,2,55,0,14,56,327,NO
3,3,10,0,7,3,31,YES
24,1,38,0,6,24,401,NO
3,3,7,0,4,3,23,NO
3,4,15,0,8,3,50,NO
3,1,8,0,3,0,29,NO
1,1,1,0,3,0,1,NO
2,1,9,0,6,0,32,NO
9,1,32,2,11,30,195,NO
1,1,1,0,1,0,1,NO
15,1,43,0,11,37,485,YES
8,1,20,0,24,22,176,NO
3,1,5,0,4,3,20,NO
11,2,18,0,19,47,82,NO
8,2,17,0,14,0,69,NO
15,2,33,0,13,85,141,NO
7,3,13,0,4,3,73,YES
7,2,8,1,2,9,40,NO
7,2,17,10,15,9,68,YES
2,6,10,0,5,0,42,NO
9,2,18,1,7,0,66,YES
94,1,186,11,63,4361,1012,YES
2,3,7,0,4,1,17,NO
5,4,15,0,7,4,47,NO
4,0,19,0,10,2,71,NO
5,1,6,0,4,2,36,YES
6,3,37,0,8,3,151,NO
4,3,12,0,9,0,41,YES
1,1,1,0,0,0,1,NO
17,3,42,0,32,112,213,NO
5,2,14,0,4,0,68,YES
11,3,15,0,4,35,62,YES
1,5,2,0,2,0,7,NO
2,4,6,0,2,0,20,YES
4,5,13,0,1,0,47,YES
21,1,21,0,272,210,21,YES
2,1,2,0,4,1,2,YES
4,2,6,0,3,6,14,YES
5,2,9,0,4,8,34,NO
23,1,23,0,111,253,23,YES
2,1,3,0,3,1,7,YES
4,2,9,0,14,0,36,NO
6,1,27,0,5,1,160,YES
9,1,29,0,8,22,126,NO
4,1,11,3,3,0,31,NO
5,3,14,2,8,4,52,NO
13,3,60,0,9,38,260,NO
1,1,1,0,0,0,1,NO
9,2,13,0,9,0,92,NO
8,3,22,0,7,0,86,YES
12,1,24,0,14,66,74,YES
12,1,47,2,14,48,306,NO
23,2,50,0,23,161,295,YES
35,2,61,0,24,523,343,NO
14,1,39,0,11,31,326,YES
17,2,27,0,9,92,141,YES
2,4,6,0,5,0,20,NO
1,1,1,0,4,0,1,NO
6,2,12,4,11,9,46,NO
1,1,1,0,5,0,1,NO
9,3,24,0,8,16,108,NO
16,4,52,0,14,72,396,YES
22,2,44,0,13,189,232,YES
6,4,18,0,15,15,69,NO
3,1,16,1,7,3,96,YES
7,3,24,0,5,3,141,YES
15,3,46,0,14,93,217,NO
3,1,7,0,16,3,47,YES
7,4,13,1,18,9,55,NO
6,1,11,0,4,7,46,YES
30,1,92,0,73,429,693,YES
1,1,1,0,4,0,1,NO
56,1,88,0,14,1436,650,NO
11,1,43,0,12,49,197,NO
1,1,1,0,5,0,1,NO
1,1,1,0,28,0,1,NO
3,1,33,0,15,3,431,YES
9,3,12,0,4,30,50,YES
2,1,2,0,0,1,2,YES
3,1,5,0,3,0,17,YES
2,1,2,0,4,1,2,YES
5,4,12,0,5,0,53,NO
23,2,33,0,19,217,247,NO
3,1,22,0,10,1,157,YES
2,1,8,0,6,1,23,NO
8,1,22,0,2,10,188,NO
25,2,74,0,16,206,448,NO
1,1,1,0,6,0,1,NO
5,3,10,0,6,4,47,NO
10,2,18,9,20,3,73,NO
9,3,18,0,8,4,92,YES
5,5,14,1,9,2,68,NO
2,2,12,0,4,1,31,NO
10,2,24,0,11,1,126,NO
7,3,13,0,8,19,59,NO
12,2,28,24,36,48,139,YES
2,1,5,0,2,1,16,NO
11,3,30,2,8,37,122,NO
2,1,2,0,2,1,2,YES
5,3,16,0,7,0,56,NO
1,1,1,0,5,0,1,NO
3,3,6,0,4,3,16,NO
14,0,42,0,23,61,182,NO
10,1,29,3,12,21,151,YES
4,1,9,0,3,0,34,NO
9,1,21,0,6,36,51,NO
3,5,6,0,2,3,17,NO
15,5,47,0,10,27,274,NO
9,1,27,0,20,6,147,YES
4,3,7,0,4,0,28,NO
1,1,1,0,0,0,1,NO
5,1,5,0,8,10,5,YES
27,2,72,0,25,339,315,NO
10,1,27,0,9,43,103,YES
3,2,5,0,1,3,12,NO
18,1,36,0,21,153,154,NO
2,1,2,0,6,1,2,NO
2,1,2,0,8,1,2,YES
4,1,18,0,8,6,62,NO
6,2,23,0,11,1,88,YES
7,3,26,0,7,0,84,NO
8,1,24,0,12,12,100,NO
6,4,23,0,4,5,99,YES
1,1,1,0,9,0,1,NO
13,1,36,0,48,58,183,YES
7,3,36,0,23,21,213,NO
13,2,41,0,16,66,236,YES
3,3,6,2,5,3,17,YES
6,3,32,0,8,0,161,YES
8,3,30,0,12,0,114,NO
3,1,7,0,4,0,31,NO
2,3,10,2,7,1,49,NO
3,1,3,0,12,3,3,YES
11,1,24,0,13,39,101,NO
0,1,0,0,0,0,10,NO
3,2,5,0,1,3,12,YES
6,3,13,0,7,3,46,NO
11,1,20,0,4,43,124,NO
13,2,47,0,22,44,248,YES
3,2,7,0,4,3,330,NO
15,1,15,0,102,105,15,YES
2,1,3,0,3,0,12,YES
8,4,12,0,8,26,43,NO
16,1,32,13,31,100,167,YES
2,1,2,0,3,1,2,NO
6,1,25,0,2,5,166,YES
3,1,8,0,3,0,29,NO
2,1,2,0,31,1,2,NO
7,2,21,0,11,17,90,NO
14,1,33,0,4,39,231,NO
3,1,8,0,9,1,26,YES
2,1,12,0,4,1,52,YES
2,1,3,0,2,1,7,NO
12,3,19,0,8,60,101,NO
2,1,3,1,4,1,5,YES
23,3,34,0,7,137,230,NO
43,1,100,0,9,825,785,YES
9,1,21,0,8,0,140,NO
8,2,26,0,13,0,142,YES
5,1,7,0,0,2,29,NO
5,2,13,0,7,0,64,NO
13,3,35,0,9,26,214,YES
3,1,13,0,0,3,57,NO
17,1,45,0,26,136,275,YES
28,1,57,0,35,378,183,YES
3,1,7,0,1,3,22,YES
10,0,46,2,17,39,221,NO
2,5,6,0,8,0,21,YES
3,1,8,0,6,3,23,NO
2,1,2,0,1,1,2,NO
2,1,2,0,17,1,2,NO
2,5,10,1,3,0,44,NO
4,3,11,0,5,6,25,YES
6,1,11,0,4,0,57,NO
1,2,2,0,2,0,5,YES
3,5,8,0,4,0,32,NO
31,2,45,0,20,431,251,NO
0,1,0,0,0,0,0,NO
5,1,16,0,1,4,62,NO
28,1,49,0,6,298,271,NO
2,3,7,0,6,0,24,YES
6,1,54,0,20,7,256,NO
19,1,85,0,10,171,720,YES
2,5,7,0,3,0,25,YES
3,1,9,0,3,0,31,NO
8,1,36,0,1,0,190,NO
2,1,7,0,10,1,23,YES
13,2,27,0,16,36,119,NO
10,0,17,0,12,21,80,NO
2,1,4,0,4,1,10,NO
11,1,51,0,21,49,355,NO
3,3,8,0,4,0,26,NO
2,2,6,0,3,1,14,NO
4,3,12,0,8,6,28,YES
3,4,15,1,9,3,50,NO
1,1,1,0,0,0,1,NO
1,1,1,0,28,0,1,YES
2,2,9,0,7,1,48,YES
11,1,22,0,5,55,86,NO
15,2,48,0,20,73,243,NO
13,2,18,0,5,46,105,NO
3,1,4,4,4,1,14,YES
2,5,6,0,2,0,21,NO
14,3,32,0,13,37,154,YES
23,3,44,0,15,233,203,NO
4,3,15,0,9,4,62,YES
5,1,54,0,19,4,274,NO
5,3,17,0,8,10,46,YES
9,3,18,0,8,4,92,YES
3,1,3,0,37,3,3,NO
5,3,10,0,4,10,31,NO
3,3,8,0,4,3,29,YES
9,2,30,0,11,26,164,NO
7,3,64,0,27,1,357,NO
16,2,20,0,9,114,94,NO
15,2,61,0,20,41,479,NO
4,2,7,0,5,4,45,NO
5,3,20,0,13,8,66,NO
11,3,48,0,16,43,229,NO
5,3,10,0,4,8,36,YES
12,1,57,0,19,30,479,YES
3,1,5,0,5,0,24,NO
9,3,18,0,5,16,75,NO
9,1,24,2,9,30,97,NO
3,5,10,0,3,0,33,YES
4,0,33,0,16,0,154,NO
15,5,46,0,11,27,279,NO
3,5,10,0,4,0,37,YES
8,2,24,0,5,0,139,NO
4,1,15,0,3,2,226,YES
24,1,47,0,11,226,244,YES
6,2,17,0,4,0,80,NO
3,1,10,3,6,0,34,YES
3,1,9,0,4,0,27,NO
1,5,6,0,2,0,14,NO
2,1,3,0,3,1,7,NO
1,2,4,0,7,0,12,YES
3,5,9,0,1,0,33,NO
9,3,20,0,9,26,81,NO
20,2,25,0,11,184,114,NO
9,3,19,0,5,14,118,YES
2,1,7,0,1,1,37,YES
1,1,1,0,0,0,1,NO
6,2,11,0,2,9,45,NO
3,1,3,0,12,3,3,NO
8,2,15,0,5,16,96,YES
2,4,4,2,7,1,17,NO
1,1,1,0,188,0,1,NO
1,4,2,0,2,0,5,YES
22,1,52,0,6,229,205,YES
1,1,1,0,1,0,1,NO
2,1,12,0,10,0,49,NO
23,1,38,0,11,157,241,NO
10,4,41,0,9,17,218,NO
5,1,12,0,7,4,57,YES
1,1,1,0,0,0,1,NO
15,1,18,0,1,95,106,NO
6,1,10,0,4,0,46,NO
5,5,13,0,5,6,67,YES
1,1,1,0,5,0,1,NO
2,1,2,0,12,1,2,NO
2,2,4,0,5,1,9,YES
18,2,25,0,8,123,123,YES
10,1,29,0,5,33,235,NO
5,3,20,0,10,0,74,NO
8,1,20,0,4,26,83,NO
7,3,43,0,17,1,219,NO
16,1,41,0,16,58,131,NO
48,1,111,0,7,1116,729,YES
4,3,5,0,1,4,16,NO
3,3,11,0,6,1,48,NO
1,5,2,2,6,0,6,NO
0,1,0,0,0,0,0,NO
12,2,35,0,12,32,184,NO
6,0,27,2,16,9,161,NO
4,2,7,0,4,4,56,NO
7,2,13,0,8,7,62,NO
3,2,5,0,1,3,12,NO
2,3,5,0,5,0,30,NO
7,2,13,0,6,17,46,NO
6,1,14,2,6,15,50,YES
3,2,5,0,1,3,12,NO
7,4,25,0,11,19,94,NO
4,1,12,0,1,0,52,NO
1,1,1,0,1,0,1,YES
26,1,38,0,5,251,241,NO
3,1,6,0,3,3,14,NO
4,3,13,0,6,4,27,NO
6,2,24,0,13,5,85,YES
