@RELATION Lucene-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
7.0,3,6.0,0,2,10,28.0,NO
4.0,2,3.0,0,2,1,25.0,NO
244.0,1,284.0,1,24,1081,822.0,NO
3.0,1,9.0,6,42,15,7.0,NO
6.0,3,11.0,0,4,3,44.0,NO
139.0,1,77.0,0,6,231,422.0,NO
16.0,2,7.0,0,2,10,73.0,NO
10.0,2,19.0,3,8,45,32.0,NO
1.0,1,6.0,1,2,15,3.0,NO
8.0,3,13.0,0,3,3,32.0,YES
25.0,3,38.0,1,13,78,111.0,YES
12.0,1,25.0,3,11,66,30.0,NO
61.0,2,67.0,0,9,78,270.0,NO
7.0,2,9.0,0,3,10,32.0,NO
8.0,3,13.0,0,4,10,43.0,NO
8.0,3,15.0,0,6,6,29.0,NO
4.0,1,4.0,0,3,6,13.0,NO
4.0,3,8.0,0,5,1,20.0,NO
6.0,3,7.0,0,2,15,20.0,NO
9.0,1,9.0,0,10,10,38.0,NO
12.0,3,25.0,0,7,21,35.0,NO
58.0,2,79.0,2,6,136,258.0,NO
33.0,2,95.0,0,9,10,209.0,NO
18.0,3,31.0,0,13,66,98.0,NO
2.0,4,3.0,0,1,0,7.0,NO
11.0,2,31.0,0,8,21,40.0,NO
58.0,1,73.0,0,13,105,313.0,NO
18.0,2,57.0,4,14,21,71.0,NO
14.0,2,25.0,0,7,45,50.0,NO
6.0,1,16.0,0,5,10,19.0,NO
39.0,2,75.0,1,15,190,182.0,YES
4.0,2,4.0,0,5,1,14.0,NO
10.0,3,10.0,0,6,6,29.0,NO
2.0,1,7.0,0,5,1,12.0,NO
104.0,1,175.0,0,27,136,507.0,YES
17.0,1,45.0,0,9,10,115.0,NO
25.0,1,23.0,15,33,66,90.0,NO
3.0,2,5.0,1,2,3,10.0,NO
3.0,1,7.0,0,5,1,15.0,NO
4.0,3,4.0,1,6,6,17.0,NO
13.0,1,25.0,0,9,21,60.0,NO
1.0,1,6.0,3,4,10,3.0,NO
3.0,2,6.0,0,3,3,12.0,NO
17.0,2,28.0,0,11,28,75.0,NO
5.0,1,7.0,0,2,3,22.0,NO
44.0,2,24.0,0,1,15,281.0,NO
6.0,3,13.0,0,3,3,29.0,NO
4.0,4,6.0,0,3,1,19.0,NO
4.0,1,11.0,0,5,6,14.0,NO
4.0,3,12.0,0,4,6,16.0,NO
32.0,3,64.0,0,3,55,115.0,NO
46.0,2,94.0,1,36,210,149.0,NO
5.0,2,14.0,0,6,10,26.0,NO
16.0,1,30.0,0,9,36,79.0,NO
3.0,2,4.0,0,5,3,9.0,NO
3.0,2,5.0,42,5,3,10.0,YES
26.0,3,8.0,0,3,1,140.0,NO
23.0,1,49.0,16,103,66,84.0,NO
8.0,3,14.0,0,7,6,30.0,YES
16.0,3,24.0,0,5,45,61.0,NO
27.0,2,71.0,0,13,36,153.0,YES
4.0,1,16.0,0,3,1,33.0,NO
4.0,1,25.0,0,7,6,52.0,NO
6.0,1,12.0,6,1,6,24.0,NO
3.0,2,9.0,1,2,3,11.0,NO
18.0,1,30.0,0,7,45,60.0,NO
48.0,1,147.0,0,21,78,232.0,NO
95.0,1,76.0,19,25,325,306.0,NO
9.0,3,28.0,0,8,3,38.0,NO
2.0,1,5.0,0,2,1,5.0,NO
4.0,3,14.0,0,5,1,19.0,NO
31.0,2,34.0,0,3,105,129.0,NO
44.0,1,68.0,0,4,136,173.0,NO
10.0,2,23.0,1,6,21,38.0,NO
8.0,2,12.0,0,5,10,32.0,NO
301.0,1,167.0,0,4,496,947.0,NO
5.0,2,14.0,0,5,3,19.0,NO
12.0,3,18.0,0,4,15,41.0,NO
4.0,1,7.0,0,2,3,16.0,NO
6.0,2,10.0,0,2,15,23.0,NO
17.0,1,26.0,0,5,6,57.0,NO
2.0,3,8.0,0,5,1,14.0,NO
7.0,2,15.0,0,13,15,22.0,NO
1.0,1,1.0,0,0,0,3.0,NO
5.0,1,18.0,0,7,6,21.0,NO
141.0,2,90.0,0,1,78,788.0,NO
2.0,1,3.0,0,6,1,7.0,NO
61.0,3,97.0,0,18,253,195.0,NO
3.0,2,3.0,0,1,1,11.0,NO
3.0,1,11.0,0,3,0,22.0,NO
2.0,1,5.0,16,18,3,6.0,NO
2.0,2,10.0,0,4,1,14.0,NO
1.0,1,1.0,0,1,0,3.0,NO
5.0,2,11.0,0,5,6,18.0,NO
46.0,1,86.0,0,29,105,280.0,NO
1.0,1,1.0,0,4,0,3.0,NO
24.0,2,60.0,2,2,276,82.0,NO
2.0,1,3.0,0,4,1,13.0,NO
15.0,2,28.0,0,14,36,131.0,NO
22.0,2,44.0,0,7,21,101.0,NO
5.0,3,10.0,0,5,3,22.0,NO
2.0,1,4.0,0,4,1,7.0,NO
2.0,1,16.0,0,4,1,21.0,NO
29.0,1,33.0,0,4,120,115.0,NO
1.0,1,1.0,0,1,0,3.0,NO
8.0,3,10.0,0,5,1,38.0,NO
11.0,1,7.0,0,8,21,33.0,YES
10.0,1,35.0,0,8,10,70.0,NO
64.0,1,40.0,0,6,171,271.0,NO
12.0,1,24.0,0,7,21,40.0,NO
2.0,1,18.0,0,8,1,56.0,NO
79.0,1,150.0,0,17,36,427.0,YES
3.0,1,6.0,1,4,1,8.0,NO
3.0,2,8.0,0,3,1,13.0,NO
26.0,2,44.0,0,7,66,132.0,NO
3.0,1,5.0,22,90,6,7.0,YES
4.0,2,14.0,0,4,6,31.0,NO
164.0,1,157.0,0,5,231,312.0,NO
6.0,3,12.0,0,5,6,18.0,NO
4.0,2,4.0,0,1,6,11.0,NO
24.0,1,23.0,0,5,3,87.0,NO
10.0,2,25.0,1,80,21,30.0,NO
13.0,3,33.0,1,27,45,36.0,NO
38.0,1,45.0,0,0,1,72.0,NO
27.0,1,78.0,0,10,45,185.0,NO
27.0,1,56.0,0,18,15,126.0,NO
2.0,2,7.0,0,4,1,11.0,NO
10.0,1,22.0,0,6,3,60.0,NO
9.0,3,14.0,4,10,15,28.0,NO
41.0,2,25.0,0,11,10,123.0,NO
19.0,3,29.0,0,8,21,81.0,NO
2.0,1,27.0,0,15,1,51.0,NO
42.0,2,76.0,0,10,45,129.0,NO
0.0,1,2.0,1,1,1,0.0,NO
11.0,1,10.0,0,2,28,42.0,NO
4.0,1,8.0,0,3,6,18.0,NO
26.0,2,53.0,0,6,45,81.0,NO
1.0,2,6.0,0,3,1,7.0,NO
19.0,1,30.0,5,33,105,61.0,NO
11.0,2,40.0,0,5,28,48.0,NO
2.0,3,4.0,0,3,1,7.0,NO
5.0,4,3.0,0,3,1,14.0,NO
18.0,1,19.0,1,5,15,66.0,NO
8.0,3,13.0,0,5,10,43.0,NO
4.0,2,5.0,1,7,3,10.0,NO
11.0,3,8.0,0,12,1,32.0,NO
6.0,3,8.0,1,2,15,18.0,NO
18.0,1,12.0,0,3,15,62.0,NO
16.0,2,34.0,0,4,28,83.0,NO
4.0,3,6.0,0,14,1,17.0,NO
7.0,1,14.0,0,6,3,34.0,NO
2.0,1,4.0,0,2,3,9.0,NO
16.0,2,34.0,0,6,28,92.0,NO
11.0,1,11.0,0,5,55,37.0,NO
33.0,3,65.0,0,24,78,113.0,NO
2.0,1,4.0,0,2,3,9.0,NO
31.0,1,54.0,20,43,210,93.0,NO
55.0,1,115.0,5,17,136,177.0,NO
11.0,1,12.0,0,3,10,22.0,NO
9.0,2,17.0,0,3,36,27.0,NO
21.0,3,44.0,0,16,36,88.0,NO
2.0,1,8.0,0,5,1,20.0,NO
0.0,2,1.0,2,1,0,0.0,NO
3.0,2,9.0,0,3,3,9.0,NO
15.0,3,19.0,0,3,10,61.0,NO
2.0,3,4.0,1,2,1,7.0,NO
11.0,1,28.0,3,19,66,31.0,NO
3.0,1,3.0,0,2,3,9.0,NO
6.0,1,14.0,0,5,1,28.0,NO
3.0,2,8.0,0,47,3,12.0,NO
11.0,2,41.0,0,9,10,66.0,NO
18.0,3,41.0,0,15,66,73.0,NO
1.0,2,14.0,1,3,0,24.0,NO
31.0,2,43.0,0,10,36,186.0,NO
3.0,2,5.0,0,2,1,11.0,NO
18.0,4,41.0,1,8,28,55.0,NO
11.0,1,18.0,0,3,15,45.0,NO
19.0,1,24.0,0,3,91,75.0,NO
8.0,1,8.0,0,1,28,24.0,NO
7.0,2,13.0,4,5,28,23.0,NO
11.0,2,16.0,2,6,15,54.0,YES
54.0,3,49.0,1,12,105,85.0,YES
5.0,4,4.0,0,1,3,14.0,NO
22.0,1,52.0,0,11,15,147.0,NO
58.0,2,165.0,0,26,45,319.0,NO
4.0,1,12.0,0,4,1,13.0,NO
4.0,3,13.0,0,8,1,23.0,NO
10.0,1,4.0,0,1,3,38.0,YES
32.0,1,42.0,0,39,55,141.0,NO
19.0,1,25.0,0,2,10,73.0,NO
33.0,2,73.0,0,10,153,265.0,NO
1.0,3,3.0,0,3,0,11.0,NO
26.0,3,15.0,0,6,6,75.0,YES
10.0,3,17.0,0,21,21,36.0,NO
10.0,2,14.0,0,2,10,35.0,NO
11.0,2,29.0,0,4,55,45.0,NO
15.0,1,42.0,0,12,3,77.0,NO
4.0,2,10.0,0,3,6,16.0,NO
10.0,1,36.0,0,14,21,50.0,NO
2.0,1,10.0,0,6,1,26.0,NO
116.0,2,63.0,0,1,28,644.0,NO
5.0,1,15.0,0,10,6,21.0,NO
9.0,2,10.0,1,5,6,32.0,NO
75.0,3,124.0,1,14,435,300.0,YES
7.0,2,16.0,0,10,15,32.0,NO
12.0,1,28.0,1,12,78,52.0,NO
0.0,1,4.0,3,3,6,0.0,NO
7.0,3,11.0,0,2,3,30.0,NO
17.0,1,26.0,0,5,6,57.0,NO
6.0,3,10.0,0,4,1,34.0,NO
20.0,2,31.0,0,4,171,74.0,NO
3.0,1,6.0,0,8,1,16.0,NO
3.0,2,11.0,0,6,3,35.0,NO
3.0,2,4.0,0,3,6,7.0,NO
3.0,1,3.0,0,3,3,10.0,NO
10.0,1,50.0,0,15,3,92.0,NO
0.0,1,2.0,1,1,1,0.0,NO
140.0,2,77.0,0,1,78,747.0,NO
24.0,1,72.0,0,12,45,168.0,NO
12.0,2,22.0,0,4,21,37.0,NO
2.0,2,4.0,16,25,6,6.0,NO
102.0,1,143.0,0,4,153,289.0,NO
9.0,2,20.0,1,9,21,26.0,YES
1.0,1,3.0,0,0,0,5.0,NO
10.0,2,22.0,0,6,6,37.0,NO
109.0,2,60.0,0,1,28,615.0,NO
1.0,1,1.0,0,0,0,1.0,NO
8.0,3,19.0,0,7,10,25.0,NO
19.0,3,40.0,0,10,21,63.0,NO
51.0,2,80.0,0,7,120,151.0,NO
4.0,1,13.0,0,9,1,23.0,NO
3.0,1,8.0,0,4,1,12.0,NO
9.0,1,22.0,0,5,15,31.0,NO
6.0,2,15.0,0,5,3,35.0,NO
10.0,1,10.0,0,2,15,45.0,NO
128.0,1,174.0,0,4,210,482.0,NO
7.0,1,15.0,3,4,15,26.0,NO
14.0,2,18.0,5,9,36,38.0,NO
4.0,3,8.0,0,4,1,14.0,NO
64.0,1,160.0,0,14,210,268.0,NO
10.0,3,12.0,0,5,6,29.0,NO
2.0,2,6.0,6,12,10,6.0,NO
6.0,2,10.0,0,4,10,36.0,NO
130.0,2,85.0,0,1,55,753.0,NO
33.0,2,36.0,0,7,28,88.0,NO
6.0,3,8.0,0,2,1,18.0,NO
14.0,3,36.0,2,6,28,74.0,NO
21.0,1,67.0,0,15,66,137.0,NO
0.0,1,5.0,1,2,10,0.0,NO
13.0,3,24.0,0,3,28,62.0,YES
3.0,3,19.0,0,9,1,26.0,NO
14.0,3,15.0,0,3,6,66.0,NO
26.0,3,74.0,0,5,28,122.0,NO
20.0,1,31.0,1,6,28,63.0,NO
41.0,2,52.0,0,9,21,238.0,NO
4.0,1,13.0,0,5,3,32.0,NO
7.0,3,9.0,0,5,3,22.0,NO
32.0,3,66.0,0,4,28,141.0,NO
1.0,1,6.0,3,4,15,3.0,NO
13.0,1,14.0,0,4,45,50.0,NO
7.0,1,19.0,0,7,10,35.0,YES
28.0,2,54.0,0,28,55,90.0,NO
1.0,1,7.0,2,2,21,3.0,NO
4.0,1,12.0,0,7,3,32.0,NO
3.0,1,7.0,0,8,3,12.0,NO
28.0,3,27.0,0,9,36,85.0,NO
8.0,1,21.0,1,2,28,24.0,YES
17.0,1,27.0,1,6,36,60.0,NO
0.0,1,2.0,3,3,1,0.0,NO
9.0,3,33.0,2,8,10,45.0,NO
11.0,2,15.0,0,6,10,45.0,NO
60.0,1,119.0,0,17,120,332.0,YES
2.0,3,7.0,0,3,0,9.0,NO
5.0,1,2.0,0,2,1,19.0,NO
1.0,3,8.0,0,4,1,9.0,NO
44.0,1,92.0,0,14,6,204.0,NO
9.0,3,12.0,0,5,10,38.0,NO
98.0,2,59.0,0,1,66,540.0,NO
6.0,1,20.0,0,4,15,47.0,NO
0.0,1,2.0,12,18,1,0.0,NO
4.0,1,6.0,6,4,15,12.0,NO
82.0,2,88.0,1,11,861,335.0,NO
13.0,2,37.0,0,11,10,66.0,NO
6.0,1,20.0,0,4,15,45.0,NO
9.0,1,5.0,0,3,3,20.0,NO
2.0,1,27.0,0,16,1,53.0,NO
0.0,1,0.0,0,0,0,0.0,NO
6.0,2,14.0,0,5,6,19.0,NO
9.0,1,25.0,0,5,1,57.0,NO
3.0,3,8.0,0,4,1,15.0,NO
15.0,3,31.0,1,7,21,57.0,NO
31.0,1,33.0,1,6,45,140.0,NO
2.0,1,4.0,0,3,1,13.0,YES
1.0,2,2.0,0,1,1,3.0,NO
5.0,2,14.0,0,6,10,18.0,NO
32.0,2,64.0,0,10,78,189.0,YES
12.0,1,29.0,0,5,45,71.0,NO
8.0,1,17.0,0,7,6,36.0,NO
24.0,1,26.0,0,10,66,101.0,NO
6.0,1,7.0,0,2,3,17.0,YES
6.0,3,18.0,2,3,6,22.0,YES
6.0,4,12.0,0,3,10,22.0,NO
1.0,1,15.0,0,5,0,9.0,NO
17.0,1,26.0,0,5,6,57.0,NO
12.0,2,23.0,0,9,10,72.0,NO
24.0,1,73.0,0,12,45,183.0,NO
114.0,1,116.0,0,22,435,467.0,YES
2.0,4,3.0,0,2,1,6.0,NO
22.0,2,41.0,0,8,55,116.0,YES
1.0,2,9.0,0,8,0,11.0,NO
0.0,1,0.0,1,0,0,0.0,NO
31.0,2,69.0,4,12,120,116.0,YES
6.0,2,10.0,1,5,6,18.0,NO
2.0,3,6.0,0,2,1,6.0,YES
22.0,2,25.0,0,7,55,96.0,NO
23.0,1,53.0,0,10,3,88.0,NO
12.0,3,13.0,0,5,10,33.0,NO
66.0,1,130.0,0,17,91,319.0,YES
351.0,2,259.0,0,1,153,2032.0,NO
40.0,1,80.0,0,12,78,188.0,NO
21.0,1,16.0,0,2,28,53.0,NO
2.0,1,4.0,0,3,1,7.0,NO
2.0,4,3.0,2,3,1,6.0,NO
14.0,2,31.0,3,9,66,56.0,NO
1.0,2,6.0,0,4,3,19.0,NO
8.0,3,25.0,0,6,1,39.0,NO
23.0,2,41.0,0,8,91,97.0,NO
22.0,2,55.0,2,26,66,114.0,YES
32.0,1,63.0,0,10,55,237.0,NO
7.0,3,8.0,0,5,1,21.0,NO
1.0,1,1.0,0,5,0,3.0,NO
20.0,1,47.0,0,8,36,81.0,NO
9.0,2,12.0,0,3,6,24.0,NO
13.0,1,26.0,0,6,3,44.0,NO
2.0,2,6.0,0,2,1,9.0,NO
27.0,1,63.0,0,48,153,132.0,NO
29.0,2,28.0,0,6,36,59.0,NO
11.0,1,12.0,0,6,10,77.0,NO
32.0,1,34.0,0,5,45,98.0,YES
6.0,2,7.0,0,2,15,13.0,NO
7.0,2,22.0,0,3,15,37.0,NO
4.0,2,11.0,0,3,6,14.0,NO
84.0,2,60.0,0,15,136,388.0,NO
17.0,3,25.0,0,5,28,78.0,NO
0.0,1,2.0,1,2,1,0.0,NO
42.0,2,75.0,0,21,105,140.0,YES
18.0,1,46.0,0,11,3,86.0,NO
9.0,1,19.0,0,3,3,51.0,NO
42.0,1,36.0,0,1,55,686.0,NO
6.0,2,9.0,0,4,10,21.0,NO
8.0,1,7.0,0,2,1,71.0,YES
1.0,2,2.0,0,2,1,4.0,NO
2.0,1,2.0,0,18,0,5.0,NO
10.0,1,10.0,0,4,3,56.0,NO
10.0,1,10.0,0,9,45,33.0,NO
3.0,2,8.0,0,74,3,12.0,NO
10.0,3,24.0,0,7,21,40.0,NO
16.0,1,13.0,0,6,6,55.0,YES
22.0,2,49.0,0,6,66,74.0,NO
18.0,4,24.0,0,5,3,81.0,NO
408.0,1,238.0,0,4,1275,1504.0,NO
8.0,1,7.0,0,2,0,18.0,NO
3.0,2,6.0,0,2,3,16.0,NO
36.0,3,72.0,0,10,105,147.0,NO
2.0,4,2.0,0,0,1,6.0,NO
23.0,2,37.0,0,5,21,125.0,NO
5.0,1,5.0,0,7,10,18.0,NO
3.0,1,3.0,0,0,3,8.0,NO
54.0,2,101.0,2,17,190,295.0,YES
8.0,3,13.0,0,4,10,39.0,NO
10.0,1,23.0,0,6,28,39.0,NO
17.0,2,23.0,0,7,55,96.0,NO
10.0,3,23.0,0,2,3,40.0,NO
5.0,1,10.0,0,7,10,25.0,NO
36.0,2,58.0,0,11,78,143.0,NO
12.0,1,40.0,0,8,3,66.0,NO
484.0,1,908.0,4,91,7875,2630.0,YES
