@RELATION ant-1.5-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
36,3,84,11,35,0,302,NO
27,3,87,1,18,217,919,NO
5,1,6,0,1,0,30,NO
2,6,4,0,4,1,11,NO
3,1,7,0,0,0,19,NO
10,3,20,0,2,21,130,NO
4,1,23,0,3,4,174,NO
3,2,12,0,5,3,40,NO
5,1,11,1,28,4,54,NO
17,5,57,0,15,22,298,NO
6,1,24,0,14,15,116,NO
9,3,41,0,4,14,334,YES
6,3,24,0,7,9,231,YES
7,5,22,0,5,0,150,NO
2,2,13,0,7,1,66,NO
7,5,18,0,5,0,113,NO
19,1,92,8,23,81,899,YES
4,2,16,0,4,0,59,NO
29,1,66,0,5,348,567,NO
4,4,7,9,12,4,22,NO
1,1,1,0,2,0,1,NO
16,1,38,3,13,80,334,NO
16,3,38,0,3,84,541,NO
1,1,1,0,18,0,1,NO
2,4,4,0,4,0,16,NO
5,1,9,0,3,0,64,NO
9,2,50,0,12,24,288,NO
7,6,32,0,9,13,150,YES
2,6,4,0,4,1,11,NO
7,5,18,0,5,0,126,NO
11,1,34,0,4,0,312,NO
6,1,6,0,7,15,10,NO
10,3,21,4,16,23,149,NO
17,4,81,0,7,40,1178,NO
10,1,13,0,3,31,76,NO
13,3,43,0,12,36,424,NO
9,2,20,0,5,0,141,YES
6,3,30,0,3,0,1262,NO
5,1,7,10,98,0,33,NO
2,4,12,0,4,1,55,NO
18,2,23,5,18,0,110,NO
12,5,37,0,6,0,308,NO
5,1,20,0,4,0,144,NO
23,3,73,1,14,151,668,YES
3,2,38,0,6,3,198,NO
14,4,26,0,193,0,153,NO
5,2,24,0,11,10,133,NO
33,2,43,0,6,322,4244,NO
7,1,20,0,1,19,197,NO
2,3,8,0,3,1,33,NO
19,1,19,0,19,171,19,NO
8,3,17,0,4,18,112,NO
6,3,22,0,5,1,137,NO
91,1,212,0,157,3687,2452,NO
16,1,36,0,6,58,363,NO
72,4,116,0,27,2338,900,NO
11,4,83,0,17,11,671,YES
3,1,3,0,1,3,4,NO
7,1,11,0,3,3,53,NO
1,1,1,0,3,0,1,NO
3,2,22,0,8,3,152,NO
6,2,11,0,3,13,68,NO
7,5,26,0,8,0,261,NO
21,3,62,0,12,134,630,NO
4,1,23,0,13,6,195,NO
31,3,103,0,20,209,673,YES
3,1,24,0,11,1,264,NO
8,1,14,26,46,20,87,NO
4,3,9,0,5,2,48,NO
8,1,39,0,4,22,377,NO
23,4,40,4,19,223,179,NO
42,2,115,0,20,703,1369,NO
8,3,37,0,10,0,315,NO
4,3,17,0,3,4,152,NO
8,5,28,0,10,0,365,NO
11,1,32,0,12,27,190,NO
10,3,61,0,7,37,758,NO
6,1,14,0,3,5,131,NO
10,3,42,0,6,21,369,NO
10,3,24,2,7,29,162,NO
19,3,61,0,11,121,503,NO
3,4,8,0,7,3,27,NO
34,4,138,1,25,421,1740,YES
10,3,31,0,9,15,166,NO
4,3,22,0,6,0,142,NO
0,1,0,0,1,0,24,NO
0,1,0,0,1,0,7,NO
5,4,20,0,3,4,168,NO
27,3,80,1,19,249,607,YES
1,3,2,0,5,0,5,NO
6,1,11,0,3,1,74,NO
7,3,17,0,6,1,138,NO
5,4,9,0,1,10,81,NO
26,4,89,0,18,219,881,YES
17,1,71,0,7,14,569,NO
7,4,25,0,13,0,201,NO
8,1,21,0,2,26,89,NO
32,1,69,0,6,264,771,NO
11,5,30,0,13,5,168,YES
12,1,47,0,3,60,466,NO
19,3,117,0,16,35,849,YES
12,1,22,0,3,44,156,NO
2,2,9,0,6,1,33,NO
6,3,16,0,6,5,95,NO
3,2,7,0,4,0,29,NO
9,3,34,0,9,10,214,NO
7,1,8,0,2,0,1082,NO
18,4,90,0,13,87,778,YES
8,1,22,0,8,0,141,NO
3,2,7,0,5,1,29,NO
28,1,57,0,31,266,602,NO
3,6,11,0,6,3,37,NO
21,3,82,0,10,184,719,YES
8,5,29,0,9,0,179,NO
2,2,9,0,9,1,31,NO
8,1,14,0,1,28,274,NO
19,1,103,0,12,133,1720,YES
1,1,1,0,5,0,3,NO
8,1,18,0,3,10,108,NO
3,3,14,0,3,1,82,NO
9,6,24,0,10,36,104,NO
3,1,3,0,19,3,3,NO
10,3,36,0,11,0,236,NO
5,3,13,0,5,4,71,NO
4,1,10,0,1,2,93,NO
6,3,21,0,8,1,95,NO
81,3,213,0,35,2518,2199,YES
1,4,2,0,2,0,4,NO
6,1,6,0,5,15,6,NO
3,3,6,2,6,1,25,NO
3,5,14,1,6,3,52,NO
5,3,17,0,4,0,99,NO
8,3,39,0,2,10,282,NO
4,1,13,0,4,0,60,NO
4,4,13,0,4,0,87,NO
34,1,67,1,33,437,1171,NO
5,2,20,0,1,0,106,YES
7,4,25,0,13,0,199,NO
5,1,13,0,6,0,69,NO
14,3,33,0,8,65,404,NO
3,1,19,0,3,0,104,NO
3,5,14,0,5,3,52,NO
9,1,38,0,14,12,310,NO
13,1,20,2,9,46,111,YES
15,4,72,0,11,39,683,NO
22,1,49,0,19,125,382,NO
16,3,29,0,22,0,135,NO
4,1,5,0,4,6,16,NO
11,5,38,0,11,1,391,NO
10,1,47,0,10,11,329,YES
6,2,15,0,1,0,45,NO
23,2,37,52,117,179,255,NO
2,2,26,0,9,1,248,NO
6,3,34,0,5,0,237,NO
4,2,26,0,10,6,195,NO
3,2,18,0,1,0,274,NO
2,2,6,0,1,1,20,NO
7,5,28,0,9,0,215,NO
16,1,56,3,15,86,375,NO
7,1,8,0,20,3,43,NO
24,1,78,0,25,218,1203,NO
3,2,20,0,8,3,151,NO
3,4,8,2,30,3,27,NO
3,2,8,0,3,0,32,NO
3,2,7,0,4,0,33,NO
4,5,15,0,5,0,83,NO
8,2,25,0,4,14,163,NO
4,2,12,0,6,6,71,NO
7,1,8,0,6,0,89,NO
7,1,7,0,9,21,7,NO
8,3,21,2,5,18,145,NO
11,3,40,0,14,17,286,NO
4,4,5,5,9,0,18,NO
6,1,11,0,2,3,54,NO
2,4,14,0,5,1,66,NO
3,1,12,0,3,3,90,NO
3,1,4,0,0,3,20,NO
32,2,40,0,4,330,2014,NO
29,1,120,0,28,396,1348,YES
48,4,108,0,25,964,816,NO
3,2,10,0,1,0,67,NO
40,3,99,1,17,664,855,YES
1,4,3,0,1,0,6,NO
3,1,14,0,7,3,88,NO
5,1,7,0,2,4,39,NO
15,1,69,0,12,39,614,YES
2,3,8,0,3,1,28,NO
5,1,10,0,69,8,69,NO
2,2,14,0,6,1,44,NO
4,1,7,0,2,6,20,NO
1,5,2,0,1,0,4,NO
5,1,15,1,3,0,137,NO
4,1,5,0,4,0,24,NO
24,1,85,0,31,218,708,YES
41,3,102,2,52,560,698,NO
15,1,29,1,6,87,190,NO
11,3,37,0,14,19,317,NO
11,1,26,0,15,31,361,NO
4,4,7,0,3,0,130,NO
5,1,19,0,1,0,108,NO
7,3,36,0,7,0,261,NO
2,5,7,0,1,0,20,YES
5,4,46,0,11,10,587,NO
7,1,11,0,1,7,98,NO
3,1,19,0,5,1,89,NO
6,3,14,0,5,1,75,NO
6,3,8,5,15,3,39,NO
3,5,14,1,6,3,52,NO
21,3,73,0,8,74,669,YES
9,1,18,0,4,14,88,NO
26,3,54,1,9,225,539,NO
4,3,16,0,5,0,95,NO
21,1,35,0,2,38,617,NO
1,1,1,0,2,0,2064,NO
10,2,24,13,22,19,146,NO
9,3,53,1,11,16,457,YES
2,1,2,0,4,1,2,NO
2,1,2,0,2,1,2,NO
11,1,26,0,3,53,725,NO
2,1,30,0,5,0,186,NO
23,2,68,0,5,181,462,NO
8,3,31,0,9,0,181,NO
30,3,77,0,12,365,717,NO
14,1,14,0,5,91,14,NO
22,4,92,0,9,129,837,YES
8,1,40,0,1,18,464,NO
4,1,11,1,5,6,62,NO
6,3,19,0,8,0,88,YES
13,1,23,0,14,68,308,NO
2,3,7,0,3,1,23,NO
3,2,19,0,7,3,93,NO
5,1,7,1,5,6,32,NO
7,1,22,0,3,0,111,NO
2,4,5,0,1,1,10,NO
16,3,48,0,13,58,480,NO
10,3,33,0,9,3,145,NO
7,2,15,2,9,1,92,NO
2,2,20,0,9,1,132,NO
0,1,0,0,4,0,0,NO
7,1,8,0,2,0,147,NO
4,1,4,0,6,6,4,NO
1,1,1,0,13,0,1,NO
4,2,12,0,4,0,70,NO
