@RELATION ant-1.6-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
6,3,24,0,5,1,137,NO
19,4,40,0,18,23,386,NO
4,4,7,0,3,0,161,NO
5,1,19,0,1,0,108,NO
7,3,38,0,7,0,262,NO
9,3,16,0,0,34,60,NO
3,5,8,0,2,0,28,NO
7,4,50,0,9,21,686,NO
3,1,3,0,2,3,4,NO
8,1,15,0,4,6,286,NO
1,1,1,0,3,0,1,NO
3,2,22,0,8,3,152,NO
9,2,50,0,7,14,348,NO
7,5,26,0,9,0,263,NO
12,4,60,0,5,16,720,NO
9,1,18,0,4,14,88,NO
48,3,151,0,22,498,1000,YES
4,3,16,0,5,0,95,NO
21,1,35,0,2,38,617,YES
12,1,34,0,6,4,367,NO
4,3,10,0,5,2,48,NO
8,1,39,0,4,22,377,NO
10,3,61,1,14,19,543,YES
28,4,45,5,23,348,204,NO
4,1,13,0,3,6,86,NO
6,1,6,0,11,15,10,NO
32,2,40,0,4,330,2011,NO
37,1,146,0,51,654,2046,YES
1,1,1,0,2,0,1,NO
10,1,13,0,3,31,76,NO
28,3,89,0,26,246,817,YES
11,2,26,0,6,0,181,NO
5,5,19,0,4,4,107,NO
10,3,44,0,6,21,367,NO
10,3,26,2,7,29,162,NO
20,3,71,0,11,124,698,YES
3,4,9,0,9,3,23,NO
38,4,169,1,31,453,2236,YES
8,1,38,0,3,6,233,YES
2,3,7,0,3,1,23,NO
6,3,26,0,6,3,134,NO
0,1,0,0,1,0,24,YES
5,1,7,1,5,6,32,NO
7,1,22,0,3,0,112,NO
5,4,20,0,3,4,168,YES
36,3,106,1,19,272,712,NO
2,1,2,0,4,1,2,NO
1,1,1,0,5,0,1,NO
8,3,39,0,10,0,330,YES
2,1,30,0,5,0,189,NO
4,3,18,0,3,4,152,NO
31,2,77,0,8,317,615,YES
10,3,57,0,7,19,518,YES
8,3,33,0,11,0,181,NO
35,3,90,0,14,519,815,NO
14,1,19,0,8,45,138,NO
4,4,26,0,8,0,125,YES
7,3,36,0,9,1,250,YES
15,3,37,0,3,41,437,YES
1,1,1,0,5,0,1,NO
15,1,71,0,8,55,616,YES
2,2,11,0,6,1,41,NO
6,3,18,0,6,5,95,NO
4,1,4,0,5,6,4,NO
9,3,34,0,9,10,214,YES
7,3,23,0,7,0,145,NO
5,1,5,0,13,10,5,NO
19,3,52,0,8,119,523,YES
1,1,1,0,13,0,1,NO
7,5,17,0,5,0,107,NO
3,1,9,1,7,0,47,YES
6,4,33,0,10,0,511,YES
10,4,36,0,17,3,253,NO
2,1,2,0,3,1,2,NO
20,3,69,0,14,130,819,YES
2,2,9,0,7,1,31,NO
8,1,14,0,1,28,271,NO
23,1,113,0,14,173,1964,NO
1,1,1,0,8,0,3,NO
9,1,19,0,3,8,119,NO
4,3,17,0,3,4,99,NO
6,2,12,0,1,0,62,NO
3,1,3,0,23,3,3,NO
4,2,15,0,4,0,109,NO
11,3,38,0,11,0,250,NO
18,4,84,0,12,83,1202,YES
5,1,11,0,1,6,153,YES
6,3,23,0,11,1,95,NO
85,3,227,0,35,2766,2412,YES
1,4,2,0,1,0,4,NO
6,1,6,0,5,15,6,NO
3,1,5,0,1,3,24,NO
3,3,6,2,6,1,25,NO
3,5,14,1,7,3,52,NO
5,3,19,0,5,0,100,NO
4,1,22,0,7,6,121,NO
4,1,13,0,4,0,60,NO
7,3,53,0,5,19,404,YES
2,2,6,0,1,1,20,NO
1,1,1,0,2,0,1,NO
20,1,42,0,4,130,376,NO
4,3,17,0,6,0,70,NO
20,4,91,0,11,108,962,YES
7,1,25,0,3,0,211,YES
13,1,32,0,5,70,158,NO
35,1,73,0,6,353,790,NO
1,1,2,0,0,0,6,NO
15,3,78,0,16,69,502,YES
5,2,23,0,11,10,130,NO
33,2,44,0,6,322,4238,NO
30,1,111,0,34,363,1004,YES
11,1,36,0,3,51,314,NO
8,5,26,0,6,0,173,NO
23,1,57,0,32,147,441,YES
25,3,38,0,32,0,189,NO
4,1,5,0,6,6,16,NO
11,5,38,0,12,1,394,NO
11,1,54,0,11,17,437,YES
3,1,7,0,0,0,19,NO
10,3,20,0,2,21,132,NO
30,2,52,59,138,361,318,YES
3,2,12,0,5,3,40,NO
9,5,28,0,5,12,217,NO
4,2,26,0,10,6,195,NO
3,2,18,0,1,0,258,NO
6,1,24,0,14,15,116,NO
28,3,80,0,6,272,777,YES
8,5,30,0,11,0,299,NO
2,1,22,0,7,1,222,YES
7,5,22,0,5,0,150,NO
2,2,13,0,7,1,66,NO
10,5,25,0,6,0,251,NO
21,1,98,8,23,112,951,YES
4,2,16,0,4,0,59,NO
3,2,6,0,4,0,34,NO
4,4,7,11,14,4,22,NO
4,5,15,0,6,0,83,NO
15,3,49,0,8,33,463,YES
18,5,71,0,21,43,661,YES
4,2,13,0,6,6,83,NO
7,1,8,0,7,0,89,NO
1,1,1,0,20,0,1,NO
2,4,4,0,4,0,16,NO
9,3,24,2,5,26,169,NO
11,3,42,0,16,17,291,YES
4,4,5,8,12,0,18,NO
8,6,31,0,10,18,149,NO
2,7,8,0,2,1,37,NO
7,5,18,0,5,0,126,NO
7,2,69,0,10,15,453,NO
28,3,94,0,18,220,769,NO
11,2,15,0,12,13,97,NO
23,5,99,2,15,165,1007,YES
41,4,98,0,28,0,890,YES
2,2,14,0,6,1,45,YES
8,3,28,0,6,8,221,NO
3,2,40,1,7,3,237,NO
15,4,27,0,243,0,157,NO
6,3,30,0,3,0,1270,NO
5,1,8,19,128,4,37,YES
2,4,13,0,4,1,56,NO
20,2,25,5,20,0,122,NO
13,5,39,0,7,0,424,YES
5,1,20,0,4,0,145,NO
6,1,11,0,3,1,74,NO
9,2,18,2,10,8,160,NO
7,3,18,0,6,1,139,NO
12,4,27,1,11,0,90,NO
7,1,8,0,3,0,147,NO
4,1,4,0,6,6,4,NO
1,1,1,0,19,0,1,NO
4,2,13,0,4,0,89,NO
18,1,20,1,8,129,134,NO
11,3,39,0,14,19,332,NO
11,1,26,0,17,31,362,YES
2,3,3,0,1,1,7,NO
7,4,23,2,10,3,139,NO
100,1,247,0,202,4576,2015,YES
16,1,36,0,6,58,366,YES
75,4,121,0,27,2541,918,YES
6,3,32,0,8,9,194,YES
12,4,87,0,17,20,687,YES
7,1,11,0,1,7,105,NO
21,1,52,0,13,90,522,YES
3,1,19,0,5,1,89,NO
6,3,15,0,5,1,75,YES
6,3,8,5,18,3,39,NO
3,5,14,0,6,3,52,NO
3,2,5,0,2,0,34,NO
22,3,68,0,12,133,677,YES
5,1,28,0,13,10,225,YES
26,3,56,1,9,225,537,YES
4,1,18,0,13,0,137,YES
8,1,14,33,59,20,87,NO
1,1,1,0,2,0,2064,NO
15,2,29,15,24,59,169,NO
4,4,19,0,11,2,102,NO
11,1,27,0,8,55,218,YES
12,1,37,0,4,0,340,NO
3,1,4,0,0,3,20,NO
7,2,32,0,7,9,128,NO
10,3,21,6,20,23,151,NO
25,3,99,0,8,112,1445,YES
48,4,109,0,25,964,819,NO
3,2,10,0,1,0,67,NO
41,3,105,2,17,700,988,NO
2,1,2,0,5,1,2,NO
20,1,45,2,11,112,543,NO
22,4,90,0,9,129,826,YES
8,1,42,0,1,24,485,NO
5,1,12,1,6,10,86,NO
7,3,25,0,8,0,141,NO
6,5,29,0,14,0,224,NO
13,1,23,0,14,68,357,NO
10,3,31,0,9,15,166,NO
3,2,19,0,7,3,93,NO
26,1,47,0,10,241,279,YES
0,1,0,0,1,0,7,NO
34,1,132,0,21,283,1255,YES
2,4,5,0,1,1,10,NO
16,3,48,0,13,58,485,NO
10,2,22,0,1,29,117,NO
49,2,126,1,24,926,1512,YES
2,1,2,0,4,1,2,NO
5,1,13,1,3,8,91,YES
17,1,42,0,6,134,936,NO
8,5,28,0,11,0,366,NO
21,1,66,0,19,112,502,YES
6,3,18,0,3,0,128,NO
9,3,61,0,7,28,749,YES
8,1,21,0,6,28,70,NO
