@RELATION camel-1.4-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
6,3,15,0,6,13,54,NO
6,0,29,0,8,13,143,NO
1,1,1,0,21,0,1,NO
6,2,14,6,11,7,49,NO
3,2,16,0,8,3,44,NO
12,1,25,3,8,46,102,NO
4,1,5,0,2,0,28,NO
20,3,53,0,18,126,299,NO
4,0,24,2,5,6,93,NO
2,4,4,2,7,1,17,NO
2,3,4,0,4,1,9,NO
1,4,2,0,2,0,5,NO
3,5,6,0,2,3,16,NO
23,1,40,0,11,161,249,NO
15,1,32,0,19,61,189,NO
4,1,23,0,3,6,93,NO
8,2,15,0,8,4,79,NO
3,2,5,0,1,3,12,NO
4,3,8,3,10,6,20,NO
2,0,6,0,4,1,18,NO
3,3,8,0,4,3,24,NO
1,1,1,0,1,0,1,NO
4,2,6,0,1,0,22,NO
14,1,42,0,10,73,192,NO
20,1,85,0,20,178,587,NO
25,2,39,0,14,288,204,NO
15,1,18,0,1,95,106,NO
5,5,13,0,6,6,67,NO
7,2,15,0,10,17,61,NO
1,1,1,0,5,0,1,NO
2,1,2,0,17,1,2,NO
2,5,6,0,2,0,22,NO
4,1,18,0,8,2,131,NO
10,1,29,0,5,33,235,NO
6,3,22,0,12,0,99,NO
9,3,46,0,21,2,272,NO
10,3,40,0,15,39,177,YES
64,2,127,2,28,1836,1188,YES
12,1,57,0,19,30,479,NO
9,3,20,0,5,16,87,NO
5,4,15,0,7,10,41,YES
3,3,10,0,3,3,30,NO
18,5,63,0,16,59,389,NO
9,2,17,0,7,24,78,NO
5,4,21,0,9,8,91,NO
4,1,7,0,6,4,23,NO
0,1,0,0,0,0,0,NO
11,2,34,0,12,21,180,NO
1,1,1,0,135,0,1,NO
13,1,43,0,6,76,180,YES
31,1,52,0,24,459,165,NO
9,1,18,0,3,30,79,NO
7,1,58,0,29,1,190,NO
8,2,33,0,12,0,304,NO
3,1,7,0,5,3,19,NO
11,1,30,0,8,43,163,YES
2,4,7,0,5,1,24,NO
4,1,6,0,1,6,87,NO
3,1,10,0,6,3,41,YES
7,2,17,0,3,0,66,NO
1,1,1,0,0,0,1,NO
9,4,44,0,12,0,300,NO
5,3,16,0,10,8,61,YES
13,3,24,0,6,28,123,NO
1,1,1,0,4,0,1,NO
4,1,5,0,3,4,17,NO
4,1,24,2,6,6,96,NO
15,1,47,0,11,37,465,NO
5,1,11,0,8,8,39,NO
8,2,17,0,14,0,69,NO
18,2,37,0,13,125,162,NO
12,1,35,1,13,34,217,NO
1,2,2,0,1,0,6,NO
52,1,121,3,31,1214,737,NO
3,3,6,0,4,3,17,NO
9,3,15,0,3,6,82,NO
13,1,23,0,4,0,70,NO
15,3,46,0,14,93,217,NO
2,3,14,0,5,1,47,YES
3,0,20,0,1,3,106,NO
3,4,5,0,6,3,12,YES
9,1,17,7,11,24,125,NO
2,1,3,0,6,1,7,YES
2,3,4,0,4,1,9,NO
3,1,15,0,2,3,63,NO
7,3,13,1,9,0,41,NO
8,3,12,0,5,16,66,NO
8,2,16,27,32,0,47,NO
13,1,26,0,16,78,80,YES
16,1,30,1,7,112,151,NO
44,2,72,0,12,834,345,YES
4,1,9,1,1,0,27,NO
9,3,23,1,11,8,127,NO
1,1,1,0,5,0,1,NO
6,0,55,0,20,7,323,NO
24,1,43,0,23,270,127,NO
15,1,29,1,14,45,169,NO
4,2,7,0,13,4,89,YES
7,1,9,0,4,7,48,NO
3,3,15,0,7,3,45,NO
14,4,37,0,9,73,236,YES
7,2,10,2,7,15,44,NO
4,3,6,0,1,0,21,NO
1,1,1,0,11,0,1,NO
6,4,10,0,5,15,43,NO
1,1,1,0,5,0,1,NO
2,1,7,0,6,1,21,NO
1,1,1,0,30,0,1,NO
4,1,4,0,6,6,5,NO
2,5,9,1,9,1,26,NO
2,3,6,0,7,1,19,NO
3,1,5,0,3,0,17,NO
23,2,33,0,19,217,247,NO
3,1,22,0,10,1,141,YES
16,1,43,0,9,112,273,YES
2,5,6,0,2,0,21,NO
9,2,18,1,7,0,66,YES
5,3,8,0,4,10,35,NO
141,2,286,13,102,9792,1747,YES
5,4,19,0,8,4,63,NO
2,1,19,0,2,1,121,NO
11,2,17,0,11,25,73,NO
2,1,2,0,2,1,2,NO
3,2,4,0,6,3,10,NO
3,1,3,0,12,3,3,NO
11,0,22,0,6,41,99,NO
3,2,5,0,1,3,12,NO
32,1,52,0,23,490,171,NO
6,4,17,0,6,0,85,YES
13,3,35,0,9,26,214,YES
17,3,36,0,9,80,187,NO
4,3,22,0,3,0,86,NO
6,1,7,4,5,9,23,NO
9,0,44,2,16,36,217,NO
4,1,18,0,8,6,62,NO
4,1,19,0,10,6,76,NO
7,3,26,0,7,0,84,YES
6,4,23,0,4,5,102,NO
1,1,1,0,9,0,1,NO
3,3,9,2,5,3,28,NO
61,3,137,1,26,1808,615,NO
0,1,0,0,0,0,0,NO
4,1,14,0,0,6,79,NO
19,3,35,0,13,129,157,YES
26,1,47,1,9,0,236,YES
0,1,0,0,0,0,15,NO
12,2,30,4,12,34,172,NO
11,1,20,0,4,43,124,NO
22,1,22,0,163,231,22,NO
12,3,28,0,15,36,152,NO
3,1,8,0,3,0,29,NO
2,0,8,0,5,1,50,NO
3,3,25,0,18,1,136,NO
7,2,21,0,11,17,90,NO
14,1,33,0,4,39,231,NO
2,1,12,0,4,1,52,NO
2,1,3,0,2,1,7,NO
2,4,3,1,9,1,5,NO
43,1,101,0,9,815,792,NO
18,1,34,0,1,149,114,NO
15,3,32,0,6,61,168,YES
6,4,12,0,6,15,45,NO
6,3,42,0,10,0,203,NO
18,1,33,0,13,131,144,NO
1,1,1,0,12,0,1,NO
3,2,5,0,1,3,12,NO
10,4,17,0,7,13,82,YES
8,5,24,1,10,0,198,NO
16,1,24,0,3,78,134,NO
6,2,9,0,2,9,41,NO
10,1,18,2,9,9,86,NO
11,3,30,2,8,37,127,NO
13,2,53,2,18,42,340,YES
62,2,135,1,50,1723,1182,YES
14,3,21,2,17,77,106,NO
9,1,20,0,6,36,49,NO
18,5,60,0,14,51,369,NO
8,2,26,0,14,0,142,NO
6,1,6,0,3,15,6,NO
5,2,9,0,6,6,75,NO
3,6,9,0,4,3,23,NO
1,1,1,0,8,0,1,NO
2,1,4,0,4,1,10,NO
3,3,25,0,10,0,136,NO
1,1,1,0,0,0,1,NO
1,1,1,0,43,0,1,NO
3,1,5,0,4,3,18,NO
11,1,22,0,4,55,86,YES
14,2,18,0,9,91,71,NO
14,3,25,0,7,59,131,NO
3,1,4,9,9,1,14,NO
2,0,10,0,5,1,58,NO
3,3,17,0,12,3,67,YES
6,1,10,0,4,0,46,NO
3,3,4,0,2,1,15,NO
118,1,198,0,38,6427,1327,NO
20,2,30,0,8,144,148,NO
11,3,22,0,8,27,98,NO
6,3,23,0,12,7,90,NO
3,1,16,0,3,1,60,NO
13,2,28,1,3,0,140,YES
3,1,5,0,5,0,24,NO
21,4,36,1,22,168,175,NO
3,5,10,1,5,0,33,NO
2,1,2,0,9,1,2,NO
1,1,1,0,7,0,1,NO
1,1,3,0,2,0,7,NO
4,1,15,0,4,2,226,NO
5,2,11,0,9,4,53,NO
10,1,18,0,7,43,63,NO
23,1,41,0,24,247,127,NO
1,4,2,3,4,0,7,NO
4,0,20,2,10,6,85,NO
13,0,52,1,14,60,341,NO
3,3,12,3,6,3,47,NO
7,0,22,0,9,21,137,NO
4,2,7,0,5,4,45,NO
2,1,10,1,3,0,44,NO
1,1,3,0,2,0,7,NO
3,1,18,0,8,0,59,YES
3,5,8,0,4,0,32,NO
34,2,47,0,19,525,261,NO
1,3,2,0,2,0,5,NO
1,1,1,0,3,0,1,NO
2,3,4,0,4,1,11,NO
6,1,65,0,24,7,342,NO
1,1,1,0,7,0,1,NO
4,1,4,0,50,6,4,NO
4,1,12,6,8,6,37,NO
9,4,58,0,11,0,377,NO
10,1,28,0,10,0,136,NO
2,3,11,0,6,1,39,NO
20,2,24,0,10,178,114,NO
8,1,21,0,5,20,94,YES
9,1,36,0,9,26,166,NO
4,1,4,0,6,6,4,NO
3,3,12,0,8,3,39,NO
4,1,12,0,1,0,52,NO
3,1,6,0,3,3,14,YES
7,1,33,0,30,17,180,NO
28,1,44,0,8,300,248,NO
7,2,9,0,2,7,39,NO
5,2,10,0,9,10,30,YES
8,1,32,0,8,16,159,NO
5,3,61,0,17,8,295,NO
4,2,8,0,7,6,27,NO
4,2,11,0,3,0,45,NO
2,0,6,0,4,1,18,NO
32,2,55,0,20,438,273,YES
13,2,44,0,14,54,223,YES
4,0,17,0,10,2,71,NO
8,2,14,0,11,22,57,NO
20,1,37,0,5,132,341,YES
10,4,22,0,8,27,87,YES
7,2,26,0,5,15,95,NO
9,1,31,0,13,26,162,NO
3,1,3,0,5,3,3,YES
11,1,17,0,1,25,105,NO
3,1,8,0,3,0,29,NO
33,2,62,2,30,436,327,NO
3,3,6,0,6,3,21,NO
2,1,18,0,12,1,74,NO
1,1,1,0,1,0,1,NO
18,3,35,0,4,111,200,NO
21,2,25,0,14,198,119,NO
2,3,4,0,4,1,11,NO
3,3,5,0,3,3,25,NO
1,1,1,0,0,0,1,NO
15,3,38,0,8,49,164,NO
6,2,11,0,2,9,45,NO
20,1,40,0,9,122,275,YES
11,5,20,1,8,37,117,NO
8,5,11,0,12,24,47,NO
6,1,14,0,8,13,54,NO
6,1,12,0,4,15,29,NO
1,4,2,1,5,0,11,NO
9,3,15,1,11,18,61,NO
2,1,12,0,10,0,49,YES
2,3,5,0,3,1,17,NO
3,1,6,0,5,3,18,NO
2,1,2,0,6,1,2,NO
4,1,28,0,3,0,152,NO
1,1,1,0,0,0,1,NO
1,1,1,0,3,0,1,NO
1,1,2,0,0,0,4,NO
1,1,1,0,6,0,1,NO
4,5,13,0,1,0,47,YES
26,1,26,0,389,325,26,YES
2,0,3,0,2,1,7,NO
22,1,41,0,2,189,180,YES
3,1,3,0,9,3,3,NO
5,2,18,0,8,0,83,NO
5,5,13,0,3,6,67,NO
6,1,27,0,5,1,163,NO
5,1,5,0,4,10,5,NO
4,3,14,4,10,0,52,NO
13,3,60,0,9,38,260,NO
1,1,1,0,0,0,1,NO
9,2,13,0,10,0,92,YES
33,3,49,0,17,424,284,NO
12,1,47,2,14,48,306,NO
12,2,24,0,6,56,145,NO
16,3,25,0,9,96,119,NO
2,4,6,0,5,0,20,NO
2,1,4,0,4,1,9,NO
4,3,7,0,4,0,28,NO
15,2,22,0,13,73,129,NO
1,6,6,0,3,0,13,NO
4,4,6,0,1,0,37,NO
25,1,54,0,32,296,202,NO
15,2,30,0,10,79,129,NO
2,1,2,0,2,1,2,NO
3,2,5,0,1,3,12,NO
27,1,48,20,41,327,278,YES
0,1,0,0,1,0,0,NO
8,4,15,0,4,6,89,NO
13,2,42,0,17,66,239,NO
9,0,57,0,24,28,262,NO
0,1,0,0,1,0,0,NO
3,1,6,0,5,1,31,NO
18,1,18,0,20,153,18,NO
6,1,28,0,14,7,213,NO
0,1,0,0,1,0,0,NO
8,2,19,0,6,18,166,NO
24,1,42,0,22,270,125,NO
24,2,80,1,25,220,444,NO
5,3,15,14,19,4,53,NO
2,3,8,0,4,1,18,NO
6,1,7,0,4,3,41,NO
1,1,1,0,0,0,1,NO
13,1,71,0,34,22,247,NO
1,1,1,0,6,0,1,NO
6,1,15,0,2,15,44,NO
0,1,0,0,0,0,0,NO
2,3,8,0,8,1,31,YES
3,1,9,0,4,3,21,YES
6,3,17,0,7,0,62,NO
7,3,22,0,10,0,88,NO
1,1,1,0,8,0,1,NO
9,1,24,0,7,30,96,NO
9,1,34,0,6,10,185,NO
21,1,49,0,22,160,280,YES
12,3,30,0,13,50,145,NO
5,1,7,0,0,2,29,NO
14,3,32,0,17,69,142,NO
8,0,22,2,8,26,108,NO
3,5,6,2,6,3,17,NO
13,2,24,0,12,12,97,NO
3,2,5,0,1,3,12,NO
1,1,1,0,5,0,1,NO
8,3,28,0,12,6,111,YES
18,1,45,0,16,85,258,NO
2,1,5,0,4,0,17,NO
22,1,40,0,21,225,114,NO
4,0,5,0,3,4,22,NO
8,1,66,1,14,8,380,YES
6,3,32,0,8,0,161,NO
12,3,26,0,13,44,121,NO
3,1,3,0,19,3,3,YES
11,1,24,0,13,39,101,NO
0,1,0,0,0,0,0,NO
2,1,2,0,6,1,2,NO
12,4,20,2,21,54,83,NO
1,1,1,0,4,0,1,NO
15,3,33,7,13,79,163,NO
24,1,44,0,23,270,133,NO
4,2,12,0,11,2,61,NO
1,1,1,0,3,0,1,NO
5,4,12,0,8,10,28,NO
5,3,16,0,7,4,61,NO
2,1,2,0,4,1,2,NO
1,1,1,0,5,0,1,NO
2,3,4,0,3,1,12,NO
3,1,9,0,6,3,19,NO
9,3,17,0,7,24,131,NO
2,3,4,0,3,1,12,NO
6,2,11,0,2,9,45,NO
10,2,19,14,27,3,81,NO
6,3,19,0,7,9,68,NO
4,3,8,0,5,4,29,NO
3,1,8,0,6,3,23,NO
2,1,2,0,1,1,2,NO
2,5,8,0,4,0,22,NO
4,1,8,0,0,6,19,NO
6,1,39,0,11,9,189,NO
1,1,1,0,5,0,1,NO
3,1,7,0,3,0,21,NO
10,2,26,7,17,31,156,YES
2,1,2,0,5,1,2,NO
4,3,6,0,5,0,21,NO
4,1,16,0,2,0,92,NO
1,3,2,0,1,0,4,NO
42,1,78,14,27,809,489,YES
1,1,1,0,4,0,1,NO
1,1,1,0,5,0,1,NO
15,4,37,0,15,1,209,YES
8,1,28,0,2,0,146,NO
5,3,15,0,6,0,50,YES
13,2,27,0,16,36,119,NO
3,2,11,0,3,1,34,NO
17,1,91,0,31,100,741,YES
7,4,16,0,11,21,45,YES
4,1,12,0,2,6,37,NO
2,0,6,0,3,1,14,NO
5,1,10,0,2,8,57,NO
8,6,37,0,13,18,161,NO
2,2,9,0,7,1,48,NO
15,2,48,0,21,73,243,NO
4,1,16,0,7,4,68,NO
19,3,83,0,31,99,500,NO
6,3,9,0,3,13,34,YES
19,2,20,0,9,159,105,NO
6,1,12,1,6,0,39,NO
1,1,1,0,0,0,1,NO
26,1,51,15,42,279,326,NO
3,0,18,0,5,3,65,NO
2,1,2,0,53,1,2,NO
3,1,8,0,9,1,26,YES
41,1,54,0,6,516,507,NO
23,3,34,0,7,137,230,NO
4,6,16,0,12,0,109,NO
9,4,46,0,13,0,310,NO
15,2,32,0,10,81,119,NO
3,3,8,0,4,3,30,YES
18,3,43,0,8,63,260,NO
2,5,7,0,4,0,23,NO
8,2,28,0,6,0,183,NO
11,1,16,3,13,41,93,NO
5,3,20,0,13,8,66,NO
4,2,6,0,2,4,24,YES
4,1,8,0,7,0,31,YES
2,2,8,0,8,1,56,NO
3,1,9,0,4,0,27,NO
2,1,3,0,3,1,7,NO
12,0,73,1,40,28,566,NO
1,2,4,0,7,0,12,YES
9,2,13,0,6,30,59,YES
3,5,9,0,1,0,33,NO
3,1,19,0,4,3,201,NO
10,4,20,0,5,23,121,NO
30,1,73,0,13,347,380,NO
3,1,15,0,2,3,91,YES
2,3,5,0,7,0,27,NO
3,1,3,0,16,3,3,NO
4,2,7,0,4,4,100,NO
1,1,1,0,262,0,1,NO
5,4,14,0,7,10,34,YES
1,1,1,0,1,0,1,NO
23,3,60,0,18,191,312,NO
4,1,24,0,6,4,121,YES
15,1,59,0,3,105,519,YES
6,1,8,0,7,11,28,NO
7,1,12,0,9,21,35,NO
2,4,5,0,7,0,30,NO
3,2,5,0,1,3,12,NO
1,1,1,0,0,0,1,NO
2,1,2,0,26,1,2,NO
5,0,22,2,9,10,145,NO
2,1,6,0,6,0,22,NO
24,3,48,0,17,250,238,NO
19,2,47,2,12,83,297,YES
2,4,5,0,3,1,12,NO
2,4,5,0,3,0,13,YES
2,3,4,0,4,1,9,NO
2,1,6,0,5,0,30,NO
5,3,24,0,10,0,119,NO
2,3,4,0,5,1,9,NO
3,0,11,0,7,1,48,NO
13,1,13,0,176,78,13,YES
8,1,20,0,4,26,83,NO
6,1,26,0,10,15,112,NO
11,3,32,0,4,0,114,NO
2,1,4,0,4,1,9,NO
20,3,69,0,13,128,425,NO
2,1,7,0,0,1,22,NO
23,1,40,0,22,247,118,NO
15,1,32,0,5,33,210,NO
4,3,7,0,2,4,34,NO
4,3,14,0,6,0,52,NO
5,1,6,0,0,6,24,NO
49,1,109,0,14,1164,711,NO
2,5,4,2,6,1,13,NO
6,4,16,0,8,15,39,YES
3,1,6,0,0,3,12,NO
2,1,5,0,5,1,15,NO
1,1,1,0,10,0,1,NO
12,3,20,0,5,62,79,YES
29,1,29,0,14,406,29,YES
16,5,30,0,11,94,146,NO
11,0,22,0,14,29,101,NO
1,1,1,0,3,0,1,NO
3,1,41,0,1,3,221,NO
8,3,47,0,10,20,250,YES
9,1,20,0,3,12,100,NO
1,1,1,0,9,0,1,NO
4,1,10,0,4,0,37,NO
12,3,24,10,19,30,114,NO
14,3,43,0,21,59,208,NO
4,4,10,8,12,0,39,NO
3,4,15,0,8,3,49,NO
3,3,7,0,4,3,23,NO
1,1,1,0,3,0,1,NO
21,4,86,0,19,156,407,NO
8,1,32,0,7,28,237,YES
8,1,20,0,24,22,176,NO
2,1,2,0,6,1,2,YES
6,1,7,0,7,15,14,NO
7,2,8,1,2,9,40,NO
4,1,8,0,7,6,22,NO
9,3,24,0,8,16,108,NO
23,2,49,0,13,201,266,YES
8,4,19,0,15,28,73,NO
3,1,16,2,8,3,96,NO
10,4,27,0,6,5,168,NO
8,2,33,0,7,26,415,NO
3,1,7,0,16,3,47,NO
1,0,4,0,6,0,9,NO
6,2,12,2,6,0,38,NO
25,1,25,0,149,300,25,YES
22,3,67,0,22,145,434,YES
5,0,20,1,8,0,73,NO
7,2,21,0,6,9,83,NO
3,5,9,0,3,0,44,NO
7,1,14,0,9,11,61,NO
26,3,56,0,18,263,278,YES
7,3,23,0,8,19,118,NO
27,3,60,0,29,245,348,NO
38,2,63,0,21,617,358,NO
17,1,45,1,15,46,444,YES
5,3,19,0,8,0,56,YES
8,2,16,6,12,22,55,NO
12,1,61,0,28,0,392,NO
24,2,83,0,10,132,596,NO
5,1,5,0,12,10,5,NO
5,3,9,0,9,4,36,NO
3,2,5,0,1,3,12,NO
8,2,27,0,10,14,120,NO
2,1,2,0,8,1,2,NO
9,1,56,0,11,36,268,NO
0,1,0,0,0,0,0,NO
7,3,18,0,8,21,66,YES
11,1,43,0,12,49,197,NO
17,3,35,0,9,100,180,NO
11,3,16,0,5,51,77,NO
6,1,7,0,6,9,25,NO
3,1,34,0,16,3,461,YES
9,3,12,0,4,30,50,YES
2,1,2,0,0,1,2,NO
2,2,3,0,6,0,14,NO
15,2,30,0,20,97,120,NO
15,1,42,0,11,105,214,YES
48,2,122,1,27,972,855,NO
2,1,5,0,3,1,17,NO
14,1,18,0,6,61,81,NO
18,1,44,0,9,85,242,YES
4,4,8,17,60,6,21,NO
6,1,10,0,4,1,50,NO
5,2,14,0,7,2,60,NO
18,2,35,0,7,0,315,YES
4,3,12,0,9,0,41,NO
5,1,13,0,6,10,54,NO
9,2,25,1,9,4,103,YES
11,3,15,0,4,35,62,NO
2,4,6,0,2,0,20,NO
4,1,7,0,16,4,22,NO
9,2,23,0,59,32,242,NO
5,2,13,0,7,0,65,NO
22,1,59,0,39,231,358,YES
1,1,1,0,5,0,1,NO
3,1,7,0,2,3,22,NO
2,5,6,0,8,0,21,YES
1,5,6,0,2,0,14,NO
4,3,24,0,11,0,126,NO
3,2,5,0,1,3,12,NO
0,1,0,0,0,0,0,NO
4,0,18,0,10,4,81,NO
2,1,11,0,3,1,54,NO
1,1,2,0,0,0,4,NO
8,3,32,0,12,0,130,NO
3,1,7,0,4,0,31,NO
4,3,14,2,7,6,61,NO
10,2,21,17,27,17,90,YES
4,3,19,0,4,6,62,NO
9,3,26,0,13,34,95,NO
6,3,13,0,7,3,46,NO
15,2,50,0,24,75,299,YES
2,1,3,0,3,0,12,NO
2,3,4,0,3,1,11,YES
16,4,29,0,17,72,150,NO
11,1,52,0,16,43,248,NO
3,2,5,0,1,3,12,NO
4,2,16,0,6,4,50,YES
2,1,5,0,0,1,15,NO
0,1,0,0,43,0,0,NO
12,3,19,0,8,60,101,NO
2,6,7,0,2,0,25,NO
6,2,19,2,12,5,89,NO
