@RELATION poi-2.0-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
6,1,25,0,5,7,230,YES
24,2,41,0,6,82,438,NO
4,1,16,0,6,4,82,YES
3,1,8,0,3,0,32,NO
37,2,80,0,12,470,866,NO
44,2,61,0,6,312,933,NO
6,3,15,0,1,15,287,NO
12,2,24,0,4,46,141,NO
2,1,5,0,3,0,42,NO
4,1,4,0,6,6,4,NO
22,2,34,0,5,141,423,NO
2,1,10,0,5,1,82,NO
8,2,12,0,3,22,102,NO
8,3,19,0,4,0,161,NO
10,2,14,0,4,45,52,NO
2,1,8,0,9,1,24,NO
18,2,28,0,5,111,231,NO
16,1,17,0,3,78,172,NO
6,1,6,0,6,15,6,NO
5,4,7,2,5,4,29,NO
8,3,15,0,3,26,219,NO
24,2,41,0,5,0,411,NO
5,3,7,0,3,4,29,NO
9,1,151,0,121,32,1303,NO
12,1,25,0,8,24,319,NO
5,2,16,0,8,10,50,NO
5,1,24,0,8,2,117,NO
13,1,35,0,41,60,618,YES
8,1,17,0,7,0,134,YES
3,1,21,0,2,3,112,NO
12,2,22,0,5,54,120,NO
9,2,17,0,4,36,72,NO
4,1,5,0,5,0,28,NO
18,2,33,0,6,81,308,NO
10,3,13,0,5,3,73,NO
4,1,8,0,5,0,79,NO
11,1,34,0,11,0,210,NO
11,2,21,0,5,43,106,NO
9,1,9,0,8,36,9,NO
42,1,89,0,6,0,361,NO
13,2,24,0,5,56,141,NO
12,2,23,0,6,46,122,NO
10,2,12,0,3,3,87,NO
11,2,21,0,5,49,106,NO
7,2,8,0,2,21,32,NO
26,2,46,0,6,117,505,NO
24,2,50,0,9,244,402,NO
9,2,13,0,4,36,62,NO
7,1,20,0,7,9,173,NO
11,2,21,0,5,49,107,NO
4,1,49,0,10,0,492,NO
9,2,13,0,4,36,59,NO
16,1,55,0,20,0,453,NO
9,2,17,0,5,36,72,NO
9,1,20,0,10,0,294,YES
32,1,65,3,19,290,732,NO
14,2,28,0,6,61,245,NO
6,1,56,48,49,15,923,NO
12,2,22,0,5,54,119,NO
17,2,32,0,7,72,282,NO
12,2,22,0,5,46,127,NO
10,2,18,0,6,45,79,NO
9,2,13,0,4,36,62,NO
12,2,24,0,5,46,144,NO
2,1,5,0,3,0,49,NO
12,2,24,0,4,36,143,NO
12,1,56,16,46,60,415,YES
10,2,14,0,4,45,63,NO
20,2,65,0,14,94,327,NO
3,1,30,0,1,3,315,NO
10,2,18,0,4,45,87,NO
10,1,10,0,13,45,10,NO
11,2,21,0,5,49,106,NO
11,2,21,0,5,43,116,NO
10,1,31,0,4,3,183,NO
12,1,30,0,6,34,306,NO
12,2,23,0,5,54,117,NO
10,2,18,0,4,39,78,NO
4,4,8,0,3,6,20,NO
8,1,20,0,3,0,441,NO
12,2,24,0,5,46,141,NO
9,2,13,0,4,36,64,NO
5,3,7,3,4,4,29,NO
20,2,40,0,7,142,342,NO
3,1,4,0,4,3,7,YES
20,2,31,0,5,138,306,NO
4,1,15,0,6,4,55,NO
30,2,50,0,6,327,505,NO
18,2,35,0,6,37,287,NO
12,2,22,0,5,46,128,NO
0,1,0,0,2,0,10,NO
7,3,17,0,4,0,120,NO
9,1,43,0,11,28,416,NO
7,1,22,0,4,0,88,YES
12,1,35,0,7,16,359,NO
39,1,78,0,3,0,261,NO
8,2,15,0,3,4,90,NO
18,2,40,0,6,103,327,NO
13,2,22,0,5,66,140,NO
4,4,8,0,4,6,20,NO
7,1,29,0,12,1,257,NO
57,2,87,0,18,1362,1806,NO
6,1,22,0,4,0,163,NO
6,1,19,0,10,15,171,NO
9,2,17,0,4,36,72,NO
28,1,35,0,2,198,388,NO
49,2,66,0,8,664,728,NO
12,2,24,0,5,46,141,NO
11,2,21,0,5,43,116,NO
24,2,39,0,7,204,418,NO
34,2,60,0,10,187,728,YES
9,2,13,0,4,36,62,NO
11,2,21,0,5,49,107,YES
6,1,27,0,0,15,264,NO
40,2,60,0,6,90,786,NO
24,1,51,0,8,86,447,YES
16,2,28,0,5,72,254,NO
12,2,24,0,5,46,141,NO
11,2,21,0,5,49,106,NO
18,2,31,0,5,91,303,NO
2,1,4,0,2,1,39,NO
16,1,30,0,2,88,250,NO
38,2,56,0,9,511,604,NO
25,2,40,0,8,258,390,NO
62,2,85,0,6,611,1390,NO
15,2,32,0,7,79,251,NO
20,2,37,0,6,0,321,NO
0,1,0,0,0,0,4,NO
10,2,20,2,5,0,53,NO
12,2,22,0,5,54,117,NO
75,1,200,0,26,281,1168,NO
1,1,1,0,7,0,1,NO
53,1,172,0,32,106,1743,YES
38,2,52,0,6,479,536,NO
27,2,42,0,6,209,372,NO
8,2,19,0,8,0,324,NO
4,1,4,0,5,6,4,NO
96,2,117,0,9,3214,1478,YES
9,2,13,0,4,36,62,NO
4,5,8,0,2,6,20,NO
18,2,30,0,5,107,259,NO
10,2,14,0,4,45,59,NO
7,1,56,0,15,9,713,NO
108,1,341,0,60,4268,3365,YES
1,1,1,0,7,0,1,NO
11,2,23,0,6,25,183,NO
1,2,2,1,2,0,4,NO
14,2,27,0,5,57,195,NO
4,5,8,0,1,6,20,NO
3,3,10,0,8,3,27,NO
10,2,15,0,4,45,59,NO
5,2,12,0,5,10,32,NO
28,2,51,0,8,0,237,NO
13,2,23,0,13,0,271,NO
11,2,14,0,3,33,66,NO
20,1,39,0,4,0,140,YES
18,2,35,0,6,1,276,NO
4,1,4,0,6,6,4,NO
1,1,1,0,7,0,1,NO
4,1,18,0,2,0,129,NO
12,2,24,0,5,46,141,NO
12,2,22,0,7,46,127,NO
11,1,15,0,4,21,90,NO
6,1,13,2,5,0,107,NO
12,2,22,0,5,54,117,NO
19,2,38,0,6,21,284,NO
11,2,25,0,5,43,182,NO
15,1,23,125,146,105,84,NO
13,2,27,0,4,46,201,NO
11,1,26,0,2,53,226,YES
12,2,22,0,5,46,128,NO
25,1,29,0,0,0,629,NO
16,1,30,0,2,88,250,NO
12,2,22,0,6,46,128,NO
25,1,29,0,4,0,629,NO
