@RELATION jedit-4.3-ckmetrics

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
9,1,13,0,4,0,104,NO
5,1,5,0,11,10,5,NO
8,1,16,0,12,12,88,NO
1,3,2,0,2,0,5,NO
39,1,181,0,49,469,2302,NO
3,1,38,0,13,3,191,NO
5,1,37,0,10,0,203,NO
4,2,8,0,10,4,37,NO
41,1,120,0,25,820,1482,NO
2,1,4,0,4,1,12,NO
14,6,56,0,7,51,557,NO
8,5,33,0,5,0,419,NO
23,1,57,0,6,41,1257,NO
15,5,107,0,27,67,564,NO
6,1,48,0,6,0,290,NO
16,6,72,0,10,74,557,NO
1,1,1,0,3,0,1,NO
351,1,443,0,51,41713,12535,NO
3,2,20,0,12,3,294,NO
3,7,6,0,2,3,16,NO
4,2,17,0,4,6,86,NO
7,1,48,0,0,21,333,NO
1,2,2,0,18,0,5,NO
17,5,39,23,25,102,507,NO
18,1,94,0,13,39,707,NO
3,1,8,0,3,0,24,NO
3,2,16,0,6,1,97,NO
5,2,17,0,4,0,109,NO
8,6,26,0,9,16,105,NO
3,1,29,0,10,3,157,NO
7,1,31,0,8,19,159,NO
44,1,156,0,49,632,1802,NO
11,1,47,0,10,41,551,NO
6,2,46,0,20,15,427,NO
4,1,5,0,21,0,28,NO
11,6,70,0,11,47,672,NO
10,1,38,0,19,0,191,NO
9,1,43,0,20,0,466,NO
1,2,2,0,5,0,5,NO
3,2,6,0,4,0,32,NO
4,1,4,0,1,6,4,NO
34,1,70,1,21,507,589,NO
6,1,13,0,2,0,75,NO
1,2,2,0,3,0,5,NO
31,5,111,0,79,273,698,NO
1,1,1,0,48,0,1,NO
23,6,73,0,29,201,403,NO
3,1,3,0,7,3,3,NO
12,1,24,0,10,26,182,NO
3,2,10,0,11,3,81,NO
10,2,24,0,11,45,99,NO
4,1,4,0,5,6,4,NO
1,1,1,0,8,0,1,NO
4,2,6,0,4,0,83,NO
7,4,25,1,4,19,130,NO
2,1,2,0,9,1,2,NO
2,1,4,0,4,1,12,NO
2,1,9,0,4,1,57,NO
4,2,21,0,7,0,79,NO
1,1,1,0,5,0,1,NO
21,1,36,0,10,96,559,NO
4,5,23,0,9,0,82,NO
2,1,4,0,4,1,11,NO
4,2,24,0,12,6,190,NO
3,2,26,0,9,0,172,NO
2,1,2,0,8,1,2,NO
8,7,41,0,12,22,212,NO
6,2,15,0,8,5,68,NO
8,1,76,0,15,0,930,NO
10,6,47,0,7,19,254,NO
10,2,38,0,11,13,294,NO
2,1,4,0,4,1,12,NO
6,1,26,0,6,15,193,NO
5,1,17,0,2,4,133,NO
2,2,9,0,6,1,32,NO
16,1,39,2,17,74,360,NO
70,1,187,0,77,2409,2017,NO
12,5,73,0,16,6,445,NO
2,2,10,0,12,1,136,NO
2,1,4,0,27,1,72,NO
1,1,1,0,4,0,1,NO
31,1,44,0,3,139,1283,NO
262,4,540,3,81,19801,9460,NO
13,3,28,0,17,52,135,NO
4,1,5,5,9,6,10,NO
10,7,69,0,10,19,403,NO
3,2,14,0,11,3,61,NO
24,1,41,0,1,198,749,NO
4,2,12,0,6,0,35,NO
5,6,42,0,6,0,523,NO
19,2,47,0,13,79,552,NO
2,4,10,0,5,0,31,NO
3,2,10,0,7,3,52,NO
2,1,4,0,4,1,12,NO
4,1,12,0,3,0,46,NO
15,1,30,0,3,79,923,NO
5,1,12,0,3,8,42,NO
32,1,53,0,6,0,2884,NO
11,2,38,0,7,23,541,NO
12,6,72,0,9,32,657,NO
12,3,25,2,57,14,216,NO
27,1,65,0,20,65,1240,NO
8,1,10,0,5,4,75,NO
4,2,9,0,9,4,47,NO
6,8,26,0,10,13,177,NO
21,2,87,0,19,208,665,NO
1,1,1,0,3,0,1,NO
3,1,21,0,11,3,119,NO
2,2,4,0,4,1,8,NO
6,5,30,0,11,5,139,NO
2,1,4,0,4,1,12,NO
7,1,29,0,8,0,248,NO
3,1,23,0,8,3,101,NO
23,2,51,1,3,195,300,NO
12,1,39,0,16,20,232,NO
4,2,17,0,4,4,94,NO
3,2,13,0,5,3,86,NO
5,6,34,0,7,2,203,NO
7,1,29,0,9,21,113,NO
7,1,7,0,40,21,7,NO
118,1,180,0,1,6075,5209,NO
1,4,2,0,3,0,5,NO
13,1,33,0,7,26,261,NO
5,2,13,0,12,0,94,NO
9,1,21,0,7,0,87,NO
5,7,64,0,9,6,312,NO
2,1,4,0,4,1,12,YES
10,2,21,0,3,15,148,NO
7,4,64,0,3,5,427,NO
12,1,66,0,12,0,675,NO
7,5,56,0,16,7,610,NO
4,1,19,0,4,4,82,NO
22,7,85,0,8,187,695,NO
7,1,19,0,1,1,437,NO
3,6,23,0,3,1,229,NO
14,2,33,0,10,29,400,NO
17,1,31,0,4,0,970,NO
2,3,21,0,12,1,336,NO
4,2,12,0,8,6,80,NO
10,6,57,0,12,15,687,NO
27,1,96,0,19,295,745,NO
14,1,72,0,17,21,1597,NO
5,1,6,8,13,10,54,NO
22,6,115,0,23,167,561,YES
2,2,6,0,7,1,28,NO
9,6,40,0,7,0,162,NO
3,1,6,0,9,3,44,NO
51,1,67,0,5,51,7188,NO
5,1,20,2,7,4,126,NO
8,8,20,0,12,28,146,NO
2,1,4,2,8,1,11,NO
5,2,13,0,10,4,55,NO
11,2,57,0,22,53,455,NO
8,7,60,0,6,20,295,NO
19,1,50,0,31,91,458,NO
4,2,6,0,4,4,20,NO
7,2,29,0,10,0,615,NO
3,6,14,0,8,3,46,NO
2,1,2,0,3,1,2,NO
15,3,87,1,16,0,1296,NO
2,2,6,0,7,1,36,NO
4,2,20,0,11,6,290,NO
10,2,29,0,4,17,278,NO
2,2,25,0,16,1,179,NO
14,1,47,1,32,55,535,NO
8,1,11,0,2,0,256,NO
3,2,17,0,11,3,149,NO
2,2,28,0,17,1,235,NO
9,1,15,0,7,36,84,NO
7,1,18,0,8,13,87,NO
5,7,52,0,8,2,372,NO
4,2,21,1,6,4,129,NO
2,1,2,0,3,1,2,NO
45,1,85,0,44,820,1940,NO
8,1,47,0,1,10,473,NO
10,4,25,0,16,23,135,NO
2,5,5,1,11,1,12,NO
2,2,10,0,10,1,41,NO
8,6,68,0,9,8,457,NO
5,7,30,0,9,4,156,NO
2,2,5,0,1,1,14,NO
5,1,11,2,5,10,175,NO
4,2,12,0,21,0,170,NO
7,7,48,0,7,13,401,NO
19,5,108,0,39,111,790,NO
20,5,75,1,14,104,391,NO
21,1,50,1,29,156,601,NO
3,2,28,0,9,0,177,NO
19,1,55,2,16,0,398,NO
11,1,57,0,11,23,515,NO
119,1,279,1,90,5913,4045,YES
12,6,31,0,3,28,269,NO
1,1,2,0,2,0,8,NO
90,6,339,0,234,3509,3081,YES
6,1,24,0,3,0,218,NO
11,7,71,0,9,29,408,NO
3,1,18,0,2,3,117,NO
3,4,9,0,10,1,44,NO
2,1,4,0,4,1,12,NO
19,1,32,0,1,35,443,NO
2,2,12,0,10,1,67,NO
1,1,1,0,2,0,1,NO
8,2,25,0,17,4,252,NO
1,1,1,0,2,0,196,NO
1,1,1,0,4,0,1,NO
4,1,4,0,5,6,4,NO
7,1,13,8,11,19,102,NO
4,1,37,0,6,6,325,NO
17,1,46,0,5,130,819,NO
2,1,2,0,4,1,2,NO
2,1,2,0,3,1,2,NO
14,6,90,0,18,59,470,NO
13,1,23,0,2,0,498,NO
27,1,69,0,21,351,1201,NO
3,1,6,0,8,3,17,NO
17,5,77,0,23,76,498,NO
68,5,291,0,75,1812,2351,NO
10,6,58,0,6,17,269,NO
5,1,20,0,7,0,132,NO
11,2,39,0,6,21,256,NO
20,2,84,0,12,46,798,NO
12,6,58,0,9,26,748,NO
22,6,75,0,10,195,532,NO
74,1,228,0,154,2673,2274,NO
3,5,13,0,5,0,47,NO
7,1,23,0,10,19,216,NO
39,5,244,0,79,231,1783,YES
16,7,91,0,8,82,780,NO
6,1,9,0,6,15,34,NO
5,2,21,0,10,4,187,NO
31,6,121,0,35,283,1546,NO
4,6,34,0,5,6,150,NO
5,2,11,0,4,10,44,NO
11,1,37,2,20,29,353,NO
18,1,32,1,6,75,453,NO
3,1,20,0,10,3,89,NO
4,3,12,3,51,6,50,NO
2,1,2,0,4,1,2,NO
13,2,22,6,31,66,99,NO
3,1,35,0,11,1,228,NO
3,2,12,0,1,3,88,NO
7,2,21,0,4,15,141,NO
32,1,65,0,13,408,559,NO
10,5,30,0,8,31,158,NO
6,3,19,0,2,15,184,NO
9,2,69,0,23,12,519,NO
6,2,14,0,11,5,86,NO
5,1,5,0,2,10,5,NO
17,1,17,0,5,136,17,NO
9,2,71,0,17,24,667,NO
11,2,40,0,11,0,584,NO
15,1,74,0,19,47,561,NO
49,1,128,0,13,1014,1254,NO
2,1,9,0,4,0,59,NO
10,1,44,1,13,25,230,NO
7,1,10,0,1,0,100,NO
44,5,88,1,35,884,658,NO
8,2,64,0,29,28,441,NO
3,1,27,0,11,0,204,NO
3,7,14,0,5,1,64,NO
5,1,33,0,4,0,161,NO
4,1,39,0,7,4,235,NO
20,1,45,0,15,62,603,NO
3,2,16,0,12,1,123,NO
13,6,86,0,16,50,638,NO
7,6,18,19,22,15,69,NO
2,2,3,0,4,1,10,NO
11,1,17,0,3,0,514,NO
2,1,5,0,6,1,12,NO
1,1,1,0,1,0,1,NO
18,5,78,0,19,119,424,NO
2,3,4,0,9,1,9,NO
14,6,57,0,11,57,260,NO
8,1,14,2,8,8,175,NO
9,1,12,2,10,28,91,NO
15,1,63,0,20,105,397,NO
2,1,4,0,4,1,12,YES
5,1,12,1,14,6,169,NO
55,4,132,0,31,1121,956,YES
20,1,45,0,47,190,841,NO
13,6,56,0,9,44,316,NO
11,1,37,0,48,23,187,NO
1,2,2,0,3,0,5,NO
7,1,31,0,11,21,300,NO
8,6,25,8,26,24,100,NO
7,3,19,0,4,5,100,NO
8,3,26,0,12,14,195,NO
10,2,32,0,5,21,164,NO
9,1,10,1,3,36,20,NO
148,1,510,0,346,10050,5420,NO
2,1,4,0,4,1,12,YES
13,1,38,0,17,72,644,NO
4,1,8,0,4,6,145,NO
5,1,15,15,60,0,57,NO
16,6,101,0,15,80,577,NO
15,7,62,0,8,81,368,NO
2,1,4,0,4,1,12,NO
4,1,12,1,4,6,37,NO
86,2,97,0,9,3649,709,NO
39,7,190,0,33,535,2164,NO
33,1,108,0,21,70,1485,NO
5,2,13,1,10,4,61,NO
12,5,61,0,18,36,377,YES
3,6,9,0,2,1,37,NO
5,1,18,0,6,6,161,NO
20,1,79,0,23,102,1583,NO
4,1,25,0,6,6,124,NO
20,2,55,1,5,60,320,NO
2,1,2,0,15,1,2,NO
22,2,90,0,14,73,663,NO
17,6,59,1,9,92,417,NO
3,1,3,0,3,3,6,NO
1,1,1,0,6,0,1,NO
19,7,110,0,21,115,685,NO
8,1,32,2,8,0,224,NO
17,7,117,2,15,100,878,NO
5,7,34,0,7,0,159,NO
2,2,5,0,3,1,74,NO
4,2,14,0,13,6,113,NO
1,1,1,0,6,0,1,NO
12,1,25,0,3,0,212,NO
9,2,27,0,20,18,288,NO
10,5,44,0,8,43,218,NO
7,1,19,1,8,21,70,NO
7,2,18,0,3,0,366,NO
4,2,25,0,5,0,187,NO
3,6,17,0,2,1,325,NO
6,1,19,2,7,7,141,NO
6,1,6,0,1,15,6,NO
23,1,69,0,21,175,533,NO
5,2,12,0,7,0,60,NO
10,2,29,0,11,0,178,NO
2,2,5,0,7,1,22,NO
8,6,52,0,15,10,339,NO
15,2,40,0,7,49,195,NO
13,1,28,0,57,0,161,NO
12,1,28,0,7,16,259,NO
8,3,29,0,9,10,216,NO
18,2,38,0,9,153,96,NO
16,1,33,0,1,4,258,NO
19,1,48,0,5,151,1417,NO
2,1,4,0,4,1,12,NO
5,6,35,0,8,0,183,NO
2,2,3,0,4,1,8,NO
2,1,4,0,4,1,12,YES
4,2,12,0,6,6,140,NO
3,1,16,0,2,1,84,NO
18,6,60,3,26,69,252,NO
18,5,76,0,16,89,348,NO
2,1,2,0,5,1,2,NO
2,8,3,0,4,1,13,NO
19,2,38,0,17,147,193,NO
10,1,37,0,13,3,222,NO
14,7,98,0,13,51,799,NO
19,1,30,38,62,147,242,NO
6,5,29,0,9,5,141,NO
11,4,23,0,6,23,494,NO
1,1,1,0,16,0,1,NO
16,2,87,1,27,14,718,NO
9,2,29,0,8,0,708,NO
1,1,1,0,10,0,1,NO
15,6,47,0,14,79,230,NO
8,1,9,0,2,28,18,NO
2,1,3,0,2,1,5,NO
0,1,0,0,1,0,179,NO
7,6,56,0,11,13,522,NO
26,1,81,0,60,217,412,NO
6,1,15,0,0,0,39,NO
9,2,23,0,16,16,189,NO
14,1,29,0,8,0,378,NO
10,2,27,0,4,21,220,NO
3,4,53,0,15,0,285,NO
8,1,14,0,1,8,178,NO
8,2,19,0,8,10,378,NO
2,1,2,0,3,1,2,NO
20,5,144,0,27,154,1034,NO
3,1,3,0,10,3,3,NO
6,6,58,0,9,5,357,NO
3,2,8,0,7,0,29,NO
24,5,106,0,28,80,530,NO
5,3,6,0,1,2,36,NO
4,6,29,0,6,0,315,NO
2,2,7,0,9,1,29,NO
4,1,5,0,7,6,9,NO
21,2,86,2,13,134,891,NO
1,1,1,0,1,0,1,NO
7,1,7,0,3,21,7,NO
16,1,26,2,29,88,119,NO
8,1,8,0,8,28,8,NO
7,1,10,0,9,0,64,NO
2,2,4,0,1,1,16,NO
5,1,32,0,3,8,300,NO
1,1,1,0,13,0,672,NO
2,1,2,0,3,1,2,NO
20,5,131,0,31,178,853,NO
37,5,139,0,45,484,775,NO
8,5,25,0,6,6,173,NO
14,1,16,0,2,91,38,NO
2,2,6,0,4,0,44,NO
8,1,19,0,6,0,214,NO
1,4,2,0,24,0,5,NO
13,7,75,0,12,40,814,NO
4,6,21,0,2,0,264,NO
23,1,98,0,25,95,734,NO
8,1,64,0,13,0,485,NO
1,1,1,0,7,0,1,NO
2,1,2,0,6,1,2,NO
8,2,21,0,20,26,89,NO
7,1,8,2,19,0,41,NO
11,2,54,1,12,25,444,NO
3,2,9,0,5,0,36,NO
3,3,5,1,7,3,19,NO
2,2,4,0,1,1,16,NO
10,1,33,0,18,7,207,NO
