@RELATION jedit-4.1-PSSNET

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
1,1,18,18,18.0,7,0,7.0,11,11,11.0,12,39,132,29.54545403,1,8.333333015,24.05063248,18.3132534,46.5,0.704545438,9.116666794,6.906565666,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,11,32,110,29.09090996,1,9.090909004,24.05063248,20.7084465,39,0.709090889,0,0,7.625,0.635416627,0.130336881,0.007509229,0.244914323,13,674.8397827,76,106.9166489,0.010185284,25.44341087,0.041139241,3.88749218,0.240506336,0.338343829,0.014406342,0.00051122,0.004027376,0.010904448,0.217406064,0.712983668,0.109533407,0.163951486,34.83333206,52.53105164,0.109884329,0.165713102,NO
1,1,13,13,13.0,0,0,0.0,13,13,13.0,2,1,2,50,1,50,18.03797531,57,0.5,0.5,0,0,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,1,0,0,0,1,100,16.13924026,98.07691956,0,0,0,0,1.5,0.75,0.519870162,3.71746E-06,0.019675925,2,123.4740753,57,86.55934143,0.001794036,0,0.006329114,0.711286604,0.180379748,0.273921967,0.002537533,0,0.00402353,0.010904824,0.216657355,0.712993622,0.07034564,0.164215192,22.45000076,52.6143837,0.07082019,0.165975973,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,9,28,72,38.88888931,1,11.11111069,23.10126495,23.39743614,22,0.611111104,2.366666555,3.287037134,3,2,6,33.33333206,1,33.33333206,17.08860779,75,2,0.666666687,0,0,6,12,30,40,1,16.66666603,22.15189934,29.16666603,9,0.600000024,0,0,4.388888836,0.487654299,0.176015541,0.0055859,0.25470829,10,523.1021729,73,104.9166489,0.007906264,6.26194191,0.03164557,3.013390303,0.231012657,0.33201471,0.011182834,0.000125818,0.00402517,0.010923295,0.216976807,0.713482857,0.089491233,0.175253525,28.50000572,56.1024971,0.089905381,0.176979482,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,9,30,72,41.66666794,1,11.11111069,23.41772079,23.64217186,21,0.583333313,6.783333302,9.42129612,3,3,6,50,1,33.33333206,18.98734093,75.94936371,1.5,0.5,0,0,6,13,30,43.33333206,1,16.66666603,22.15189934,29.9145298,8.5,0.566666663,0,0,4.777777672,0.530864179,0.182347,0.00286831,0.279022187,10,559.8341064,74,106.2166595,0.008586074,14.21007729,0.03164557,3.224988699,0.234177217,0.336128682,0.012144377,0.000285515,0.004025119,0.010989775,0.216966823,0.715229809,0.088963807,0.206288323,28.33333778,65.90953064,0.089379616,0.207916498,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,11,39,110,35.45454407,1,9.090909004,21.8354435,18.64864922,35.5,0.645454526,1.559523821,1.417748928,4,3,12,25,1,25,16.45569611,65.82278442,4.5,0.75,0,0,7,12,42,28.5714283,1,14.28571415,21.51898766,23.36769676,15,0.714285731,0,0,5.818181515,0.528925598,0.164193302,0.008045762,0.337460011,12,587.4085083,69,102.9166641,0.008748386,3.839266539,0.037974682,3.383834124,0.218354434,0.32568565,0.012373955,7.71402E-05,0.004026606,0.010906707,0.217256323,0.713043571,0.09819375,0.17028062,31.24999809,54.53105927,0.098580435,0.172022268,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,10,39,90,43.33333206,1,10,24.36708832,18.91891861,25.5,0.566666663,1.033333302,1.148148179,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,9,33,72,45.83333206,1,11.11111069,24.05063248,21.16991615,19.5,0.541666687,0,0,5.349999905,0.534999967,0.147957832,0.004934392,0.212928399,11,671.6635742,77,106.0833206,0.010184926,6.44163847,0.034810126,3.869195223,0.243670881,0.335706711,0.014405836,0.000129428,0.004027222,0.010904448,0.217376113,0.712983668,0.106105141,0.163951486,33.75,52.53105164,0.106466874,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,11,43,110,39.09090805,1,9.090909004,22.15189934,19.39058113,33.5,0.609090924,4.452381134,4.047618866,3,2,6,33.33333206,1,33.33333206,16.13924026,70.83333588,2,0.666666687,0,0,8,23,56,41.07143021,1,12.5,21.8354435,23.87543297,16.5,0.589285731,0,0,5.590909004,0.508264482,0.160868645,0.007904988,0.323964149,12,575.7588501,70,103.0833282,0.008535011,2.421122313,0.037974682,3.316725016,0.221518993,0.326213062,0.012072151,4.86462E-05,0.004027068,0.010905953,0.217346162,0.713023603,0.103468001,0.168170899,32.91666412,53.86439514,0.103838056,0.169919223,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,15,67,210,31.90476227,1,6.666666508,23.10126495,16.15044212,71.5,0.68095237,6.059523582,2.885487556,2,1,2,50,1,50,15.82278442,83.33333588,0.5,0.5,0,0,13,53,156,33.9743576,1,7.692307472,22.78481102,18.36734772,51.5,0.660256386,0,0,8.86666584,0.591111064,0.129399091,0.009595523,0.384224296,16,745.258606,73,105.6666718,0.011100513,29.8970623,0.050632913,4.293148041,0.231012657,0.334388196,0.015700867,0.000600704,0.004027478,0.010905953,0.217426017,0.713023603,0.112961672,0.167116061,35.91666412,53.53105927,0.113301776,0.168867692,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,16,42,38.09523773,1,14.28571415,21.8354435,22.40259743,13,0.619047642,0.916666687,2.182539701,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,6,12,30,40,1,16.66666603,21.51898766,26.15384674,9,0.600000024,0,0,4.214285374,0.602040768,0.175772265,0.001752677,0.108307287,8,481.9945374,69,100.9166641,0.007245474,1.1706568,0.025316456,2.776584864,0.218354434,0.319356531,0.010248196,2.35213E-05,0.004026555,0.010904448,0.217246339,0.712983668,0.09661147,0.163951486,30.74999809,52.53105164,0.097003147,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,11,47,110,42.72727203,1,9.090909004,24.36708832,20.10443878,31.5,0.572727263,3.342857122,3.038960934,2,0,2,0,2,100,18.98734093,89.55223846,1,1,1,50,10,39,90,43.33333206,1,10,24.05063248,22.68656731,25.5,0.566666663,8.199999809,9.111110687,5.166666508,0.469696969,0.17286858,0.035473716,0.351798058,12,678.3406372,77,107.7166595,0.010374621,15.57422256,0.037974682,3.907659292,0.243670881,0.340875506,0.014674145,0.000312924,0.00402753,0.010989011,0.217436016,0.715209842,0.110060826,0.204178646,34.99999619,65.24285889,0.110410079,0.205813438,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,12,46,132,34.84848404,1,8.333333015,24.36708832,19.05940628,43,0.651515126,2.483333349,1.881313086,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,11,40,110,36.36363602,1,9.090909004,23.73417664,21.06741524,35,0.636363626,0,0,7.416666508,0.618055522,0.135029033,0.010483969,0.264701426,12,652.331543,77,107.0833206,0.009867917,47.15561295,0.037974682,3.757830858,0.243670881,0.33887127,0.013957449,0.000947471,0.004027325,0.010904448,0.21739608,0.712983668,0.109269701,0.163951486,34.74999619,52.53105164,0.109621435,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,25,56,44.6428566,1,12.5,22.15189934,21.67182732,15.5,0.553571403,0.400000006,0.714285731,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,7,19,42,45.23809433,1,14.28571415,21.51898766,24.72727203,11.5,0.547619045,0,0,3.8125,0.4765625,0.177407637,0.001733156,0.190258518,9,498.0092773,70,101.5833282,0.007416782,0.887241244,0.028481012,2.868839741,0.221518993,0.321466237,0.010490498,1.78268E-05,0.004026965,0.010904448,0.217326194,0.712983668,0.101358302,0.163951486,32.25,52.53105164,0.101735018,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,17,82,272,30.14705849,1,5.882352829,25,15.58185387,95,0.698529422,10.53730202,3.87400794,3,2,6,33.33333206,1,33.33333206,17.08860779,73.97260284,2,0.666666687,0,0,14,55,182,30.21977997,1,7.142857075,24.68354416,17.97235107,63.5,0.697802186,0,0,10.23529434,0.602076113,0.118015647,0.012396771,0.403967291,18,869.8549194,79,109.9999924,0.013079501,63.63615036,0.056962024,5.010899067,0.25,0.348101228,0.0185,0.001278605,0.004027735,0.010906329,0.217475936,0.713033557,0.116653651,0.168698341,37.08332825,54.03105927,0.11698211,0.17044498,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,5,12,41.66666794,1,25,18.67088699,43.70370483,3.5,0.583333313,0,0,3,2,6,33.33333206,1,33.33333206,17.72151947,67.46987915,2,0.666666687,0,0,1,0,0,0,1,100,16.13924026,98.07691956,0,0,0,0,2.25,0.5625,0.298023134,0.003180078,0.090625003,5,197.329895,59,87.89265442,0.002859061,0.142857149,0.015822785,1.136741519,0.186708868,0.27814132,0.004043934,2.87035E-06,0.00402353,0.010910472,0.216657355,0.713143408,0.07034564,0.173181474,22.45000076,55.44773102,0.07082019,0.174913973,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,9,20,72,27.77777863,1,11.11111069,21.8354435,19.60227203,26,0.722222209,1.083333373,1.504629612,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,8,14,56,25,1,12.5,21.8354435,22.69736862,21,0.75,0,0,6.111111164,0.679012358,0.142004788,0.003463061,0.128378257,10,530.3869629,69,101.9166641,0.007913604,5.035974026,0.03164557,3.055355072,0.218354434,0.322521091,0.011193217,0.000101185,0.004026657,0.010904448,0.217266306,0.712983668,0.09977603,0.163951486,31.75,52.53105164,0.10015773,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,22,56,39.2857132,1,12.5,22.78481102,24,17,0.607142866,1.450000048,2.589285612,2,1,2,50,1,50,15.82278442,83.33333588,0.5,0.5,0,0,6,12,30,40,1,16.66666603,22.15189934,29.16666603,9,0.600000024,0,0,4.4375,0.5546875,0.177864313,0.002078427,0.191566363,9,495.9118958,72,104.2499771,0.007507964,5.932010651,0.028481012,2.856757402,0.227848098,0.329905003,0.010619467,0.000119188,0.00402517,0.010921785,0.216976807,0.713442862,0.089491233,0.172352672,28.50000572,55.18582916,0.089905381,0.174087793,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,16,42,38.09523773,1,14.28571415,21.8354435,21.03658485,13,0.619047642,0.583333313,1.388888836,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,6,11,30,36.66666794,1,16.66666603,21.51898766,24.2857151,9.5,0.633333325,0,0,4.285714149,0.612244904,0.17064403,0.00195946,0.091900706,8,496.9625549,69,100.9166641,0.007448286,0.887607574,0.025316456,2.862809896,0.218354434,0.319356531,0.010535058,1.78342E-05,0.004026555,0.010904448,0.217246339,0.712983668,0.09661147,0.163951486,30.75,52.53105164,0.097003154,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,19,42,45.23809433,1,14.28571415,21.8354435,23.07692337,11.5,0.547619045,0.5,1.190476179,2,1,2,50,1,50,15.82278442,84.74576569,0.5,0.5,0,0,5,9,20,45,1,20,21.20253181,27.91666603,5.5,0.550000012,0,0,3.571428299,0.510204077,0.198118076,0.00160312,0.176724061,8,449.849823,69,100.9166641,0.00670164,0.78724122,0.025316456,2.591411591,0.218354434,0.319356531,0.009478982,1.58176E-05,0.004026452,0.010905201,0.217226356,0.713003635,0.094501764,0.166061193,30.08333397,53.19772339,0.094900109,0.167816162,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,10,26,90,28.88888931,1,10,21.8354435,19.16666603,32,0.711111128,0.949999988,1.055555582,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,9,19,72,26.38888931,1,11.11111069,21.8354435,22.11538506,26.5,0.736111104,0,0,6.449999809,0.644999981,0.148274019,0.005548623,0.213855997,11,550.4986572,69,102.4166641,0.008199211,6.285974026,0.034810126,3.171210766,0.218354434,0.324103355,0.011597187,0.0001263,0.00402676,0.010904448,0.217286259,0.712983668,0.101885721,0.163951486,32.41666794,52.53105164,0.102260783,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,19,42,45.23809433,1,14.28571415,21.8354435,23,11.5,0.547619045,0.5,1.190476179,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,6,14,30,46.66666794,1,16.66666603,21.20253181,26.58730125,8,0.533333361,0,0,3.571428299,0.510204077,0.195489585,0.001533622,0.168931857,7,432.0552673,69,100.9166641,0.006450155,0.78724122,0.022151899,2.488903999,0.218354434,0.319356531,0.009123274,1.58176E-05,0.004026555,0.010904448,0.217246339,0.712983668,0.096611463,0.163951486,30.75,52.53105164,0.097003154,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,17,42,40.47618866,1,14.28571415,22.15189934,22.80130386,12.5,0.59523809,1.166666627,2.777777672,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,6,13,30,43.33333206,1,16.66666603,21.51898766,26.25482559,8.5,0.566666663,0,0,4.357142925,0.622448981,0.177741632,0.004767278,0.112888344,7,449.9910278,70,101.0833282,0.006755543,1.108402252,0.022151899,2.592225075,0.221518993,0.319883943,0.009555223,2.22705E-05,0.004026555,0.010904448,0.217246339,0.712983668,0.09661147,0.163951486,30.75,52.53105164,0.097003154,0.165713102,NO
1,1,27,27,27.0,6,0,6.0,21,21,21.0,13,49,156,31.41025734,1,7.692307472,24.05063248,17.51152039,53.5,0.68589741,5.783333302,3.7072649,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,12,42,132,31.81818199,1,8.333333015,23.73417664,19.4300518,45,0.681818187,0,0,7.92307663,0.609467447,0.131446943,0.013443113,0.296008348,14,735.2054443,76,107.4166489,0.011134578,15.29095364,0.044303797,4.235235691,0.240506336,0.339926094,0.01574905,0.000307232,0.00402753,0.010904448,0.217436016,0.712983668,0.112170532,0.163951486,35.66666031,52.53105164,0.112513125,0.165713102,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,15,54,210,25.7142849,1,6.666666508,23.41772079,20.96317291,78,0.742857158,29.21111107,13.91005325,8,9,56,16.0714283,1,12.5,17.72151947,40.87591171,23.5,0.839285731,0,0,7,12,42,28.5714283,1,14.28571415,22.15189934,32.40740585,15,0.714285731,0,0,9.699999809,0.646666646,0.13688004,0.050080009,0.385473967,16,647.4540405,74,108.1666565,0.009696929,75.92155457,0.050632913,3.729733467,0.234177217,0.342299551,0.0137156,0.001525448,0.004025068,0.010934256,0.216956824,0.713772297,0.089754947,0.190518767,28.58333969,60.92631149,0.090168267,0.192196563,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,11,47,110,42.72727203,1,9.090909004,24.05063248,18.35748863,31.5,0.572727263,0.54285717,0.493506491,1,0,0,0,1,100,14.87341785,97.91666412,0,0,0,0,10,39,90,43.33333206,1,10,23.73417664,20.49180412,25.5,0.566666663,0,0,5.5,0.5,0.154097602,0.00182349,0.300532132,12,686.9801636,76,106.4166489,0.01038894,8.767980576,0.037974682,3.957428217,0.240506336,0.336761534,0.014694398,0.00017617,0.004027427,0.010904448,0.217416033,0.712983668,0.109269701,0.163951486,34.74999619,52.53105164,0.109621435,0.165713102,NO
