@RELATION Mylyn-PSSNET

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
7,2,61.0,32.0,8.71429,162.0,132.0,23.1429,-101.0,26.0,-14.4286,165,389,27060,1.437546253,15,9.090909004,40.78452301,30.82859421,13335.5,0.985624552,469.3333435,1.734417319,163,383,26406,1.45042789,15,9.202453613,40.78452301,30.99224091,13011.5,0.985495746,162,0.613496959,3,0,6,0,3,100,0.859752834,100,3,1,2,33.33333206,161.7168732,0.980102241,0.013463368,0.116773084,0.331014782,165,19019.37891,759,624.7767944,0.196623087,196229.3125,0.088662006,368.121521,0.407845259,0.335721016,0.278109044,0.113379508,0.000538213,0.000876126,0.002149094,0.38721776,0.002416642,0.224216223,4.5,417.6502991,0.002416756,0.224301994,NO
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,30,306,9.8039217,1,5.555555344,6.609349728,49.39759064,138,0.90196079,19.33333397,6.318082809,16,21,240,8.75,1,6.25,6.394411564,51.965065,109.5,0.912500024,0,0,2,0,2,0,2,100,0.967221916,90,1,1,0,0,15,0.833333313,0.099897958,0.029032368,0.314686894,18,953.5635986,123,394.1846313,0.009680587,1940.040771,0.009672219,18.45629692,0.066093497,0.211813346,0.013692485,0.001120938,0.000537634,0.000772239,0.001074691,0.304709524,0.001611195,0.089725047,3,167.285965,0.001611171,0.089842089,NO
3,2,6.0,5.0,2.0,1.0,1.0,0.333333,5.0,4.0,1.66667,16,26,240,10.83333302,1,6.25,15.90542698,62.71186447,107,0.891666651,0,0,16,26,240,10.83333302,1,6.25,15.90542698,62.71186447,107,0.891666651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.46875,0.841796875,0.089788489,0.023952007,0.180039942,16,2433.331787,296,450.5116272,0.025166636,4383.709473,0.008597529,47.09732437,0.159054279,0.242080405,0.035596374,0.002532867,0.000537057,0.000828607,0,0.352045,0.00053705,0.128101543,1,238.7523193,0.000537057,0.128223583,NO
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,42,19.04761887,2,28.5714283,4.621171474,76.7857132,17,0.809523821,1,2.380952358,6,3,30,10,3,50,4.621171474,81.13207245,13.5,0.899999976,0,0,1,0,0,0,1,100,0.322407305,100,0,0,0,0,5.142857075,0.734693885,0.228696778,0.020225259,0.253052533,7,294.9766541,86,367.9089355,0.002958781,1167.879395,0.003761419,5.70929575,0.046211716,0.197694212,0.004184981,0.00067479,0.000537346,0.000772818,0.000537346,0.305231005,0.001074107,0.084875882,2,158.262146,0.001074114,0.084995784,NO
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,30,26.66666603,1,16.66666603,4.191295147,76.47058868,11,0.733333349,0,0,6,8,30,26.66666603,1,16.66666603,4.191295147,76.47058868,11,0.733333349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.833333254,0.638888896,0.275425255,0.018306913,0.275386661,6,257.728302,78,362.677887,0.002586083,542.4212036,0.003224073,4.988350868,0.041912951,0.194883332,0.003657825,0.000313406,0.000537057,0.000773413,0,0.305766046,0.00053705,0.084696494,1,157.9288177,0.000537057,0.084816769,NO
3,2,3.0,2.0,1.0,2.0,1.0,0.666667,1.0,1.0,0.333333,30,32,870,3.678160906,11,36.66666794,13.70231056,49.32301712,419,0.963218391,51,5.86206913,28,29,756,3.835978746,10,35.7142868,13.59484196,49.60784149,363.5,0.961640239,0,0,2,0,2,0,2,100,0.376141846,100,1,1,0,0,28.53333282,0.951111138,0.04529047,0.020924948,0.147452757,30,3403.019531,255,438.9614563,0.035161346,10734.77051,0.016120365,65.86569977,0.137023106,0.235873967,0.049733162,0.006202452,0.000537634,0.00078937,0.001074691,0.319810897,0.001611201,0.112213492,3,209.1524048,0.001611171,0.112326749,NO
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,12,16.66666603,2,50,2.794196606,77.61193848,5,0.833333313,0,0,4,2,12,16.66666603,2,50,2.794196606,77.61193848,5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,0.295874387,0.009063892,0.084534533,4,151.3091583,52,356.0840759,0.001508823,49.97416306,0.002149382,2.928600311,0.027941966,0.191340178,0.002134121,2.88746E-05,0.000537057,0.000772656,0,0.305084974,0.00053705,0.0687453,1,128.2426605,0.000537057,0.068873607,NO
2,1,4.0,4.0,2.0,1.0,1.0,0.5,3.0,3.0,1.5,6,3,30,10,4,66.66666412,4.459967613,83,13.5,0.899999976,6,20,4,0,12,0,4,100,3.439011335,96.96969604,6,1,0,0,2,1,2,50,1,50,1.397098303,76.47058868,0.5,0.5,0,0,5,0.833333313,0.185586438,0.002936258,0.053844608,6,425.9551392,83,384.7810669,0.004356366,555.9559937,0.003224073,8.244394302,0.044599678,0.206760377,0.006161762,0.000321226,0.000537923,0.000742154,0.001611748,0.276502371,0.001879579,0.054572348,3.5,101.8377686,0.001879699,0.054692678,NO
2,1,11.0,11.0,5.5,0.0,0.0,0.0,11.0,11.0,5.5,1,0,0,0,1,100,1.343363762,100,0,0,0,0,1,0,0,0,1,100,1.343363762,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,73.81969452,25,330.1522827,0.000750884,0,0.000537346,1.428785801,0.013433638,0.177405849,0.001062071,0,0.000537057,0.000771014,0,0.303604245,0.00053705,0.080201939,1,149.5622253,0.000537057,0.080323428,NO
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,32,600,5.333333492,8,32,17.89360619,69.66527557,284,0.946666658,155.3333282,25.88888931,14,4,182,2.197802305,10,71.42857361,16.65771103,80.51947784,89,0.978021979,26,14.28571415,13,7,156,4.487179279,8,61.53845978,3.277807713,63.54166794,74.5,0.955128193,24,15.38461494,22.74073982,0.909629643,0.063693553,0.037036929,0.225998193,25,2007.625122,333,453.931366,0.020598182,20191.875,0.013433638,38.85773849,0.178936049,0.243917987,0.029134629,0.011666681,0.000542298,0.0007706,0.009670488,0.303229958,0.008771127,0.112456977,16.33333397,209.5888824,0.00877193,0.112561159,NO
2,1,10.0,10.0,5.0,5.0,5.0,2.5,5.0,5.0,2.5,2,1,2,50,1,50,0.483610958,81.8181839,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.483610958,81.8181839,0.5,0.5,0,0,1,0.5,0.87114197,0.062153805,0.305555552,2,19.84711456,9,278.0400085,0.000182514,0,0.001074691,0.384142429,0.004836109,0.149403557,0.000258153,0,0.000540538,0.000537057,0.006443818,0,0.003847204,0.00053705,7.166666508,1,0.003848908,0.000537057,NO
2,1,10.0,10.0,5.0,5.0,5.0,2.5,5.0,5.0,2.5,2,1,2,50,1,50,0.483610958,81.8181839,0.5,0.5,0,0,1,0,0,0,1,100,0.107469104,100,0,0,0,0,1,0,0,0,1,100,0.483610958,100,0,0,0,0,1,0.5,0.87114197,0.062153805,0.305555552,2,19.84711647,9,278.0400085,0.000182514,0,0.001074691,0.384142458,0.004836109,0.149403557,0.000258153,0,0.000540246,0.000537346,0.005906472,0.000537346,0.003310154,0.001074107,6.166666508,2,0.003311851,0.001074114,NO
5,1,32.0,23.0,6.4,23.0,14.0,4.6,9.0,9.0,1.8,19,10,342,2.92397666,12,63.15789413,6.072004318,53.30188751,166,0.970760226,0,0,19,10,342,2.92397666,12,63.15789413,6.072004318,53.30188751,166,0.970760226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.31579018,0.9639889,0.059833508,0.007721758,0.060569007,19,921.6283569,113,410.4902039,0.009304127,1648.46106,0.010209565,17.83818817,0.060720041,0.220575064,0.01316001,0.000952466,0.000537057,0.000783834,0,0.315002501,0.00053705,0.101449892,1,189.1162567,0.000537057,0.101566195,NO
14,2,50.0,13.0,3.57143,76.0,24.0,5.42857,-26.0,7.0,-1.85714,43,86,1806,4.761904716,2,4.651162624,10.37076855,38.21782303,860,0.952380955,0,0,43,86,1806,4.761904716,2,4.651162624,10.37076855,38.21782303,860,0.952380955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.069767,0.931855083,0.055978507,0.233274758,0.318268329,43,1673.923218,193,453.4453735,0.01670678,19981.07227,0.023105858,32.39891052,0.103707686,0.243656844,0.023630522,0.011544881,0.000537057,0.000783899,0,0.315059632,0.00053705,0.118662611,1,221.1495514,0.000537057,0.118769899,NO
9,2,36.0,15.0,4.0,9.0,5.0,1.0,27.0,15.0,3.0,83,154,6806,2.262709379,16,19.27710915,15.20687771,34.34466171,3326,0.977372885,261.9833374,3.849299669,82,113,6642,1.70129478,23,28.04878044,15.15314388,36.10755539,3264.5,0.982987046,231.5666656,3.486399651,2,1,2,50,1,50,3.385276794,84,0.5,0.5,0,0,79.92262268,0.96292311,0.026815671,0.149311095,0.31466338,83,3820.729248,283,501.4363098,0.038583361,80140.72656,0.044599678,73.95050812,0.152068779,0.269444555,0.054573353,0.04630458,0.00054495,0.00078333,0.014492457,0.314561546,0.006117602,0.135123461,11.39999962,251.7827911,0.006122449,0.13522169,NO
8,2,23.0,7.0,2.875,21.0,9.0,2.625,2.0,3.0,0.25,3,0,6,0,3,100,0.429876417,80,3,1,0,0,3,0,6,0,3,100,0.429876417,80,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333333343,4.06909E-08,0,3,21.78456688,8,288.5984497,0.000187373,2.555555582,0.001612036,0.421641946,0.004298764,0.155077085,0.000265026,1.47658E-06,0.000537057,0.000541707,0,0.008588294,0.00053705,0.004410199,1,8.216666222,0.000537057,0.004412817,NO
27,3,166.0,33.0,6.14815,94.0,13.0,3.48148,72.0,30.0,2.66667,5,3,20,15,3,60,6.931756973,80.1242218,8.5,0.850000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,3,60,6.931756973,80.1242218,8.5,0.850000024,0,0,4,0.800000012,0.23702997,0.006837958,0.085653499,5,235.445694,129,369.5102539,0.002327208,829.4683838,0.002686728,4.557069302,0.069317572,0.19855468,0.003291667,0.000479259,0.000545247,0.000537057,0.015028359,0,0.007048697,0.00053705,13.13333225,1,0.007053347,0.000537057,NO
19,2,84.0,22.0,4.42105,54.0,11.0,2.84211,30.0,12.0,1.57895,3,1,6,16.66666603,2,66.66666412,2.686727524,81.96721649,2.5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,2.686727524,81.96721649,2.5,0.833333313,0,0,2.333333254,0.777777791,0.372125387,0.006532666,0.054711249,3,66.15053558,50,311.2142334,0.000629326,14.58528996,0.001612036,1.280348659,0.026867276,0.167229578,0.000890136,8.42725E-06,0.000537924,0.000537057,0.001612036,0,0.002148266,0.00053705,4,1,0.002148228,0.000537057,NO
4,2,13.0,8.0,3.25,13.0,9.0,3.25,0.0,1.0,0.0,1,0,0,0,1,100,0.107469104,100,0,0,0,0,1,0,0,0,1,100,0.107469104,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.336650014,2,231.6931915,2.62432E-06,0,0.000537346,0.025870964,0.001074691,0.124499299,3.71191E-06,0,0.000537057,0.000537923,0,0.001611171,0.00053705,0.001521369,1,2.833333254,0.000537057,0.001521661,NO
9,2,23.0,11.0,2.55556,18.0,6.0,2.0,5.0,5.0,0.555556,2,0,2,0,2,100,0.322407305,100,1,1,1,50,1,0,0,0,1,100,0.268672764,100,0,0,0,0,1,0,0,0,1,100,0.053734552,0,0,0,0,0,2,1,0.5,0,0,2,9.281225204,6,281.655426,7.19902E-05,1359,0.001074691,0.179638818,0.003224073,0.151346281,0.000101825,0.000785218,0.000537346,0.000537634,0.000537346,0.001074402,0.001074099,0.001342549,2,2.5,0.001074114,0.001342642,NO
23,3,92.0,20.0,4.0,94.0,48.0,4.08696,-2.0,7.0,-0.0869565,7,10,42,23.80952454,1,14.28571415,5.749597073,67.29560089,16,0.761904776,2.5,5.952381134,3,0,6,0,3,100,0.537345529,71.42857361,3,1,0,0,4,4,12,33.33333206,1,25,5.695862293,73.10344696,4,0.666666687,0,0,4.285714149,0.612244904,0.253753185,0.066324808,0.291384518,7,337.4920044,107,377.5343933,0.003368839,325.992981,0.003761419,6.532183647,0.05749597,0.202866405,0.004764977,0.000188356,0.000676147,0.000538213,0.205820367,0.002149094,0.041716609,0.002416568,77.84126282,4.5,0.041805189,0.002416756,NO
9,1,23.0,6.0,2.55556,23.0,8.0,2.55556,0.0,3.0,0.0,15,16,210,7.619047642,7,46.66666794,4.137560368,50.32679749,97,0.923809528,0,0,15,16,210,7.619047642,7,46.66666794,4.137560368,50.32679749,97,0.923809528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.46666622,0.897777796,0.095856488,0.03300003,0.174121365,15,469.4585876,77,379.0513306,0.004647048,1287.012939,0.008060182,9.086406708,0.041375604,0.203681529,0.006572911,0.000743624,0.000537057,0.000576311,0,0.068149671,0.00053705,0.027321536,1,50.91308212,0.000537057,0.027343223,NO
40,2,397.0,63.0,9.925,234.0,28.0,5.85,163.0,63.0,4.075,23,37,506,7.312252998,5,21.73913002,16.87264824,60.50096512,234.5,0.926877499,93.58333588,18.49473,13,5,156,3.205128193,8,61.53845978,2.47178936,67.64705658,75.5,0.967948735,0,0,10,14,90,15.55555534,3,30,15.95916176,65.85366058,38,0.844444454,0,0,20.43478203,0.888468802,0.086055189,0.096391968,0.318734825,23,1868.159424,314,464.7501831,0.019088242,10454.23145,0.012358947,36.15836716,0.168726489,0.249731421,0.026998928,0.006040359,0.000675783,0.000574611,0.205392376,0.06539166,0.052623674,0.0187134,98.13963318,34.89112854,0.052706569,0.018738523,YES
