@RELATION xerces-1.2-PSSNET

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,6,33.33333206,2,66.66666412,17.42081451,55.79710007,2,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,2,66.66666412,17.42081451,55.79710007,2,0.666666687,0,0,2.333333254,0.777777791,0.346388489,0.000338118,0.019299697,3,1.326431394,77,137.9023132,0.014881852,41.01715088,0.00678733,1.102151036,0.174208149,0.311996192,0.021049296,0.000420857,0.003034818,0.002257336,0.256769449,0,0.096622206,0.002257344,42.96666718,1,0.09699022,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,4,20,20,1,20,24.43438911,78.26087189,8,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,1,20,24.43438911,78.26087189,8,0.800000012,0,0,3.700000048,0.74000001,0.263252139,0.011422141,0.142150253,6,0.999493957,108,145.7189178,0.022103343,52.87140656,0.013574661,0.830493987,0.244343892,0.3296808,0.031263568,0.000542488,0.003034922,0.002257336,0.256794989,0,0.100015856,0.002257344,44.46665955,1,0.100376204,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,6,33.33333206,2,66.66666412,17.42081451,55.79710007,2,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,2,66.66666412,17.42081451,55.79710007,2,0.666666687,0,0,2.333333254,0.777777791,0.346388489,0.000338118,0.019299697,3,1.330780864,77,137.9023132,0.014881852,41.01715088,0.00678733,1.105765104,0.174208149,0.311996192,0.021049296,0.000420857,0.003034818,0.002257336,0.256769449,0,0.096622206,0.002257344,42.96666718,1,0.09699022,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.029412746,129,152.0188599,0.026704861,125.505127,0.009049774,-3.348097563,0.291855216,0.343934059,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,73,158,5256,3.006088257,1,1.369863033,47.73755646,24.56344604,2549,0.969939113,1015.016663,19.31158066,55,60,2970,2.020201921,3,5.454545498,30.09049797,34.90813828,1455,0.979797959,218,7.340067387,23,59,506,11.660079,1,4.347826004,46.83258057,36.9642868,223.5,0.883399189,82.66666412,16.337286,69.37179565,0.950298548,0.054472148,0.46956405,0.362643391,74,1.046950579,211,207.7499084,0.182504609,7101.952637,0.167420819,0.869926393,0.477375567,0.47002241,0.258139461,0.072869688,0.003018693,0.00257732,0.252785921,0.124434389,0.143842429,0.126411662,63.83333588,56,0.144093305,0.126410842,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,61,153,3660,4.180327892,1,1.639344215,52.71493149,30.65789413,1753.5,0.9581967,195.6833344,5.346539021,53,64,2756,2.32220602,1,1.886792421,28.73303223,34.32432556,1346,0.976777911,0,0,9,20,72,27.77777863,1,11.11111069,52.48868942,50,26,0.722222209,2,2.777777672,56.75,0.930327892,0.102651298,0.568422019,0.457590967,62,1.915928483,233,202.7831879,0.149351984,3301.211182,0.1402715,1.591972709,0.52714932,0.458785504,0.211247504,0.033872124,0.003017683,0.002577289,0.252535671,0.124424182,0.11887975,0.124149218,52.79998779,55,0.119187333,0.124153502,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,12,16.66666603,3,75,17.64705849,53.06122589,5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,16.66666603,3,75,17.64705849,53.06122589,5,0.833333313,0,0,3.5,0.875,0.257343531,0.000301364,0.014474772,4,0.061553195,78,138.5689697,0.015483288,43.94654846,0.009049774,0.051145442,0.176470593,0.313504457,0.021899983,0.000450914,0.00303486,0.002257336,0.256779671,0,0.098130494,0.002257344,43.6333313,1,0.098495103,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.02690649,129,152.0188751,0.026704861,125.505127,0.009049774,-3.346014977,0.291855216,0.343934119,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,1,56,1.785714269,7,87.5,9.04977417,59.70149231,27.5,0.982142866,0,0,8,1,56,1.785714269,7,87.5,9.04977417,59.70149231,27.5,0.982142866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0.96875,0.128884524,0.000708014,0.015050167,8,0.93466258,40,130.7356262,0.012654843,20.82785797,0.018099548,0.77662468,0.09049774,0.29578197,0.017899353,0.000213705,0.002257336,0.002589277,0,0.12848942,0.002257344,0.059280671,1,26.3333416,0.002257336,0.059443209,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,13,42,30.95238113,1,14.28571415,39.81900406,48.08743286,14.5,0.690476179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,42,30.95238113,1,14.28571415,39.81900406,48.08743286,14.5,0.690476179,0,0,4.071428299,0.581632614,0.179674119,0.001602104,0.120585628,8,-2.203518391,176,161.352356,0.037168883,74.12981415,0.018099548,-1.830935359,0.398190051,0.365050584,0.052572679,0.00076061,0.003026237,0.002257336,0.254655123,0,0.108882204,0.002257344,48.3833313,1,0.10921745,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.022593975,129,152.0188751,0.026704861,125.505127,0.009049774,-3.342431545,0.291855216,0.343934119,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,28.9592762,51.20000076,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,1,25,28.9592762,51.20000076,4,0.666666687,0,0,2.875,0.71875,0.31207335,0.026918732,0.107238479,4,0.141158402,128,151.8522034,0.027064502,54.21428299,0.009049774,0.117290564,0.289592773,0.34355703,0.038280766,0.000556266,0.003025946,0.002257336,0.254583627,0,0.101340704,0.002257344,45.04998779,1,0.101692975,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.025815487,129,152.0188751,0.026704861,125.505127,0.009049774,-3.345108509,0.291855216,0.343934119,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,28.9592762,51.20000076,4,0.666666687,0.5,4.166666508,1,0,0,0,1,100,16.51583672,98.64865112,0,0,0,0,4,4,12,33.33333206,1,25,28.9592762,51.20000076,4,0.666666687,0.5,4.166666508,2.700000048,0.675000012,0.352167815,0.238268301,0.09348309,4,0.137889862,128,151.8522034,0.027064502,54.21428299,0.009049774,0.114574686,0.289592773,0.34355703,0.038280766,0.000556266,0.003016838,0.002576508,0.25232628,0.124158606,0.100214601,0.065324061,44.54999161,29,0.100564316,0.065462753,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.024682522,129,152.0188751,0.026704861,125.505127,0.009049774,-3.344166994,0.291855216,0.343934119,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,1,25,28.9592762,51.20000076,4,0.666666687,0.5,4.166666508,1,0,0,0,1,100,16.51583672,98.64865112,0,0,0,0,4,4,12,33.33333206,1,25,28.9592762,51.20000076,4,0.666666687,0.5,4.166666508,2.700000048,0.675000012,0.352167815,0.238268301,0.09348309,4,0.142339393,128,151.8522034,0.027064502,54.21428299,0.009049774,0.118271865,0.289592773,0.34355703,0.038280766,0.000556266,0.003016838,0.002576508,0.25232628,0.124158606,0.100214601,0.065324061,44.54999161,29,0.100564316,0.065462753,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.022097111,129,152.0188751,0.026704861,125.505127,0.009049774,-3.342018843,0.291855216,0.343934119,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.59999847,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.59999847,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,28.51996422,129,152.0188751,0.026829872,89.15895844,0.009049774,23.69765091,0.291855216,0.343934119,0.037948899,0.000914817,0.003025967,0.002257336,0.254588723,0,0.101717778,0.002257344,45.21665573,1,0.102069199,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,20,15,3,60,29.41176414,50.38759613,8.5,0.850000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,3,60,29.41176414,50.38759613,8.5,0.850000024,0,0,4.400000095,0.879999995,0.206723407,0.000267844,0.016560011,5,-5.287784576,130,152.6855469,0.027306298,147.3923035,0.011312217,-4.393696785,0.294117659,0.345442414,0.03862277,0.001512321,0.003035151,0.002257336,0.256851166,0,0.103975117,0.002257344,46.21665192,1,0.104326531,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.59999847,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.59999847,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,1.729164839,129,152.0188751,0.026743967,119.7202835,0.009049774,1.436788082,0.291855216,0.343934119,0.037827395,0.001228392,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,2,50,29.18552017,51.80722809,4.5,0.75,0,0,3.25,0.8125,0.260505319,0.000266326,0.020700013,4,-4.025410652,129,152.0188751,0.026704861,125.505127,0.009049774,-3.3447721,0.291855216,0.343934119,0.037772082,0.001287747,0.00303511,0.002257336,0.256840944,0,0.102466814,0.002257344,45.54998779,1,0.102821641,0.002257336,NO
