@RELATION ant-1.4-PSSNET

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
1,1,76,76,76.0,0,0,0.0,76,76,76.0,1,0,0,0,1,100,9.604519844,94.44444275,0,0,0,0,1,0,0,0,1,100,9.604519844,94.44444275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,195.8534851,17,58.14281464,0.004367434,0,0.011299435,0.781428218,0.096045196,0.328490466,0.006177418,0,0.005617978,0.005649718,0,0.005649718,0.005617977,0.011235953,1,2,0.005617978,0.011235955,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,9,20,45,1,20,27.11864471,47.05882263,5.5,0.550000012,0,0,5,9,20,45,1,20,27.11864471,47.05882263,5.5,0.550000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.399999857,0.279999971,0.295181423,0.001138292,0.214313477,5,872.6834106,48,67.26662445,0.019541332,0.366666675,0.028248588,3.481885672,0.271186441,0.380037427,0.027639791,2.35405E-05,0.005617978,0.019843049,0,0.721005559,0.005617977,0.230771765,1,41.58252335,0.005617978,0.233609676,NO
8,3,160,75,20.0,19,0,2.375,141,74,17.625,11,27,110,24.54545403,1,9.090909004,75.7062149,34.71502686,41.5,0.75454545,10.33333302,9.393939018,3,1,6,16.66666603,2,66.66666412,12.42937851,53.658535,2.5,0.833333313,0,0,8,15,56,26.7857151,1,12.5,75.14124298,38.55072403,20.5,0.732142866,0,0,7.5,0.681818187,0.14230296,0.020573974,0.236329973,12,3017.222656,134,84.81668854,0.067673355,16.53883171,0.06779661,12.03829956,0.757062137,0.47919032,0.095719032,0.001061815,0.006530401,0.01888,0.140512913,0.706468582,0.092395052,0.212227494,16.49999809,38.28334045,0.092696622,0.215074942,NO
1,1,201,201,201.0,0,0,0.0,201,201,201.0,1,0,0,0,1,100,7.909604549,93.33333588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,7.909604549,93.33333588,0,0,0,0,1,1,1,1,0,2,141.9764404,14,57.30948257,0.003152128,0,0.011299435,0.566466331,0.079096042,0.323782384,0.004458455,0,0.006608176,0.005617978,0.150701463,0,0.05956335,0.005617977,10.69999981,1,0.060112357,0.005617978,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,56,146,3080,4.740259647,1,1.785714269,87.00565338,18.75761223,1467,0.95259738,0,0,56,146,3080,4.740259647,1,1.785714269,87.00565338,18.75761223,1467,0.95259738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4642868,0.919005096,0.06157741,0.37297529,0.366692841,57,9574.855469,154,111.5333633,0.214559168,725.107666,0.322033912,38.2023468,0.87005651,0.63013202,0.303478301,0.046552882,0.005617978,0.027365491,0,0.799212873,0.005617977,0.551487207,1,98.41667938,0.005617978,0.552902699,NO
15,5,119,27,7.933333333333334,44,0,2.933333333333333,75,19,5.0,8,15,56,26.7857151,1,12.5,75.7062149,48.90510941,20.5,0.732142866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,56,26.7857151,1,12.5,75.7062149,48.90510941,20.5,0.732142866,0,0,5.3125,0.6640625,0.207611382,0.022684939,0.274254411,9,1949.662842,134,83.31668854,0.043674722,75.74433899,0.050847456,7.778884411,0.757062137,0.470715761,0.061774712,0.004862888,0.006702261,0.005617978,0.162699163,0,0.098765239,0.005617977,17.64999962,1,0.099157304,0.005617978,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,6,50,1,33.33333206,13.55932236,55.8139534,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,13.55932236,55.8139534,1.5,0.5,0,0,1.666666627,0.555555522,0.444422364,0.001040662,0.154341638,4,382.910675,24,60.57613754,0.008528421,0,0.02259887,1.527760506,0.135593221,0.342238069,0.01206283,0,0.006652635,0.005617978,0.156414658,0,0.071678504,0.005617977,12.84999943,1,0.072191007,0.005617978,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2,50,1,50,50.28248596,75.42372894,0.5,0.5,0,0,2,1,2,50,1,50,50.28248596,75.42372894,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.625,0.521913886,0.000312606,0.021623537,3,878.4191895,89,72.73332977,0.019712081,0,0.016949153,3.504770756,0.502824843,0.410922766,0.027881304,0,0.005617978,0.019618711,0,0.717704535,0.005617977,0.326414108,1,58.49997711,0.005617978,0.328651547,NO
22,4,191,36,8.681818181818182,294,0,13.363636363636363,-103,16,-4.681818181818182,85,376,7140,5.266106606,1,1.176470637,90.39547729,13.26699829,3382,0.947338939,810.583313,11.35270786,80,285,6320,4.509493828,1,1.25,87.00565338,14.55576515,3017.5,0.954905093,457.9500122,7.246044159,11,17,110,15.45454502,2,18.18181801,78.53107452,39.7142868,46.5,0.845454574,65.16666412,59.24242401,76.40110016,0.898836434,0.054534461,0.278862596,0.653433621,86,13589.33789,160,127.2000198,0.304382056,2305.848877,0.485875696,54.21957397,0.903954804,0.718644202,0.430526257,0.148038581,0.006527752,0.019501984,0.140163779,0.715958893,0.094654933,0.584448993,16.89999962,104.1666641,0.094943821,0.585205972,NO
1,1,110,110,110.0,0,0,0.0,110,110,110.0,57,163,3192,5.106516361,1,1.754385948,85.31073761,18.25876617,1514.5,0.948934853,2,0.062656641,57,163,3192,5.106516361,1,1.754385948,85.31073761,18.25876617,1514.5,0.948934853,2,0.062656641,1,0,0,0,1,100,48.02259827,98.83721161,0,0,0,0,51.72413635,0.90744102,0.05868835,0.332223624,0.401900768,58,9819.0625,151,111.7000351,0.220068574,769.9050293,0.327683628,39.17669678,0.853107333,0.631073654,0.311270982,0.049428932,0.006521979,0.019448413,0.139402017,0.715165377,0.058604509,0.517594039,10.51904869,92.33333588,0.059095778,0.518726587,NO
14,4,168,54,12.0,64,0,4.571428571428571,104,28,7.428571428571429,20,79,380,20.78947449,1,5,80.2259903,24.44062042,150.5,0.792105258,49.68333435,13.07456112,10,5,90,5.555555344,5,50,25.98870087,39.3162384,42.5,0.944444418,14,15.55555534,12,41,132,31.060606,1,8.333333015,79.09604645,28.51323891,45.5,0.689393938,10.76666641,8.156565666,14.22727299,0.711363614,0.127518162,0.098005794,0.482146531,21,4924.572754,142,90.73335266,0.11045564,53.52031708,0.118644066,19.64836311,0.802259862,0.512617826,0.156231463,0.003436076,0.006531124,0.019122731,0.140608132,0.710245669,0.103694461,0.289440125,18.5,51.9499588,0.103932582,0.291853696,NO
4,3,18,9,4.5,3,0,0.75,15,8,3.75,6,20,30,66.66666412,1,16.66666603,78.53107452,39.26553726,5,0.333333343,1,3.333333254,4,9,12,75,1,25,56.49717331,67.1140976,1.5,0.25,1,8.333333015,3,3,6,50,1,33.33333206,74.01129913,57.96460342,1.5,0.5,0,0,2.285714149,0.380952358,0.267873675,0.067420915,0.232602835,7,2534.095947,139,83.15002441,0.056886449,0,0.039548021,10.11069107,0.785310745,0.469774157,0.08046174,0,0.00652703,0.019262161,0.140068561,0.712372243,0.07346864,0.338404417,13.14999866,60.61664581,0.073876396,0.340542942,NO
5,2,51,25,10.2,29,0,5.8,22,19,4.4,19,60,342,17.54385948,1,5.263157845,80.79096222,31.56732941,141,0.824561417,49.25,14.40058517,16,39,240,16.25,1,6.25,70.62146759,38.94081116,100.5,0.837499976,27.25,11.35416698,7,20,42,47.61904907,1,14.28571415,77.9661026,39.76945114,11,0.523809552,8,19.04761887,13.52173901,0.711670458,0.137621835,0.149057612,0.447751313,20,3849.76123,143,90.56668854,0.086250581,144.2168884,0.11299435,15.36001301,0.807909608,0.511676192,0.121995166,0.009258917,0.006527993,0.019342149,0.140195519,0.713578403,0.084768072,0.393771112,15.14999866,70.41665649,0.085112356,0.395599186,NO
5,2,53,31,10.6,45,0,9.0,8,31,1.6,95,384,8930,4.300111771,4,4.210526466,90.39547729,13.0718956,4273,0.956998885,412.4833374,4.619074345,91,193,8190,2.356532335,10,10.98901081,87.57061768,15.76805687,3998.5,0.976434648,270.4166565,3.301790714,6,10,30,33.33333206,1,16.66666603,75.14124298,38.32852936,10,0.666666687,3,10,87.43814087,0.920401514,0.05497282,0.349620074,0.625280738,96,14223.33105,160,132.1999817,0.318456531,3148.428467,0.542372882,56.7491188,0.903954804,0.746892571,0.450433552,0.202133313,0.006526067,0.019514885,0.139941603,0.71614933,0.079118364,0.61128515,14.14999962,108.9166718,0.079494379,0.611891389,NO
1,1,15,15,15.0,0,0,0.0,15,15,15.0,6,16,30,53.33333206,1,16.66666603,77.9661026,35.20408249,7,0.466666669,0,0,3,3,6,50,1,33.33333206,49.15254211,73.1092453,1.5,0.5,0,0,4,7,12,58.33333206,1,25,77.9661026,38.44011307,2.5,0.416666657,0,0,2.857142687,0.476190448,0.23491317,0.098130189,0.139963776,7,2800.726807,138,82.98335266,0.062895067,0.133856297,0.039548021,11.17451191,0.779661,0.468832493,0.088960491,8.59375E-06,0.006523181,0.019239131,0.139560714,0.712023079,0.068962321,0.323620975,12.3523798,57.9999733,0.069395393,0.325842559,NO
1,1,11,11,11.0,53,0,53.0,-42,0,-42.0,6,11,30,36.66666794,1,16.66666603,56.49717331,63.2911377,9.5,0.633333325,0,0,5,5,20,25,3,60,18.07909584,51.61290359,7.5,0.75,0,0,1,0,0,0,1,100,53.6723175,98.95833588,0,0,0,0,4,0.666666687,0.266987115,0.053872086,0.236868352,6,1286.550537,100,76.5667038,0.028841574,2.618055344,0.033898305,5.133158207,0.564971745,0.432580233,0.040794306,0.000168083,0.006520538,0.019108281,0.13921158,0.710023463,0.054084726,0.273432583,9.719047546,49.11663437,0.05460139,0.275936157,NO
5,3,57,45,11.4,26,0,5.2,31,22,6.2,11,40,110,36.36363602,1,9.090909004,78.53107452,28.42535782,35,0.636363626,3.400000095,3.090909004,2,2,2,100,1,50,16.94915199,73.17073059,0,0,0,0,10,28,90,31.11111069,1,10,78.53107452,29.70085526,31,0.688888907,8.166666985,9.074073792,6.458333015,0.587121189,0.183226511,0.066422597,0.364672661,12,3672.089111,139,85.65002441,0.082413353,11.39311409,0.06779661,14.65112591,0.785310745,0.483898431,0.116567686,0.000731453,0.006530643,0.019095911,0.140544653,0.709833026,0.098044746,0.262133211,17.5,47.11663818,0.098314606,0.264700204,NO
3,3,113,107,37.666666666666664,63,0,21.0,50,46,16.666666666666668,9,21,72,29.16666603,2,22.22222137,79.66101837,34.05797195,25.5,0.708333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,72,29.16666603,2,22.22222137,79.66101837,34.05797195,25.5,0.708333313,0,0,5.94444418,0.660493851,0.156978726,0.009584302,0.182291389,10,2870.262695,141,84.98335266,0.064372554,185.0379639,0.056497175,11.45195007,0.796610177,0.480131924,0.09105029,0.011879684,0.006700738,0.005617978,0.162508726,0,0.098765261,0.005617977,17.64999962,1,0.099157304,0.005617978,NO
2,2,180,177,90.0,2,0,1.0,178,177,89.0,5,12,20,60,1,20,68.3615799,53.53982162,4,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,20,60,1,20,68.3615799,53.53982162,4,0.400000006,0,0,2.400000095,0.479999989,0.281322509,0.00759301,0.182458878,6,1612.259399,121,79.65002441,0.036155149,2.30760932,0.033898305,6.432691574,0.683615804,0.450000137,0.051138826,0.000148152,0.006568449,0.005617978,0.14552784,0,0.079086624,0.005617977,14.14999962,1,0.079494379,0.005617978,YES
4,2,45,22,11.25,2,0,0.5,43,20,10.75,10,34,90,37.77777863,1,10,79.09604645,31.60270882,28,0.622222245,1.833333373,2.037037134,1,0,0,0,1,100,4.51977396,88.8888855,0,0,0,0,9,28,72,38.88888931,1,11.11111069,79.09604645,32.25806427,22,0.611111104,0,0,5.400000095,0.539999962,0.168974504,0.012129551,0.290683448,11,3318.627441,140,85.31668854,0.074472293,9.879938126,0.062146891,13.24086285,0.790960431,0.482015193,0.10533563,0.000634305,0.007129622,0.005649718,0.213229239,0.005649718,0.12305557,0.011235953,22.00000381,2,0.123595528,0.011235955,YES
4,1,104,58,26.0,35,0,8.75,69,33,17.25,7,14,42,33.33333206,1,14.28571415,77.9661026,31.36363602,14,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,42,33.33333206,1,14.28571415,77.9661026,31.36363602,14,0.666666687,0,0,4.071428299,0.581632614,0.178340018,0.002938218,0.115712538,8,3083.431641,138,83.48335266,0.069232568,2.763593912,0.04519774,12.30246449,0.779661,0.471657366,0.097924426,0.000177426,0.006571863,0.005617978,0.145972192,0,0.089538589,0.005617977,15.99999809,1,0.089887626,0.005617978,YES
7,3,98,29,14.0,36,0,5.142857142857143,62,23,8.857142857142858,10,21,90,23.33333397,1,10,78.53107452,27.63419533,34.5,0.766666651,4.833333492,5.370370388,1,0,0,0,1,100,6.214689255,91.66666412,0,0,0,0,9,18,72,25,1,11.11111069,78.53107452,28.30957222,27,0.75,0,0,6.900000095,0.689999998,0.125608847,0.007505378,0.116014011,11,3606.382813,139,85.15001678,0.080941193,13.70874405,0.062146891,14.38896751,0.785310745,0.481073529,0.11448542,0.00088012,0.006659393,0.005779592,0.157271639,0.028121626,0.101433508,0.022408467,18.11666679,4,0.101779029,0.02247191,NO
3,2,202,180,67.33333333333333,26,0,8.666666666666666,176,180,58.666666666666664,2,1,2,50,1,50,74.01129913,60.930233,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,74.01129913,60.930233,0.5,0.5,0,0,1.25,0.625,0.509436488,2.29888E-06,0.009391927,3,1366.982544,131,79.81668854,0.030686414,0,0.016949153,5.454070568,0.74011302,0.450941741,0.043403696,0,0.006563091,0.005617978,0.144829556,0,0.058761086,0.005617977,10.55238056,1,0.059283037,0.005617978,NO
4,2,37,19,9.25,1,0,0.25,36,19,9.0,8,25,56,44.6428566,1,12.5,78.53107452,30.21739197,15.5,0.553571403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,56,44.6428566,1,12.5,78.53107452,30.21739197,15.5,0.553571403,0,0,3.5625,0.4453125,0.186226472,0.004240304,0.21789749,9,3354.128418,139,84.15002441,0.075315684,0.978843391,0.050847456,13.38250732,0.785310745,0.475423872,0.10652855,6.2843E-05,0.007179362,0.005617978,0.218720257,0,0.120669782,0.005617977,21.58333588,1,0.121254697,0.005617978,YES
5,3,38,29,7.6,5,0,1.0,33,28,6.6,11,37,110,33.63636398,1,9.090909004,80.79096222,26.43253326,36.5,0.663636386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,110,33.63636398,1,9.090909004,80.79096222,26.43253326,36.5,0.663636386,0,0,5.363636017,0.487603277,0.137222216,0.003929228,0.22569783,12,4081.721924,143,86.40001678,0.091642477,4.641738415,0.06779661,16.28550529,0.807909608,0.488135695,0.12962161,0.000298006,0.007288449,0.005617978,0.230495781,0,0.145559236,0.005617977,26,1,0.146067411,0.005617978,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,6,30,20,1,16.66666603,60.45197678,63.31361008,12,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,20,1,16.66666603,60.45197678,63.31361008,12,0.800000012,0,0,4.416666508,0.736111104,0.214430198,0.004671499,0.131924987,7,1426.17334,107,77.81669617,0.031966232,8.423440933,0.039548021,5.690233707,0.604519784,0.43964234,0.045213908,0.000540796,0.007965438,0.005617978,0.29638797,0,0.136192814,0.005617977,24.40953064,1,0.137132198,0.005617978,NO
1,1,41,41,41.0,33,0,33.0,8,8,8.0,4,3,12,25,1,25,73.44632721,57.52212524,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,1,25,73.44632721,57.52212524,4.5,0.75,0,0,2.875,0.71875,0.27902621,0.0029908,0.055366714,5,1500.530884,130,80.65001678,0.033649471,2.493463278,0.028248588,5.986910343,0.734463274,0.455649823,0.047594726,0.000160084,0.007281254,0.005617978,0.229734018,0,0.111661218,0.005617977,20.00000381,1,0.112359568,0.005617978,YES
