@RELATION camel-1.4-PSSNET

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
0,0,0,0,0.0,0,0,0.0,0,0,0.0,43,39,1806,2.159468412,17,39.53488541,33.75430679,38.83751678,883.5,0.978405297,39,2.159468412,42,36,1722,2.090592384,17,40.47618866,33.40987396,39.69986343,843,0.979094088,0,0,1,0,0,0,1,100,2.755453587,100,0,0,0,0,41.7441864,0.970795035,0.029467126,0.022941511,0.105697818,43,7922.021973,294,341.6677551,0.075588316,950.8359985,0.049368542,65.82366943,0.337543041,0.392270684,0.10691417,0.002509564,0.001148106,0.003961648,0.001148106,0.711344957,0.002293582,0.282475054,2,246.7494202,0.002293578,0.282969505,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,24,12,552,2.173913002,16,66.66666412,8.036739349,60.34482574,270,0.978260875,0,0,24,12,552,2.173913002,16,66.66666412,8.036739349,60.34482574,270,0.978260875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.958333313,0.06514097,0.072470747,0.187491,24,477.2648315,70,284.3519287,0.004309123,9229.207031,0.027554534,3.965568781,0.080367394,0.326466054,0.006094941,0.024358861,0.001146789,0.004272519,0,0.73243475,0.001146793,0.147397637,1,129.1209564,0.001146789,0.148074493,NO
3,3,10,6,3.3333333333333335,2,0,0.6666666666666666,8,6,2.6666666666666665,169,578,28392,2.035784721,1,0.591715991,72.10103607,22.37264061,13907,0.979642153,2252.43335,7.933338165,164,392,26732,1.466407299,1,0.609756112,61.76808167,24.62242508,13170,0.985335946,2335.416748,8.736408234,7,8,42,19.04761887,1,14.28571415,53.04248047,56.341465,17,0.809523821,17.5,41.66666794,163.5584869,0.96780163,0.020218438,0.229766995,0.460599929,169,25762.47461,628,469.6841431,0.245341673,42211.23438,0.194029853,214.0590668,0.721010327,0.539247036,0.347017914,0.11140909,0.001777805,0.003954777,0.355350524,0.710840642,0.080960974,0.399681509,70.87502289,348.8339539,0.081278697,0.400038928,YES
2,2,3,2,1.5,3,0,1.5,0,1,0.0,1,0,0,0,1,100,2.066590071,94.73683929,0,0,0,0,1,0,0,0,1,100,2.066590071,94.73683929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,189.1878357,18,251.8513947,0.001803709,0,0.001148106,1.571951985,0.020665901,0.289151996,0.002551215,0,0.001146789,0.001153393,0,0.005732628,0.001146793,0.004201824,1,3.666666746,0.001146789,0.004204893,NO
2,2,15,10,7.5,0,0,0.0,15,10,7.5,283,972,79806,1.217953563,3,1.060070634,80.36739349,18.77178955,39417,0.987820446,1795.692871,2.250072479,281,863,78680,1.096848011,3,1.067615628,78.9896698,19.5288105,38908.5,0.989031494,677.916687,0.861612439,4,0,12,0,4,100,28.24339867,71.92982483,6,1,6,50,277.5561523,0.980763733,0.01468095,0.271716326,0.544457793,283,38740.41016,700,540.4834595,0.368731171,113313.3516,0.324913889,321.8920593,0.803673923,0.620532095,0.521543384,0.299070567,0.001777783,0.003961017,0.355342656,0.711297572,0.078664757,0.506837666,68.87501526,442.166748,0.07898511,0.507071972,YES
1,1,0,0,0.0,2,0,2.0,-2,0,-2.0,57,153,3192,4.793232918,1,1.754385948,55.10906982,36.33610916,1519.5,0.952067673,0,0,57,153,3192,4.793232918,1,1.754385948,55.10906982,36.33610916,1519.5,0.952067673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.55263138,0.939519823,0.032563105,0.087243728,0.271660119,58,12485.31445,480,386.5847168,0.119178504,2540.77124,0.066590123,103.73983,0.551090717,0.443840086,0.168569311,0.006705916,0.001146789,0.003969755,0,0.711936116,0.001146793,0.350195646,1,305.7331848,0.001146789,0.350611448,NO
3,2,172,135,57.333333333333336,20,0,6.666666666666667,152,135,50.666666666666664,4,4,12,33.33333206,1,25,37.65786362,86.08924103,4,0.666666687,0,0,2,0,2,0,2,100,3.903559208,89.47368622,1,1,0,0,2,0,2,0,2,100,36.28013611,92.12828064,1,1,0,0,2.25,0.5625,0.294875264,0.005002038,0.084161788,5,1948.869873,328,331.2166138,0.018595183,30.95560455,0.005740528,16.19305801,0.376578659,0.380271643,0.026301533,8.17018E-05,0.001776703,0.003901578,0.354950309,0.706886768,0.064683177,0.12961188,56.69689941,113.6043701,0.065019377,0.130280241,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,12,25,1,25,33.75430679,89.63414764,4.5,0.75,2,16.66666603,2,0,2,0,2,100,3.099885225,84.375,1,1,0,0,2,1,2,50,1,50,32.60620117,95.94594574,0.5,0.5,0,0,3.125,0.78125,0.282607168,0.012106957,0.058881581,5,1765.280884,294,323.1665955,0.01684596,8.236325264,0.005740528,14.66762733,0.337543041,0.371029377,0.023827383,2.17383E-05,0.001779854,0.001181953,0.35609442,0.029784914,0.065227211,0.012784681,57.1719017,11.16666603,0.065564111,0.012805809,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,12,33.33333206,2,50,38.80596924,69.40451813,4,0.666666687,1,8.333333015,1,0,0,0,1,100,1.49253726,92.85713959,0,0,0,0,3,2,6,33.33333206,2,66.66666412,38.11710739,70.1902771,2,0.666666687,0,0,2.75,0.6875,0.274388492,0.002266304,0.046818309,5,2398.937256,338,334.0667725,0.022899512,65.84121704,0.005740528,19.9326458,0.388059705,0.383543938,0.032389693,0.000173776,0.001779836,0.001149424,0.356087863,0.002294895,0.065370731,0.002866318,57.2969017,2.5,0.065707453,0.002866972,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,86,192,7310,2.626538992,1,1.162790656,56.37198639,39.15470505,3559,0.973734617,21.95000076,0.300273597,85,147,7140,2.058823586,6,7.058823586,35.82089615,32.13182449,3496.5,0.979411781,0,0,1,0,0,0,1,100,32.49139023,100,0,0,0,0,82.6046524,0.960519195,0.029649125,0.154952407,0.406651169,86,10066.60742,491,402.7335205,0.095507905,11759.91113,0.098737083,83.64292145,0.563719869,0.462380618,0.13508898,0.031038208,0.001776666,0.003945854,0.354937106,0.710184991,0.063592479,0.29770875,55.74690247,260.0164795,0.06392993,0.298184037,NO
1,1,2,2,2.0,0,0,0.0,2,2,2.0,4,4,12,33.33333206,1,25,26.40642929,86.14231873,4,0.666666687,0,0,2,0,2,0,2,100,3.673938036,84.21052551,1,1,0,0,2,0,2,0,2,100,24.56945992,93.44978333,1,1,0,0,2.5,0.625,0.284242362,0.002335042,0.06542398,5,1558.569214,230,310.6003113,0.014869615,21.62653732,0.005740528,12.95007133,0.264064282,0.356601954,0.021031987,5.70794E-05,0.001776717,0.003902067,0.354955554,0.706923664,0.065515563,0.111739285,57.42189789,98.03717041,0.065850802,0.11242795,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,3.444316864,96.77419281,0,0,0,0,1,0,0,0,1,100,3.444316864,96.77419281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,210.5709839,30,257.4347229,0.002004671,0,0.001148106,1.749623418,0.03444317,0.295562267,0.002835461,0,0.001146789,0.003915135,0,0.707905889,0.001146793,0.106346533,1,93.34120941,0.001146789,0.10704267,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,3.444316864,96.77419281,0,0,0,0,1,0,0,0,1,100,3.444316864,96.77419281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,210.5707245,30,257.4347229,0.002004671,0,0.001148106,1.749621272,0.03444317,0.295562267,0.002835461,0,0.001146789,0.003915135,0,0.707905889,0.001146793,0.106346533,1,93.34120941,0.001146789,0.10704267,NO
3,2,8,7,2.6666666666666665,15,0,5.0,-7,0,-2.3333333333333335,5,8,20,40,1,20,29.04707146,73.97660828,6,0.600000024,0,0,4,4,12,33.33333206,1,25,10.44776154,75.83333588,4,0.666666687,0,0,1,0,0,0,1,100,25.48794556,100,0,0,0,0,2.699999809,0.539999962,0.262276977,0.001999183,0.144251972,5,1864.214966,253,311.9503174,0.017783843,2.334183455,0.005740528,15.48966599,0.290470719,0.358151913,0.02515395,6.16066E-06,0.001775558,0.003931517,0.354534209,0.709125042,0.054185797,0.185986593,47.5537262,162.7067261,0.054534089,0.186590284,NO
2,1,3,2,1.5,1,0,0.5,2,1,1.0,1,0,0,0,1,100,6.888633728,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,6.888633728,100,0,0,0,0,1,1,1,1,0,2,233.5513763,60,253.6586151,0.002207419,0,0.002296211,1.940566301,0.06888634,0.291226894,0.003122233,0,0.001148106,0.001146789,0.001148106,0,0.002293582,0.001146793,2,1,0.002293578,0.001146789,YES
1,1,2,2,2.0,0,0,0.0,2,2,2.0,5,8,20,40,1,20,35.13203049,64.83050537,6,0.600000024,0.5,2.5,1,0,0,0,1,100,4.362801552,97.43589783,0,0,0,0,4,5,12,41.66666794,1,25,34.44316864,69.28406525,3.5,0.583333313,0,0,2.599999905,0.519999981,0.269265205,0.006642167,0.157211736,6,2473.323242,306,326.599884,0.023613056,12.14535236,0.006888634,20.55071449,0.351320326,0.374971151,0.033398949,3.20555E-05,0.001776739,0.003914923,0.354963452,0.707888722,0.06662266,0.137995958,58.38618469,120.9067993,0.066956632,0.13865459,NO
1,1,2,2,2.0,0,0,0.0,2,2,2.0,4,4,12,33.33333206,1,25,34.44316864,70.42253876,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,1,25,34.44316864,70.42253876,4,0.666666687,0,0,2.75,0.6875,0.30861783,0.032679506,0.098992236,5,2172.552246,300,324.1332703,0.020742407,9.458581924,0.005740528,18.0516243,0.344431698,0.372139245,0.029338624,2.49643E-05,0.001779909,0.001146789,0.356114209,0,0.067368977,0.001146793,59.03737259,1,0.067703411,0.001146789,NO
1,1,2,2,2.0,0,0,0.0,2,2,2.0,4,5,12,41.66666794,1,25,33.29506302,84.7953186,3.5,0.583333313,0.5,4.166666508,1,0,0,0,1,100,4.362801552,97.43589783,0,0,0,0,3,3,6,50,1,33.33333206,32.60620117,93.72937012,1.5,0.5,0,0,1.875,0.46875,0.350420237,0.003611988,0.182456136,5,1820.471191,290,322.4165955,0.017373698,1.727700353,0.005740528,15.12620068,0.332950622,0.370168298,0.024573831,4.55996E-06,0.001776735,0.003914923,0.35496214,0.707888722,0.066048607,0.137995958,57.88618469,120.9067993,0.066383243,0.13865459,NO
2,2,57,46,28.5,5,0,2.5,52,46,26.0,130,255,16770,1.520572424,1,0.769230783,59.35705948,31.21980667,8257.5,0.984794259,11.33333302,0.067580998,130,255,16770,1.520572424,1,0.769230783,59.35705948,31.21980667,8257.5,0.984794259,11.33333302,0.067580998,1,0,0,0,1,100,32.49139023,100,0,0,0,0,126.7748108,0.975190818,0.025627632,0.412327051,0.317798108,130,18383.56836,517,430.4681396,0.175059289,24739.74609,0.149253726,152.7481232,0.59357059,0.494222879,0.247608617,0.065296188,0.001776659,0.003954741,0.354934484,0.71083802,0.063305445,0.385214806,55.49690247,336.2336731,0.063643239,0.385589063,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,2.066590071,94.73683929,0,0,0,0,1,0,0,0,1,100,2.066590071,94.73683929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,189.1880341,18,251.8513794,0.001803709,0,0.001148106,1.571953535,0.020665901,0.289151996,0.002551215,0,0.001146789,0.001153393,0,0.005732628,0.001146793,0.004201824,1,3.666666746,0.001146789,0.004204893,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,2,100,10.79219246,94.94949341,1,1,1,50,1,0,0,0,1,100,4.362801552,97.43589783,0,0,0,0,1,0,0,0,1,100,6.888633728,100,0,0,0,0,2,1,0.5,0,0,3,530.1275635,94,280.7993164,0.005039639,5.020872593,0.003444317,4.404802322,0.107921928,0.322387278,0.007128202,1.32517E-05,0.001148106,0.003930204,0.001148106,0.709028959,0.002293582,0.138158649,2,121.0496674,0.002293578,0.138818428,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,4,56,7.142857075,5,62.5,18.48450089,73.85321045,26,0.928571403,7,12.5,7,4,42,9.523809433,4,57.1428566,12.62916183,69.62025452,19,0.90476191,0,0,1,0,0,0,1,100,6.888633728,100,0,0,0,0,7.3125,0.9140625,0.134377941,0.001679463,0.035939343,9,1632.032593,161,300.4330444,0.015535251,63.15348053,0.01033295,13.5604744,0.184845001,0.344928861,0.021973481,0.000166682,0.001148106,0.003946248,0.001148106,0.710215211,0.002293582,0.191905513,2,167.8632202,0.002293578,0.192503691,YES
0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,6,33.33333206,1,33.33333206,33.29506302,86.56716156,2,0.666666687,1,16.66666603,1,0,0,0,1,100,4.362801552,97.43589783,0,0,0,0,2,1,2,50,1,50,32.60620117,95.94594574,0.5,0.5,0,0,2,0.666666627,0.360597908,0.004257172,0.038888894,4,1749.173706,290,321.9165649,0.016700068,1.727700353,0.004592422,14.53379345,0.332950622,0.369594216,0.02362103,4.55996E-06,0.001776713,0.003914923,0.354954213,0.707888722,0.065064512,0.137995958,57.02904129,120.9067993,0.06540028,0.13865459,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,2,100,7.692307472,97.10144806,1,1,1,50,1,0,0,0,1,100,0.918484509,88.8888855,0,0,0,0,1,0,0,0,1,100,6.888633728,100,0,0,0,0,2,1,0.5,0,0,3,285.5005798,67,259.1753235,0.002693526,13.41483021,0.003444317,2.372209549,0.07692308,0.297560632,0.003809797,3.54061E-05,0.001148106,0.003925598,0.001148106,0.70868659,0.002293582,0.121635988,2,106.658371,0.002293578,0.122314647,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,9,30,30,1,16.66666603,33.29506302,82.62108612,10.5,0.699999988,1.333333373,4.444444656,4,2,12,16.66666603,2,50,4.707232952,74.54545593,5,0.833333313,0,0,2,1,2,50,1,50,32.60620117,95.94594574,0.5,0.5,0,0,3.416666746,0.569444418,0.305152148,0.047728334,0.324415207,7,1981.55542,290,323.4165344,0.018900182,5.238268375,0.008036739,16.46464157,0.332950622,0.371316344,0.026732931,1.38255E-05,0.001776713,0.00391524,0.354954213,0.707912505,0.065064512,0.140948161,57.02904129,123.4782639,0.06540028,0.141603515,NO
2,2,18,16,9.0,9,0,4.5,9,9,4.5,2,0,2,0,2,100,8.955224037,97.5,1,1,1,50,1,0,0,0,1,100,2.181400776,95,0,0,0,0,1,0,0,0,1,100,6.888633728,100,0,0,0,0,2,1,0.5,0,0,3,472.8169556,78,278.2325134,0.004492064,7.675830841,0.003444317,3.928611517,0.089552239,0.319440305,0.006353697,2.0259E-05,0.001148106,0.001152069,0.001148106,0.004588473,0.002293582,0.00401179,2,3.5,0.002293578,0.004013761,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0,1,100,3.444316864,96.77419281,0,0,0,0,1,0,0,0,1,100,3.444316864,96.77419281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,210.5709991,30,257.4347229,0.002004671,0,0.001148106,1.749623537,0.03444317,0.295562267,0.002835461,0,0.001146789,0.003915135,0,0.707905889,0.001146793,0.106346533,1,93.34120941,0.001146789,0.10704267,NO
