@RELATION log4j-1.0-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
12,1,43,0,21,24,346,22,49,462,10.60606098,2,9.090909004,66.20689392,36.09022522,206.5,0.893939376,86,18.61471939,16,37,240,15.41666698,1,6.25,62.75862122,38.55932236,101.5,0.845833361,7.333333492,3.055555582,7,7,42,16.66666603,2,28.5714283,48.96551895,74.73683929,17.5,0.833333313,12,28.5714283,18.28260803,0.831027687,0.128570974,0.233887613,0.441942751,23,3954.982178,96,69.58333588,0.147890747,325.0170288,0.158620685,21.60475731,0.662068963,0.479885072,0.209180683,0.031131899,0.009549526,0.025073491,0.284742564,0.731884718,0.128067344,0.38650775,18.86429214,56.7833252,0.129207477,0.388926893,YES
10,1,13,5,34,45,28,33,73,1056,6.91287899,2,6.060606003,76.55172729,28.53470421,491.5,0.930871189,37.31666565,3.53377533,31,53,930,5.698924541,2,6.451612949,68.27586365,29.4642849,438.5,0.943010747,0,0,2,0,2,0,2,100,33.10344696,90.56604004,1,1,0,0,28.939394,0.876951337,0.069797546,0.068439998,0.43751207,34,6006.378418,111,77.66667175,0.224651605,676.1845703,0.234482765,32.81085587,0.765517235,0.535632193,0.317753345,0.064768635,0.00952381,0.025112573,0.28280586,0.732309878,0.089733995,0.432829648,13.30595112,63.49998474,0.091136649,0.434931397,NO
12,1,41,0,12,0,275,11,0,110,0,11,100,48.27586365,56,55,1,10,9.090909004,10,0,90,0,10,100,38.62068939,58.33333206,45,1,0,0,1,0,0,0,1,100,19.3103447,96.55172729,0,0,0,0,11,1,0.090909086,5.12677E-08,0,12,1902.244507,70,59.49996185,0.071088806,76.15158081,0.08275862,10.39133167,0.482758611,0.410344571,0.100549936,0.007294213,0.009520058,0.024854302,0.28252244,0.729475677,0.076917894,0.329840899,11.44761753,48.56664276,0.078408338,0.332648247,YES
9,2,18,0,13,30,114,9,10,72,13.88888931,1,11.11111069,51.03448105,49.66442871,31,0.861111104,12.5,17.36111069,5,0,20,0,5,100,20.6896553,57.69230652,10,1,0,0,4,5,12,41.66666794,1,25,44.82758713,67.01030731,3.5,0.583333313,0,0,6.94444418,0.771604955,0.165646851,0.042862695,0.19427298,10,2096.63501,74,59.49996185,0.078468382,30.65642166,0.068965517,11.45322323,0.510344803,0.410344571,0.110987812,0.002936439,0.009557709,0.024227235,0.285356641,0.722342908,0.120448291,0.224923179,17.7595253,33.35358429,0.121640585,0.228449211,YES
10,1,13,2,40,15,169,43,83,1806,4.595791817,1,2.325581312,78.62068939,25.33333397,861.5,0.954042077,0,0,43,83,1806,4.595791817,1,2.325581312,78.62068939,25.33333397,861.5,0.954042077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.930233,0.928610086,0.070381276,0.248398051,0.437035024,44,7463.871582,114,83.16668701,0.279186487,1008.898193,0.30344829,40.7726593,0.786206901,0.573563337,0.394888937,0.096637756,0.006849315,0.027281279,0,0.754133224,0.006849303,0.5022282,1,73.58332825,0.006849315,0.503995419,YES
19,2,79,0,28,153,754,30,63,870,7.241379261,1,3.333333254,75.17241669,28.83597946,403.5,0.927586198,196,22.52873611,18,0,306,0,18,100,35.17241287,48.11320877,153,1,34,11.11111069,14,30,182,16.48351669,1,7.142857075,75.17241669,36.33333206,76,0.835164845,50.66666794,27.83882713,26.796875,0.893229187,0.106847197,0.288109899,0.450205117,31,5620.143066,109,75.83333588,0.210239962,485.4721985,0.213793099,30.70098114,0.751724124,0.522988498,0.297369123,0.046501167,0.009585509,0.024841528,0.287435055,0.729333937,0.179003328,0.340990394,26.25000572,50.18331528,0.179794565,0.34372133,YES
2,3,5,0,4,1,14,4,5,12,41.66666794,1,25,48.27586365,56,3.5,0.583333313,0,0,1,0,0,0,1,100,20.6896553,96.77419281,0,0,0,0,4,5,12,41.66666794,1,25,48.27586365,56,3.5,0.583333313,0,0,2.5,0.625,0.349672943,0.180513009,0.112410493,4,1315.057007,70,55.66665268,0.049267426,4.604635715,0.027586207,7.183721066,0.482758611,0.383907944,0.069685183,0.000441057,0.009569062,0.024398452,0.286206871,0.724326849,0.133600995,0.224619314,19.66666794,33.30952835,0.134703204,0.228147447,NO
1,4,3,0,2,0,7,2,2,2,100,1,50,46.20689774,76.13636017,0,0,0,0,1,0,0,0,1,100,15.17241383,95.6521759,0,0,0,0,1,0,0,0,1,100,44.13793182,98.46154022,0,0,0,0,1,0.5,0.560290754,0.002131108,0.058184143,2,875.4793091,67,54.08332062,0.032816518,0,0.013793103,4.782453537,0.462068975,0.372988433,0.046416573,0,0.009543241,0.024626359,0.284270197,0.726924896,0.102779962,0.250760585,15.19761848,37.10000229,0.104093276,0.254109591,NO
13,3,42,1,10,0,289,10,16,90,17.77777863,1,10,51.03448105,39.78494644,37,0.822222233,10.5,11.66666698,2,1,2,50,1,50,4.13793087,50,0.5,0.5,0,0,8,13,56,23.2142849,1,12.5,49.65517426,41.37931061,21.5,0.767857134,0,0,7.199999809,0.719999969,0.16457881,0.012396032,0.273863435,11,2180.869629,74,59.74996567,0.081506126,121.936676,0.075862072,11.91336918,0.510344803,0.412068725,0.11528448,0.011679758,0.009753801,0.00699267,0.299858302,0.020642418,0.151207685,0.023948973,22.2333374,3.5,0.152283132,0.023972603,YES
6,2,12,0,6,13,54,7,8,42,19.04761887,1,14.28571415,52.41379166,49.35065079,17,0.809523821,4,9.523809433,4,0,12,0,4,100,9.655172348,45.16128922,6,1,0,0,3,2,6,33.33333206,1,33.33333206,51.03448105,60.16260147,2,0.666666687,0,0,4.857142925,0.693877518,0.198735565,0.031974759,0.162110701,8,2098.519043,76,58.3333168,0.078630537,9.428129196,0.055172414,11.46351433,0.524137914,0.402298748,0.111217164,0.000903077,0.009615385,0.007042253,0.289702415,0.027586205,0.096583307,0.034246564,14.30595207,5,0.097985975,0.034246575,NO
13,1,40,0,4,8,516,3,3,6,50,1,33.33333206,55.17241287,60.60606003,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,55.17241287,60.60606003,1.5,0.5,0,0,1.833333254,0.611111104,0.369098693,0.00292146,0.051443327,4,1448.498657,80,57.33332443,0.054289866,0.903846204,0.027586207,7.912668705,0.551724136,0.395402223,0.076789059,8.65753E-05,0.009637753,0.006849315,0.291355669,0,0.116525844,0.006849303,17.1976223,1,0.117791936,0.006849315,NO
8,3,25,0,7,0,217,7,9,42,21.4285717,2,28.5714283,57.93103409,49.12280655,16.5,0.785714269,4.5,10.71428585,2,0,2,0,2,100,8.27586174,75,1,1,0,0,5,4,20,20,2,40,57.93103409,54.19355011,8,0.800000012,0,0,4.714285374,0.673469365,0.205745071,0.020946078,0.187940419,8,2141.102051,84,59.91663742,0.080188431,22.81990242,0.055172414,11.69613171,0.579310358,0.4132182,0.113420695,0.002185814,0.009843187,0.00699267,0.30628249,0.020642418,0.137482271,0.023948971,20.25,3.5,0.138698637,0.023972603,NO
3,1,8,0,2,1,42,4,4,12,33.33333206,2,50,67.58620453,63.22580719,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,2,50,67.58620453,63.22580719,4,0.666666687,0,0,2.75,0.6875,0.270207047,0.000842046,0.039323986,5,1670.314453,98,60.91666031,0.062573396,127,0.034482758,9.12437439,0.675862074,0.420114905,0.088505507,0.012164751,0.009730238,0.006849315,0.298157781,0,0.121076308,0.006849303,17.86428833,1,0.122358136,0.006849315,NO
5,5,44,0,8,8,289,1,0,0,0,1,100,2.758620739,80,0,0,0,0,1,0,0,0,1,100,2.758620739,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,108.017952,4,41.28332901,0.004029253,0,0.006896552,0.590066314,0.027586207,0.284712613,0.005699084,0,0.006849315,0.006896552,0,0.006896551,0.006849303,0.013698609,1,2,0.006849315,0.01369863,NO
4,2,10,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62783E-07,0,0,0,0,0,-8.8923E-10,0,0,0,0,0.006849315,0.006849315,0,0,0.006849303,0.006849303,1,1,0.006849315,0.006849315,NO
2,1,12,0,4,0,69,4,4,12,33.33333206,2,50,67.58620453,63.22580719,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,2,50,67.58620453,63.22580719,4,0.666666687,0,0,2.75,0.6875,0.270207047,0.000842046,0.039323986,5,1670.314331,98,60.91666031,0.062573396,127,0.034482758,9.12437439,0.675862074,0.420114905,0.088505507,0.012164751,0.009730238,0.006849315,0.298157781,0,0.121076308,0.006849303,17.86428833,1,0.122358136,0.006849315,NO
6,5,44,0,7,13,208,1,0,0,0,1,100,2.758620739,80,0,0,0,0,1,0,0,0,1,100,2.758620739,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,108.017952,4,41.28332901,0.004029253,0,0.006896552,0.590066314,0.027586207,0.284712613,0.005699084,0,0.006849315,0.006896552,0,0.006896551,0.006849303,0.01369861,1,2,0.006849315,0.01369863,NO
5,2,11,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62896E-07,0,0,0,0,0,-2.52865E-09,0,0,0,0,0.006849315,0.006849315,0,0,0.006849303,0.006849303,1,1,0.006849315,0.006849315,NO
19,2,69,0,10,129,675,10,12,90,13.33333302,2,20,59.3103447,40.37558746,39,0.866666675,12,13.33333302,2,0,2,0,2,100,4.827586174,53.84615326,1,1,0,0,8,9,56,16.0714283,2,25,59.3103447,43,23.5,0.839285731,0,0,7.75,0.774999976,0.141463265,0.01964633,0.176731423,11,2611.19165,86,61.7499733,0.097722508,66.53161621,0.075862072,14.26407528,0.593103468,0.425861895,0.138221368,0.00637276,0.009658939,0.006944444,0.29291451,0.013793102,0.146082491,0.020547926,21.48333359,3,0.147146121,0.020547945,NO
5,1,41,0,7,2,250,6,6,30,20,1,16.66666603,64.82758331,50,12,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,20,1,16.66666603,64.82758331,50,12,0.800000012,0,0,4.166666508,0.694444418,0.200267658,0.005509487,0.093546152,7,2264.468018,94,61.24999237,0.084875479,10.15682793,0.048275862,12.37003899,0.648275852,0.422413737,0.120050184,0.000972876,0.00976168,0.006849315,0.300425112,0,0.15097779,0.006849303,22.20000267,1,0.152054816,0.006849315,NO
4,3,12,2,4,6,111,4,4,12,33.33333206,1,25,10.34482765,53.57143021,4,0.666666687,0,0,4,4,12,33.33333206,1,25,10.34482765,53.57143021,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.535165131,0.032438278,0.446428597,4,265.6192627,15,44.0999794,0.009805188,1.289166689,0.027586207,1.450990081,0.103448279,0.304137796,0.013868724,0.000123483,0.006849315,0.025243733,0,0.733868718,0.006849303,0.165331483,1,24.73333931,0.006849315,0.169406429,NO
8,1,22,0,6,0,176,6,11,30,36.66666794,1,16.66666603,66.20689392,62.33766174,9.5,0.633333325,2,6.666666508,3,1,6,16.66666603,2,66.66666412,46.89655304,85,2.5,0.833333313,0,0,3,2,6,33.33333206,1,33.33333206,41.37931061,81.08107758,2,0.666666687,0,0,3.083333254,0.513888896,0.290605038,0.011705827,0.313507646,7,1808.355591,96,61.58332443,0.06770011,25.06787872,0.048275862,9.878447533,0.662068963,0.424712569,0.095756873,0.002401138,0.00952819,0.024854302,0.283136517,0.729475677,0.098929383,0.312484741,14.63928604,46.05000305,0.100269079,0.315410972,NO
8,1,14,0,3,0,146,4,4,12,33.33333206,1,25,32.41379166,72.30769348,4,0.666666687,0,0,3,1,6,16.66666603,2,66.66666412,8.27586174,60,2.5,0.833333313,0,0,1,0,0,0,1,100,30.34482765,97.77777863,0,0,0,0,2.375,0.59375,0.408975661,0.044314887,0.259722233,5,808.1465454,47,52.16662979,0.030173253,1,0.034482758,4.414637089,0.324137926,0.359769851,0.042677868,9.57854E-05,0.009612198,0.006993007,0.289466232,0.020689655,0.086813182,0.027397234,12.88928413,4,0.088282771,0.02739726,NO
4,4,8,0,3,0,38,3,3,6,50,1,33.33333206,15.17241383,61.11111069,1.5,0.5,0,0,1,0,0,0,1,100,6.896551609,90.90908813,0,0,0,0,2,1,2,50,1,50,11.72413826,68,0.5,0.5,0,0,0.99999994,0.333333313,0.468340218,0.000463395,0.185185194,4,384.8007202,22,44.43331528,0.014280315,0,0.027586207,2.10203886,0.151724145,0.306436658,0.020198464,0,0.00699267,0.007040886,0.020642418,0.02739726,0.023948969,0.0227523,3.5,3.333333254,0.023972603,0.022831049,NO
7,1,13,0,4,0,236,3,2,6,33.33333206,1,33.33333206,32.41379166,78.33333588,2,0.666666687,0,0,2,0,2,0,2,100,8.27586174,80,1,1,0,0,1,0,0,0,1,100,30.34482765,97.77777863,0,0,0,0,2,0.666666627,0.438055575,0.036270436,0.135185197,4,754.8497925,47,51.66663361,0.028212225,0.5625,0.027586207,4.123494625,0.324137926,0.356321603,0.039904136,5.38793E-05,0.009612198,0.006944444,0.289466232,0.013793102,0.086813182,0.02054793,12.88928413,3,0.088282771,0.020547945,YES
8,2,24,1,7,12,179,7,5,42,11.90476227,3,42.8571434,44.13793182,64,18.5,0.880952358,4,9.523809433,1,0,0,0,1,100,4.827586174,87.5,0,0,0,0,6,3,30,10,3,50,43.44827652,68.47826385,13.5,0.899999976,0,0,5.714285851,0.816326499,0.219271496,0.028545706,0.222490206,8,1109.198486,64,56.33330154,0.041347072,213.3192291,0.055172414,6.059184074,0.441379309,0.388505518,0.05848242,0.020432876,0.009721757,0.007040886,0.297543705,0.02739726,0.118087806,0.022752302,17.43095207,3.333333254,0.119390085,0.022831049,NO
4,4,15,0,3,4,80,3,2,6,33.33333206,1,33.33333206,10.34482765,60,2,0.666666687,0,0,2,0,2,0,2,100,10.34482765,71.42857361,1,1,0,0,1,0,0,0,1,100,2.758620739,100,0,0,0,0,1.666666627,0.555555522,0.514282584,0.00014835,0.242063493,4,266.7084961,15,43.59998322,0.009843534,0.955833375,0.027586207,1.456940174,0.103448279,0.300689548,0.013922961,9.15549E-05,0.006896552,0.024030494,0.006896551,0.720075607,0.01369861,0.151632816,2,22.73333549,0.01369863,0.155707777,NO
5,2,17,2,5,2,95,5,6,20,30,1,20,42.75862122,67.39130402,7,0.699999988,1,5,4,4,12,33.33333206,2,50,28.96551704,66.66666412,4,0.666666687,0,0,1,0,0,0,1,100,19.3103447,96.55172729,0,0,0,0,3.799999952,0.75999999,0.302334607,0.02637982,0.216543123,6,1209.472412,62,54.91664505,0.045239095,9.686097145,0.04137931,6.606947422,0.427586198,0.378735483,0.063987404,0.000927787,0.009518808,0.024489107,0.282427967,0.725366116,0.076343171,0.251630813,11.36428452,37.22619247,0.077837564,0.254973918,YES
3,1,10,0,9,0,49,3,2,6,33.33333206,1,33.33333206,24.82758713,76.59574127,2,0.666666687,1,16.66666603,2,1,2,50,1,50,8.27586174,66.66666412,0.5,0.5,0,0,1,0,0,0,1,100,19.3103447,96.55172729,0,0,0,0,1.833333254,0.611111104,0.444124252,0.012493119,0.150383145,4,550.0040894,36,49.33329773,0.020495294,4.283333302,0.027586207,3.004490137,0.248275861,0.34022963,0.028989101,0.000410281,0.009520683,0.023455193,0.282569677,0.713037312,0.077082098,0.146507621,11.47142696,21.98333359,0.078571416,0.15057078,NO
4,4,12,0,3,6,99,3,2,6,33.33333206,1,33.33333206,10.34482765,60,2,0.666666687,0,0,2,0,2,0,2,100,10.34482765,71.42857361,1,1,0,0,1,0,0,0,1,100,2.758620739,100,0,0,0,0,1.666666627,0.555555522,0.514282584,0.00014835,0.242063493,3,248.620285,15,43.59998322,0.009209686,0.955833375,0.020689655,1.358130336,0.103448279,0.300689548,0.01302643,9.15549E-05,0.006896552,0.024030494,0.006896551,0.720075607,0.01369861,0.151632816,2,22.73333549,0.01369863,0.155707777,NO
