@RELATION poi-2.0-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
22,1,56,1,14,197,378,14,16,182,8.791209221,2,14.28571415,56.23003006,78.92376709,83,0.912087917,32,17.58241844,4,4,12,33.33333206,1,25,2.875399351,40.90909195,4,0.666666687,0,0,10,8,90,8.888889313,4,40,55.27156448,86.06964874,41,0.911111116,0,0,11.71428585,0.836734712,0.158724532,0.043583747,0.449045032,15,922.5853882,176,133.9334717,0.015731752,2773.802246,0.047923323,5.023381233,0.562300324,0.42790246,0.022251418,0.056807615,0.003344303,0.003225806,0.04787245,0.012779553,0.042967826,0.015923645,13.5,5,0.042993631,0.015923567,YES
2,1,8,0,6,1,28,6,6,30,20,1,16.66666603,5.111821175,45.7142868,12,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,20,1,16.66666603,5.111821175,45.7142868,12,0.800000012,0,0,4,0.666666627,0.353686392,0.077463128,0.408730179,6,49.17258835,16,94.13319397,0.000724791,76.40903473,0.019169329,0.267739624,0.05111821,0.30074504,0.001025165,0.001564861,0.003400695,0.003184713,0.063714616,0,0.042384468,0.003184722,13.33333206,1,0.042462841,0.003184713,YES
12,1,30,0,7,48,322,7,9,42,21.4285717,1,14.28571415,55.59105301,85.7142868,16.5,0.785714269,2,4.761904716,2,1,2,50,1,50,4.472843647,66.66666412,0.5,0.5,0,0,5,2,20,10,3,60,53.67412186,92.30769348,9,0.899999976,0,0,4.428571224,0.632653058,0.271939397,0.054206513,0.346389353,8,902.2020264,174,130.1001434,0.015521455,630.9208984,0.025559105,4.912395954,0.555910528,0.415655404,0.021953966,0.012921293,0.003289266,0.003236145,0.031887833,0.015943917,0.026512213,0.014316027,8.333333969,4.5,0.026539281,0.01433121,YES
10,2,20,2,5,0,53,5,5,20,25,1,20,6.38977623,47.61904907,7.5,0.75,2,10,2,0,2,0,2,100,1.597444057,50,1,1,0,0,3,3,6,50,1,33.33333206,6.070287704,59.375,1.5,0.5,0,0,3,0.600000024,0.333086759,0.053472649,0.264285713,6,100.8348618,20,99.13335419,0.001614793,62.46203613,0.019169329,0.549035311,0.063897766,0.316719979,0.002284007,0.001279226,0.003355093,0.003215401,0.050945241,0.00957449,0.031243291,0.011141486,9.833333015,3.5,0.031316347,0.011146497,NO
19,3,29,0,4,171,128,4,3,12,25,1,25,5.111821175,51.61290359,4.5,0.75,1,8.333333015,1,0,0,0,1,100,1.91693294,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,5.111821175,64,2.5,0.833333313,0,0,2.5,0.625,0.38268885,0.013117524,0.231547639,5,48.82406235,16,93.13320923,0.000735537,82.47275543,0.015974442,0.265841931,0.05111821,0.297550201,0.001040363,0.001689046,0.003377686,0.003194888,0.057314668,0.003194888,0.034417599,0.006369391,10.83333302,2,0.034501061,0.006369427,YES
8,1,12,0,2,8,129,2,0,2,0,2,100,51.11820984,98.76543427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,51.11820984,98.76543427,1,1,0,0,2,1,0.5,0,0,3,795.8226318,160,122.9000854,0.01379048,337.7568359,0.009584664,4.333171368,0.511182129,0.392652035,0.019505629,0.006917278,0.003215401,0.003184713,0.00957449,0,0.011141377,0.003184722,3.5,1,0.011146497,0.003184713,NO
2,1,16,0,3,1,231,3,1,6,16.66666603,2,66.66666412,50.47923279,95.1807251,2.5,0.833333313,1,16.66666603,1,0,0,0,1,100,1.597444057,83.33333588,0,0,0,0,2,0,2,0,2,100,50.15974426,98.125,1,1,0,0,2.333333254,0.777777791,0.383651316,0.013863347,0.068803422,3,801.369812,158,123.0667572,0.013886191,125.4993286,0.009584664,4.363375187,0.504792333,0.393184543,0.019641006,0.002570233,0.003215401,0.00325699,0.00957449,0.022262471,0.011141378,0.013763195,3.5,4.333333015,0.011146497,0.013800424,NO
4,4,8,0,4,6,20,4,2,12,16.66666603,2,50,2.875399351,42.8571434,5,0.833333313,3,25,3,2,6,33.33333206,1,33.33333206,2.236421824,43.75,2,0.666666687,0,0,1,0,0,0,1,100,1.277955294,80,0,0,0,0,3,0.75,0.373263896,0.032616865,0.208333343,4,11.27050781,9,73.0785675,0.000109339,4.333333492,0.012779552,0.061366741,0.028753994,0.233477846,0.000154652,8.87469E-05,0.003194888,0.003215434,0.003194888,0.009584664,0.00636939,0.012738932,2,4,0.006369427,0.012738854,NO
6,1,8,0,2,15,139,2,0,2,0,2,100,4.792332172,83.33333588,1,1,0,0,2,0,2,0,2,100,4.792332172,83.33333588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,3,72.50376129,15,91.96655273,0.001198255,3.483333349,0.009584664,0.39477542,0.047923323,0.293822855,0.001694845,7.13389E-05,0.003184713,0.003267735,0,0.025487881,0.003184722,0.018545352,1,5.833333015,0.003184713,0.018577494,NO
1,1,2,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.21846E-07,0,0,0,0,0,-4.47487E-09,0,0,0,0,0.003184713,0.003184713,0,0,0.003184722,0.003184722,1,1,0.003184713,0.003184713,NO
6,3,15,0,1,15,287,1,0,0,0,1,100,0.95846647,75,0,0,0,0,1,0,0,0,1,100,0.95846647,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,5.212302685,3,70.41194153,5.12383E-05,0,0.006389776,0.028380446,0.009584664,0.224958286,7.24728E-05,0,0.003184713,0.00325699,0,0.022262471,0.003184722,0.013763195,1,4.333333015,0.003184713,0.013800424,NO
8,3,15,0,3,26,219,3,1,6,16.66666603,2,66.66666412,4.792332172,60,2.5,0.833333313,2,33.33333206,2,1,2,50,1,50,4.472843647,60.86956406,0.5,0.5,0,0,1,0,0,0,1,100,0.319488823,50,0,0,0,0,2.333333254,0.777777791,0.383786857,0.005372175,0.071428575,4,77.81259155,15,92.4665451,0.001266486,304,0.012779552,0.423681468,0.047923323,0.295420259,0.001791352,0.006225936,0.003194888,0.003246618,0.003194888,0.01912863,0.006369392,0.015903296,2,5,0.006369427,0.015923567,NO
9,1,151,0,121,32,1303,121,382,14520,2.630853891,2,1.65289259,74.12140656,17.26190567,7069,0.973691463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,382,14520,2.630853891,2,1.65289259,74.12140656,17.26190567,7069,0.973691463,0,0,114.7066116,0.94798851,0.099738017,0.622914612,0.569106221,122,19052.26172,232,200.2497406,0.330382407,5572.07373,0.389776349,103.7375793,0.741214037,0.639775515,0.467301846,0.114116363,0.012723577,0.003184713,0.752101123,0,0.534595609,0.003184722,168.0830841,1,0.53529644,0.003184713,NO
4,1,16,0,6,4,82,6,8,30,26.66666603,1,16.66666603,57.8274765,81.16591644,11,0.733333349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,30,26.66666603,1,16.66666603,57.8274765,81.16591644,11,0.733333349,0,0,3.5,0.583333313,0.251478195,0.006302602,0.224933684,7,1156.765503,181,132.8501434,0.019971244,87.24448395,0.022364218,6.298467636,0.578274786,0.424441367,0.028247871,0.001786772,0.004126566,0.003184713,0.228973776,0,0.107883371,0.003184722,34.00000381,1,0.108280264,0.003184713,YES
6,1,45,0,17,5,247,17,29,272,10.6617651,1,5.882352829,66.13418579,54.61741257,121.5,0.89338237,14,5.147058964,1,0,0,0,1,100,0.95846647,75,0,0,0,0,17,29,272,10.6617651,1,5.882352829,66.13418579,54.61741257,121.5,0.89338237,14,5.147058964,13.94444466,0.820261419,0.103540018,0.078071848,0.261585206,18,2649.994385,207,143.2666931,0.04577959,504.5417175,0.057507988,14.42894363,0.661341846,0.457721055,0.064751893,0.010333041,0.011750572,0.003194888,0.731313944,0.003194888,0.325924307,0.006369393,102.7500229,2,0.327229381,0.006369427,YES
2,1,4,0,3,0,14,3,3,6,50,1,33.33333206,47.60383224,87.13450623,1.5,0.5,0,0,1,0,0,0,1,100,5.4313097,94.44444275,0,0,0,0,3,3,6,50,1,33.33333206,47.60383224,87.13450623,1.5,0.5,0,0,1.25,0.416666657,0.475420207,0.159976095,0.142313555,4,969.4630127,149,122.7002182,0.01680351,0,0.012779552,5.278625011,0.476038337,0.39201349,0.023767341,0,0.01165128,0.003194888,0.729004323,0.003194888,0.224806085,0.006369393,71.09997559,2,0.226433039,0.006369427,NO
9,1,43,0,11,28,416,11,14,110,12.72727299,2,18.18181801,73.4824295,54.11764526,48,0.872727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,110,12.72727299,2,18.18181801,73.4824295,54.11764526,48,0.872727275,0,0,9.136363983,0.830578506,0.127380759,0.044501074,0.155682743,12,1925.655273,230,144.0999451,0.033158295,1003.094482,0.038338657,10.48499298,0.7348243,0.460383207,0.046899993,0.020543428,0.006683179,0.003184713,0.525152147,0,0.260558248,0.003184722,82.08338165,1,0.261412054,0.003184713,NO
4,1,49,0,10,0,492,10,14,90,15.55555534,1,10,62.6198082,66.44068146,38,0.844444454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,90,15.55555534,1,10,62.6198082,66.44068146,38,0.844444454,0,0,7.449999809,0.745000005,0.160299942,0.029762968,0.245119229,11,1478.28833,196,137.2167053,0.025465431,320.5342712,0.03514377,8.049125671,0.626198053,0.438392043,0.036018997,0.006564558,0.010967448,0.003184713,0.711900473,0,0.296113193,0.003184722,93.40002441,1,0.297452301,0.003184713,NO
1,1,1,0,4,0,1,4,5,12,41.66666794,1,25,47.92332458,85.22727203,3.5,0.583333313,0,0,3,2,6,33.33333206,1,33.33333206,6.38977623,68.96551514,2,0.666666687,0,0,1,0,0,0,1,100,46.64536667,99.31972504,0,0,0,0,1.5,0.375,0.42357865,0.037928712,0.284303665,4,1049.081543,150,122.2334824,0.018199094,0.866666734,0.012779552,5.712139606,0.479233235,0.390522301,0.025741292,1.77494E-05,0.003194888,0.003257058,0.003194888,0.022282818,0.006369404,0.017224319,2,5.416666985,0.006369427,0.017250532,NO
10,1,62,0,15,15,785,15,32,210,15.23809528,1,6.666666508,63.25878525,36,89,0.847619057,21,10,2,0,2,0,2,100,11.82108593,88.09523773,1,1,0,0,13,28,156,17.94871712,1,7.692307472,57.8274765,35.62992096,64,0.820512831,0,0,10.73333263,0.715555549,0.139866963,0.101366229,0.358142853,16,3815.804688,198,140.533371,0.066202857,216.0154419,0.05111821,20.77665901,0.63258785,0.448988408,0.09363912,0.004424008,0.003366858,0.003236112,0.054272402,0.015933741,0.050934851,0.013783541,16,4.333333015,0.050955415,0.013800424,NO
2,1,5,0,3,0,49,3,3,6,50,1,33.33333206,47.28434372,88.62275696,1.5,0.5,0,0,1,0,0,0,1,100,4.792332172,93.75,0,0,0,0,2,1,2,50,1,50,46.64536667,96.68874359,0.5,0.5,0,0,0.99999994,0.333333313,0.496190906,0.01285322,0.215677336,4,1015.893982,148,121.4001465,0.017623164,0,0.012779552,5.53143692,0.472843438,0.387859881,0.024926681,0,0.003205128,0.00324645,0.006389777,0.019077757,0.009554175,0.012442162,3,3.916666746,0.00955414,0.012473461,NO
5,1,24,0,8,2,117,8,12,56,21.4285717,1,12.5,61.98083115,58.78787994,22,0.785714269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,56,21.4285717,1,12.5,61.98083115,58.78787994,22,0.785714269,0,0,5.25,0.65625,0.215006679,0.015418779,0.300728887,9,1906.870972,194,132.1500092,0.033010654,282.6765137,0.028753994,10.38271427,0.619808316,0.422204494,0.046691164,0.00578923,0.006423411,0.003184713,0.505819976,0,0.236656681,0.003184722,74.58335114,1,0.237526596,0.003184713,NO
1,1,1,0,2,0,1,2,1,2,50,1,50,2.555910587,61.53845978,0.5,0.5,0,0,1,0,0,0,1,100,2.555910587,88.8888855,0,0,0,0,1,0,0,0,1,100,1.277955294,100,0,0,0,0,1,0.5,0.70703125,0.007963335,0.1875,2,104.6866989,8,91.17607117,0.001785149,0,0.006389776,0.570008159,0.025559105,0.291297346,0.002524964,0,0.003194888,0.003194888,0.003194888,0.003194888,0.006369394,0.006369393,2,2,0.006369427,0.006369427,NO
3,1,4,0,4,3,7,4,4,12,33.33333206,1,25,46.96485519,88.55421448,4,0.666666687,0,0,1,0,0,0,1,100,2.555910587,88.8888855,0,0,0,0,3,1,6,16.66666603,2,66.66666412,46.96485519,93.63056946,2.5,0.833333313,0,0,2,0.5,0.405356586,0.021896185,0.263841331,4,889.1054077,147,119.6334457,0.015404984,42.7855835,0.012779552,4.841086388,0.46964857,0.38221547,0.021789229,0.000876251,0.003215434,0.003236079,0.009584664,0.015923567,0.012738925,0.012186094,4,3.833333492,0.012738854,0.012208069,YES
6,1,19,0,10,15,171,10,15,90,16.66666603,1,10,67.09265137,39.4736824,37.5,0.833333313,6,6.666666508,2,0,2,0,2,100,5.750798702,72,1,1,0,0,8,7,56,12.5,2,25,66.77316284,41.22288132,24.5,0.875,0,0,7.349999905,0.735000014,0.158594653,0.015168176,0.248684183,11,2813.469238,210,140.9167328,0.048742291,427.4649048,0.03514377,15.31904697,0.670926511,0.450213194,0.06894242,0.008754504,0.004110416,0.003215401,0.225931495,0.00957449,0.115082018,0.011141485,36.25,3.5,0.11544586,0.011146497,NO
1,1,1,0,7,0,1,6,10,30,33.33333206,1,16.66666603,47.92332458,79.36508179,10,0.666666687,0,0,5,5,20,25,1,20,6.709265232,50,7.5,0.75,0,0,1,0,0,0,1,100,46.64536667,99.31972504,0,0,0,0,3.25,0.541666627,0.335411578,0.045180187,0.389967054,6,1061.230591,150,124.36689,0.018362787,8.633045197,0.019169329,5.778290272,0.479233235,0.397338301,0.025972825,0.000176805,0.003194888,0.003246719,0.003194888,0.019159155,0.006369404,0.020695623,2,6.5,0.006369427,0.020700637,NO
4,1,17,0,8,0,116,8,14,56,25,1,12.5,48.56230164,71.3615036,21,0.75,6,10.71428585,3,2,6,33.33333206,1,33.33333206,7.028753757,61.11111069,2,0.666666687,0,0,5,5,20,25,1,20,47.60383224,84.18079376,7.5,0.75,0,0,4.6875,0.5859375,0.26036647,0.020235537,0.428053677,9,1335.543945,152,127.3835831,0.023087043,64.25354004,0.028753994,7.271897793,0.485623002,0.406976312,0.032654941,0.001315916,0.00338917,0.003225773,0.060519729,0.012769377,0.03919993,0.014326198,12.33333302,4.5,0.039278131,0.01433121,YES
5,3,7,0,3,4,29,3,2,6,33.33333206,1,33.33333206,3.833865881,50,2,0.666666687,0,0,3,2,6,33.33333206,1,33.33333206,3.833865881,50,2,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666627,0.555555522,0.483750045,0.014365503,0.200000003,4,206.9281464,12,96.80003357,0.003529244,3.589731932,0.012779552,1.126702189,0.038338657,0.309265286,0.004991858,7.35179E-05,0.003184713,0.003246618,0,0.01912863,0.003184722,0.016968252,1,5.333333492,0.003184713,0.016985139,NO
54,1,140,0,32,651,1806,33,88,1056,8.333333015,1,3.030303001,48.88179016,37.96525955,484,0.916666687,45.5,4.308712006,3,1,6,16.66666603,2,66.66666412,23.00319481,77.4193573,2.5,0.833333313,0,0,30,80,870,9.195402145,1,3.333333254,32.58786011,32.90322495,395,0.908045948,0,0,29.24242401,0.886134088,0.158601776,0.433759749,0.577659249,34,2049.462646,153,140.383316,0.034817472,688.8143921,0.108626202,11.15911102,0.4888179,0.448509008,0.049246777,0.014106954,0.004688858,0.003300017,0.321818858,0.035052195,0.204500124,0.024904598,64.33332825,7.833333015,0.204883218,0.024946921,YES
0,1,0,0,4,0,0,4,4,12,33.33333206,1,25,42.81150055,84.27672577,4,0.666666687,0,0,4,4,12,33.33333206,1,25,42.81150055,84.27672577,4,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0.5625,0.387295961,0.02834128,0.232906401,4,747.2504883,134,117.983345,0.012899014,71.34001923,0.012779552,4.068701267,0.42811501,0.376943588,0.018244715,0.001461047,0.003184713,0.003964384,0,0.1972996,0.003184722,0.098933101,1,31.16666794,0.003184713,0.099256903,NO
5,1,6,0,2,0,43,2,1,2,50,1,50,15.01597404,58.02469254,0.5,0.5,0,0,1,0,0,0,1,100,10.54313087,97.05882263,0,0,0,0,1,0,0,0,1,100,14.69648552,97.87233734,0,0,0,0,1.25,0.625,0.523783863,0.000128043,0.023484848,3,204.2286987,47,99.39995575,0.00343976,0,0.009584664,1.112004042,0.150159746,0.317571729,0.00486529,0,0.004660582,0.003310558,0.317687869,0.03813516,0.125915959,0.019303368,39.73331833,6.083333969,0.12653923,0.019373676,NO
