@RELATION jedit-4.0-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
2,2,10,0,12,1,138,12,39,132,29.54545403,1,8.333333015,24.1935482,18.20388412,46.5,0.704545438,9.116666794,6.906565666,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,11,32,110,29.09090996,1,9.090909004,24.1935482,20.54794502,39,0.709090889,0,0,7.625,0.635416627,0.1315815,0.008552636,0.250067919,13,692.4945679,75,105.583313,0.010621423,34.81310272,0.041935485,4.108456135,0.241935477,0.340591341,0.015023229,0.000726863,0.004110152,0.010567581,0.218390211,0.697998166,0.110574909,0.161712334,34.49999619,50.83818817,0.110932462,0.163466841,NO
3,2,7,0,9,1,30,9,28,72,38.88888931,1,11.11111069,23.22580719,23.37662315,22,0.611111104,2.366666555,3.287037134,3,2,6,33.33333206,1,33.33333206,16.77419281,75.36231995,2,0.666666687,0,0,6,12,30,40,1,16.66666603,22.25806427,28.87029266,9,0.600000024,0,0,4.388888836,0.487654299,0.177450836,0.005846303,0.259626716,10,546.4188843,72,103.583313,0.008439114,7.501698494,0.032258064,3.241813183,0.232258067,0.334139705,0.011936513,0.000156628,0.004107865,0.010570464,0.217954576,0.698081136,0.090413637,0.167626321,28.25000572,52.67152786,0.090836033,0.16936183,NO
2,2,6,0,9,1,54,9,30,72,41.66666794,1,11.11111069,23.22580719,23.45276833,21,0.583333313,6.783333302,9.42129612,3,3,6,50,1,33.33333206,17.41935539,72.97297668,1.5,0.5,0,0,6,13,30,43.33333206,1,16.66666603,22.25806427,29.61373329,8.5,0.566666663,0,0,4.777777672,0.530864179,0.185382739,0.003267117,0.289340049,10,546.6629639,72,103.583313,0.00844528,7.590813637,0.032258064,3.243261337,0.232258067,0.334139705,0.011945233,0.000158489,0.00410781,0.010590687,0.217944205,0.698661983,0.089875996,0.176650926,28.08333778,55.46915054,0.09030012,0.178357393,NO
3,2,10,0,11,3,79,11,39,110,35.45454407,1,9.090909004,21.93548393,18.52861023,35.5,0.645454526,1.559523821,1.417748928,4,3,12,25,1,25,16.45161247,65.38461304,4.5,0.75,0,0,7,12,42,28.5714283,1,14.28571415,21.61290359,23.18339157,15,0.714285731,0,0,5.818181515,0.528925598,0.164420724,0.00805903,0.338377178,12,600.9753418,68,101.75,0.009063005,4.394655228,0.038709678,3.565487623,0.219354838,0.328225821,0.01281896,9.1756E-05,0.004109335,0.010569743,0.218234614,0.698060334,0.099015765,0.16816397,30.91666412,52.83819962,0.099410497,0.16989775,NO
2,2,9,0,10,1,36,10,39,90,43.33333206,1,10,24.51612854,18.81188202,25.5,0.566666663,1.033333302,1.148148179,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,9,33,72,45.83333206,1,11.11111069,24.1935482,21.00840378,19.5,0.541666687,0,0,5.349999905,0.534999967,0.14821279,0.004976088,0.213944584,11,689.0237427,76,104.7499771,0.010618671,7.676229,0.035483871,4.087864399,0.245161295,0.337903142,0.015019337,0.000160272,0.004109988,0.010567581,0.218359083,0.697998166,0.107080273,0.161712334,33.41666412,50.83818817,0.107449077,0.163466841,NO
2,2,9,0,11,1,65,11,43,110,39.09090805,1,9.090909004,22.25806427,19.27374268,33.5,0.609090924,4.452381134,4.047618866,3,2,6,33.33333206,1,33.33333206,16.12903214,70.42253876,2,0.666666687,0,0,8,23,56,41.07143021,1,12.5,21.93548393,23.69338036,16.5,0.589285731,0,0,5.590909004,0.508264482,0.16110985,0.007892948,0.324968517,11,566.8443604,69,101.9166718,0.008526755,2.51031208,0.035483871,3.362994194,0.222580642,0.328763455,0.012060475,5.24128E-05,0.004109825,0.010569023,0.218327984,0.698039591,0.104392104,0.166013405,32.58333206,52.17152786,0.104769558,0.167754114,NO
5,2,24,0,15,10,159,15,67,210,31.90476227,1,6.666666508,23.22580719,16.10738182,71.5,0.68095237,6.059523582,2.885487556,2,1,2,50,1,50,15.8064518,84.48275757,0.5,0.5,0,0,13,53,156,33.9743576,1,7.692307472,22.90322495,18.25192833,51.5,0.660256386,0,0,8.86666584,0.591111064,0.129552096,0.009617115,0.385024756,16,768.7527466,72,104.5,0.011628415,29.95310974,0.051612902,4.560883522,0.232258067,0.337096781,0.016447546,0.000625391,0.004110261,0.010569023,0.218410939,0.698039591,0.114069529,0.164938152,35.58332825,51.83819199,0.114415847,0.166682288,NO
5,2,20,0,7,4,155,7,16,42,38.09523773,1,14.28571415,21.93548393,22.29508209,13,0.619047642,0.916666687,2.182539701,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,6,12,30,40,1,16.66666603,21.61290359,25.96899223,9,0.600000024,0,0,4.214285374,0.602040768,0.176037207,0.001792491,0.10912139,8,491.1825256,68,99.75,0.007478814,1.195164561,0.025806451,2.914104939,0.219354838,0.321774185,0.010578237,2.49538E-05,0.00410928,0.010567581,0.218224257,0.697998166,0.097402863,0.161712334,30.41666412,50.83818817,0.097802781,0.163466841,NO
3,2,15,0,11,1,132,11,47,110,42.72727203,1,9.090909004,24.1935482,19.89389992,31.5,0.572727263,3.342857122,3.038960934,2,0,2,0,2,100,17.41935539,87.09677124,1,1,1,50,10,39,90,43.33333206,1,10,23.87096786,22.42424202,25.5,0.566666663,8.199999809,9.111110687,5.166666508,0.469696969,0.177106261,0.034137432,0.369109631,12,668.2891846,75,105.083313,0.010308399,8.954956055,0.038709678,3.964849472,0.241935477,0.33897844,0.014580479,0.000186971,0.004110315,0.010589964,0.218421325,0.698641241,0.111112535,0.174500391,34.66666031,54.8024826,0.11146836,0.176213771,NO
2,2,19,0,12,1,89,12,46,132,34.84848404,1,8.333333015,24.51612854,19,43,0.651515126,2.483333349,1.881313086,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,11,40,110,36.36363602,1,9.090909004,23.87096786,20.96317291,35,0.636363626,0,0,7.416666508,0.618055522,0.13523902,0.010519005,0.265657276,12,669.1294556,76,105.7499771,0.010291933,52.35293579,0.038709678,3.969834805,0.245161295,0.341128945,0.014557189,0.001093077,0.004110097,0.010567581,0.21837984,0.697998166,0.110306084,0.161712334,34.41666412,50.83818817,0.110664517,0.163466841,NO
2,2,8,0,8,1,50,8,25,56,44.6428566,1,12.5,22.25806427,21.5625,15.5,0.553571403,0.400000006,0.714285731,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,7,19,42,45.23809433,1,14.28571415,21.61290359,24.54212379,11.5,0.547619045,0,0,3.8125,0.4765625,0.177718297,0.001751748,0.191288918,8,487.7264404,69,100.4166718,0.007368238,1.081694365,0.025806451,2.893600464,0.222580642,0.32392475,0.010421836,2.25847E-05,0.004109716,0.010567581,0.218307227,0.697998166,0.102241568,0.161712334,31.91666794,50.83818817,0.102625944,0.163466841,NO
6,2,38,0,17,15,283,17,82,272,30.14705849,1,5.882352829,25.16129112,15.53784847,95,0.698529422,10.53730202,3.87400794,3,2,6,33.33333206,1,33.33333206,17.09677505,74.64788818,2,0.666666687,0,0,14,55,182,30.21977997,1,7.142857075,24.83870888,17.86542892,63.5,0.697802186,0,0,10.23529434,0.602076113,0.118176982,0.012408467,0.404915571,18,898.878418,78,108.6666565,0.013755261,70.98767853,0.058064517,5.332897663,0.251612902,0.350537598,0.019455815,0.001482152,0.004110534,0.010569382,0.21846281,0.698050022,0.117832974,0.166551054,36.75,52.3381958,0.118167199,0.168290019,NO
2,2,3,0,4,1,10,4,5,12,41.66666794,1,25,18.70967674,43.60902405,3.5,0.583333313,0,0,3,2,6,33.33333206,1,33.33333206,17.74193573,67.07317352,2,0.666666687,0,0,1,0,0,0,1,100,16.12903214,98.03921509,0,0,0,0,2.25,0.5625,0.298342347,0.003152265,0.0912195,5,208.1108093,58,85.92598724,0.00306786,0.142857149,0.016129032,1.23468709,0.187096775,0.277180612,0.004339264,2.98272E-06,0.004106123,0.010573348,0.217622668,0.698164105,0.070897482,0.171120971,22.20000076,53.75486755,0.071382642,0.17284523,NO
2,2,7,0,9,1,28,9,20,72,27.77777863,1,11.11111069,21.93548393,19.4285717,26,0.722222209,1.083333373,1.504629612,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,8,14,56,25,1,12.5,21.93548393,22.44224358,21,0.75,0,0,6.111111164,0.679012358,0.141646549,0.003485451,0.126944259,10,542.8905029,68,100.75,0.008200548,5.637679577,0.032258064,3.220879793,0.219354838,0.324999988,0.011599077,0.000117709,0.004109389,0.010567581,0.218244985,0.697998166,0.100628667,0.161712334,31.41666603,50.83818817,0.10101822,0.163466841,NO
2,2,5,0,8,1,19,8,22,56,39.2857132,1,12.5,22.90322495,23.8255043,17,0.607142866,1.450000048,2.589285612,2,1,2,50,1,50,15.8064518,83.05084991,0.5,0.5,0,0,6,12,30,40,1,16.66666603,22.25806427,28.87029266,9,0.600000024,0,0,4.4375,0.5546875,0.178049922,0.002070603,0.192192808,9,520.0269165,71,102.9166489,0.008045285,7.171766281,0.029032258,3.085233927,0.229032263,0.331989199,0.011379469,0.000149739,0.004107865,0.010569023,0.217954576,0.698039591,0.090413637,0.16466932,28.25000572,51.75485992,0.090836033,0.166414335,NO
2,2,6,0,7,1,28,7,16,42,38.09523773,1,14.28571415,21.93548393,20.92307663,13,0.619047642,0.583333313,1.388888836,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,6,11,30,36.66666794,1,16.66666603,21.61290359,24.10071945,9.5,0.633333325,0,0,4.285714149,0.612244904,0.170913041,0.001997925,0.092740946,7,485.3499451,68,99.75,0.007381376,1.083210111,0.022580646,2.879501104,0.219354838,0.321774185,0.010440418,2.26164E-05,0.00410928,0.010567581,0.218224257,0.697998166,0.097402863,0.161712334,30.41666603,50.83818817,0.097802788,0.163466841,NO
2,2,5,0,7,1,22,7,19,42,45.23809433,1,14.28571415,21.93548393,23.05084801,11.5,0.547619045,0.5,1.190476179,2,1,2,50,1,50,15.8064518,85.96491241,0.5,0.5,0,0,5,9,20,45,1,20,21.29032326,27.73109245,5.5,0.550000012,0,0,3.571428299,0.510204077,0.198451281,0.001624344,0.177701324,8,457.7756653,68,99.75,0.006899497,0.981694341,0.025806451,2.715907574,0.219354838,0.321774185,0.009758837,2.04968E-05,0.004109171,0.010568302,0.2182035,0.698018909,0.095252328,0.163862884,29.75,51.50485992,0.095659167,0.165610477,NO
2,2,9,0,10,1,107,10,26,90,28.88888931,1,10,21.93548393,18.99441338,32,0.711111128,0.949999988,1.055555582,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,9,19,72,26.38888931,1,11.11111069,21.93548393,21.86495209,26.5,0.736111104,0,0,6.449999809,0.644999981,0.148012683,0.005663023,0.212705657,10,539.3369141,68,101.2499924,0.008145959,6.887678623,0.032258064,3.199796915,0.219354838,0.32661289,0.011521866,0.000143808,0.004109498,0.010567581,0.218265742,0.697998166,0.102779202,0.161712334,32.08333588,50.83818817,0.103161849,0.163466841,NO
2,2,6,0,7,1,36,7,19,42,45.23809433,1,14.28571415,21.93548393,22.89562225,11.5,0.547619045,0.5,1.190476179,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,6,14,30,46.66666794,1,16.66666603,21.29032326,26.39999962,8,0.533333361,0,0,3.571428299,0.510204077,0.195820764,0.001556063,0.16990912,7,440.2387085,68,99.75,0.006648499,0.981694341,0.022580646,2.611863613,0.219354838,0.321774185,0.009403817,2.04968E-05,0.00410928,0.010567581,0.218224257,0.697998166,0.097402863,0.161712334,30.41666603,50.83818817,0.097802788,0.163466841,NO
2,2,7,0,7,1,30,7,17,42,40.47618866,1,14.28571415,22.25806427,22.69736862,12.5,0.59523809,1.166666627,2.777777672,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,6,13,30,43.33333206,1,16.66666603,21.61290359,26.07003975,8.5,0.566666663,0,0,4.357142925,0.622448981,0.178016573,0.00483123,0.113715164,7,459.4825134,69,99.91667175,0.006989849,1.308350205,0.022580646,2.726033926,0.222580642,0.322311848,0.009886632,2.73171E-05,0.00410928,0.010567581,0.218224257,0.697998166,0.097402863,0.161712334,30.41666603,50.83818817,0.097802788,0.163466841,NO
2,2,22,0,12,1,186,12,45,132,34.09090805,1,8.333333015,24.1935482,17.73049736,43.5,0.659090936,1.283333302,0.972222209,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,11,38,110,34.54545593,1,9.090909004,23.87096786,19.68085098,36,0.654545426,0,0,7.041666508,0.586805522,0.134292066,0.007623262,0.263425231,12,703.4764404,75,105.583313,0.010856006,19.87048721,0.038709678,4.173609734,0.241935477,0.340591341,0.01535503,0.000414876,0.004110261,0.010567581,0.218410939,0.697998166,0.111650169,0.161712334,34.83333206,50.83818817,0.11200428,0.163466841,NO
6,2,14,0,16,3,93,15,54,210,25.7142849,1,6.666666508,23.54838753,20.8571434,78,0.742857158,29.21111107,13.91005325,8,9,56,16.0714283,1,12.5,17.74193573,40.74074173,23.5,0.839285731,0,0,7,12,42,28.5714283,1,14.28571415,22.25806427,32.09302139,15,0.714285731,0,0,9.699999809,0.646666646,0.137001842,0.050016876,0.386148393,16,681.9599609,73,106.833313,0.010443871,92.36245728,0.051612902,4.045956135,0.23548387,0.344623595,0.014772095,0.001928436,0.004107756,0.01059503,0.217933834,0.698786438,0.090682454,0.188478917,28.33333969,59.13582611,0.091103986,0.190147355,NO
3,2,13,0,11,3,102,11,47,110,42.72727203,1,9.090909004,24.1935482,18.29268265,31.5,0.572727263,0.54285717,0.493506491,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,10,39,90,43.33333206,1,10,23.87096786,20.38567543,25.5,0.566666663,0,0,5.5,0.5,0.154345274,0.001834753,0.30156827,12,706.3426514,75,105.083313,0.010863596,10.88606071,0.038709678,4.1906147,0.241935477,0.33897844,0.015365764,0.00022729,0.004110206,0.010567581,0.218400568,0.697998166,0.110306092,0.161712334,34.41666794,50.83818817,0.110664524,0.163466841,NO
5,2,33,0,11,6,204,11,34,110,30.90909004,1,9.090909004,22.25806427,18.06282806,38,0.690909088,1.116666675,1.015151501,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,10,27,90,30,1,10,22.25806427,20.59701538,31.5,0.699999988,0,0,6.818181992,0.619834721,0.13758181,0.004748134,0.226767451,12,617.486145,69,101.9166718,0.009322239,5.81518507,0.038709678,3.663443565,0.222580642,0.328763455,0.013185628,0.000121415,0.004109879,0.010567581,0.218338355,0.697998166,0.107080273,0.161712334,33.41666412,50.83818817,0.107449077,0.163466841,NO
2,2,9,0,10,1,40,10,35,90,38.88888931,1,10,21.93548393,18.68131828,27.5,0.611111104,1.342857122,1.492063522,2,1,2,50,1,50,15.8064518,83.05084991,0.5,0.5,0,0,8,20,56,35.7142868,1,12.5,21.61290359,21.96721268,18,0.642857134,0,0,4.949999809,0.495000005,0.164584741,0.003555242,0.280269563,10,571.6593628,68,101.2499924,0.008660711,1.980541587,0.032258064,3.391560793,0.219354838,0.32661289,0.012249946,4.13517E-05,0.004109771,0.010568302,0.218317598,0.698018909,0.10385447,0.163862884,32.41666794,51.50485992,0.10423366,0.165610477,NO
2,2,7,0,10,1,80,10,28,90,31.11111069,1,10,21.93548393,18.78453064,31,0.688888907,0.783333361,0.870370388,1,0,0,0,1,100,14.83870983,97.87233734,0,0,0,0,9,21,72,29.16666603,1,11.11111069,21.93548393,21.58730125,25.5,0.708333313,0,0,6.050000191,0.605000019,0.147451952,0.00292099,0.212282732,11,570.1174316,68,101.2499924,0.008597451,5.837679386,0.035483871,3.382412672,0.219354838,0.32661289,0.012160469,0.000121885,0.004109498,0.010567581,0.218265742,0.697998166,0.102779202,0.161712334,32.08333206,50.83818817,0.103161842,0.163466841,NO
