@RELATION velocity-1.6-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
4,1,10,0,6,6,34,3,1,6,16.66666603,2,66.66666412,5.70175457,65,2.5,0.833333313,2,33.33333206,1,0,0,0,1,100,4.38596487,90.90908813,0,0,0,0,3,1,6,16.66666603,2,66.66666412,5.70175457,65,2.5,0.833333313,2,33.33333206,2.333333254,0.777777791,0.482253134,0.0245823,0.194444448,3,25.91150284,13,64.1000061,0.000469854,333,0.013157895,0.126522705,0.057017542,0.281140387,0.000664575,0.012868073,0.004405286,0.004385965,0.00877193,0.004385965,0.013100496,0.008733569,3,2,0.013100437,0.008733625,NO
7,1,26,0,1,1,149,1,0,0,0,1,100,3.947368383,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.947368383,90,0,0,0,0,1,1,1,1,0,2,33.91236496,9,62.78331757,0.00067199,0,0.00877193,0.165589929,0.039473683,0.275365442,0.000950481,0,0.004385965,0.004366812,0.004385965,0,0.008733619,0.004366815,2,1,0.008733625,0.004366812,NO
25,1,59,0,13,300,220,12,37,132,28.03030396,1,8.333333015,67.54386139,35.07972717,47.5,0.719696999,1.783333302,1.351010084,1,0,0,0,1,100,4.38596487,90.90908813,0,0,0,0,12,37,132,28.03030396,1,8.333333015,67.54386139,35.07972717,47.5,0.719696999,1.783333302,1.351010084,6.833333015,0.569444418,0.130218074,0.006395339,0.245135874,13,2944.259277,154,107.0000534,0.062624894,76.69454956,0.057017542,14.37645817,0.675438583,0.469298482,0.088578351,0.002963697,0.012619694,0.004385965,0.656860471,0.004385965,0.269091576,0.008733618,62.01661682,2,0.270814925,0.008733625,YES
28,1,60,0,12,0,278,11,21,110,19.09090996,1,9.090909004,61.84210587,43.25153351,44.5,0.809090912,11,10,3,1,6,16.66666603,2,66.66666412,7.456140518,60.7142868,2.5,0.833333313,0,0,11,21,110,19.09090996,1,9.090909004,61.84210587,43.25153351,44.5,0.809090912,11,10,7.681818008,0.698347092,0.135276556,0.00886849,0.213387832,12,2143.103516,141,104.5000381,0.045519795,404.224762,0.052631579,10.46451187,0.618421078,0.458333492,0.064384438,0.015620402,0.012459697,0.004444358,0.652397931,0.017524706,0.25887686,0.019641042,59.6832962,4.5,0.26062575,0.019650655,YES
15,1,28,0,17,29,371,17,40,272,14.70588207,1,5.882352829,47.80701828,38.51589966,116,0.852941155,65.33333588,24.01960754,9,10,72,13.88888931,2,22.22222137,44.29824448,52.60416794,31,0.861111104,9.5,13.19444466,17,40,272,14.70588207,1,5.882352829,47.80701828,38.51589966,116,0.852941155,65.33333588,24.01960754,12.57894707,0.73993808,0.122650869,0.05483301,0.388186187,18,1549.711182,109,101.5000916,0.032599375,271.6419067,0.078947365,7.56704998,0.47807017,0.445175827,0.046109442,0.010497021,0.008928222,0.015801512,0.513157904,0.72684443,0.206461504,0.304969013,47.59284592,70.26660919,0.207829028,0.306841075,NO
0,1,0,0,16,0,0,9,23,72,31.94444466,1,11.11111069,26.31579018,45.80152512,24.5,0.680555582,0,0,9,23,72,31.94444466,1,11.11111069,26.31579018,45.80152512,24.5,0.680555582,0,0,9,23,72,31.94444466,1,11.11111069,26.31579018,45.80152512,24.5,0.680555582,0,0,4.277777672,0.475308627,0.246924162,0.021330988,0.473317504,9,627.612915,60,87.63333893,0.013143896,12.21607304,0.039473683,3.064557076,0.263157904,0.384356737,0.018591084,0.000472064,0.004366812,0.017577672,0,0.754903078,0.004366815,0.258386046,1,59.67619324,0.004366812,0.260594726,NO
3,1,3,0,9,3,3,7,11,42,26.19047546,1,14.28571415,11.40350914,35.13513565,15.5,0.738095224,0,0,6,5,30,16.66666603,1,16.66666603,11.40350914,40,12.5,0.833333313,0,0,7,11,42,26.19047546,1,14.28571415,11.40350914,35.13513565,15.5,0.738095224,0,0,3.857142687,0.551020384,0.257696748,0.036561318,0.320056111,7,305.0697937,26,77.49998474,0.006316155,4.152229309,0.030701755,1.489618421,0.114035085,0.339912206,0.008933741,0.000160454,0.004385965,0.017135127,0.004385965,0.748467803,0.008733572,0.216806471,2,50.19169235,0.008733625,0.219177693,NO
12,1,35,0,21,66,337,19,47,342,13.74269009,2,10.52631569,65.35087585,38.90339279,147.5,0.862573087,54.58333206,15.96003914,6,2,30,6.666666508,4,66.66666412,17.54385948,36.03603745,14,0.933333337,0,0,19,47,342,13.74269009,2,10.52631569,65.35087585,38.90339279,147.5,0.862573087,54.58333206,15.96003914,15.28947353,0.804709136,0.099385254,0.024813132,0.349238515,20,2835.430664,149,109.4167404,0.060189217,425.3352966,0.087719299,13.8450613,0.653508782,0.479897976,0.085133262,0.016436173,0.008932769,0.015579091,0.513406873,0.722898901,0.218522847,0.212582484,50.34283829,49.20241165,0.219837725,0.214857697,NO
1,1,1,0,6,0,1,9,11,72,15.27777767,3,33.33333206,29.82456207,50,30.5,0.847222209,13,18.05555534,5,2,20,10,3,60,24.56140327,65.1162796,9,0.899999976,0,0,9,11,72,15.27777767,3,33.33333206,29.82456207,50,30.5,0.847222209,13,18.05555534,6.777777672,0.753086388,0.154881656,0.010420841,0.173793599,10,709.5019531,68,89.45000458,0.014869595,264.3764954,0.043859649,3.464411259,0.298245609,0.392324567,0.021031959,0.010216265,0.004444445,0.016146164,0.01754386,0.732781768,0.021834118,0.233628005,5,54.00953293,0.021834061,0.235849485,NO
3,1,3,0,9,3,3,8,13,56,23.2142849,1,12.5,31.57894707,47.68211746,21.5,0.767857134,6,10.71428585,4,2,12,16.66666603,2,50,24.56140327,64.36781311,5,0.833333313,0,0,8,13,56,23.2142849,1,12.5,31.57894707,47.68211746,21.5,0.767857134,6,10.71428585,5.125,0.640625,0.188772544,0.004604926,0.225968927,9,822.8154907,72,90.03334045,0.017317418,34.57926559,0.039473683,4.017707348,0.315789461,0.394883066,0.024494227,0.001336242,0.008834127,0.015646445,0.507948339,0.724105597,0.116159149,0.228549361,27.00398064,52.84286499,0.117921315,0.230754867,YES
1,1,1,0,5,0,1,8,11,56,19.6428566,2,25,29.38596535,50.37593842,22.5,0.803571403,9,16.0714283,4,2,12,16.66666603,2,50,24.12280655,66.26506042,5,0.833333313,0,0,8,11,56,19.6428566,2,25,29.38596535,50.37593842,22.5,0.803571403,9,16.0714283,5.5,0.6875,0.180397093,0.009104024,0.195517793,9,686.0205078,67,88.7833252,0.01439196,42.24211884,0.039473683,3.349754095,0.293859661,0.389400542,0.020356379,0.001632356,0.004444445,0.015889609,0.01754386,0.72839576,0.021834118,0.229261205,5,53.00953293,0.021834061,0.23148267,NO
1,1,1,0,4,0,1,7,11,42,26.19047546,1,14.28571415,28.94736862,51.16279221,15.5,0.738095224,5,11.90476227,3,2,6,33.33333206,1,33.33333206,23.68420982,68.35443115,2,0.666666687,0,0,7,11,42,26.19047546,1,14.28571415,28.94736862,51.16279221,15.5,0.738095224,5,11.90476227,4.142857075,0.591836691,0.215212539,0.006464695,0.223448947,8,663.5040894,66,88.1166687,0.013935843,25.55236816,0.03508772,3.239809275,0.289473683,0.386476606,0.019711236,0.000987417,0.004444445,0.015887395,0.01754386,0.728357434,0.021834118,0.226337209,5,52.34286118,0.021834061,0.228571445,NO
1,1,1,0,5,0,1,8,11,56,19.6428566,2,25,31.14035034,51.07913589,22.5,0.803571403,9,16.0714283,4,2,12,16.66666603,2,50,25.87719345,66.29213715,5,0.833333313,0,0,8,11,56,19.6428566,2,25,31.14035034,51.07913589,22.5,0.803571403,9,16.0714283,5.5,0.6875,0.180397093,0.009104024,0.195517793,9,707.5995483,71,89.78333282,0.014848412,80.70394897,0.039473683,3.455121994,0.311403513,0.39378655,0.021001996,0.003118632,0.004444445,0.015898474,0.01754386,0.728549004,0.021834118,0.233647183,5,54.00953293,0.021834061,0.235849485,NO
3,2,6,0,2,3,12,1,0,0,0,1,100,3.947368383,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.947368383,90,0,0,0,0,1,1,1,1,0,1,42.23252106,9,68.26663971,0.000873805,0,0.004385965,0.206216231,0.039473683,0.299415082,0.001235934,0,0.009126206,0.004366812,0.523825943,0,0.145224869,0.004366815,33.64405441,1,0.146917269,0.004366812,NO
3,2,6,0,2,3,12,1,0,0,0,1,100,3.947368383,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.947368383,90,0,0,0,0,1,1,1,1,0,1,42.2325058,9,68.26663971,0.000873805,0,0.004385965,0.206216156,0.039473683,0.299415082,0.001235934,0,0.009126206,0.004366812,0.523825943,0,0.145224869,0.004366815,33.64405441,1,0.146917269,0.004366812,NO
6,1,18,4,12,7,99,9,2,72,2.777777672,7,77.77777863,52.19298172,65.02732086,35,0.972222209,20,27.77777863,4,0,12,0,4,100,1.754385948,0,6,1,0,0,9,2,72,2.777777672,7,77.77777863,52.19298172,65.02732086,35,0.972222209,20,27.77777863,8.722222328,0.969135821,0.115385763,0.00164398,0.018162392,10,975.585144,119,99.33338928,0.020571325,943.4075317,0.043859649,4.763662815,0.521929801,0.43567276,0.029096641,0.036455967,0.009086924,0.004444445,0.521738291,0.01754386,0.197651371,0.021834116,45.59285736,5,0.199095443,0.021834061,NO
3,2,6,0,2,3,12,1,0,0,0,1,100,3.947368383,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.947368383,90,0,0,0,0,1,1,1,1,0,1,42.23251724,9,68.26663971,0.000873805,0,0.004385965,0.206216216,0.039473683,0.299415082,0.001235934,0,0.009126206,0.004366812,0.523825943,0,0.145224869,0.004366815,33.64405441,1,0.146917269,0.004366812,NO
3,2,6,0,2,3,12,1,0,0,0,1,100,3.947368383,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.947368383,90,0,0,0,0,1,1,1,1,0,1,42.23251343,9,68.26663971,0.000873805,0,0.004385965,0.206216201,0.039473683,0.299415082,0.001235934,0,0.009126206,0.004366812,0.523825943,0,0.145224869,0.004366815,33.64405441,1,0.146917269,0.004366812,NO
3,1,12,0,5,0,61,5,2,20,10,3,60,50.87719345,64.44444275,9,0.899999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,10,3,60,50.87719345,64.44444275,9,0.899999976,0,0,4.5,0.899999976,0.213849857,0.003325767,0.032692309,6,964.0397949,116,96.9167099,0.02041721,67.33529663,0.02631579,4.707288265,0.508771956,0.425073296,0.028878655,0.002602029,0.009086924,0.004366812,0.521738291,0,0.197651401,0.004366815,45.59285736,1,0.199095443,0.004366812,YES
2,1,10,0,1,1,42,1,0,0,0,1,100,3.947368383,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.947368383,90,0,0,0,0,1,1,1,1,0,1,30.98677063,9,63.18332291,0.000631614,0,0.004385965,0.151304603,0.039473683,0.277119845,0.000893372,0,0.004463936,0.004366812,0.021853214,0,0.017429,0.004366815,4,1,0.017467249,0.004366812,NO
3,2,14,0,2,0,42,2,1,2,50,1,50,9.210526466,77.77777863,0.5,0.5,0,0,1,0,0,0,1,100,3.070175409,87.5,0,0,0,0,2,1,2,50,1,50,9.210526466,77.77777863,0.5,0.5,0,0,1.25,0.625,0.60353893,0.004862097,0.097744361,3,172.236908,21,74.19997406,0.003607464,0,0.013157895,0.841011763,0.092105262,0.32543847,0.005102496,0,0.008905903,0.004385965,0.511951268,0.004385965,0.105947807,0.008733576,24.68015862,2,0.107773617,0.008733625,NO
5,1,19,0,3,2,157,3,1,6,16.66666603,2,66.66666412,33.33333206,85.39325714,2.5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.66666603,2,66.66666412,33.33333206,85.39325714,2.5,0.833333313,0,0,2.5,0.833333313,0.36571452,0.005289119,0.045940172,4,486.5666504,76,87.93336487,0.010281875,7.203566074,0.01754386,2.375845432,0.333333343,0.385672659,0.014542963,0.000278366,0.009003673,0.004366812,0.517275691,0,0.188898668,0.004366815,43.59286118,1,0.190361843,0.004366812,NO
7,1,20,0,8,11,91,7,7,42,16.66666603,1,14.28571415,47.36841965,62.06896591,17.5,0.833333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,42,16.66666603,1,14.28571415,47.36841965,62.06896591,17.5,0.833333313,0,0,5.428571224,0.775510192,0.202063248,0.033024251,0.171561137,8,1023.579956,108,96.41673279,0.021658882,101.6772461,0.03508772,4.998015881,0.473684222,0.422880411,0.030634912,0.0039291,0.009087648,0.004366812,0.521776617,0,0.20203729,0.004366815,46.59285355,1,0.203462243,0.004366812,NO
18,1,36,0,3,133,298,1,0,0,0,1,100,12.71929836,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,12.71929836,100,0,0,0,0,1,1,1,1,0,2,131.1943817,29,74.86663055,0.002743096,0,0.00877193,0.640606105,0.127192989,0.328362405,0.003879909,0,0.004385965,0.004366812,0.004385965,0,0.008733577,0.004366815,2,1,0.008733625,0.004366812,NO
13,2,18,1,5,58,103,5,6,20,30,1,20,16.22806931,54.41176605,7,0.699999988,3,15,1,0,0,0,1,100,3.070175409,87.5,0,0,0,0,5,6,20,30,1,20,16.22806931,54.41176605,7,0.699999988,3,15,3.299999952,0.659999967,0.313039005,0.019048328,0.241612643,6,271.3306274,37,78.53329468,0.005616059,15.15679073,0.02631579,1.324874282,0.162280709,0.344444275,0.007943506,0.000585702,0.008893743,0.015452389,0.511261761,0.720600665,0.158220962,0.169793189,36.59405136,39.44646072,0.159799352,0.172255293,NO
28,1,55,3,8,0,162,8,6,56,10.71428585,3,37.5,50,63.33333206,25,0.892857134,10,17.8571434,3,0,6,0,3,100,10.08771896,63.88888931,3,1,0,0,8,6,56,10.71428585,3,37.5,50,63.33333206,25,0.892857134,10,17.8571434,6.8125,0.8515625,0.148652345,0.011880519,0.084041856,9,1253.921509,114,96.58341217,0.026607361,35.2127037,0.039473683,6.122745514,0.5,0.423611462,0.037634175,0.00136072,0.008898255,0.015106341,0.51151073,0.714127064,0.165348306,0.12591055,38.21905136,29.44124413,0.166895419,0.128564388,YES
5,1,5,0,32,10,5,29,71,812,8.743842125,3,10.34482765,68.85964966,33.98268509,370.5,0.912561595,0,0,29,71,812,8.743842125,3,10.34482765,68.85964966,33.98268509,370.5,0.912561595,0,0,29,71,812,8.743842125,3,10.34482765,68.85964966,33.98268509,370.5,0.912561595,0,0,24.94827652,0.860285401,0.071741149,0.031994198,0.405227721,29,2925.606934,157,115.8333969,0.061835509,1599.147827,0.127192989,14.28538036,0.688596487,0.508041203,0.087461822,0.061795648,0.004366812,0.01817747,0,0.763119578,0.004366815,0.400283813,1,92.0333252,0.004366812,0.401892245,NO
11,2,39,0,7,7,245,7,8,42,19.04761887,2,28.5714283,67.98245239,55.75539398,17,0.809523821,2.5,5.952381134,1,0,0,0,1,100,6.140350819,93.33333588,0,0,0,0,7,8,42,19.04761887,2,28.5714283,67.98245239,55.75539398,17,0.809523821,2.5,5.952381134,5.214285374,0.744897962,0.173922643,0.006643952,0.099850491,8,1714.295288,155,104.5833969,0.036448594,69.9671936,0.03508772,8.37069416,0.679824591,0.458699107,0.051553883,0.002703733,0.009089822,0.004385965,0.521891534,0.004385965,0.202507243,0.008733585,46.69999313,2,0.203930095,0.008733625,YES
0,1,0,0,67,0,0,65,175,4160,4.206730843,1,1.538461566,60.5263176,14.87068939,1992.5,0.957932711,228.3333282,5.488781929,62,164,3782,4.336329937,2,3.225806475,58.33333206,14.96062946,1809,0.956636727,61,1.612903237,65,175,4160,4.206730843,1,1.538461566,60.5263176,14.87068939,1992.5,0.957932711,228.3333282,5.488781929,61.06818008,0.939510465,0.033403918,0.128810838,0.318316042,65,10518.85156,138,129.3667297,0.22431089,1836.331055,0.285087705,51.36226654,0.605263174,0.567397952,0.317271411,0.070961088,0.008857464,0.015890716,0.50925076,0.72839576,0.130559817,0.434209317,30.28733253,99.73339844,0.132259101,0.435517013,NO
28,1,54,0,11,24,198,11,23,110,20.90909004,1,9.090909004,54.38596344,50.61224365,43.5,0.790909111,11.83333302,10.75757599,3,1,6,16.66666603,2,66.66666412,22.80701828,62.65060425,2.5,0.833333313,0,0,11,23,110,20.90909004,1,9.090909004,54.38596344,50.61224365,43.5,0.790909111,11.83333302,10.75757599,7.863636494,0.714875996,0.163255632,0.014641747,0.32823801,12,1583.464355,124,100.250061,0.033550516,111.7185822,0.052631579,7.731862545,0.543859661,0.439693242,0.047454759,0.004317126,0.00889895,0.015620718,0.511549056,0.723645866,0.172694787,0.217876852,39.89404678,50.40953064,0.174209818,0.220128953,YES
