@RELATION synapse-1.1-CKNET

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
5,2,38,0,9,4,318,6,8,30,26.66666603,1,16.66666603,40.99098969,51.12359619,11,0.733333349,2.5,8.333333015,1,0,0,0,1,100,13.96396351,96.875,0,0,0,0,5,6,20,30,1,20,40.09009171,60.95890427,7,0.699999988,0,0,4,0.666666687,0.21491164,0.009535776,0.130771846,7,1921.730469,91,88.1500473,0.049565956,4.580442905,0.031531531,11.04712772,0.409909904,0.397072285,0.070107438,0.000186721,0.011117232,0.021014767,0.599361658,0.790207267,0.176500127,0.203044787,39.79287338,45.87859344,0.178443372,0.205733597,NO
3,2,29,0,11,3,192,6,8,30,26.66666603,1,16.66666603,40.99098969,52.29885101,11,0.733333349,2.5,8.333333015,1,0,0,0,1,100,13.06306267,96.66666412,0,0,0,0,5,6,20,30,1,20,40.54053879,62.5,7,0.699999988,0,0,4,0.666666687,0.223861307,0.012482152,0.152545169,7,1733.505737,91,88.1500473,0.044659209,5.594466686,0.031531531,9.965111732,0.409909904,0.397072285,0.063167199,0.000228057,0.019395422,0.004993028,0.772310376,0.102351226,0.216446042,0.037696175,48.83575058,8.476191521,0.218994394,0.038009826,NO
4,2,29,0,9,4,141,6,7,30,23.33333397,1,16.66666603,61.26126099,60.98654556,11.5,0.766666651,3,10,1,0,0,0,1,100,13.96396351,96.875,0,0,0,0,5,5,20,25,1,20,60.36035919,70.15706635,7.5,0.75,0,0,3.916666508,0.652777791,0.215576068,0.02411128,0.125549436,7,2131.804688,136,96.7834549,0.054967258,27.47883224,0.031531531,12.25474548,0.612612605,0.435961515,0.077747181,0.001120168,0.011021199,0.021016756,0.595846951,0.790227413,0.138685375,0.203270033,31.39802742,45.92858887,0.14079833,0.2059578,NO
3,2,24,0,8,3,114,4,3,12,25,1,25,36.03603745,59.25925827,4.5,0.75,2,16.66666603,1,0,0,0,1,100,13.06306267,96.66666412,0,0,0,0,3,2,6,33.33333206,1,33.33333206,35.58558655,75.23809814,2,0.666666687,0,0,2.875,0.71875,0.283601761,0.009201137,0.061775453,5,1214.131958,80,85.15003967,0.031241585,1.132958651,0.022522522,6.979475498,0.360360354,0.38355875,0.044188946,4.61848E-05,0.011393379,0.005017743,0.609198868,0.106795132,0.138013467,0.038802098,31.26231766,8.726191521,0.140189767,0.039130904,NO
4,2,19,0,7,2,66,6,5,30,16.66666603,1,16.66666603,39.18918991,54.375,12.5,0.833333313,4,13.33333302,1,0,0,0,1,100,13.96396351,96.875,0,0,0,0,5,4,20,20,1,20,38.28828812,66.40625,8,0.800000012,0,0,4.583333492,0.763888896,0.202407062,0.00742958,0.098418675,7,1657.947876,87,87.31671143,0.042719934,19.92477989,0.031531531,9.53076458,0.391891897,0.393318534,0.060424235,0.000812229,0.011123916,0.021014767,0.59960413,0.790207267,0.180166334,0.203044787,40.60676575,45.87859344,0.182093114,0.205733597,NO
3,2,16,0,10,3,56,6,5,30,16.66666603,1,16.66666603,39.18918991,55.06328964,12.5,0.833333313,4,13.33333302,1,0,0,0,1,100,13.06306267,96.66666412,0,0,0,0,5,4,20,20,1,20,38.73873901,67.1875,8,0.800000012,0,0,4.583333492,0.763888896,0.203380257,0.008168738,0.100707449,7,1492.803467,87,87.31671143,0.038411841,24.9996109,0.031531531,8.581427574,0.391891897,0.393318534,0.054330751,0.001019103,0.019395422,0.00499314,0.772310376,0.102371432,0.218267515,0.037921403,49.24010086,8.526190758,0.220807627,0.03823404,NO
3,1,3,0,4,3,3,3,3,6,50,1,33.33333206,20.27026939,61.64383698,1.5,0.5,0,0,2,1,2,50,1,50,12.16216183,75,0.5,0.5,0,0,1,0,0,0,1,100,16.21621704,97.29729462,0,0,0,0,1.333333254,0.444444418,0.412855476,0.001451705,0.112462468,3,915.3414917,45,79.53336334,0.023651879,0,0.013513514,5.261868954,0.202702701,0.358258396,0.033453859,0,0.011264461,0.004650189,0.604654014,0.03583404,0.177666828,0.024217533,40.05636215,5.416666985,0.179624945,0.024289986,NO
13,1,45,0,14,10,382,10,13,90,14.44444466,1,10,47.29729843,57.06521606,38.5,0.855555534,21,23.33333397,3,0,6,0,3,100,5.405405521,66.66666412,3,1,0,0,7,8,42,19.04761887,1,14.28571415,46.39639664,62.04819107,17,0.809523821,0,0,7.75,0.774999976,0.185655072,0.110828452,0.283688575,11,2090.605225,105,93.53343201,0.053874604,82.58732605,0.04954955,12.01790905,0.472972959,0.421321779,0.076201707,0.003366651,0.034096144,0.004629147,0.872439682,0.031430531,0.28103444,0.026114607,63.27301025,5.833333492,0.283735484,0.026158446,NO
2,1,2,0,4,1,2,3,2,6,33.33333206,1,33.33333206,20.27026939,65.21739197,2,0.666666687,0,0,2,0,2,0,2,100,10.81081104,75,1,1,0,0,1,0,0,0,1,100,16.21621704,97.29729462,0,0,0,0,2,0.666666627,0.38134101,0.005410176,0.068018019,3,868.6138916,45,79.53335571,0.022438932,0.292589754,0.013513514,4.993253708,0.202702701,0.358258367,0.031738237,1.19273E-05,0.011264461,0.004650286,0.604654014,0.035854239,0.177666828,0.024968285,40.05636215,5.583333492,0.179624945,0.025037371,NO
4,3,9,0,5,4,31,5,5,20,25,2,40,38.73873901,63.70370483,7.5,0.75,3,15,1,0,0,0,1,100,13.96396351,96.875,0,0,0,0,4,4,12,33.33333206,2,50,37.38738632,80.58252716,4,0.666666687,0,0,3.900000095,0.779999971,0.285223842,0.0404425,0.17578496,6,1204.678345,86,86.65003204,0.030980213,36.77566147,0.027027028,6.925130844,0.387387395,0.390315473,0.043819252,0.001499151,0.011034345,0.021016756,0.596331775,0.790227413,0.143554568,0.203270033,32.47898865,45.92859268,0.145645693,0.205957815,NO
3,3,14,0,8,3,45,5,4,20,20,2,40,37.83783722,63.15789413,8,0.800000012,3,15,1,0,0,0,1,100,13.06306267,96.66666412,0,0,0,0,4,3,12,25,2,50,37.38738632,80.58252716,4.5,0.75,0,0,4,0.800000012,0.266826749,0.028794551,0.142301321,6,1147.556641,84,86.31669617,0.029487753,28.88200188,0.027027028,6.596765041,0.378378391,0.388813943,0.041708279,0.001177368,0.011540261,0.005017743,0.614228606,0.106795132,0.150112599,0.038802098,33.95279312,8.726191521,0.152254671,0.039130904,NO
4,3,9,0,5,4,31,5,4,20,20,2,40,38.73873901,63.70370483,8,0.800000012,3,15,1,0,0,0,1,100,13.96396351,96.875,0,0,0,0,4,3,12,25,2,50,37.38738632,80.58252716,4.5,0.75,0,0,4,0.800000012,0.263577312,0.025782151,0.136618286,6,1204.678345,86,86.65003204,0.030980213,36.77566147,0.027027028,6.925130844,0.387387395,0.390315473,0.043819252,0.001499151,0.011036539,0.021016756,0.596412539,0.790227413,0.145056099,0.203270033,32.81232071,45.92859268,0.147140458,0.205957815,NO
3,3,14,0,8,3,45,5,3,20,15,2,40,37.83783722,63.15789413,8.5,0.850000024,3,15,1,0,0,0,1,100,13.06306267,96.66666412,0,0,0,0,4,2,12,16.66666603,2,50,37.38738632,80.58252716,5,0.833333313,0,0,4.099999905,0.819999993,0.246323094,0.015521212,0.103134654,6,1147.556885,84,86.31669617,0.029487753,28.88200188,0.027027028,6.596766472,0.378378391,0.388813943,0.041708279,0.001177368,0.011542661,0.005017743,0.61430943,0.106795132,0.1516141,0.038802098,34.286129,8.726191521,0.153749451,0.039130904,NO
