@RELATION ant-1.3-NETmetrics

@ATTRIBUTE Size_Ego REAL
@ATTRIBUTE Ties_Ego REAL
@ATTRIBUTE Pairs_Ego REAL
@ATTRIBUTE Density_Ego REAL
@ATTRIBUTE nWeakComp_Ego REAL
@ATTRIBUTE pWeakComp_Ego REAL
@ATTRIBUTE 2StepReach_Ego REAL
@ATTRIBUTE ReachEffic_Ego REAL
@ATTRIBUTE Broker_Ego REAL
@ATTRIBUTE nBroker_Ego REAL
@ATTRIBUTE EgoBetween_Ego REAL
@ATTRIBUTE nEgoBetween_Ego REAL
@ATTRIBUTE Size_Ein REAL
@ATTRIBUTE Ties_Ein REAL
@ATTRIBUTE Pairs_Ein REAL
@ATTRIBUTE Density_Ein REAL
@ATTRIBUTE nWeakComp_Ein REAL
@ATTRIBUTE pWeakComp_Ein REAL
@ATTRIBUTE 2StepReach_Ein REAL
@ATTRIBUTE ReachEffic_Ein REAL
@ATTRIBUTE Broker_Ein REAL
@ATTRIBUTE nBroker_Ein REAL
@ATTRIBUTE EgoBetween_Ein REAL
@ATTRIBUTE nEgoBetween_Ein REAL
@ATTRIBUTE Size_Eout REAL
@ATTRIBUTE Ties_Eout REAL
@ATTRIBUTE Pairs_Eout REAL
@ATTRIBUTE Density_Eout REAL
@ATTRIBUTE nWeakComp_Eout REAL
@ATTRIBUTE pWeakComp_Eout REAL
@ATTRIBUTE 2StepReach_Eout REAL
@ATTRIBUTE ReachEffic_Eout REAL
@ATTRIBUTE Broker_Eout REAL
@ATTRIBUTE nBroker_Eout REAL
@ATTRIBUTE EgoBetween_Eout REAL
@ATTRIBUTE nEgoBetween_Eout REAL
@ATTRIBUTE EffSize REAL
@ATTRIBUTE Efficiency REAL
@ATTRIBUTE Constraint REAL
@ATTRIBUTE Hierarchy REAL
@ATTRIBUTE Indirects REAL
@ATTRIBUTE Degree REAL
@ATTRIBUTE BonPwr REAL
@ATTRIBUTE 2Step REAL
@ATTRIBUTE ARD REAL
@ATTRIBUTE Eigenvector REAL
@ATTRIBUTE Between REAL
@ATTRIBUTE Degree_n REAL
@ATTRIBUTE BonPwr_n REAL
@ATTRIBUTE 2Step_n REAL
@ATTRIBUTE ARD_n REAL
@ATTRIBUTE Eigenvector_n REAL
@ATTRIBUTE Between_n REAL
@ATTRIBUTE OutFreeClo REAL
@ATTRIBUTE InFreeClo REAL
@ATTRIBUTE OutValClo REAL
@ATTRIBUTE InValClo REAL
@ATTRIBUTE OutRecipClo REAL
@ATTRIBUTE InRecipClo REAL
@ATTRIBUTE OutdwReach REAL
@ATTRIBUTE IndwReach REAL
@ATTRIBUTE nOutdwReach REAL
@ATTRIBUTE nIndwReach REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
7,12,42,28.5714283,1,14.28571415,73.59999847,40.70796585,15,0.714285731,5,11.90476227,3,1,6,16.66666603,2,66.66666412,12.80000019,50,2.5,0.833333313,0,0,4,4,12,33.33333206,1,25,73.59999847,47.4226799,4,0.666666687,0,0,4.357142448,0.622448981,0.212739438,0.018437589,0.209636971,8,2067.036865,92,59.3333168,0.060383368,2.891341925,0.064000003,7.60228157,0.736000001,0.474666536,0.085407875,0.000373076,0.009418325,0.027097333,0.158603162,0.712888896,0.095333308,0.225225419,12.08333302,28.88333702,0.09589947,0.229232833,YES
49,131,2352,5.569727898,1,2.040816307,90.40000153,17.85150146,1110.5,0.944302738,0,0,49,131,2352,5.569727898,1,2.040816307,90.40000153,17.85150146,1110.5,0.944302738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.42856979,0.906705558,0.075420126,0.370110303,0.421706229,50,8452.816406,113,84.16667175,0.246672183,434.3637085,0.400000006,31.08831215,0.903999984,0.673333347,0.348899841,0.056046929,0.007936508,0.040876389,0,0.812317431,0.007936522,0.599460125,1,75.75000763,0.007936508,0.601190507,NO
7,11,42,26.19047546,1,14.28571415,76,45.45454407,15.5,0.738095224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,42,26.19047546,1,14.28571415,76,45.45454407,15.5,0.738095224,0,0,4.785714149,0.683673441,0.228289887,0.007468754,0.259447694,8,1769.622314,95,59.8333168,0.051637251,69.97016144,0.064000003,6.508430958,0.75999999,0.478666544,0.073037133,0.009028408,0.009684667,0.007936508,0.181968257,0,0.111009493,0.007936522,14.06666565,1,0.1116402,0.007936508,YES
3,3,6,50,1,33.33333206,14.39999962,52.94117737,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,14.39999962,52.94117737,1.5,0.5,0,0,1.666666627,0.555555522,0.48179251,0.001475191,0.201754391,4,348.2056274,18,43.84999084,0.010088148,0,0.032000002,1.280653119,0.143999994,0.350799918,0.01426895,0,0.009670432,0.007936508,0.180761904,0,0.082876176,0.007936522,10.55000019,1,0.083730161,0.007936508,NO
2,1,2,50,1,50,58.40000153,75.25772858,0.5,0.5,0,0,2,1,2,50,1,50,58.40000153,75.25772858,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.625,0.527296245,0.000473061,0.026849315,3,830.7133789,73,53.66664124,0.024268355,0,0.024,3.055251122,0.583999991,0.429333121,0.034325819,0,0.007936508,0.028643446,0,0.728761911,0.007936522,0.34676224,1,44.08333206,0.007936508,0.349867702,NO
70,252,4830,5.217391491,1,1.428571463,93.59999847,13.76470566,2289,0.947826087,394.8333435,8.174603462,66,180,4290,4.195804119,1,1.515151501,89.59999847,14.99330616,2055,0.958041966,209.4166718,4.881507397,7,9,42,21.4285717,2,28.5714283,80.80000305,49.75369644,16.5,0.785714269,16.66666603,39.68254089,62.93150711,0.899021506,0.064956568,0.323368192,0.607047737,71,11148.51855,117,95.50000763,0.325160891,1364.029541,0.568000019,41.00273895,0.93599999,0.764000058,0.459916383,0.176003814,0.009406276,0.028402636,0.157523811,0.726349175,0.093066633,0.628825068,11.79999924,79.33332825,0.093650788,0.629629612,YES
14,47,182,25.82417488,1,7.142857075,81.59999847,26.84210587,67.5,0.741758227,23.03333282,12.6556778,6,1,30,3.333333254,5,83.33333588,22.39999962,50.90909195,14.5,0.966666639,5,16.66666603,9,29,72,40.27777863,1,11.11111069,80.80000305,30.51359558,21.5,0.597222209,5,6.944444656,9.199999809,0.657142818,0.169979692,0.081612699,0.459795207,15,3655.303223,102,64.49998474,0.106777199,17.15604401,0.119999997,13.44370937,0.815999985,0.515999854,0.151028574,0.002213683,0.009420454,0.027466491,0.158793643,0.716825366,0.1133333,0.279092491,14.33333206,35.61668396,0.113756604,0.282672107,YES
5,11,20,55,1,20,80,38.61003876,4.5,0.449999988,5,25,3,3,6,50,1,33.33333206,61.59999847,77,1.5,0.5,3,50,3,3,6,50,1,33.33333206,73.59999847,52.87356186,1.5,0.5,0,0,2.416666508,0.483333319,0.29910633,0.081625611,0.185598835,6,2184.641113,100,59.66665268,0.063875169,0,0.048,8.034813881,0.800000012,0.477333218,0.090346776,0,0.009410525,0.027883114,0.157904759,0.721142828,0.083199963,0.353492349,10.56666565,44.91665649,0.083862424,0.356481403,YES
16,54,240,22.5,1,6.25,84,26.85421944,93,0.774999976,17.16666603,7.152777672,14,34,182,18.68131828,1,7.142857075,76,37.54940796,74,0.813186824,12.41666698,6.822344303,5,10,20,50,1,20,80,34.01360703,5,0.5,2.333333254,11.66666698,10.15789509,0.634868443,0.15987815,0.120518453,0.473296613,17,3742.682373,105,66.25,0.109268673,109.4994354,0.136000007,13.76507854,0.839999974,0.529999971,0.154552579,0.01412896,0.009411233,0.028052066,0.157968253,0.722857177,0.089866638,0.416825742,11.39999866,52.83332825,0.090476178,0.419312119,YES
74,261,5402,4.831543922,4,5.405405521,93.59999847,13.79716969,2570.5,0.951684535,267.7833252,4.957114697,71,147,4970,2.957746506,7,9.859154701,89.59999847,15.909091,2411.5,0.970422506,115,2.313883305,5,8,20,40,1,20,75.19999695,40.51724243,6,0.600000024,2.333333254,11.66666698,67.02631378,0.905761003,0.06949082,0.362577438,0.617496312,75,11270.44922,117,97.50000763,0.328632206,1741.91333,0.600000024,41.45118332,0.93599999,0.780000091,0.464826316,0.224763006,0.009405568,0.028422009,0.157460317,0.726539671,0.086399972,0.646158457,10.96666622,81.5,0.087037034,0.646825373,NO
5,11,20,55,1,20,80,38.61003876,4.5,0.449999988,0,0,3,3,6,50,1,33.33333206,56.79999924,73.95833588,1.5,0.5,0,0,2,1,2,50,1,50,77.59999847,59.50920105,0.5,0.5,0,0,2.400000095,0.479999989,0.273821533,0.001483187,0.169385269,6,2184.641357,100,59.66665268,0.063875169,0,0.048,8.034814835,0.800000012,0.477333218,0.090346776,0,0.009393552,0.027852049,0.156380951,0.720825374,0.064819016,0.345492363,8.269047737,43.91666412,0.065627366,0.348544955,NO
9,29,72,40.27777863,1,11.11111069,80.80000305,30.05952454,21.5,0.597222209,4.5,6.25,2,1,2,50,1,50,17.60000038,68.75,0.5,0.5,0,0,8,20,56,35.7142868,1,12.5,80.80000305,31.46417427,18,0.642857134,6,10.71428585,4.699999809,0.522222221,0.224546924,0.050045494,0.381404221,10,2997.901855,101,61.8333168,0.087621421,3.683516026,0.079999998,11.025877,0.808000028,0.494666547,0.12393412,0.000475292,0.009419744,0.027526977,0.158730164,0.717460334,0.109333299,0.274159163,13.83333206,35.00001526,0.109788351,0.27777791,YES
9,21,72,29.16666603,2,22.22222137,82.40000153,31.59509277,25.5,0.708333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,72,29.16666603,2,22.22222137,82.40000153,31.59509277,25.5,0.708333313,0,0,6,0.666666687,0.175560385,0.017992962,0.244604409,10,2684.797119,103,62.16665268,0.078404516,136.1190338,0.079999998,9.87432003,0.824000001,0.497333229,0.110897474,0.017563745,0.009772496,0.007936508,0.189396828,0,0.116812669,0.007936522,14.79999924,1,0.11746031,0.007936508,NO
9,25,72,34.72222137,1,11.11111069,81.59999847,33.887043,23.5,0.652777791,2,2.777777672,1,0,0,0,1,100,5.599999905,87.5,0,0,0,0,8,20,56,35.7142868,1,12.5,81.59999847,34.81228638,18,0.642857134,0,0,5.166666508,0.57407409,0.190544561,0.0208476,0.294506431,10,2671.110352,102,61.99998474,0.078028031,13.23182774,0.079999998,9.823981285,0.815999985,0.495999873,0.110364966,0.001707333,0.01071398,0.008,0.261333346,0.008,0.149841264,0.015872991,19.00000191,2,0.150793672,0.015873017,NO
6,10,30,33.33333206,1,16.66666603,80,33.2225914,10,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,33.33333206,1,16.66666603,80,33.2225914,10,0.666666687,0,0,3.333333254,0.555555522,0.220861658,0.007386656,0.147380859,7,2470.838623,100,60.16665268,0.072230674,3.022477627,0.056000002,9.087409019,0.800000012,0.481333226,0.102165028,0.000389997,0.009505703,0.007936508,0.166412696,0,0.102603137,0.007936522,12.99999809,1,0.10317459,0.007936508,NO
7,13,42,30.95238113,1,14.28571415,80,29.76190567,14.5,0.690476179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,42,30.95238113,1,14.28571415,80,29.76190567,14.5,0.690476179,0,0,3.999999762,0.571428537,0.179023311,0.005509476,0.116476178,8,2814.515137,100,60.66665268,0.082283936,4.132696152,0.064000003,10.35140514,0.800000012,0.485333234,0.116384633,0.000533251,0.009597666,0.007936508,0.174476191,0,0.112806313,0.007936522,14.28333187,1,0.113359779,0.007936508,NO
7,21,42,50,1,14.28571415,80.80000305,31.26935005,10.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,42,50,1,14.28571415,80.80000305,31.26935005,10.5,0.5,0,0,2.571428299,0.367346913,0.223145008,0.004340909,0.247181997,8,2793.776123,101,60.8333168,0.081685558,0.44347322,0.064000003,10.27513027,0.808000028,0.48666653,0.115538269,5.72224E-05,0.010825323,0.007936508,0.269015878,0,0.14644441,0.007936522,18.58333397,1,0.147486776,0.007936508,NO
9,24,72,33.33333206,1,11.11111069,82.40000153,27.76280403,24,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,72,33.33333206,1,11.11111069,82.40000153,27.76280403,24,0.666666687,0,0,4.388888836,0.487654299,0.16389513,0.004451791,0.211573377,10,3259.459717,103,62.24998093,0.095287606,3.326162577,0.079999998,11.98785114,0.824000001,0.497999847,0.134777382,0.000429182,0.010613908,0.007936508,0.254285723,0,0.16457139,0.007936522,20.83333206,1,0.16534391,0.007936508,NO
5,5,20,25,1,20,67.19999695,62.6865654,7.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,25,1,20,67.19999695,62.6865654,7.5,0.75,0,0,3.5,0.699999988,0.24603726,0.006254308,0.106370673,6,1288.112671,84,56.99997711,0.03760251,1.780111074,0.048,4.737504005,0.671999991,0.455999821,0.053186011,0.000229692,0.011957145,0.007936508,0.338984132,0,0.159149185,0.007936522,20.24285507,1,0.160657585,0.007936508,NO
12,22,132,16.66666603,1,8.333333015,85.59999847,28.38196373,55,0.833333313,5.5,4.166666508,1,0,0,0,1,100,4.800000191,85.7142868,0,0,0,0,11,17,110,15.45454502,1,9.090909004,85.59999847,28.91891861,46.5,0.845454574,0,0,8.833333015,0.736111104,0.141278341,0.050488632,0.265795648,13,3203.576904,107,64.33332825,0.093533181,208.6095886,0.104000002,11.78232193,0.856000006,0.514666617,0.132295877,0.026917366,0.010084712,0.008,0.214730158,0.008,0.153555542,0.015873002,19.41666794,2,0.154100537,0.015873017,NO
6,10,30,33.33333206,1,16.66666603,81.59999847,31.38461494,10,0.666666687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,33.33333206,1,16.66666603,81.59999847,31.38461494,10,0.666666687,0,0,3.416666508,0.569444418,0.194227323,0.000809729,0.079126164,7,2670.299072,102,60.49998474,0.078078113,1.106386185,0.056000002,9.820998192,0.815999985,0.483999878,0.110435806,0.00014276,0.009594719,0.007936508,0.174222216,0,0.106406316,0.007936522,13.48333263,1,0.107010573,0.007936508,NO
4,6,12,50,1,25,80,35.21126938,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,1,25,80,35.21126938,3,0.5,0,0,1.875,0.46875,0.271615058,0.000214138,0.042256638,5,2276.719238,100,59.16665268,0.066594616,0.043040294,0.039999999,8.373464584,0.800000012,0.47333321,0.094193235,5.55359E-06,0.009485506,0.007936508,0.164634913,0,0.080755539,0.007936522,10.26904869,1,0.081500389,0.007936508,NO
11,22,110,20,1,9.090909004,82.40000153,27.98913002,44,0.800000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,110,20,1,9.090909004,82.40000153,27.98913002,44,0.800000012,0,0,7.5,0.681818187,0.139552683,0.014857702,0.228256375,12,3102.381592,103,63.24998474,0.090599298,54.88418961,0.096000001,11.41013908,0.824000001,0.505999863,0.128146112,0.007081831,0.010281296,0.007936508,0.229904771,0,0.149695233,0.007936522,18.95000267,1,0.150396854,0.007936508,NO
7,16,42,38.09523773,1,14.28571415,81.59999847,32.90322495,13,0.619047642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,42,38.09523773,1,14.28571415,81.59999847,32.90322495,13,0.619047642,0,0,3.142857075,0.448979557,0.197082251,0.002035575,0.173383594,8,2607.972412,102,60.99998474,0.076223023,2.048459291,0.064000003,9.591769218,0.815999985,0.487999886,0.107811913,0.000264317,0.009599878,0.007936508,0.174666658,0,0.115872987,0.007936522,14.66666603,1,0.116402112,0.007936508,NO
3,3,6,50,1,33.33333206,77.59999847,45.53990555,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,77.59999847,45.53990555,1.5,0.5,0,0,1.333333254,0.444444418,0.353665948,2.5697E-05,0.030040208,4,1698.733032,97,58.16665268,0.049678646,0,0.032000002,6.247709751,0.776000023,0.465333223,0.070266828,0,0.009481909,0.007936508,0.164317459,0,0.071422204,0.007936522,9.10238266,1,0.072241135,0.007936508,NO
6,11,30,36.66666794,1,16.66666603,80,32.46753311,9.5,0.633333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.66666794,1,16.66666603,80,32.46753311,9.5,0.633333325,0,0,3.416666508,0.569444418,0.204380229,0.004526352,0.10515774,7,2553.031494,100,60.16665268,0.07464426,2.070890188,0.056000002,9.389703751,0.800000012,0.481333226,0.10557887,0.000267212,0.009502091,0.007936508,0.166095227,0,0.10046982,0.007936522,12.73333263,1,0.101058193,0.007936508,NO
4,6,12,50,1,25,80,35.21126938,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,50,1,25,80,35.21126938,3,0.5,0,0,1.875,0.46875,0.271615058,0.000214138,0.042256638,5,2276.719238,100,59.16665268,0.066594616,0.043040294,0.039999999,8.373464584,0.800000012,0.47333321,0.094193235,5.55359E-06,0.009485506,0.007936508,0.164634913,0,0.080755539,0.007936522,10.26904869,1,0.081500389,0.007936508,NO
16,47,240,19.58333397,1,6.25,83.19999695,25.18159866,96.5,0.804166675,26.66666603,11.11111069,5,2,20,10,3,60,14.39999962,38.29787064,9,0.899999976,0,0,11,21,110,19.09090996,1,9.090909004,82.40000153,28.14207649,44.5,0.809090912,0,0,10.75,0.671875,0.129307389,0.043770358,0.396109253,17,3878.359863,104,65.91666412,0.113247529,82.59671783,0.136000007,14.26408195,0.832000017,0.527333319,0.160180375,0.010657641,0.010387236,0.008264462,0.237841278,0.039999999,0.153631747,0.047619026,19.45000267,6,0.154365107,0.047619049,NO
18,72,306,23.52941132,1,5.555555344,82.40000153,22.48908234,117,0.764705896,16.5,5.392157078,9,1,72,1.388888836,8,88.8888855,34.40000153,36.75213623,35.5,0.986111104,0,0,9,11,72,15.27777767,1,11.11111069,82.40000153,30.2052784,30.5,0.847222209,0,0,10.66666698,0.592592597,0.13400735,0.019847067,0.530451179,19,4367.373047,103,66.75,0.127532467,71.67836761,0.151999995,16.06260681,0.824000001,0.533999979,0.180385381,0.009248822,0.010175838,0.009691425,0.221841261,0.182539687,0.137758702,0.126342833,17.45000076,15.98333263,0.138492063,0.126851842,YES
7,16,42,38.09523773,1,14.28571415,76,39.41908646,13,0.619047642,1,2.380952358,1,0,0,0,1,100,12,93.75,0,0,0,0,6,11,30,36.66666794,1,16.66666603,73.59999847,40.88888931,9.5,0.633333325,0,0,2.785714149,0.397959173,0.228797168,0.007358157,0.260897428,8,2117.724609,95,59.91665268,0.061858602,2.915836334,0.064000003,7.788703918,0.75999999,0.479333222,0.087494485,0.000376237,0.009877519,0.008,0.198095232,0.008,0.118615836,0.015872998,15.03333187,2,0.11931216,0.015873017,NO
12,37,132,28.03030396,1,8.333333015,84,25.05966568,47.5,0.719696999,4.5,3.409090996,2,0,2,0,2,100,11.19999981,63.63636398,1,1,0,0,10,23,90,25.55555534,1,10,83.19999695,26.19647408,33.5,0.74444443,0,0,6.5,0.541666627,0.139071167,0.011470764,0.282707483,13,3788.256836,105,64.08331299,0.110713013,11.22884941,0.104000002,13.93269539,0.839999974,0.512666523,0.156595498,0.001448884,0.010502436,0.008064516,0.246285707,0.016000001,0.162634894,0.023809502,20.58333206,3,0.163359776,0.023809524,NO
10,13,90,14.44444466,1,10,31.20000076,31.45161247,38.5,0.855555534,0,0,10,13,90,14.44444466,1,10,31.20000076,31.45161247,38.5,0.855555534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.400000095,0.74000001,0.162412554,0.024844198,0.257328659,10,1443.636108,39,50.91664886,0.042070385,13.83915806,0.079999998,5.309497833,0.312000006,0.407333195,0.059505496,0.001785698,0.007936508,0.010078207,0,0.214222223,0.007936522,0.143422201,1,18.14999962,0.007936508,0.144047618,NO
6,9,30,30,1,16.66666603,72.80000305,56.52173996,10.5,0.699999988,0,0,5,4,20,20,1,20,22.39999962,38.35616302,8,0.800000012,0,0,1,0,0,0,1,100,69.59999847,98.86363983,0,0,0,0,3,0.49999997,0.232123122,0.017848318,0.170900092,7,1586.341064,91,58.74998093,0.046319868,0.665909052,0.056000002,5.834347248,0.727999985,0.46999985,0.065516077,8.59237E-05,0.008063996,0.009774789,0.015936507,0.18958731,0.019809496,0.104679339,2.5,13.28333187,0.019841271,0.105423272,NO
